the number of spring coils,the outside diameter of the spring,the spring wire diameter,minimize the volume of spring steel wire which is used to manufacture the spring,the sum of the four constraint violations
40.7822879934288,12.054188714746934,0.135,23.308468183651353,105366.74982238712
23.35689821238604,7.618872832471034,0.394,72.95632194722408,220.63148007711905
20.500010173864993,28.707917756320615,0.5,407.2952001862216,3924.2672065693732
49.59851801906713,24.016733462661623,0.263,213.14175282098657,70585.42802165727
7.916909488559712,7.006292982705895,0.263,11.957476756081906,302.4311827609943
68.17607017918972,5.113845983851648,0.063,3.5056337150304975,281189.2125589617
30.58902242395743,24.197860650416985,0.041,3.312061396259884,75692130.55116594
2.7703691487589746,3.8114239042361047,0.047,0.10387062090315231,16652.921676350543
61.03620764036185,25.724827799974967,0.072,20.72992699756319,18817226.5209321
13.519893873596535,19.007758700404832,0.4375,143.63052948896316,1317.1017578067108
48.25001674447066,5.3636327850077095,0.4375,126.65574967266717,6956.113419432796
26.01745886431262,23.109794416993775,0.331,174.9241833317459,13083.434375501385
40.21934850186509,16.703799271957713,0.331,189.65325221820223,7609.038590747332
40.49688374417059,10.574196966776357,0.283,87.76256572906753,3623.5459701832315
28.87951100822308,24.94623582779284,0.12,27.476977847092254,1057455.0408207474
9.268037391457824,22.545976919241074,0.244,36.431843691800125,14258.501144313861
56.61164598460111,4.7740530643266075,0.162,18.23933654063189,4410.190306754414
48.730052016256415,5.67161570432847,0.307,67.26567079647803,504.2887170283868
23.319790521289075,3.9208638318773072,0.5,60.464648329950556,94131.90564160964
67.712464581826,10.760551626047747,0.283,148.84875298004795,6465.934997249177
53.700661465071285,19.219439059811336,0.063,10.540217873562497,11850997.246692088
38.2305069871738,21.22846947815448,0.362,274.55892778702736,10362.894008089419
38.86482884180949,28.19595114114172,0.148,62.47895986638824,887481.5612247313
55.61050175115405,21.16182576303767,0.207,129.76619570649984,140850.5190531659
5.026464845642474,4.5318806299983905,0.4375,14.982088936316405,31986.632237688507
60.36064795217059,9.281360482487013,0.283,113.71452859987183,3670.4681338461387
68.27418817989629,13.261494616549207,0.12,32.983197819394256,372542.1608412499
54.79293162865044,17.36271975546259,0.362,319.99965222720107,8207.128041940345
7.934365405552681,28.794457134215257,0.12,10.230836430917872,448755.7671851103
11.065859566388406,16.984919901492333,0.331,59.69013993818867,2233.6239930613165
64.90821376175052,28.02935740072023,0.331,507.6725546367033,58147.6451619797
59.526087768583025,14.806526483649485,0.362,296.8258857128588,5559.546137012251
47.341852601603755,11.96732300995217,0.5,361.7202780353632,647.3079588631282
3.32130359556348,9.64887638263489,0.177,3.7293490527440722,1387.3163657289958
69.30284575588233,19.152237805305933,0.394,520.8468860006772,9839.552045446915
22.26893820413627,23.073991642139173,0.331,149.70272794452808,11029.461420306321
30.106744806901144,4.9174965994062445,0.283,31.096153518307602,283.95702045265017
25.91733961348696,19.998854243525077,0.225,69.94681386240545,39598.434738112126
10.475805293586149,1.4922378542300718,0.263,3.056121032999166,21.83879933342889
8.168964019103676,9.229820764699745,0.135,4.1505013411224025,9286.11446055957
60.154906196095794,10.99203456085043,0.135,30.646230643823063,116903.47148479095
8.7628607832552,23.75415183064425,0.263,44.59472234234734,12364.088549605953
47.308742364441976,29.38567688047886,0.047,7.848149165054808,119016171.39043252
53.923576526503695,7.68663675236841,0.394,164.8756735752227,510.83279687355844
2.4730363948630205,18.542181484745953,0.362,23.98157565020512,408.52150979212473
6.20807686689358,14.313960963151713,0.177,8.851891912308755,8806.89348921932
47.19729934043023,24.927882397370492,0.5,753.46178457046,5717.971025465125
26.090004031106687,15.458705661663123,0.5,266.99979150861685,775.0142041814004
26.964724208478888,27.983292519279406,0.362,262.39388235285173,16850.121491987593
26.000698170535944,25.55835950820816,0.4375,337.976788429627,5823.829212590936
41.32630857067513,8.716286907391883,0.362,121.18723251779124,789.7281283312725
2.4319168986627417,11.723223604740332,0.307,10.904946643965975,210.5840306921873
58.74021152033902,23.3890057423875,0.307,331.7860335350512,41455.12692055115
3.461381855524156,14.69060598143335,0.263,12.536057226649449,1019.6796397506937
42.60144625699656,23.393549856558977,0.148,56.894702059564835,558881.4687035013
42.57697240812469,21.347423898654476,0.192,87.37761760168196,150002.97097702936
4.52530532018498,28.683402135512868,0.092,4.193185838915589,802356.4614017655
12.906331898331064,10.70705676631286,0.5,99.0697636720453,141.49065061683143
62.714811640982504,1.2844352221119393,0.207,8.826855316667965,37.3617436487766
22.945004250890722,23.32769030705883,0.331,157.65490652191903,11910.850186032258
43.82915947321416,24.976301486366992,0.394,440.06634623494205,13912.094605819915
5.3858349663303535,24.173536648430186,0.283,33.43881345753933,5443.270340058842
65.36952819536324,5.750335863963663,0.307,89.5951537948887,692.0125239417874
49.28882294735359,21.89322676935701,0.331,301.8392361901823,20921.379414822728
16.92261243813836,24.342722224549142,0.394,177.1556231794518,5012.738839611918
50.64938310154401,26.31731143891955,0.225,174.2296963876097,176738.80384640675
61.44287132318804,2.088590972600005,0.08,2.07784751884905,6629.100141068217
23.60053577991288,0.6128234809692034,0.244,2.340605127517383,1993.858307103079
51.793095841772676,29.114477034803734,0.394,602.191957552934,26001.621367237203
42.146665349893155,29.783735867855654,0.331,354.2644632568297,45101.53569732723
5.629782381380818,2.7194861183446624,0.331,5.881289734310984,22.550295444775035
41.25321831665589,27.699952296941,0.394,456.2256246130123,17674.710864865454
17.963356344817726,4.817905948831781,0.394,36.907999935777,48.6555475791325
20.97289249364384,25.293270227825527,0.047,3.1707959142123405,33910940.842306346
66.37096801036945,16.808166863047983,0.148,61.7721117486448,318198.0714574015
11.602576875432673,28.276777428560326,0.12,14.06566259066018,637373.3229078858
8.415851743332595,27.086270196219765,0.362,87.58023406346788,4578.673635370125
25.96793889654793,22.755123819318946,0.394,244.04472904497595,6243.869113503783
42.31800993284025,15.430316074994648,0.092,14.178912012295106,1049011.664090979
37.70088202026244,12.075244315884843,0.331,130.57248197600452,2746.479483027682
39.2142408776092,22.405413983526792,0.244,134.94482554830773,60351.0831617524
43.35356037981616,19.62636268967177,0.5,544.7937250669513,2567.786326107556
5.390434980772797,9.624024377063925,0.263,11.497568493201102,485.97906873376417
22.737686485243472,11.361151781322702,0.135,12.77231619854999,49528.05513375334
31.695241866405077,13.692744866064473,0.4375,219.86965853370182,1118.9894839552198
53.29329699820727,23.26879445094506,0.244,187.99919058064748,91824.7061369994
19.20852830855441,4.658245340560471,0.331,26.44462388717505,87.73426824092083
10.177874107645364,14.462276268025235,0.177,13.415417297147608,15084.913874045806
34.70378191362893,26.269755458661024,0.331,262.7565165808457,25815.458781075005
41.13476128198602,12.094997916092193,0.177,40.20319239258618,36055.452765501206
20.136740156889978,26.66293044573394,0.5,361.8347915505883,3002.7583223874435
67.03821050732093,19.745082887125072,0.331,368.3017594189777,20978.689124170123
20.387286694806935,18.066349152414645,0.12,14.121971353218056,277099.5081766423
22.658851745650168,27.628428208294373,0.362,223.3330938293823,13826.808151955312
55.79305672987719,20.717358222777538,0.244,176.5150645182589,68491.0422328519
2.204959269167201,23.52409802105336,0.009,0.018806056850179897,1932367266.6820564
25.94403790686715,20.95684444835742,0.0095,0.13066849403363648,14306943099.007692
46.560884587128974,13.5383378229937,0.018,0.5303299950496136,540996761.2734423
16.240753673283503,17.33103191166868,0.072,3.990264403765493,1509459.5779888488
24.209845769002857,17.75965335376095,0.331,124.82557469659568,5503.1254229037895
6.0543735479263425,24.49639646044667,0.263,33.44594261262898,9065.764544644333
41.46564008111814,15.599027555278738,0.283,132.54965629459315,11865.5206872528
13.345823448232832,0.7583640595812703,0.12,0.40417667604385005,15.678282649485975
51.8496812851935,24.18453226713005,0.225,163.1309038953044,139861.19118054802
48.46880501542939,14.892206473297094,0.025,1.1482827074280035,197628618.90644372
43.52476630890516,12.911658018330208,0.331,160.55934507346643,3876.93117475378
8.007119258913077,24.131216620815643,0.023,0.3149739554334755,195617995.40541384
51.13748447861182,22.36222526441716,0.135,53.2964372849725,836284.7284635981
22.245463382777274,24.920629422561934,0.307,139.0870685485518,18742.285392566588
37.165690121433684,17.28201462045979,0.4375,318.31334324503774,2573.6676857074144
9.260027392075882,2.974976883390772,0.307,7.610142440689173,18.863691611464773
61.295872304520564,22.402898417059166,0.08,22.28766067726783,8154313.252005499
25.78802273541013,3.9550276861945637,0.032,0.27979971646123303,747104.902643294
44.23830388196813,7.887309872478237,0.047,1.9775260132450412,2154622.1093501975
14.418108039441805,1.1513671861914485,0.032,0.046545054302638035,9955.115494751395
46.418138388576985,8.496013692521105,0.307,94.8359384351084,1569.889425774431
16.400700003282342,14.839478669938746,0.177,20.64797357690075,26019.771859114906
27.824631110121434,20.844206961162723,0.072,7.998552104471919,4595167.244712084
59.39838735093184,20.45863256956807,0.394,478.01181958060397,10256.767495242413
8.252543748758207,28.931153455023253,0.162,18.734216379514447,137141.78475906613
22.39588106028947,4.670921302142035,0.023,0.14632186162898195,3901497.271681917
48.90615026008024,15.392694725396064,0.362,253.82928566664665,5105.796882413634
