the number of spring coils,the outside diameter of the spring,the spring wire diameter,minimize the volume of spring steel wire which is used to manufacture the spring,the sum of the four constraint violations
12.496971129744653,2.893090917859542,0.362,13.096251683399048,5110.768907334209
66.92281297198444,27.206596170912544,0.307,436.5558438349609,74050.7089910635
64.38750864539145,11.289562678110844,0.135,33.506444504491746,135089.5338677748
49.91631648043019,17.696040200779905,0.394,352.4614613857024,5639.575173065702
2.3124976741366066,7.140734821792829,0.331,7.7214459966448254,46.865014934577104
37.691937322809856,29.516399957872178,0.4375,557.5954826366375,13051.49817996301
56.98868895724553,5.919483690724369,0.192,31.767135205320294,4263.123583345074
11.545257711693036,15.797615024310973,0.283,43.70510691543843,3643.2737353815614
25.829028996577293,4.7134901860464264,0.047,0.7193431435238435,271802.47214112594
33.346944478669435,14.819964425433984,0.092,10.832547803843605,730276.9297900618
24.336778828679464,27.97623960623975,0.394,278.60883519176383,10685.778593358313
17.075340897548564,17.18721736740433,0.4375,154.22509245699032,1182.2468202205293
23.609104503173395,8.840022152664961,0.4375,108.54818598304195,236.32413472299694
30.653779084871427,16.560925928697962,0.225,68.26582528214303,26822.548939463857
7.393725315510251,3.8643255128555043,0.207,3.6770256266538546,121.55239493327905
40.86381976002191,24.63314156276858,0.035,3.201578103348973,198867036.39017636
22.029530834437736,14.565396683446272,0.192,31.7962402749231,24431.477925029467
11.745162242674237,4.946488923694113,0.362,22.391437301172584,50.598310159230834
62.223064174027314,26.47461031797134,0.177,130.9772407838542,570936.8802972899
21.34004624106366,14.157067275283037,0.307,75.7212259821647,3308.313114714108
19.236061431281442,17.76633091450273,0.4375,176.20284263745182,1452.5594381923427
66.82730857859563,25.00723940655067,0.225,215.5359077238071,199188.97458943215
24.220088185901425,17.27381715550501,0.041,1.86281245801355,21317656.154957023
21.91226437354811,16.97885443281352,0.225,50.90077759229889,20531.320896311772
29.234197898174454,29.083199761441293,0.4375,425.79420741779813,9544.281845009356
45.020727628260175,15.427061175338606,0.135,32.60531127654514,242334.05794577577
48.46265878133081,3.2819811650051016,0.394,62.854776490915555,28325.51186284414
68.62016101198465,25.85970984973808,0.362,593.6615088689292,33902.94586456257
24.604209218130464,1.1362928218795227,0.032,0.07751642551429283,17064.64842038676
26.834187533662192,20.535376083739873,0.225,74.38843963608919,44512.47094433556
68.014814547887,25.699710843342388,0.244,264.26867285700575,158672.34682762428
