the number of spring coils,the outside diameter of the spring,the spring wire diameter,minimize the volume of spring steel wire which is used to manufacture the spring,the sum of the four constraint violations
5.077237872535237,22.45442395641499,0.362,50.82259698850443,1662.9880815007054
53.53016117895441,25.406705350961225,0.244,209.00457116253818,121766.00583229413
36.830680915570255,12.71277712618708,0.014,0.23977332493372136,963610392.1496431
36.597281933855015,6.669854463919546,0.032,0.6572349885177109,5098688.298797359
56.16477312899548,10.987625530348271,0.192,57.96609641097644,26671.55503631737
50.49453876620415,1.3107139257893985,0.394,26.10618762732932,106788.85211270688
41.91064265069307,6.096026398581931,0.394,102.73814339613781,203.48487916272785
15.888553083903416,1.0134330202635904,0.015,0.010127210284465348,160251.42500904185
22.14127519693041,4.510734840603233,0.047,0.590057058437023,201586.28541363814
35.7155003344848,5.3692385459677,0.4375,96.35897347129007,6762.286782276363
35.22134947672802,16.14278883797939,0.283,118.03013803342974,11230.38194043102
16.413139513628096,28.173962723316354,0.263,86.55092063666376,36522.124026304205
29.295066912922366,19.797655519541912,0.263,104.74340988607594,22974.770227468052
64.88346363770043,13.72208828443715,0.4375,434.20106126973286,2259.411596793892
44.57954142339789,10.723937589669847,0.394,193.05645780028948,1144.4200043290991
65.51434790818146,16.18500595332839,0.092,22.984612426491605,1902219.370431592
54.08222499805184,4.833451307827073,0.4375,127.83248858564178,22953.055852002937
4.138656552133729,27.033279529738916,0.5,100.05291548347127,665.5126071280167
7.814185177148623,17.398193238147563,0.192,15.82509630451731,15183.263189325884
19.24148232636135,18.94982392408308,0.225,49.70834043551547,24645.677563484187
16.074787567009132,21.684416021324637,0.135,17.552037047125186,239332.75482314418
27.012284860370418,9.99345331465065,0.283,57.269871804221346,2076.8239211851965
17.71969984572586,26.25531609392998,0.4375,247.99510899139716,4385.904923139205
53.91117140608609,29.02460339321413,0.331,439.3898927419584,53647.17271171906
46.6256006635978,21.726829929630863,0.135,47.87400225800631,706868.0377244626
31.751997000613855,1.0988079098591175,0.225,4.666652734539076,21.752102509111538
31.261193282447707,3.8529070119957276,0.244,18.677634576163754,255.12987486472824
5.460611128575736,4.242529890428417,0.307,6.906204845033369,30.49990323613873
23.351198273057012,13.531640277011544,0.162,21.90585637325079,40370.394628549126
