the number of spring coils,the outside diameter of the spring,the spring wire diameter,minimize the volume of spring steel wire which is used to manufacture the spring,the sum of the four constraint violations
46.81510024040425,1.5062020408249943,0.054,0.5310147509748162,9220.992350842269
51.32788312687272,9.999416626711627,0.244,77.85202976565542,7042.003953587516
7.02833257775716,11.894503476820619,0.4375,50.557395843601796,179.50974327868767
52.90963260678488,11.742282039497004,0.4375,305.0078843225797,1163.131677318374
67.616876278573,10.707070321251058,0.362,242.34027152990407,2392.2104982267338
35.54126830349284,10.981521846795058,0.014,0.2018096605633042,604322403.9250637
24.348532938155348,6.191574456666693,0.5,99.30113457418382,48343.90396553781
53.35293732113978,3.284096538593133,0.244,26.533712021300666,267.1112849792441
25.7946081941167,21.053833744453314,0.5,363.63776782210516,1928.3594215681035
5.845532509924478,1.9506552690134122,0.192,1.419425894011423,21.867649520299544
5.955167894789241,19.7665417799257,0.148,8.546412814833607,47160.5726673083
50.52153519281388,9.0895668607563,0.12,17.11674987092844,90013.99419449066
50.858950072004646,17.206669812658884,0.08,14.40099244462209,3089018.66283867
42.857198955758754,22.343945716629413,0.394,385.12754309104565,9745.352164025304
55.65389749812863,23.30977878315072,0.4375,638.5016358864136,9476.179986659377
24.931122846174855,29.16995571648444,0.394,301.6697279783473,12608.48847657515
28.030931513151735,20.609223005106287,0.162,40.0361821513505,173412.77348187426
53.48773350437966,13.521249768865905,0.105,20.23009289335343,525003.727473772
47.901002932133096,18.644312670243192,0.12,33.122158269393296,730693.7639674589
14.113180235105037,3.6217663757179492,0.035,0.17515246667136633,215927.00837384549
3.3321467735816666,16.48690819548261,0.072,1.0544208157284638,243836.98016140112
66.31110944827469,10.42327730742438,0.394,271.48472712992043,1532.501154903151
36.21857513364999,13.449550460021328,0.4375,241.37219177033165,1190.627948314849
28.367019335601277,28.994837026686913,0.283,171.89155953020224,51914.27778556793
15.374361218770307,8.93193005574027,0.4375,71.7117141454111,158.23674837492112
63.243573134792896,2.6360424349505434,0.135,7.705007129916799,1707.0911727044331
4.995246894826604,6.757452158908811,0.362,15.294592656125879,58.16667160139559
37.10395082353358,27.88510442974732,0.244,159.75567297062554,110327.2477593711
17.88615851916631,13.273138990339099,0.041,1.1010603035156776,7253829.104571665
32.78023204834685,1.0674583182964452,0.225,4.66684912211482,22.22598575523306
68.78422300518437,26.583596626529843,0.135,84.87492005186243,1900594.4025903207
3.3857481658899724,23.54066314448605,0.148,6.361387951913946,39875.852865458924
35.89218001578512,26.256106248892024,0.331,269.7178315193103,26509.608611365366
59.95420522707846,3.424740242063508,0.244,31.19167759087997,340.89028959367687
69.78182402853197,18.998217716747096,0.283,270.30742903257817,36503.10782543084
56.3026180507541,21.981516380650483,0.207,134.79261139931373,157852.08977035948
49.004449063216896,13.507240210830536,0.177,53.25042597459991,59981.20016287654
62.51406366500534,26.678108207652706,0.263,295.9508811932786,121848.27020354591
52.10028128542193,3.0969787281464325,0.362,54.074047392021484,48.105170169145794
31.58436406245467,11.245587056460012,0.244,56.166900137415546,6293.957758008534
5.554466551148593,24.78294627682866,0.192,18.033712175609804,32851.008884491115
41.54885289036541,28.757114014094146,0.244,185.87345964940673,137333.18191663706
50.89273532307734,21.484507506856563,0.192,103.57226737256606,181338.3018250037
2.551403704902579,7.151517188820389,0.148,1.932552834371767,1157.7477791401184
19.059946195823144,1.4420890089712044,0.394,11.599614582881077,101970.51625346507
53.93445620334902,2.4238729881611216,0.283,26.823195256752506,62.695418306775196
2.034374866674383,18.345300419772364,0.148,3.965957028425238,12652.495954143853
37.08556839818502,10.465410613695159,0.12,14.501840556359477,99677.55095415468
37.28846075926961,20.721662124636595,0.307,187.93414829883423,18110.544584649255
63.1053580140838,28.177464436209274,0.4375,864.9900976860473,18793.88481150962
27.81481583958889,16.228737509245637,0.192,44.2841386693132,42964.49421876063
68.12892670224936,27.26276195180124,0.063,18.689115347799582,42594235.22800366
40.153586140687864,23.433493918281936,0.5,607.1082011105373,4052.957966001114
36.526972155521385,6.851799944816751,0.307,62.142080070505834,670.5263725392276
39.39465770782455,17.46019931835354,0.4375,338.0873509892245,2794.9033368468854
19.773162562245197,9.170318928365932,0.283,39.867568206225926,1199.0753990991668
48.66958507906676,8.525375041276561,0.263,74.20529916995125,3118.4880078007654
67.02559718284523,24.385462877267972,0.394,644.4842257071954,19690.029334997136
24.513014903641423,13.621683501498413,0.307,85.52853919310905,3504.049843060401
58.474446953465424,26.623133244522176,0.08,25.224940131928754,13012079.110144958
7.182597423896962,26.57663149629709,0.225,29.877704963072844,25080.385283984764
44.80847446977026,1.0357643190503933,0.177,3.7630942062065857,26.409816922583637
44.76105785539295,9.384508549330906,0.12,15.671538660186863,87413.77958241737
68.585050161216,8.634107131574902,0.307,142.5582274582894,2458.532748648939
65.01858037813989,21.11766795968204,0.054,10.180005987649665,35056710.89941524
43.02182982839323,2.437488677398601,0.307,25.507719102746876,37.827300643254326
49.02626344090598,20.063040720456097,0.4375,483.23991524377675,5301.348675241266
