the number of spring coils,the outside diameter of the spring,the spring wire diameter,minimize the volume of spring steel wire which is used to manufacture the spring,the sum of the four constraint violations
47.44007186541857,5.04419144286333,0.162,16.005064335796703,4291.726265143804
69.61867974010417,24.06188965030405,0.362,560.1690660501094,27715.27554186164
25.008553861789117,22.12047834351925,0.092,12.473079402458334,1839577.9382095719
41.855732844563356,27.351433227594494,0.4375,568.366711266374,11480.934480637256
57.064883111183285,3.138124539529116,0.192,16.84086514074945,643.2997214033211
14.269711361830389,19.262482609338665,0.207,32.58462199735544,26627.137258035444
68.13164315550486,15.310272079942651,0.394,410.4999857419249,4965.9257493198775
56.84478040878335,16.329588205579096,0.092,20.120679966923046,1687267.8319778494
54.13606907999506,21.895244357411553,0.394,469.6453439678948,11505.09143529542
68.94843027912115,28.803834489935962,0.0118,0.7026069220777916,41415431825.777626
41.002459789764735,1.4350601582268683,0.244,9.06479463592953,19.5137449043082
27.222112741316284,25.410246936902375,0.331,199.20609632818457,18043.368661261044
49.66043245189859,24.88127355661241,0.283,255.67518263334992,58553.55840208002
69.30419920035443,20.398895150779648,0.4375,684.0074992370369,7827.167541489556
61.892103068100106,16.01319924176258,0.047,5.585905075869661,25405662.12016683
56.51399898255577,28.78572466798216,0.023,2.2167902612148698,2365840317.3398685
45.214465796961576,23.921575982653685,0.072,14.381109496302182,11162329.558101917
62.777051599448264,21.33000076287245,0.135,62.346419685822106,896484.4571925704
29.82928363701351,8.827040980246144,0.041,1.1715817249172757,3555881.0068486743
59.95581297116265,9.787534116955756,0.331,164.04413959654408,2307.4966130161865
51.475848508198496,27.048585960286555,0.283,283.29118483475247,76712.41681150209
33.63217642512018,3.8632726926067384,0.362,44.969158440286144,62.01256679130759
37.56089361427732,7.669468742845343,0.08,4.844455837337835,203894.19983473906
13.606540240402262,28.29333960809064,0.148,24.466248359801263,322015.04859132995
43.855053726132276,2.173284457470786,0.362,32.32446167108014,42928.05771789169
59.48740977901322,29.534794435797668,0.4375,850.8630345095875,20267.00067574294
25.998909326755935,3.5242881551948164,0.394,37.79737498860506,18356.474776535833
68.7963387306472,26.928000776664433,0.331,516.8424797250728,54733.32888564698
22.833569240513924,16.95592049658547,0.4375,200.19685425594335,1524.7933721697236
30.862792689707312,21.151602833445573,0.5,430.5632768560789,2323.6610208834477
47.883333746836264,5.479880463367053,0.092,5.722113897433513,53745.30967747748
63.783625645565714,4.214423885312205,0.362,89.9371342917803,143.2392020842269
4.2889995436231265,8.74684226792562,0.225,6.555522851620691,543.2220843611941
4.840158096965182,27.83222517221159,0.362,62.99453354787615,3129.45340843728
16.651939134560678,24.278211181938264,0.08,7.284336733927777,2892505.1719824322
44.32506306489715,12.97094954919938,0.283,117.90771606358418,7331.3303348113905
16.687746190580206,4.601428813467427,0.162,5.661298988401762,1195.15463043466
24.444516388836117,24.886515506202418,0.394,247.83899461664498,7533.872832536189
57.36406167286046,0.8277967419585124,0.018,0.039044556010957125,150026.16293370974
25.223682411119416,6.652049773797432,0.362,58.07325240133204,222.79696570117937
22.63617355774043,22.111709508403628,0.192,50.28107339053436,89211.40024446107
16.683424968260134,3.7345096121893047,0.4375,33.51066539216042,55975.14947178173
21.032043127932543,6.401149382406546,0.283,29.093664307250506,436.5242223031813
53.94304757333657,21.464969733379156,0.192,109.33532970383732,191475.79124213933
20.707702918871384,10.670350483114781,0.244,36.05171485639159,3544.466480564318
4.969350553539141,12.186507812208841,0.135,3.836053030209823,13352.721105153685
50.58858678102632,28.62932820493747,0.092,31.68855499024889,8135025.370875966
65.2145183206906,2.5874112233567232,0.331,46.86363825177929,49.2429393842431
26.662119904698166,27.99238733476363,0.5,500.7462429905783,4665.906463986866
51.912742234935486,3.865789434376131,0.307,48.545441995326826,173.0273635760659
15.2960542648937,9.004662295319331,0.394,58.63386855304548,239.91335692545113
18.675564228434897,28.309080837066357,0.263,101.46034023337614,43976.46659374352
68.47110118620205,7.476036899806426,0.047,2.8523639979814073,2835604.7040241705
1.8890639754246616,26.675244322280378,0.331,28.844574630217263,1616.3849108470902
23.957938427241082,11.644615207302733,0.135,13.614628051173764,55639.38940687924
27.09424341274071,9.097045148224684,0.263,45.02457261129962,2099.2038328888884
34.06929208374975,13.81951042311047,0.148,26.887990337609196,91164.3422300578
65.84891085215789,16.11130604065659,0.4375,517.4108467427063,3701.2921884906864
40.0419489786542,26.51933856931445,0.192,101.31043726193131,267455.0253748891
66.55589985737002,20.473427910959558,0.08,22.307935617379293,6835853.102752871
46.84904778155867,29.273331185314213,0.244,210.7112060801822,162089.67433754646
