the number of spring coils,the outside diameter of the spring,the spring wire diameter,minimize the volume of spring steel wire which is used to manufacture the spring,the sum of the four constraint violations
50.28432957260139,7.479877224610771,0.177,30.06658476436164,10419.280321075605
15.344588494656518,20.174137920997325,0.047,1.869301596449778,12291078.36017418
67.63064455226885,6.054759438481691,0.4375,200.16622634512348,210.2109849531987
13.096452407975415,27.140614421728785,0.5,251.12543207340346,2074.9730370946368
4.214434137735257,16.74709159056721,0.092,2.098485895944429,127885.47529025175
65.53789890887951,28.005324555958154,0.08,30.072480424666548,17234739.31282868
22.26984119949811,9.980463850982993,0.307,55.70298551653946,1227.238563046184
6.414748783258046,7.553675741659446,0.192,5.496554472231369,961.7331117517283
68.21155137927155,21.85210704412355,0.162,99.05151954779377,501801.6423511688
47.768611275069,22.64223270668437,0.394,433.6321278162277,11312.333383946805
25.27939621958014,24.760777313760716,0.331,180.72730818790728,15466.667318678898
52.91993523278679,26.723154301331952,0.105,39.98239091508969,4052274.339735693
23.918484469861003,17.39493380385545,0.394,173.23208242215227,2592.5120229212976
1.5339649407700766,13.574709969112988,0.092,1.1339814740435195,34149.692763612795
40.7502408238596,3.434104339730435,0.035,0.44633175312539947,538912.1520386867
32.22079464981884,15.33129727879148,0.072,6.667493005977684,2089730.4233260583
58.85177733643189,16.75579583708538,0.192,92.96877456308376,99539.3575687743
12.215423346582657,10.679716948505584,0.4375,70.61283480330907,214.44540534733142
18.381051625957877,16.032291886268474,0.4375,151.43333104400318,1018.3052929448156
63.67077236296873,22.48243718031408,0.331,401.12808089592414,29568.179026848236
14.482233555678995,24.6296194405248,0.331,106.53036762968777,8555.697120809238
1.5881204532370354,13.306769663952938,0.263,9.084141319696926,525.9857647178326
62.61370168188056,26.181905772357283,0.054,12.24452340985823,64753416.38767509
40.24815072917566,25.13631982283952,0.331,285.3952400638288,25843.403368826737
28.576843024029266,29.901111234844443,0.394,355.0432171251667,15737.899455279025
15.309816545093819,29.654578840789068,0.362,163.00374297000735,11169.99013322105
51.960043474798056,26.87450874962175,0.263,247.67692391523576,102826.71654272119
37.17330226718736,13.1299270651993,0.307,119.08126121264597,4629.709379713189
13.512891359699264,9.360335572691518,0.307,34.82794952355722,655.6574284340234
19.239170171315067,8.429843112570198,0.092,3.69704039258425,77453.52320311526
67.32024679623083,1.7083261923025836,0.362,38.11332037204989,66891.5082545712
21.784330686541363,17.945886926931735,0.244,63.2696709023852,17537.50625979336
37.118121759567046,29.719756724712166,0.5,714.9729643132152,7622.606120824601
53.116979296603596,17.427089385975478,0.394,367.12989151633104,5708.319271329749
2.917935443571602,3.607473180051227,0.5,11.12635411707669,100400.98199707722
24.16136528767572,21.47481664797979,0.283,110.33554323489942,18116.10063638385
29.99010700396217,12.28484131260393,0.207,41.562338415778925,14806.682951440745
44.30255328900866,1.8026788383561714,0.362,26.812239334525596,62076.65139275174
62.89126453624827,22.56980022793886,0.283,289.90365897804503,55063.529177245786
33.65476935788134,10.575880510344797,0.135,17.120889614089002,59037.641588286664
4.114467829480314,13.815589780852035,0.362,26.802640111758393,333.01996477048004
22.15952767760314,11.898880788286863,0.063,2.7966505809142506,1145879.6007900762
49.607186988517206,0.7930020891026351,0.162,2.6702225439683174,18.273889903983463
32.416591591881414,8.133121625038871,0.148,14.945118702733886,17523.608060570354
22.34218590425229,6.229037156116238,0.394,57.261716289078464,119.00586076848306
55.88631625736718,3.496914382237471,0.177,15.6783111662389,1203.5714254813097
59.35426228274529,26.297803587500024,0.4375,757.6090976369466,14318.120963806652
65.60189589665272,16.337708804268594,0.307,258.3548202811511,15827.044383548577
27.544950857979757,11.172434035303567,0.394,128.38114702844342,813.1604359421002
43.38638372396444,9.410690717321112,0.032,1.0699752328814962,16642968.600481138
2.929232525418075,2.7256297590708654,0.192,1.2395928944271024,31.713416172342725
19.358235657093076,24.339802690006447,0.362,165.26970168039145,7831.907311242611
67.0297133763882,12.55210068185402,0.207,91.56846833989566,35198.904058221204
53.49194734429753,3.549438802355828,0.263,33.317594118012984,250.47086798194312
42.32837853216977,14.271196877220717,0.08,9.915915152579414,1451485.9236385622
35.29704287807838,19.443561712734798,0.362,232.6132461916399,7344.900277085985
47.64798161936747,19.858100004545864,0.394,380.3118831481896,7641.708092191853
30.89276006038903,16.72115414611016,0.192,50.19060166232831,52016.11510440552
34.69262950565018,16.3208771088311,0.0118,0.20746698108131362,3821737401.20243
24.13869290012413,26.62581691692677,0.283,136.80088737234723,34482.39470375754
5.843891523502831,10.431869866276251,0.192,7.590919034422263,2490.831006153249
18.50959131397958,11.547930513557334,0.028,0.4691149499554475,23180980.16595017
48.450803138993294,15.041524597498073,0.283,148.6190523273811,12450.030162846348
46.347116042763524,17.583908428402303,0.331,228.16676893054122,10194.57982858261
48.051885223560625,8.722413911520466,0.015,0.24211905392605904,306391901.02898586
58.87250765039035,8.247179984184676,0.135,22.622604272672913,48577.14744464321
69.45081679332789,7.315185598564516,0.4375,245.2898439226333,371.47757258426105
21.183738195437765,17.06802311986835,0.5,242.15353939626215,843.4264589869865
68.5681795796815,20.86761523051552,0.4375,699.7244313165697,8377.294136647977
37.29627601778026,3.806564545035729,0.225,18.543964853724024,400.4266594290358
28.076530078991595,0.8790999724889312,0.105,0.717427258171155,80.33130315920684
3.148115481754237,26.609720497906977,0.4375,62.835660704868744,807.8839155703291
62.11688746975831,18.83883467438961,0.162,78.07352570059628,293190.51376108
5.689991025336429,14.870998203873224,0.4375,56.185723412151695,292.0114296799792
69.21739059066356,3.8990088736293016,0.283,54.70477012376358,320.02355689381005
15.93440134603927,9.3930517423361,0.4375,79.8500309058141,193.46535154004232
20.468112842009646,9.645864716617167,0.162,13.741483812908905,12745.935284616116
57.82759653441635,10.121581695034969,0.307,141.22648180011043,3325.6501290967312
5.923672943786435,5.253638820576512,0.4375,19.849339878433565,10195.776217064487
63.702547019376205,15.801171796388958,0.192,94.858322876602,90553.99332611675
37.23731551299306,18.614540039111652,0.307,168.82370280836477,13139.02205479536
22.025601119215146,8.356382867792192,0.177,15.50300397925875,6412.0131640985555
28.329602481322357,1.497842214243839,0.362,14.529284109252496,77454.585279328
4.425679203971915,15.53864857282327,0.207,9.857004163816663,4051.0492467647755
7.291400917338338,4.439876999580711,0.5,24.648654136138422,83703.55398899605
43.215163432960864,20.118058392216955,0.162,58.62304343953721,247666.4280036134
55.20961289521429,19.919624803629212,0.244,166.792076843048,59799.75767365246
33.293584422335,29.032863139153044,0.162,65.800272828372,571145.4632316517
31.339724055137097,7.424333433020138,0.023,0.31979143966019435,22075940.135260772
1.9063376306978426,4.9150970586027665,0.394,7.530508227012403,25.766418530533983
3.222751787760876,22.647823908185387,0.362,36.61452286597775,1046.5397827475765
50.45613648459268,17.134457617890796,0.362,288.09160319390804,7175.5041450060735
13.52124962207455,6.122402398485147,0.5,60.42568965732905,49725.3191492394
