the number of spring coils,the outside diameter of the spring,the spring wire diameter,minimize the volume of spring steel wire which is used to manufacture the spring,the sum of the four constraint violations
11.277952113150192,1.0944844833597098,0.4375,6.71968368424665,130938.52169871717
27.896391654717878,22.89992836886635,0.054,4.942909423512057,19256839.84817316
34.476778684805204,7.853614312978295,0.362,91.41742104953991,484.4737243607986
60.83102966961209,12.145565900446368,0.5,471.9957269925173,871.5580255891058
41.07647258623267,8.381800116763884,0.244,52.945025546352895,3346.957795889761
25.262810834685954,19.142733799405843,0.244,75.92540740202244,24166.75389056497
51.1669633186834,11.129882919647816,0.015,0.327482982939958,676343915.9645971
44.70999252012008,4.143891025827647,0.4375,91.98183148383582,43697.262082746936
52.28299059944401,4.501323975627555,0.244,35.707006144401504,665.7589874349505
24.661011251384117,23.650306632771137,0.5,393.89485010047457,2619.7307262524746
64.26231737733758,5.917446928860186,0.12,13.876519595944389,31187.19047904813
32.43583672767076,14.198710576259215,0.072,6.174937563311813,1659997.307798202
66.52321540956268,19.79433137803678,0.263,233.09941216862364,52959.9100237551
63.77677719406533,10.716208910091222,0.4375,334.0265406637137,1067.0869322299186
49.16123970775099,25.229832241551435,0.4375,607.6876463491949,10513.067543435696
64.55434418459002,20.48252338859105,0.4375,648.1180712774544,7466.630941294633
49.65139127284319,1.9728467497637983,0.148,5.544467972973822,398.74682442608344
25.740794976990703,23.202248204800146,0.08,10.25906609267739,3861232.347898532
14.95951625060028,11.934562106458948,0.148,10.965251447676849,25955.779841754425
10.495639120586542,5.4981537040149115,0.307,15.343153420283468,104.77375734140945
60.17415241042845,5.1711704806161745,0.307,74.55848077529825,467.42985838075884
13.81573760839812,28.447827533495634,0.4375,214.9636154292962,4344.811581740271
37.22221125889291,9.297135724353634,0.331,98.01883122726578,1230.0605887948136
47.27078273239015,19.893196400165174,0.105,26.51667114158298,1482514.052477759
64.33659612713294,27.79229853606763,0.4375,866.2919335544047,18320.560055383343
28.019293513642626,29.76545066049494,0.283,176.46002732978252,56159.220458599215
31.492268115144824,20.02759842341205,0.063,6.472374937808999,7698285.288519302
24.110311931191283,26.595543390185558,0.018,0.5527986583481493,2094297227.2142391
9.762740455564646,2.4199844005026017,0.307,6.753210974165853,20.84160045734317
57.33477083555266,14.845699563681848,0.047,4.774063034696246,18611564.606288496
42.93781331657834,24.956966774926176,0.362,363.1292308327018,19018.643293625675
51.21838159757694,20.753392768210418,0.283,217.35898635438414,34677.51662762025
29.12145928471007,20.588037675286266,0.394,244.46058452870076,5161.85596461503
28.578161119048396,19.835347496647827,0.192,55.92985824569811,81195.6708654306
38.820987175942264,25.944348460750795,0.307,247.36777941487986,37416.41489553126
6.861037347702827,14.443217554913206,0.263,22.18491215825346,2197.296668566562
58.43344183415857,6.581719080458097,0.054,2.841305068004975,947142.0290711106
40.7102866529097,4.754096668905605,0.207,21.613092337274715,1187.1304743661904
6.561478607823316,26.44284880975924,0.244,34.95989809657123,17885.018542174403
56.27288639785563,10.709074314343852,0.162,40.22070780200524,48688.460762015304
29.742682417038296,13.187459816025655,0.362,136.44826655255545,1983.1944412223247
60.36169229581411,14.127539916343125,0.5,540.3037667727594,1342.1435913150585
17.92125235680623,21.33968981994519,0.148,23.066477759778294,177673.36457702357
9.230998857017276,29.079577200206003,0.283,63.21110729591646,16900.126989244367
22.414151497619784,26.917469035366793,0.162,41.83263747832784,303519.9234788498
63.215249250151174,1.0663095180370454,0.092,1.4474782650439961,526.5338655785195
59.81594730842418,19.85966990851348,0.362,398.1260640075908,13377.329707655334
62.48144438968491,24.85706180189557,0.054,11.446086926136516,54533057.16187512
40.452539733222494,12.050077779978395,0.162,32.77245106934276,49553.54892112503
26.30576115113322,6.562492923806935,0.225,22.95258845458573,1421.092115236837
30.87744321963176,27.45312058661681,0.225,113.16456226448031,121987.80595932914
49.30679803437106,3.9716211089024434,0.12,7.19681323669211,7237.675668856709
53.2940884755319,10.244177911471912,0.063,5.5177326616087985,1761465.9001777472
43.540504299871984,6.508995358689261,0.207,31.655723108738364,3245.322813809774
27.05506663716265,12.049946845005925,0.135,15.714132838050343,69343.69846381238
40.45838671036218,17.555828579334932,0.148,39.85050293995201,219782.63108789994
5.1759338091599885,12.095463197559944,0.263,14.45013137148405,942.2838840156595
54.3417318679767,1.8637492655348975,0.12,3.7083247394558976,832.240149223089
47.031518880680665,20.123974838665077,0.362,318.8355512981496,10912.972463184817
66.19344208521557,26.675258038925882,0.023,2.367625277561606,2179961862.736752
20.528459094440795,27.86950694045676,0.263,109.39774560000255,46369.037651200524
51.18918631345536,10.081419964306223,0.207,56.490838518769415,13903.842031544431
63.4347473488265,18.763776151501535,0.331,329.70789110214383,16936.599379107254
44.648660866798785,16.14656631010739,0.162,49.14143355179228,134027.0591858824
44.998286498639736,8.541355578519525,0.025,0.6190766607225306,34956445.34993957
25.15421565607326,11.877366462384783,0.162,20.76604083248085,29685.353813708778
1.4822497017480076,12.5915669988637,0.5,23.30133470036188,36.48739962499369
2.6309340809892716,14.729484543361123,0.12,2.616735338548823,22632.311282858987
13.891199601178487,25.986038542756713,0.394,159.25470012127883,5025.953559141635
35.59145127866575,20.147115995297593,0.08,12.089719133543975,3500274.632552598
65.59249953396794,12.554814220369817,0.331,230.7889147457003,5332.180932202501
18.930571137887036,17.907238865909587,0.028,0.7274509882579502,86437208.81324156
3.2282469980391406,23.30282251651093,0.394,44.62833962913653,821.9944908911683
61.781181992822276,3.905686465777879,0.394,95.74355488648624,2698.0130149316965
59.57317467304664,24.160543086231183,0.092,31.283388671787797,5752143.496047213
40.63656291921856,7.671678712594085,0.307,76.71413050708138,1035.5655912774973
53.15364698281953,14.061884230734472,0.135,34.77871235579569,216153.5267956945
2.613268034368649,5.914759379186692,0.4375,13.966994261767924,24.493976279625045
18.822857863325503,21.0746264763534,0.4375,209.01384256130808,2407.7232300201126
35.698947398187535,29.684981847786815,0.362,364.7348649462579,26781.288420649278
59.59031120500093,6.635451107678667,0.362,133.02064156073646,511.15107729541415
24.699045131516954,13.596529848378978,0.331,99.24018979922943,2586.0186283083544
2.281739043873496,15.561359324971583,0.263,10.623283546987635,821.9971157660806
14.117486054378274,1.5175448125604585,0.362,7.850881139295159,76471.97349687899
66.65527906100019,20.49205608838801,0.092,29.529088089717174,3919173.5892781396
24.587031415768816,0.8636569122183084,0.394,8.93176350035668,120360.38405506093
34.13298042167842,8.779221465232757,0.307,73.49791353778423,1285.545807293086
13.095600530233563,14.218779221591838,0.5,131.56286810956942,315.3534203458552
45.973187413585165,16.360103308005957,0.331,212.28681475206866,8216.532985440095
3.530287203965568,16.655985205629328,0.362,32.313088637879574,565.8763538115911
69.19966980945787,18.677486537479076,0.207,140.20297390705713,119323.56998103065
54.747320105704354,6.144908650913233,0.177,27.075505495548192,6361.9596047372
27.821763451384903,1.8428465560263336,0.12,1.964321979828106,422.6268773786883
6.289566569678379,6.618799023676,0.5,32.6624639869993,39657.631449823886
64.07283932094128,1.4846392307982108,0.283,19.36321612950709,27.79384477626342
49.00474561053419,11.448525360242174,0.162,37.80850540434534,52051.03827408883
7.135285257185997,29.360689146062633,0.263,45.09828278461458,18140.220890605186
6.556289557685683,10.110267454656507,0.362,29.421312913801998,228.81491330402844
9.643634171541608,10.524584768530774,0.192,11.487576801609697,4227.90899402937
39.343504582065364,28.474867286162688,0.244,171.50033475246653,123815.55910847755
39.37238571868521,8.533413474041236,0.4375,165.23517880472912,337.36993232892956
27.465967689499685,17.624128823789903,0.244,75.08013818550232,20373.663943374246
27.507670778008244,21.284141130667557,0.5,393.8738493312066,2141.789581066546
26.433004457143895,25.733422599244378,0.0162,0.4665791919239476,3132538032.2396107
29.957373267882595,19.231469696521778,0.4375,290.64196562044344,2875.9062343859437
55.1121826897994,18.372768621839,0.4375,494.58999886180095,4571.566883985055
39.427533912993425,17.085276929065113,0.148,37.85899352051308,197523.3961701766
49.55386658748471,14.488579595539175,0.148,40.718553304237524,154438.0051509164
28.772416271780436,20.390801946413173,0.244,92.85716217542743,33857.15296789082
68.61681277623391,15.933496085386158,0.283,223.55379761103043,21241.8477955096
67.95541199441018,22.143073694855897,0.362,501.17897153131344,20992.1871314673
67.09245570201779,29.82083485422853,0.362,665.3126538025303,50461.83296201848
4.8380076544802915,21.644931182465285,0.162,9.81124300645948,35977.676827765885
41.57706362970905,4.153089808146758,0.08,2.885650482781764,35815.568082512524
48.92660953211201,24.492618489562012,0.362,403.8892452699676,20478.797145935074
58.494733657022415,11.21484702637801,0.072,8.606951413531995,1482561.241100577
13.571164305548654,10.153465666246788,0.263,27.725892707600032,1525.9074520071558
17.687153136018797,9.120123328647507,0.5,112.51501167862145,120.37632696186873
2.17487847985164,11.181558595027287,0.5,27.589389980129962,39.897597151216644
24.694004963530777,3.4701027982703097,0.092,1.9566876929765504,7134.246058803449
21.002459853287146,22.920892912590816,0.148,28.491974893873042,256810.04542224575
18.44875704170685,24.677884810601867,0.307,114.77688484792512,14905.855248181122
53.95265249952989,21.568207223369594,0.4375,570.4242016940149,7246.397773072907
52.76402083239012,29.437218317537045,0.5,998.7095919026596,10588.212858519719
64.35194572022101,8.875717285393874,0.263,99.97666532231922,4584.174595653004
19.552056930867003,11.223992722070886,0.177,19.08782057630382,14089.536329270326
62.13271147572558,28.496927484107538,0.105,49.613099921348145,5748294.045503483
43.19617280329144,25.22671405994644,0.035,3.431223764280686,224011290.35782683
22.4148265222463,3.453340027892565,0.018,0.0662575462789792,4203008.420912546
40.102965847541284,3.3118765848896716,0.105,3.783918617765613,5848.53048717341
49.85078845574634,1.0900392744472356,0.08,0.8950869341809979,779.2619495492906
41.57406902866333,9.405996713959174,0.08,6.5354760461565355,415635.3005578273
6.230519234135726,6.157151613601236,0.162,3.189624936040128,1023.9525491996039
30.62641692599184,18.64428140317467,0.0104,0.16419730389656714,8362874199.766239
61.289761401026894,26.558797508964005,0.283,330.6447126985996,86845.59390985743
55.50478930925003,15.619882066952394,0.394,347.0067651994654,4347.869247375169
59.41148916982985,16.104083315501292,0.08,15.512634920859291,2929675.291690698
20.838630107290157,26.41642964728388,0.207,64.23657848515354,102794.99589218145
30.089211497287998,23.13538306409626,0.032,1.8705373471563174,172521577.8867072
49.81957409968402,1.0210349313373606,0.394,20.33649674966018,116407.46656346139
60.856409863219994,11.467544381301913,0.4375,341.1982914953644,1244.6591899390953
43.70455070445497,24.540623548692217,0.4375,533.1375770443738,8695.298625230358
56.34698783647241,11.998189864375755,0.105,18.930499607707837,387606.89638880786
18.022714422135916,4.576487325670255,0.307,21.285250450669917,105.2385778692739
49.27984453122615,28.15488790887381,0.263,245.06158031278684,111410.36744523377
56.80653526653721,18.262918666864035,0.207,113.92069914622071,92170.10533899226
14.066868657459896,20.417433175961204,0.394,125.12766008308284,2455.461564606066
2.675080870266585,9.240031766558635,0.244,6.786765998457573,358.76057543926424
26.98940099921399,11.296171262893406,0.054,2.356983486413201,2229013.2363976077
31.88454220224312,25.615390012101237,0.263,148.63844073330324,54835.07491976908
