x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,f1,f2
0.5239957074073276,0.5585133343781454,0.43318167874132524,0.5585891679140658,0.30390349338073563,0.46194140135575085,0.314085265749828,0.1765747346004184,0.42016502401800715,0.452145951123771,2.7377727574819106,1.0241985461942626
0.7054145561286475,0.6183353731950114,0.37443516362964757,0.5412111889359335,0.7939856601311459,0.4726618259069127,0.4195378422083891,0.2947228601729901,0.6625626671134117,0.38932717267145445,2.9527225110950575,1.0030338475409608
0.5687594881090137,0.5805431618968327,0.5471272324706048,0.6238806497522413,0.24016122473563095,0.5407595028119248,0.3224118921076341,0.30473217801783414,0.318871564557854,0.5206113618978956,3.064367613783416,1.0225050832230749
0.20557114254909026,0.4258476849952578,0.48195403017805666,0.6355370571254451,0.40412843556227646,0.47867650338853124,0.5717056553284289,0.664387088658023,0.4401565590816842,0.7870817477863834,2.850552141185368,0.9536076127968897
0.43058569304071176,0.39964454692715135,0.5648223710861343,0.4436718443775139,0.42638709249271606,0.34458302077571934,0.28364546844830496,0.49387816021162595,0.55374919855616,0.3975480936378987,2.8731650732214686,0.9469474885635156
0.47302375911879435,0.1661608699427068,0.5923598278911428,0.1651898288263735,0.520410686456246,0.3882664408961196,0.40528397751700945,0.36616314387037263,0.4579705721136177,0.33229756721409687,2.824987908855526,1.013134091642752
0.32279571399031426,0.48174990284725444,0.26314883305251624,0.20291001522798324,0.5039332929550145,0.3548192681336666,0.5309098711138903,0.38108666279286096,0.5658737985934522,0.15774136268731997,2.86931232571947,0.9466638833086155
0.6562157723529689,0.6864865803905158,0.3590318505457313,0.5858492726817125,0.5019163576543622,0.5251976513657821,0.4126686647563092,0.26312861734686543,0.49976718560768363,0.5458065734876468,2.9115302031043746,1.1448073112160733
0.7169338452285117,0.47031075195506467,0.6064573921503116,0.7053516205812683,0.35968027365740407,0.7603060797650341,0.37203364443295317,0.844870423863324,0.4613268167792719,0.43255045540738446,2.835215049435101,1.0556452228066404
0.46530816503187195,0.4128602694561951,0.7263754645690818,0.2259871658761139,0.38958480287623687,0.5745948071865344,0.6364434248693819,0.5145131263231638,0.6272911520591679,0.5125133903749927,2.845982979048771,1.0484296516263372
0.5197421037515182,0.381574346734869,0.5860703943795922,0.6952026507257233,0.36835085110599247,0.2931030070937152,0.7873016183317818,0.6939593171217802,0.6183013277911314,0.6895321339899209,2.8474424726247314,1.0813568185202704
0.4812447038170037,0.45857796250940014,0.5036918089665667,0.531209851973068,0.4552856123728144,0.567780311434167,0.42515174903363057,0.3842071215755118,0.639521576768729,0.2780126810250718,2.8215676354530275,1.0916611336949609
0.4277458691208774,0.7763474481862639,0.4979546896133715,0.6019714791497314,0.6293278138371705,0.4277265585088326,0.5181315924562394,0.6350047946116968,0.46962571380175205,0.5824861108858427,2.850243555907667,1.041138385136688
0.6145723189572354,0.2682384705302904,0.3540477441655074,0.7682691033001785,0.5425499352701086,0.6506772099652846,0.43831899164564403,0.39713994730819907,0.5136190943554897,0.5054599164529578,2.9085562925472104,1.114820659815842
0.5826750163461377,0.42245835567879264,0.5126676832863912,0.5244909808754644,0.4390728968404394,0.3762765941267097,0.6459635241978992,0.4969501290899855,0.18920716609010152,0.3105321302653373,2.752977378816656,1.0206970562825175
0.5169812261590669,0.3962087468204851,0.6011138731141077,0.5540419225092289,0.6204155867931194,0.453177767154764,0.3866450288385299,0.6149031798807829,0.4698615675188455,0.2958902743685834,2.917242696990695,1.1046503216951475
0.3650211892875146,0.5516300054699016,0.50787989165668,0.4368018601374175,0.38908066100257915,0.14925588465482936,0.651979048990911,0.5532223947980769,0.6114191261045998,0.7160802521134266,2.854364328848028,1.0818222384517533
0.6165530463708498,0.585804330642281,0.44834994606913015,0.677835903024121,0.5640375918996188,0.49019380032270543,0.666489843634883,1.0,0.6323223884190606,0.37955161078081767,2.890187028867107,1.0263563604424042
0.4221077636896316,0.7065190448593193,0.7684795077364391,0.440193007221923,0.34125224600545334,0.5525261310202418,0.5502446512620529,0.5446666790946547,0.5810336997975802,0.4950435679213501,2.985661058663248,1.0557903624425935
0.5390255344812452,0.6656473144415336,0.6230624342936941,0.28944467283286823,0.34474392497207607,0.6582177730397432,0.2910676919888463,0.19613699944132923,0.2947869038514648,0.5080427833427525,3.044668006892067,1.0258630977844128
0.5968558667067396,0.637357879158004,0.5285781228651841,0.2618540052123547,0.6662340985781697,0.5879727650228642,0.4936708319312961,0.3731780127714769,0.5715863950575486,0.764238179540677,2.908960223723762,1.0714422554756633
0.46592385473371245,0.6772689622009379,0.5390973835411875,0.5684593859104168,0.43182234770291744,0.42377541777061456,0.7030853109476283,0.5152385709975873,0.43500669931236147,0.849215483506566,2.923816661848004,1.022339860496372
0.7489855086386572,0.48789614493035116,0.5251233279256805,0.6846481179165339,0.44599500152357435,0.48427634286195004,0.7208324096561572,0.4612370383873508,0.49379827918602026,0.4292160467752693,2.9402328717513884,0.8650249072576648
0.44693298554218497,0.6144130047348837,0.3879174447505899,0.48546748761093933,0.507711146526624,0.6846951359873932,0.4001922699383636,0.7975975526021895,0.4535688180758361,0.24164795980384812,3.017031451288481,1.0775341217535086
0.4775370057176217,0.47411888193763935,0.49364401560405796,0.6193175482711466,0.6390801651193534,0.529678484957608,0.4974147346455775,0.27956904951310035,0.3702740030843171,0.6348300369823958,2.989840419741613,0.9988661193773448
