the area of the reinforcement,the width of the beam,the depth of the beam,minimize the total cost of concrete and reinforcing steel of the beam,the sum of the four constraint violations
5.72,1.7730719248972582,18.295489164917427,187.63153091434623,0.0
1.0,6.127173946795343,35.73269833638042,160.76427497722048,0.0
6.6,4.075871013143373,23.935118039427877,252.57387228784148,0.0
7.9,5.357018086470092,37.283791798571244,352.09796819827886,24.42813774387514
14.0,3.6346478350737876,12.225451001916742,438.2611254101504,0.6364138819879503
0.4,12.365658395349149,6.919499858480664,63.098502909983196,3.4404260867271605
5.4,4.2725754967395595,11.004669528753709,186.97096882696172,1.4243475540335164
13.0,3.7850640458149076,16.2585345608848,419.12375676242647,0.0
0.8,6.934996876254775,24.357104216143348,124.86986499213968,0.48779881941384096
7.8,15.512102463557829,3.0367904460822226,257.5842027359885,3.804230893058083
3.52,11.322901648249186,2.9443500660686484,123.49115172966678,3.7399650586451996
2.2,9.046879855290369,5.991682336698925,97.20361813870838,3.3377073164959574
0.44,14.417185847521548,22.9259284174411,211.25242243273433,2.409819457145842
10.27,19.46080307994069,23.29724783794131,573.9678914872499,20.143747559592097
5.0,1.5682369276173258,28.50471651068785,173.8212894259944,0.0
7.11,0.9777289894051866,7.970532443200731,213.70981237842713,0.0
4.65,7.275722782626932,36.85047181890427,297.5782904180121,0.0
1.6,16.888561206531925,17.034322972195035,219.65112367664918,2.9913692016815068
1.8,4.5243018251775435,34.709579079452446,147.14196718818658,0.0
5.72,10.114177528971734,38.84495902785424,403.89888702801056,17.33053373557984
0.88,17.34873493261327,28.539487492921403,322.94640217639505,2.3549528191089575
14.0,0.6889445364787106,39.770646032530294,428.03986157780423,0.0
11.85,9.250971300654268,1.9608665064153241,359.2739518651574,3.788036689047274
3.41,16.093195314374583,14.610270634366076,241.32956334883482,3.0921460686358504
3.41,4.523224974435296,19.954090307219392,154.40810377185122,0.0
11.0,0.36023045182301816,27.355639394680182,329.3126006034319,0.0
11.85,7.199412777344616,3.665795580714697,364.2249453257585,3.4908201968568378
5.28,17.735404797578774,26.19258836316103,433.95369439020726,2.523146854435664
1.4,13.65414574426888,4.567223153193787,78.57691834818434,3.665506488744577
10.27,14.880590542977693,28.29036181563179,554.5243742946645,57.815554562783646
11.85,7.798281892679666,7.864580796106582,385.1881308094765,2.9914982679083257
11.06,4.103664877924123,35.02438754242449,411.4010094171903,0.0
6.32,13.08261038493697,14.037043345360711,295.99270142629587,2.9270456787796224
4.4,13.916324771534537,13.851428070981914,245.0165829512007,3.0046633505338542
10.27,2.9776576806048127,33.66714392018257,362.0875378067755,0.0
6.6,2.0913218348251905,33.477477173948444,236.04730739324418,0.0
13.0,4.18021051655643,0.2939850217717632,382.93735156783225,3.929672196984485
10.27,12.244867170178129,16.981824180212996,426.7021088364163,2.6131475381316074
9.48,11.558391409734234,20.020967898368013,417.55811002263704,2.2678413294165853
3.72,1.7737916679855603,16.844414393072604,127.29508914151694,0.0
12.0,9.682345065309923,23.337008600046612,488.37418203465387,1.5897359118444498
14.0,2.1588306058050177,33.54850728893305,455.0553265886528,0.0
3.52,18.116830116797257,21.488543316097044,337.07057322910157,2.813890554939097
6.6,17.50091361829664,36.494411547703024,577.2513264281508,43.52531524670691
8.0,0.03158596859948348,39.5323638724165,235.9492008023625,0.0
0.31,16.90494472090348,27.383052434276834,286.8593926146308,2.380174979193108
14.0,12.142042327058459,32.50276607158348,648.3899768325876,151.50146855391682
0.6,15.884962462191215,24.840481903567134,254.39407354854242,2.4362265908596568
8.0,8.25976982298219,20.707885137622082,337.82541885450735,1.4929222506898503
10.27,17.784322180386322,12.070633312889388,430.73881905463725,3.3212767295566854
10.27,8.177884688970735,2.6705858805531646,315.04184602989426,3.673438061048366
12.0,4.210352766345606,5.0564738475816595,365.57372319127177,2.799037959954494
4.0,9.594543758856757,6.772607228927083,156.5880458516943,3.294118886823017
