the area of the reinforcement,the width of the beam,the depth of the beam,minimize the total cost of concrete and reinforcing steel of the beam,the sum of the four constraint violations
12.0,12.526998199267645,2.6319183771571053,372.58202206275985,3.7899003148806254
11.85,8.859067143569874,5.0291897205203195,375.12235764710454,3.432311592290998
7.2,3.183996771308235,38.4639967215369,285.16154482379045,0.0
8.4,8.922520014715555,2.688874671895305,261.35492284622853,3.698641788703118
13.0,2.0782394598540987,21.492542278004784,408.9999896728392,0.0
12.0,9.400248639367497,17.5278659611659,451.65977889147933,2.1353827293715844
5.53,2.2185063151553597,30.18628364872869,202.76307654346533,0.0
0.4,16.38816225203312,13.217515864965454,141.72647673832543,3.193471747369008
7.8,4.462194842728873,27.119182762833923,301.9266464780036,0.0
6.32,11.675241880942067,17.341485440727837,307.28762225719964,2.514678700658443
11.06,13.422903719166918,13.043374396725799,430.2119752201784,3.028274755625281
8.4,2.1173955099117925,23.439022092518982,276.73780808125383,0.0
9.48,3.3171992552635032,32.276086199547166,342.95172546237507,0.0
2.2,7.282547063599642,22.895805033453694,164.72386662907687,0.8560718065395272
14.0,2.72160486130125,4.29817495902491,418.61876031792326,2.420720428545284
2.37,0.16332887652639405,10.5122283039006,70.70817026319902,0.0
4.03,11.880235844892717,18.418564418660374,249.77213353082072,2.4496465677002135
15.0,13.552655410591326,33.36482692188949,712.3092012638332,193.59474382853725
3.0,8.083286636287308,39.169724745570676,278.1720675497543,0.0
8.0,6.729175760726644,35.20503869845354,377.3405358390462,28.07409321842721
14.0,7.45370550339175,12.96583321752407,469.58610144571117,2.2604849075907185
6.0,17.855445817094342,1.7318160487153333,194.9534085738066,3.903009083813671
10.27,5.353259803537592,13.06639104254446,343.9066715672141,1.5591711364522594
5.53,7.263562898081388,33.806310983397715,309.9145597080054,0.0
3.41,0.25983501912239193,0.777234228699748,100.37517160240607,1.0087395019928325
5.0,16.096790481821344,2.4612327594065864,170.7707688330977,3.8470979191667967
5.53,5.9143042074289776,4.076719834396152,177.04857676144698,3.3107017002481256
15.0,3.7540667907813496,26.276681825116487,500.1866511669586,0.0
9.48,3.043647978021926,39.65148054639456,351.12308915436574,0.0
6.32,3.666371649425071,20.039026421026488,229.89031101127887,0.0
11.06,5.2985471964173065,11.296824546654335,361.0780548180561,1.8679392429885584
7.8,17.439709267075923,14.140076960455325,377.2792987226517,3.189202254239978
7.8,5.598777618117959,11.618576830656249,268.34989674831724,1.92480115783526
1.32,8.958191435772045,32.10492115428416,211.3692178382671,0.41613808049668455
5.53,19.07592244047231,38.38457221046027,601.9146734384694,21.854388689472135
9.0,0.9419760105981712,39.2023055195388,286.75657881572744,0.0
13.0,5.770395802106445,7.490244841304734,408.1330064334086,2.7019530205240914
1.6,12.824706184500469,28.52475964833498,266.5329968840346,1.7757962453121072
10.27,9.69507855243942,27.854203664287095,463.96721552454557,23.04046953238023
1.32,1.5333459520397907,9.350779995942858,47.41078839311618,0.0
4.65,2.3399941510307998,7.818290920660171,147.6868530152412,0.6588416824819388
4.84,8.951285186612033,36.379035796254335,337.6794745357442,0.0
11.85,3.502936804329071,37.020892223388714,426.1991075390449,0.0
10.27,4.455404881828187,19.325800048411388,353.6005583285565,0.0
11.0,5.7908013762207755,37.422040690963904,453.42216284053416,70.01801270920714
1.4,0.32569467525313645,18.828561868798182,44.83941740600508,0.0
4.65,4.930935759634101,2.7989441990962227,144.9908484243264,3.432370581257802
8.69,6.370140543293557,20.01723230482564,331.99354984169713,0.8576466769010844
0.8,8.173976746098923,16.068833441601367,102.32776253315177,2.034147399639923
13.0,2.664925142239194,6.915819112313373,393.25808413894936,1.4048730290028408
8.4,11.450118321075266,24.078105601282967,412.37829484922105,1.8971304115727405
3.41,16.688605161358424,10.56038860773382,205.9968934949864,3.3672096316242275
10.27,16.13985722322346,15.429083478492952,451.35192265684327,3.0440384158855993
1.4,8.124568100650102,14.078900415299703,109.79099112382406,2.267120142155845
8.69,0.8539451658958308,31.364851770907283,271.5563181292833,0.0
15.0,6.993422998499681,37.06537716983731,596.5283166885631,127.12183685655214
10.27,13.820543692817768,38.67884186779464,622.675574412867,159.40260993794217
11.85,5.643931150471477,15.17037186423503,399.7623205972753,1.312091260544923
0.79,7.989933741755428,14.899086171825292,94.65162679535317,2.1352678691235445
6.32,10.047425930988286,12.453475042164058,260.88322084173274,2.7605307938867174
7.8,1.7672493154353464,28.102899171956484,259.11889759403317,0.0
14.0,9.440327675683804,31.706898155439703,591.194104900131,103.94390734848358
9.48,5.5384199014610385,0.023468847699534834,278.78998819989806,3.9957625373089996
2.64,4.962003425058783,9.065215593426004,104.60497849408567,2.1730734913149297
6.6,2.7892776700923783,0.47931608297949513,194.8421673883025,3.828157630873795
7.2,3.340307101465052,38.51133280021643,288.86380706366816,0.0
7.2,0.09039130669174167,16.562018670153446,212.57823750542892,0.0
7.8,12.911700465498315,36.53495852071371,512.3570645633165,69.69571523745586
9.0,4.221534109477904,11.892917963694828,294.7238153069761,1.1827971407376174
11.06,6.401605897161067,28.346246395431773,434.040898852426,0.0
6.16,6.111309343665125,27.935264121501216,283.5366243860901,0.0
