the area of the reinforcement,the width of the beam,the depth of the beam,minimize the total cost of concrete and reinforcing steel of the beam,the sum of the four constraint violations
11.85,9.895837518467141,14.03830488289958,431.74247049352687,2.581392948630981
1.2,12.306780839910038,22.60153212486671,202.1712615041525,2.16348950884284
5.72,17.448431730222268,5.80355050997408,228.9257129197076,3.667388416351379
14.0,5.22577221132239,30.319882736129188,506.66688039181037,0.0
9.48,1.85081057518365,4.579338560973425,283.7972929415975,1.5257659414880793
9.0,3.200503371830201,12.412023936792544,288.434834676565,0.12185256668086142
2.64,11.709625388352407,18.236676598783767,205.74279078017435,2.4425909459986794
4.65,7.9020250232065115,31.07655155964816,284.0506128355843,0.06726738166695823
5.72,8.527372227515313,14.695293067648446,243.3553403881582,2.276691497032219
6.6,3.2411958444081534,12.849127016938953,219.02792225494503,0.03568323737462409
9.48,9.14466776582238,10.022125378462988,333.7014041360765,2.9040470758358166
2.6,7.150312959546026,23.13171572490748,175.67940403460432,0.7649366040649341
11.0,3.4320286766985286,18.145877538607934,360.76630324581726,0.0
2.4,2.1932224615598317,17.855271460998626,94.05634945530625,0.0
13.0,1.0458254985971904,24.06446996104887,397.3003417772946,0.0
1.24,8.39468505439298,19.109434612718985,132.70661108477518,1.7236269748179622
0.31,4.76701387696806,2.914761368726908,17.450824735662952,3.388556139345504
9.48,18.627160839815847,3.469472007786627,317.48784787096815,3.813741233158272
11.06,11.06283719777079,35.877271988893526,563.3066514679628,132.03242391477625
2.48,6.153183424979957,6.392282106768645,96.51173058429886,2.9611422794877162
0.88,8.183868984757137,21.706228936479715,132.45656026157653,1.3476812768009059
2.8,0.28671664803531005,10.192928544930048,84.07348938363945,0.0
14.0,15.554007822870858,27.367186654641916,667.0016611897604,107.91042090642546
8.0,19.32977021042136,2.886821641363224,268.6809593796135,3.8506541148737075
1.8,13.460439166056693,21.440512268722802,226.07922664934125,2.407146155915215
14.0,5.075672859645863,17.731953893808097,465.6009582763761,0.5064821188958026
3.0,18.474818102178013,35.12610320041046,477.5690203595497,2.098703705436244
2.48,5.296036010465652,10.398485638774604,105.95445263835613,2.0365530713488633
0.79,1.0826730701357024,33.36578868009638,44.90054452066741,0.0
3.41,19.103925336551587,34.812600100876345,499.288387859022,2.1777252848518356
2.4,2.9314189445342764,16.989364289836328,100.44176660089218,0.0
1.86,12.63534455640863,30.08848549059431,282.7910288124965,1.6187047882811023
8.0,19.528699351807475,38.778156933078336,689.5721808979772,106.89019605711572
10.27,16.901724349070395,5.103565601324602,353.6934353945917,3.6980446789971877
10.27,2.469527379160341,3.7915108152497723,307.5559438599851,2.4646816037573487
15.0,15.967315363729739,21.156610580606227,643.6885639008965,31.028070257243733
9.48,2.08378936872325,32.84794644507721,319.78092095198554,0.0
7.8,0.8590540758958931,12.797925085632112,235.91646582469352,0.0
10.27,10.33520765986401,37.341766281473184,533.4989453430799,124.94962472337696
5.28,5.889682194554702,13.181301123144497,201.8122047156288,1.76196733750231
13.0,1.6993264258831076,12.252229838424146,394.6923227642566,0.0
12.0,9.842262443829037,7.531425099454814,397.2757574429252,3.2347872105181557
12.0,13.704550779470397,38.44454724685549,668.9191499629679,201.2541351561396
