the area of the reinforcement,the width of the beam,the depth of the beam,minimize the total cost of concrete and reinforcing steel of the beam,the sum of the four constraint violations
7.2,19.708181056252165,36.15064237122255,639.1580430911251,62.104341609628705
9.48,11.017251105453505,11.726761987577259,356.2300088826154,2.9356000080843625
2.2,9.988395963909905,5.598247570528523,98.23050806306132,3.439524865578405
13.0,0.5282009428724077,38.99300485444227,394.55768515772684,0.0
10.27,17.448622202491137,16.7122649036607,476.90159787115647,3.042201458102824
10.27,16.43350060633049,9.333139957122647,393.9636966866054,3.432066229788719
15.0,3.590128096792453,19.78950334087831,483.6281111793932,0.0
4.03,16.117979379548988,39.47655500276797,500.2513797061473,1.550775188802072
15.0,16.19905566046847,11.730930509925624,555.0179977676238,3.2758262730985415
8.4,2.10808481594593,34.89631537177019,291.0986355406136,0.0
11.06,10.73634933609144,36.369320026682594,559.4482349535424,134.72918057931355
12.0,1.7517922297574429,10.363537828707209,363.6928590246759,0.0
5.72,0.3588839593699533,12.385400749940203,170.83495299571325,0.0
1.8,6.759754327385417,35.05514802737904,195.09851314512707,0.0
6.32,16.26953139831918,21.15426885294798,392.3100247869136,2.6997616381788694
14.0,3.832647627561754,26.52191039724839,472.58948217745166,0.0
13.0,5.904519866648313,29.60126480541543,487.0687536728957,0.0
13.0,3.886090860348288,4.9434026013668,393.72630700091605,2.72792408129033
8.69,19.713219435038734,10.89079843498951,384.30161962303475,3.4475383145366933
12.0,7.688876742927501,2.7375684940587286,365.4292960356835,3.643957292386454
7.2,17.685232813997175,10.665717204803675,324.8554151371249,3.396913949791932
1.86,8.397032362423996,18.69459013501704,148.87144701959426,1.7736670137567008
14.0,19.77883442954877,35.03792788231438,827.4056246032599,236.1088804243745
7.2,5.83079366844294,33.68271049612193,329.5181610580706,0.0
7.2,2.003933978775394,28.95995127354652,246.50029822844377,0.0
13.0,3.4443674447103234,29.187755795079447,442.520013506836,0.0
13.0,19.95796677574685,3.4205885256827395,423.1607952894462,3.8286103707798795
6.32,19.199392554445392,12.780806211102572,333.0382293655513,3.334311948940107
12.0,2.9301712590423445,8.475021813333704,367.69995920231236,1.1076701448148256
6.6,19.67559501217287,36.366488932023195,623.3593849446933,45.04592734140134
9.48,17.731084232926936,2.763188732088331,308.10859929607966,3.84416132167727
9.0,0.6474440290152894,19.536406930472772,272.18923800932845,0.0
8.4,3.7794530216972677,20.04526568578052,292.4160839801086,0.0
11.06,11.148038277183067,33.35768270027826,548.2876341484977,105.07022206022171
14.0,8.798272291528097,3.8599768089216635,431.97667620232585,3.5612801376199217
7.11,13.265579574510298,38.46312800053292,515.1754111053867,65.09704986005978
13.0,12.177890323592656,9.512029755902699,451.7018730732797,3.218909884787293
11.85,6.002005377325377,35.209161794967514,475.18534705470853,56.26104571442471
15.0,11.676940866620171,32.67091382643068,669.8977972858046,162.22206204781583
7.2,1.3921959836621767,36.76819150245743,242.3931171217458,0.0
14.0,13.516734963954045,32.77804897535781,677.4313203812501,168.3059860485034
4.2,4.948299829682576,5.335682767640404,139.32153487821316,2.921713931796514
1.4,7.858069788662949,35.97479062935413,210.77544923880157,0.0
4.34,8.85395112574294,27.12846176403049,271.7124447451872,0.9360050243383147
7.11,1.4403763631278843,1.540227416028488,210.36510429833336,2.930677109499513
11.06,11.650162069554653,28.988098819741815,527.7936296029549,60.90471809607175
5.4,5.265831452715615,37.66945521757595,277.77660125482424,0.0
11.06,2.32331356848388,12.635981721216716,342.7784086704102,0.0
8.69,17.334797904561928,32.86668559878632,597.328411588642,74.01929063559929
8.69,2.5740311180970066,25.558369760101197,294.95882345419795,0.0
12.0,9.213195098634676,27.782842060922185,506.3812465810977,33.48238574119032
12.0,9.680521056627542,13.930933283722936,433.71521579493196,2.5609314620326717
8.69,14.744573343205191,27.453731530878905,498.3621348610253,21.095242244645632
11.85,0.29601239371325194,2.55614392073908,348.8439901683921,0.0
10.27,16.19537609026732,28.308804246867712,577.0210388662676,62.609031037139715
11.06,5.32583546735967,0.8767439763477469,327.96563649901606,3.8353790721247347
1.86,11.48977826792548,28.54058799958057,251.43901665083735,1.5160018466802256
3.6,4.356007032851348,12.3201081961979,138.03988676887656,1.1716968996412702
14.0,11.087058631117186,35.65571824759103,648.790223247382,183.22267182869624
8.4,6.687148441101796,3.7080823423625597,261.8378982331241,3.4454912471254184
7.8,1.3912280999318227,10.346536299455185,237.95663522206,0.0
10.27,11.104053067290492,18.72829736402419,426.7140046740727,2.3133818570092535
3.52,10.991933585060165,27.95061451823415,287.82677906762893,1.457170360251848
14.0,14.388195516148842,37.75212592859573,737.5109814065445,244.53761595280764
15.0,7.8136996681042215,14.133523743645139,507.2610658709179,2.191186717690386
15.0,14.079917966681073,11.778332501575601,540.5027732438867,3.163465829172583
4.2,4.809316409406026,18.831753797688403,177.82071753427024,0.08431797898399962
1.4,8.873229587668733,38.175022305682646,244.40144245961827,0.0
14.0,8.766851294501176,39.67993597740809,620.3208588535583,202.5881448854368
10.27,8.948867093708737,32.185280437409865,474.75107820487483,59.78020225815912
14.0,10.435588271325054,35.69005745353576,635.068046979021,174.9629047095311
11.06,5.690065022747223,31.3731328038701,432.27309937278284,0.7017462298177293
2.64,19.36919228730883,21.344069220003075,325.66642854952164,2.8980403052744625
6.0,14.64236704928783,30.914107278357548,447.993423462463,1.8887220096110666
4.2,11.62328324714424,18.500938644327608,252.50499012063392,2.4082863463838278
8.4,13.909425501315162,10.038821632408009,330.74054497018216,3.278272015515032
7.8,19.95125554230087,34.398780050733464,641.0993106813507,66.99898562913786
11.06,12.581328069947627,31.237476151697106,560.9693613249998,91.79909769518939
1.76,5.6222463420238755,38.69049692619761,182.2605028886403,0.0
2.79,4.584390949516271,9.496329703485266,108.14693276776822,1.9285515114091032
5.4,10.187833457810754,14.464662740340106,247.17814501319128,2.5802022775263946
4.34,7.499655794231157,35.53382044522529,287.490853435922,0.0
7.2,0.7049366951832359,37.87072045060279,227.69787631119368,0.0
1.58,15.719294953126719,9.806600518297133,138.94370762075877,3.3761424702863976
6.0,0.7939567456948549,19.417448290724995,185.64996843276126,0.0
11.06,5.646615149442747,37.500182844570055,452.2134603342133,67.18738026593016
7.11,10.028454352553108,1.0149459387429838,215.1410034101959,3.898793383001779
7.8,3.3634978949723426,17.07551718807864,263.78007967059995,0.0
2.8,12.17179424092864,0.9269185270719982,89.089356953775,3.923847009838931
14.0,14.4037576709738,32.632094457272935,693.6148685153319,173.32931756459934
5.4,16.779442154195916,7.707625466389825,236.35779339569723,3.5406506726767173
7.8,18.790329637042543,27.19454414900778,535.9166693333776,9.6255225192463
15.0,0.48406227394631296,6.066163822864481,442.761840632536,0.0
9.48,2.3630855673334517,27.383589591479463,317.5378592072446,0.0
1.0,18.20561495931558,25.20054853855261,304.674890073859,2.615781527025111
7.2,3.027609804387983,23.250611308085865,253.91626725262492,0.0
10.27,1.963950637138936,13.565256664579062,317.9228966816119,0.0
2.0,19.260049637186516,7.13911634867352,141.29984114466106,3.6293303245236914
13.0,2.240593460521698,5.841330897666004,390.0528286860323,1.3929536970504626
9.48,5.87341103445379,34.965883092129985,401.93340214964246,33.121574945377574
14.0,8.727957772616918,25.629875903781457,545.8178847633699,6.1801628742410895
11.85,0.24113998081671584,1.0458298754297646,348.5413148376592,0.0
12.0,16.150735609277433,27.927006706805194,623.425021008077,88.42965303707317
14.0,19.375026741230393,30.249062630092652,763.2458384131188,167.67748696690686
0.62,4.183637425846443,15.419661649692618,56.93416414292588,0.31429302299711637
5.72,18.96904935957463,1.233928246576852,182.21186748929378,3.9349504435785536
13.0,3.083635222791279,15.491024647262645,410.86120154365614,0.0
14.0,12.640766911357236,35.021228141060845,677.2171091283689,191.5925164012566
7.11,13.186822486756801,12.610599326536924,308.8102408623944,3.0436968921662944
3.6,6.433405029690464,8.84213687704738,139.9710287148049,2.6255898958264705
1.86,19.61592981310669,5.407241048287346,118.3248365314524,3.7243443925520974
2.6,14.933912745398947,24.153480881625164,292.8635855903111,2.382642158595261
7.11,15.341253240104429,18.858721266420233,382.6238512396174,2.7707183388955086
14.0,7.496547533783158,30.90090555108141,550.5900643803753,50.37825004455104
11.0,10.369820541959822,33.38880161439316,531.1415285114133,97.80135232551623
8.4,16.18713885304596,25.968393579910284,499.17239560113296,6.8132551219272575
7.9,4.306796628757457,23.937909810286087,294.1174255622641,0.0
2.64,3.4518006235469745,17.362903454365856,113.57596858221959,0.0
8.4,15.965171690017495,15.25503240449179,393.08952688469515,3.044480529199052
4.03,3.797989412889664,9.849706148855253,140.92744780405587,1.4065998932416197
7.11,13.175600037011366,8.39264297614902,275.38086426430334,3.363016260923724
8.69,2.56098166296981,9.783024367768046,270.51848760854443,0.17997094269574543
7.11,14.51998132436577,19.968435093995044,382.99878278497084,2.6247616544460493
1.55,7.457616402491654,16.114565371130894,117.67574821846185,1.8391801748147198
3.0,15.49316001417995,31.538016200715873,381.3741189164943,1.9643909846763967
6.6,1.3698575452323114,38.85133071462836,225.9724731130497,0.0
7.11,17.296438562138736,26.956608996179654,488.7859988076106,2.4414936693854035
15.0,11.37618898045676,13.326541509100647,531.9631527980582,2.8285583571093613
13.0,9.208244109586545,25.15681675594283,521.1900658253152,6.34525382653128
1.58,6.217757232786656,5.11620341793301,65.53878648375647,3.177162564187144
9.0,19.44941363457039,23.147902422741495,534.727877395544,2.8098406020016347
13.0,3.055839794761386,2.324763984565892,386.4624637784787,3.2392389193467452
9.48,6.853195069865016,25.400701867219798,383.1575788845251,0.29359713122537734
3.72,6.3092187315678405,35.137631274688616,242.38260085271364,0.0
4.03,8.848520493452511,14.796351650465853,197.0374924844862,2.3278163099227203
