the area of the reinforcement,the width of the beam,the depth of the beam,minimize the total cost of concrete and reinforcing steel of the beam,the sum of the four constraint violations
3.6,9.928690522128662,13.582978548023137,186.75671422322054,2.6319466280321713
8.4,3.082891660930327,6.51650552941017,259.013808333015,1.8862359608693877
9.48,8.484537105166028,28.483032584102105,423.7112080964804,8.730986724775182
8.4,2.9320735729193137,39.183737838235764,315.8937613222138,0.0
3.0,5.021639752337745,15.25443882811032,134.1613778513059,0.9622594251192838
6.0,5.358660975549681,28.059784696128528,266.61772394008204,0.0
14.0,8.063211639028637,0.8004450406799624,415.472494661048,3.9007287571610374
3.08,19.374527652477354,13.950296965832528,252.72024859487595,3.279967118886186
14.0,6.995077046249194,2.2688135653491814,421.1223154159157,3.6756556717891
15.0,9.346013399278677,29.899389718686248,608.6640581646581,83.0759247771508
8.4,13.749170045846865,21.878070980951307,427.44319091532435,2.4087715179899245
10.27,13.108864970080774,1.296509718406309,312.13546249859144,3.9010967218469776
1.55,0.5766124582134835,6.566382403959206,47.84175473971001,0.0
5.53,10.1547826469269,21.40161167846855,292.9792289332683,1.8924598957373813
7.8,11.986347691215144,20.585328374256548,377.3657419390053,2.2826020982735518
5.53,8.929010761725655,17.711189447844482,257.46804070965914,2.016444383316932
7.2,7.08804981737293,32.48188675895112,349.81993890582703,0.0
7.2,13.006774647284779,23.244276438013177,393.0798392810573,2.2129100358584655
4.2,3.922870099256235,3.2181300851918504,131.05458377202962,3.179649082491414
6.32,0.5758437942290984,9.500749837903983,189.09056870080806,0.0
11.06,13.607869148834995,29.679444713847726,567.4884000456734,80.54229269443984
1.8,5.392997278647879,25.441408893959508,135.24326935805493,0.0
7.2,0.7548609149985785,13.055253905852652,217.59294054534644,0.0
2.48,6.437329432740224,25.95874445164526,173.1749938173348,0.0
3.72,9.413686737494448,34.521889088264736,304.3549496780712,0.33279818513983184
5.4,6.513543727388935,27.58770533418204,266.5762350195094,0.0
0.6,14.30192294334287,24.040711031219807,223.93703800300713,2.3190574353912274
9.0,0.9380113388219735,29.47885960802621,281.19090274072175,0.0
6.6,17.2043126803465,30.96559843372303,513.6851026726913,6.98864880328806
14.0,2.2858447101842305,32.36460525713462,455.9882770345331,0.0
2.48,14.65015085439729,34.921345083007175,379.8737841027121,1.616314983369238
10.27,3.460464533967107,24.639571543347234,353.09661807473896,0.0
11.0,13.907459667479245,36.955664828783206,631.7756508547102,160.5577212579914
11.06,5.048077330278701,13.916763900148613,367.3157402131087,1.243155564064967
1.32,19.21386846721869,31.932075467174176,406.9312187469512,2.338071506961007
11.0,13.724867867004345,20.218285802350863,489.8959806807573,2.526886670365898
3.41,8.487302003148628,28.25120187276575,244.1198893476486,0.6713565910244395
9.48,8.185992727529355,21.1122065307283,382.40662147358375,1.4209350981062676
