the area of the reinforcement,the width of the beam,the depth of the beam,minimize the total cost of concrete and reinforcing steel of the beam,the sum of the four constraint violations
5.0,9.193572521590319,35.92061739483942,345.14328062385295,0.09285538233554824
1.4,12.05571139930866,1.4602815959775484,51.7228400896963,3.8788722168596963
4.03,17.17622681688509,27.04257655322469,397.1756571546996,2.4255810754291804
4.4,10.021464073740844,20.650247335063867,253.5274270693231,1.939398157483443
2.17,4.725212314039478,8.54292874824393,88.01829127149844,2.192053990280751
11.06,16.956737108800915,11.3039322139264,440.1706841083535,3.3333663109007325
3.16,12.132260738814491,22.349623811277425,255.59487809570075,2.1578351889706147
2.37,6.081375426483628,1.8978259950708543,76.60283542209943,3.687928163946916
11.06,4.177329770061535,23.674402931845364,384.5014728933778,0.0
3.41,5.840563417251323,33.41949943563111,217.36722349595897,0.0
0.88,1.530355269160919,5.544359677423758,30.96290402788127,0.3770767552140466
1.0,16.76674425605885,35.09053426331052,382.41240828083875,1.907134877981444
8.4,2.0139099820318607,18.000979385012702,268.7114112418961,0.0
2.48,1.6402497739416022,36.23796443050536,108.57558777914413,0.0
9.48,11.265688592854204,30.3425161542104,483.8096028701895,47.24885376203946
11.0,2.933712606390184,26.797467577903653,370.5696410715769,0.0
8.69,16.94399741431773,15.681532337721467,414.9107060297354,3.074508101348592
3.0,9.778641426683116,32.70962468800067,280.1134146152041,0.654992931968498
9.48,8.265973196594592,38.59763723924986,470.14022092291236,101.80811759003615
11.0,0.22259412862763117,21.310981472646723,326.246219610662,0.0
7.11,3.7313589581468976,13.051512798392384,238.25392751859016,0.5022092634919937
8.4,4.44045045199948,34.461905236387366,338.7758296102077,0.0
3.6,17.008534108020427,16.835137199601352,277.64460316357383,3.0101947003379506
8.69,3.764931583536999,5.8524476563657135,268.706439013469,2.445536784265392
14.0,14.75174643877689,1.847666908668666,427.9537882439993,3.8747492768848146
3.95,3.271453135533897,27.74744634537791,170.5946822097871,0.0
3.41,3.168398226110445,21.530781854403514,141.18485462055784,0.0
2.8,11.933597548692607,39.19384903649533,362.9541724714492,0.7156719609009072
11.0,3.8064035852521405,9.055986816638267,344.08244441210877,1.6208548006507857
11.0,5.319099290572837,4.666276139135115,338.2922316607743,3.1227318979727894
1.76,2.514368011410464,18.775797134609235,80.06955822239622,0.0
5.72,13.940972344600691,9.232035660151618,245.39013229352463,3.337776775396361
3.95,16.47382245146276,17.66452889790431,290.7313876516852,2.9277213014799837
0.44,8.650385183054507,39.491189774354815,217.90440173116352,0.0
14.0,0.5922079678290659,2.473644877200347,412.47894732351455,0.0
9.48,12.653854523031914,25.06311611033511,468.9990150924227,4.6820344100283
9.48,1.885287844274277,1.647742049717067,280.5758808340987,3.125999748674267
12.0,16.074543104856428,29.830798420404715,640.5098730366472,110.82163046485658
11.0,10.40044981214529,31.532795023491317,520.1731512470917,77.83901903520638
9.48,10.378149738859069,31.520029764823924,474.9837532035825,52.79089111242815
14.0,14.706225905182759,32.25587772201971,696.2173347299841,170.2992679979727
7.8,19.786833733962506,0.9249095837939958,240.30061929208816,3.953256311938051
15.0,2.752203116238656,19.824138165427346,473.7360329013809,0.0
6.6,19.753090007935047,19.15841596656506,421.1027489982117,3.030105367875664
4.03,14.711433272819466,37.947068555986625,453.43546017630183,1.4205729752996379
2.17,16.10817024773928,4.103686872312071,103.45973206956933,3.745241898415619
11.06,10.713250975457147,37.913603334198555,568.8707687419187,151.4674944619666
9.48,19.217635903267215,11.607289656250291,412.5507998625467,3.3960084520970177
13.0,7.911357393093635,37.95758139058229,562.3775952950019,148.21585083808168
12.0,6.694011550446595,39.724870572674774,512.3512454720885,130.30494850329188
6.6,13.327020581609299,27.479304427781116,413.7703534064079,1.9380759368150637
8.69,9.31408774759445,38.780139036472136,472.20697070976854,94.28612386360192
3.72,15.938244174653796,0.4247097422084023,113.42947654480307,3.973352789833412
14.0,12.915440916165334,5.938573136299956,457.61957428092524,3.540195865178163
2.8,2.8305195990174203,21.823485420723454,119.3830819213372,0.0
13.0,5.334497626612094,39.165001286595505,507.555363845762,84.0956997143843
6.32,11.855461490473099,24.025463280135515,356.7077728250532,1.9734687427020807
11.0,17.212791554933602,35.47393335148817,689.7632522476638,157.7779739476533
14.0,9.09274563051788,22.46774961385789,534.1761192773856,1.5290467228677733
5.72,3.079599887504223,0.6407067895539509,169.3518723342201,3.7919512881677644
7.11,4.152339475958103,38.43137154055305,304.78206069783073,0.0
10.27,11.313524563969992,38.33120301150362,562.1346041023,142.16207543046136
3.95,8.02419280055507,9.25299925116894,160.67870998486276,2.846862297410293
3.95,5.18461151495732,8.440494143830133,142.38640987801892,2.372010300197079
11.06,14.094865171016814,11.566192579119367,422.9783549668216,3.179403815589321
7.11,16.799593806648343,13.095146284941634,341.02988305539566,3.2205081601580567
14.0,7.253129193290939,1.1612244769417401,416.65350669220203,3.8399002077591753
6.0,6.978142733894453,37.04931364196382,331.5212392718679,2.3912810691913933
12.0,16.03497485719808,16.47055085245768,511.26292128201675,2.9728358791243084
6.0,6.225496721908435,19.04157230379136,247.5259475743413,0.9413569463812781
9.48,8.322875666910948,36.08366350737877,458.9039069871392,78.55061069240696
10.27,14.844219316250069,22.86576909590169,505.5926947765786,2.4596179422605013
0.62,15.109537223206118,32.85436666408421,316.07656563350554,1.8255874962454484
1.4,10.127219855861194,1.0299483948175059,47.41830830070492,3.8982989991847155
4.4,0.7142712266612206,9.716600969223315,133.52417309595887,0.0
12.0,2.3582686751981985,19.59905344123071,380.53190027639386,0.0
6.6,19.320395898296013,25.372222912658597,488.1608348954288,2.686764854808367
13.0,6.5396857336482555,36.28448700620887,524.5734852163498,91.8087563762208
9.0,4.530629117255067,22.44931473800007,325.62571140864384,0.0
11.85,19.673451677518408,22.662252792265882,615.8968411274096,36.18593922409417
2.0,1.0858216893108708,3.0321533936246103,60.775426752069095,1.207503383406348
7.9,6.134565640912775,38.440649107451634,373.75001113737426,44.98910992227917
14.0,15.304339980717977,5.003035229199666,457.54089124990855,3.6730969623320564
13.0,16.853654189708365,32.576730555573036,711.6221708489604,168.00187476131498
1.6,4.960241523066875,11.822796725542318,82.22635634208845,1.6164876910605788
4.65,18.556998961680318,5.930904072772045,202.74586843215386,3.680395300715423
10.27,4.747720796374326,1.5246548433220442,306.28118130415976,3.6788659424778367
4.74,8.554343931298394,2.4370673994011716,151.86450763093953,3.7151076202951696
3.41,4.224052676043399,28.088268268881187,171.4417948479555,0.0
9.48,9.661406934996977,18.1217380082586,383.7608911603128,2.124316869149217
9.48,2.5447974528485173,31.072410985820603,326.1557953983471,0.0
11.85,2.1165041285537844,2.5371695032110253,351.6119578370321,2.8012451906036757
2.8,10.736815537653044,24.065071474281563,237.3493399918784,1.7586397577673263
1.6,1.4090393142071855,28.526399412316216,71.15689095883818,0.0
4.4,11.451654316937063,17.481013028610626,249.47191098811317,2.4734945236029255
5.72,14.539909924599165,3.0895925876718744,195.12143875707497,3.787509509777307
11.06,15.824407356760164,34.94384014538088,656.9433366420099,148.4786426137767
7.8,14.12207160030026,1.6377245189486533,243.1968377508961,3.884030858552379
4.34,12.499173215458018,17.050117362566976,255.46342215516768,2.6359003856766545
14.0,13.066080317839294,13.925234081842813,520.7689361748428,2.934245485784248
2.48,15.41330850534705,18.499076204092,243.99118115855663,2.799798485985377
1.0,18.674881995419312,26.857562609934533,330.33708745506794,2.561834949397682
7.8,5.91938492269481,38.961456163687956,367.69671370894156,44.3982940057781
0.79,15.655883446144678,10.5323167278056,122.16163386504262,3.327261424496666
