the area of the reinforcement,the width of the beam,the depth of the beam,minimize the total cost of concrete and reinforcing steel of the beam,the sum of the four constraint violations
11.06,19.70859138899225,15.509357165504504,508.5645498485204,3.213066177110614
6.0,6.19486706724893,25.038767497470854,269.46710170475103,0.0
1.4,14.428282012066273,18.790474913273595,203.82856271362078,2.6976637344931813
5.28,12.275603038127835,11.886887481817974,242.78322725141305,3.0316656994448676
1.55,12.032779741815736,39.834279422902064,333.160266281834,0.689519772021431
8.0,4.726496820722803,22.69119012930137,299.5499028027357,0.0
9.48,7.668945577235675,19.33262390891558,367.6685043735833,1.479102737891099
13.0,13.10277259771854,38.49005010166696,684.7958242541613,221.6668121101145
1.4,3.1039137497641422,38.97010020235235,113.7358979086607,0.0
6.0,9.903621271796503,31.1269673739244,361.361817726548,0.8570115395499154
9.48,0.4252680628284633,0.5150440167675585,278.84341906276927,2.7888956124708866
11.0,0.21410427307214208,12.942319998670296,325.0626036091094,0.0
0.88,12.559391222450042,34.033857663180974,282.33871992064155,1.2901666123478104
5.72,8.036600115124404,37.69335168743482,349.923836706398,4.115438295400281
4.4,11.875961209402918,22.563003808097967,290.1344147955491,2.1001113585455746
4.34,1.5739507581272738,31.357751198176253,157.20933376292155,0.0
8.0,2.0822381785714428,29.472401516478758,272.02113579107936,0.0
7.11,10.467188629159383,7.073928912460712,253.46048896559432,3.3241806216471312
11.0,1.8243195401844914,27.02805048092014,352.98468037526123,0.0
10.27,9.26045208889342,4.501372680784774,326.9488476267967,3.513914370748322
11.0,11.594936336703627,13.114594208765379,414.63773095940195,2.868937799403754
7.8,14.305089219833576,12.344388794715115,335.27254984362816,3.137063138508777
13.0,13.555729420247873,18.789021203608,535.0193325044461,2.6139424429980664
8.0,5.072969437195329,3.729523379763635,246.5518548725078,3.264824394087901
5.28,9.49817063840518,23.559249367153093,289.4938623611756,1.5196013775649662
7.8,19.031060081902297,19.00061271348161,446.2810812859351,3.001599877688876
9.0,9.411894589781532,13.022532235663844,338.14002041646006,2.616375044212419
5.72,9.543516558120778,8.068637362872062,214.36990456442487,3.15454253013201
6.0,6.8429273686302095,26.764855981024105,286.28997930599746,0.08868331648216943
8.69,15.242776788737435,8.697654515833747,335.03184382224475,3.4293917285293936
6.6,6.02281903661879,33.15934601463112,313.86764425124977,0.0
6.32,9.393419799701842,14.80619954689741,269.2565087892975,2.423768993336444
1.0,10.511290610733363,15.444092580048094,126.8024071967738,2.5307139577819573
5.4,7.160883717499702,33.622568500918206,303.22038199124614,0.0
7.11,18.45947997506428,36.67885745535954,615.277580823268,61.61704488563696
7.11,2.566744670518779,28.525499601583725,252.96460444575035,0.0
9.48,14.19640085733591,22.305337739995753,468.70530948914563,2.428803330918231
1.0,10.609950305271973,18.114069223962453,144.71362457549884,2.2927281747057986
12.0,17.6650294577277,12.688607184227845,487.2867718121521,3.2817103863544865
6.16,14.9197310133166,25.836632283943498,412.3893623798452,2.268291012694329
2.37,3.881186872543385,20.71395621240722,117.91484095802004,0.0
10.27,9.835419655527392,34.183838671699206,503.6654392638046,88.64398128292362
0.44,9.105643795426824,5.023703314394945,40.3824317488713,3.4482868617243705
8.0,17.006760673987216,16.485272848722367,403.4166539901604,3.030663559937225
2.2,11.58076514222363,1.4003951367434553,74.41058831096286,3.8790757674864165
9.48,8.932164555065347,30.003794306176648,439.51129681146153,27.251691135199113
7.11,18.0953066817493,37.24003624459374,613.3559260112299,65.10971812867378
1.2,1.8933140815818805,12.582125507039116,49.57314923922463,0.0
1.0,1.163221837819024,27.2228467396275,48.39972588908107,0.0
4.84,8.375907410928328,5.160975708442814,168.23271281038035,3.3838308549460425
1.4,12.89244830880185,2.417475968540681,59.86031037730885,3.8124889927314864
1.8,15.071167083384418,38.898713931185775,404.6694101914044,1.4189978973777935
12.0,15.918156320618193,35.08236954035975,687.8679854646844,172.8115852060998
9.0,13.112783463797296,20.83174032086938,428.49726000096916,2.4113410872387906
15.0,14.207438464344968,27.95600357442097,679.3099202955563,118.8749005197708
11.06,19.050934093669454,25.542693818153662,617.131305902654,55.495994403039155
2.37,11.124513774743656,36.1370717602821,310.88241154569494,0.7515819125214027
10.27,17.28515743327265,24.001253549492198,550.8572677193199,21.905862912652182
10.27,11.35233411014706,17.80653018576347,423.22540800672357,2.431465281677408
1.58,7.333175811114085,22.36022330814253,144.83486921662808,0.9508131423422839
6.6,4.8399931802445035,7.225399305126756,215.02253001681413,2.5071468004089734
7.2,10.127667652131505,0.9822255575480332,217.64859240376563,3.903015621040713
7.8,14.537487803211256,31.19747383937815,501.4397372585773,32.82299277675351
11.0,19.10685349912076,4.253045579930319,372.157391292487,3.7774073276834392
9.48,17.955417694930897,8.263995578994674,367.742095469947,3.5397491877157647
10.27,5.565080233460568,34.35319499341118,416.64497184842946,26.208728685064216
1.6,17.461718654673323,23.407273613891824,292.2787357912425,2.6595091767998866
1.76,12.086251673112207,17.12022307119541,175.89559484297385,2.5834960636073734
14.0,9.101262228565727,20.504096346335025,523.5678945646629,1.7471150889401108
3.0,13.17273278919651,38.638137352386515,393.58191528915614,1.0668092968472562
10.27,18.308403590761912,18.208710314298596,501.9614503808687,3.005445219511854
5.53,5.005458932043421,39.03566154183547,279.81684043968255,0.0
14.0,1.4199518364707209,12.475320382355118,422.2286124524914,0.0
3.0,0.9350406797534472,27.844516352418474,103.82145329854279,0.0
5.53,14.306758134192659,5.03593372672924,205.8107314848832,3.6480031549080616
13.0,15.615068674690946,1.833186960991715,399.37520417366017,3.882601415390317
13.0,14.334734629242682,39.947805076502206,725.7847108754236,249.34255114748947
12.0,13.431843843859685,21.716277260029425,527.8137870160057,2.3832244096586237
7.8,6.419754343274984,26.91631917454847,332.99769415546996,0.0
13.0,8.343779594688499,18.20353966928311,473.3317937062002,1.8183101000329445
10.27,9.655151065434897,18.71810234808747,410.3736634974337,2.061335113119294
8.4,6.261840579392826,17.003867148171285,310.8453031890141,1.2845257025339265
10.27,1.6766340290468684,36.10421995685649,338.2581382631152,0.0
9.48,10.93164841256687,26.634125377364523,453.40493664094436,10.46471717900093
10.27,18.098816631917728,31.01667147944036,638.757029783294,95.75088884748436
14.0,18.212272703518376,25.385115650510897,688.9923893024741,94.75390580557635
0.62,5.907650904723447,19.92951648564709,88.86997565828031,0.6264904939266982
8.4,8.256703707223265,23.588770662334436,363.8192941059217,1.1430765231773883
14.0,15.739437981569546,33.597560000761405,728.8840271784275,195.9088581403179
13.0,19.761729397545505,38.91387536556367,843.6032848704488,261.762410505529
2.4,0.8355484079298381,27.067427048698004,84.12968734637798,0.0
3.41,8.54529268684036,18.3531372810581,194.3537578730418,1.8522517655455277
5.72,4.4881654235797,10.820863796618724,197.3074960471497,1.5890229580735573
0.2,17.133879422712873,7.509183872534817,83.076870620995,3.5617347544432607
12.0,6.1643520078050535,13.69185052485092,403.4408317640588,1.7788662121314855
3.6,1.4770281109159344,31.519130973801307,133.7727854879674,0.0
11.06,1.0036592536705524,10.918395773592895,331.73900937204235,0.0
9.0,18.142166546390374,30.91813446460194,601.1531668563002,66.02425642782565
2.4,12.146783135929876,11.641893520812982,155.40693353334143,3.041565705871824
5.72,11.527138540955706,26.93581150729592,354.4636985746014,1.6632699076537087
15.0,9.626368397476737,1.5954456319548482,450.2150084468055,3.834262977887586
6.6,15.0662247921517,18.912750827472124,365.00625324278883,2.7446921117674976
4.4,18.98826653466923,6.271480777699536,200.81072914440807,3.669718098476819
6.16,0.4723277391695335,7.6865495869906875,183.2823423530627,0.0
1.86,14.693308144104444,30.731607701245384,325.6133890308789,1.908462314963689
7.11,16.556616641764865,20.355501094528098,411.2449369038761,2.7705518865985965
1.86,17.49527647206647,32.3191507477008,393.9434866040516,2.1526927682850507
7.8,10.680976258365183,36.60696864167556,463.9188977714732,62.04765040987373
13.0,6.556805663450753,2.3560957300424556,391.4690770958247,3.6406640899583294
11.0,7.603631045881157,39.82399546013924,505.08418095104696,134.97341682123312
9.48,8.880238229872132,23.589859525662803,404.40214343826244,1.3435555539141797
5.0,10.235938846302396,4.474441751238705,174.48006728221296,3.562869433041304
1.0,11.421136323751686,4.952579370934447,63.33845048978561,3.566367195824908
10.27,15.756045888604348,24.44826711224307,533.0628111104149,21.75299104799833
11.0,13.549759317044751,24.662577802664842,523.9031960183994,24.394286397814735
2.8,19.686584668867567,38.72243113257881,539.7074514455437,2.033054905972868
6.0,8.624471278115902,22.071004588510267,290.61044709166265,1.440886069791412
1.4,15.941267789475365,33.564600401547786,362.19736994868333,1.8944836229582958
15.0,9.791607140484711,20.22131424264993,559.7994989569897,1.9348319481648524
0.44,8.026646437999105,0.03038922479412065,13.08235413776837,3.99621395746918
5.0,2.3677164599637424,9.836257807842896,160.97368170964592,0.0
0.79,12.544115496648867,27.132322184464208,227.43658990452437,1.8370478020779903
1.2,3.0671532837058058,39.126000130846144,107.2832638677591,0.0
11.06,4.9500459931815755,0.2432709262927668,325.88652136437184,3.950854814959728
14.0,13.034168026335937,29.184045881350052,639.8338546234883,114.02331060655412
11.0,0.6228656345599237,33.592423625407534,335.9541397547071,0.0
8.69,4.001482120064049,32.72685477948032,334.05955454761386,0.0
4.4,16.413407769286856,8.704691734053744,215.0841929621789,3.469659691856181
7.8,9.92370181230653,24.089202228569565,372.7524358876046,1.5725588410268245
10.27,5.34148633216462,36.04569385056691,417.46054862171604,37.45409489253552
8.0,18.67773237398291,34.84314129991326,625.6745209611905,74.37535131209675
7.8,1.8852807618951517,2.698750016269913,232.37274089210274,2.5685155915148505
1.2,8.46059663992309,25.180967797156498,163.10760692078026,1.023736165563685
10.27,16.23379578422608,2.0389635523972904,321.79807075265865,3.8744000738029185
3.72,15.671643607547932,15.36346983714652,253.83049431784363,3.019664419260593
1.0,18.764256590858047,30.741892663613104,375.50925721719165,2.361678091814702
11.06,15.344471423277577,17.487292086088438,486.1639522112953,2.860352266057194
5.28,9.944438733140617,18.867939570969842,267.8106414504654,2.1026642048594493
3.16,13.270097937083122,17.741067483365057,234.15942180759305,2.6630793858884894
13.0,13.78093768264193,10.678301736131225,470.4942064692429,3.2251396833771837
10.27,6.966960440672509,23.810623141321585,401.47060169600934,0.5823513217733751
4.4,7.604488494910626,2.575120792688921,141.10948586460484,3.6613683097275582
14.0,19.314341544440165,13.430354790799882,567.2390756955102,3.3046434039753247
7.8,11.38346314338688,20.311386944152787,368.0483548018996,2.2157110987834576
14.0,1.038125267012513,13.719253399824737,420.14538215934317,0.0
8.69,2.8833207056115406,24.328821070383142,297.5746761212124,0.0
12.0,6.662004372426235,29.53290068589904,470.8489880999334,7.201882838824105
2.2,19.53569196800842,27.75714535596103,390.03302495117407,2.5791572982714905
8.0,3.6748947459823245,33.816128220441755,309.76242715605963,0.0
8.4,2.779887867696089,13.153218573009951,268.89868363935915,0.0
3.72,6.208358007080028,34.46737777117661,237.75949246124185,0.0
11.06,9.746255338063497,14.561238692113188,410.3145301990949,2.505965810761696
0.31,14.435689294405842,36.783537003966956,327.71142680312806,1.4519029709082605
11.06,1.622721426546605,39.258058910612036,363.3869360153274,0.0
12.0,4.31524254078508,4.697001431444834,364.96122023465944,2.911532460330654
13.0,4.77088260328423,3.7822066805180032,393.02667843246525,3.2072312410466006
13.0,18.16695711068038,7.724814928163597,466.40182889273495,3.574787627828869
3.16,2.302803307636465,15.659744567648378,114.5407869522737,0.0
7.2,18.691223871910246,20.03524456553743,436.36994490175994,2.9280934890707173
10.27,14.440285860816736,32.4607531729624,583.1835330449945,98.6270014437856
13.0,16.85002273819569,14.521572681070921,529.0132979222439,3.13818676053455
2.6,15.169279514630068,5.973328439696846,130.80665324067033,3.6062220071865743
11.85,12.166232815780237,19.00154460062013,487.0963292823458,2.4381735177733788
9.0,5.263166958529788,26.04610049159438,346.85098530354355,0.0
8.0,13.183816986774788,34.70408274038044,509.71936532583925,61.451272627986754
7.8,9.183819001090923,35.90865983776379,427.1871795130594,48.93553864537406
3.95,18.13901018212534,24.56642934297426,383.4964271944037,2.6456576684000837
11.0,5.680138209091474,14.06232435703409,371.3255675334162,1.524298909747246
3.95,18.52953649029637,10.405086431585664,231.8108572312525,3.4384594327529645
9.0,16.559939722873946,20.646123761809676,469.7391390039382,2.75324885794774
1.4,12.381623677934563,8.942475768097783,107.59342182578133,3.27776227086967
13.0,6.466968626733365,30.676664741987288,501.23101707554963,16.65943092917965
2.2,0.4340663819396884,36.77965599567581,74.25888732421762,0.0
12.0,4.150910285786198,15.173950238380076,390.5914236722998,0.3444282835165944
8.69,1.0199348131179864,27.669714615158284,272.4187831230237,0.0
2.17,12.798307980347456,13.428854114091138,166.91796646517662,2.9507320706212163
2.64,5.0671789550936435,17.44430187920971,130.65203962117917,0.5573937621298528
2.37,16.11550658666698,35.40706068479561,412.03963180820466,1.8029197844708573
8.69,11.678555640351895,39.981493776273,535.6416597903523,117.99947942397037
4.2,7.34937408201465,36.728735183708714,285.43992865459705,0.0
11.0,0.6734568387345385,37.12046752165781,338.39941962569026,0.0
2.8,6.449139222621483,26.892416353196843,186.3797622566815,0.0
