the area of the reinforcement,the width of the beam,the depth of the beam,minimize the total cost of concrete and reinforcing steel of the beam,the sum of the four constraint violations
9.0,10.797865959940157,13.68917165096355,353.2883043538302,2.732233600440117
15.0,12.107901716175311,12.031711875151805,528.4072709170065,3.0062925718104996
13.0,8.888348288804576,26.55908741235656,523.8398514922983,19.209425329663713
3.0,0.17827102218461066,31.892795695134563,91.61133677333794,0.0
6.6,16.749427032081954,29.595143672540768,491.46101966832214,2.2330653092876522
3.72,3.9054206172855555,33.16419362962532,187.0800753340734,0.0
9.0,9.477061377530179,33.37392201814627,454.3720244249268,54.73306769335556
1.2,7.521793857708232,39.38141556418918,213.01133381914414,0.0
10.27,7.414102697707716,3.182688677483707,316.09606842581746,3.570725034808632
0.6,5.301711280284596,23.22271840166654,91.5120888653929,0.0
15.0,6.91798975352871,27.192515672804166,553.8705268782769,0.06930385247623727
14.0,0.9169860867931523,8.62811794572361,416.34711846686326,0.0
0.93,6.994298377206894,7.185901899416907,57.498205196315766,2.9726057551627463
1.86,8.664149090924212,2.366160922152538,66.98446260158899,3.7269020999845077
8.4,3.839271430787854,27.43229587947459,310.1520179105917,0.0
11.06,1.3326414462394442,26.31277417844222,346.20329606143866,0.0
8.4,10.102872514712617,4.460590831065048,273.99886830392774,3.5584829141841414
1.8,1.312875732952672,10.07853443770574,60.859117972195,0.0
8.0,14.969255245588869,36.272241014257695,560.9810604431643,78.68436264955228
2.48,8.81898187916015,2.04902395732101,83.7541830897474,3.7676575385461453
14.0,10.057237303252947,12.950882551804256,489.75005946603204,2.712282293705511
14.0,10.935302203756754,14.277827412310554,505.2794145400189,2.6943362747299755
11.85,1.6188025320953492,23.768809981037407,371.47620586931794,0.0
7.2,7.316822102682812,9.869168487020904,255.00657007256115,2.6511673581072523
10.27,3.8123182337880146,26.15912568328919,361.77414709341343,0.0
5.0,7.96269899935913,36.737683406351266,322.51866893911546,0.0
15.0,6.914184271074422,4.176777136733092,458.3274040695499,3.395911799139243
3.16,12.79007562581755,37.83557798218619,383.25594224320724,1.0418018556659074
9.0,6.131157331309485,30.4432347128521,376.5913570190871,0.0
5.4,1.9931863886203671,29.004995939582674,193.44741786525913,0.0
11.85,16.41739984974297,6.658596021513348,413.98009999385545,3.5944183559848186
5.53,15.263206505003613,20.33666284687645,348.82361079270595,2.6676021948461717
13.0,14.334388490238144,0.2346417156833791,384.21806730517295,3.9836308527675826
4.65,17.218163009114843,22.070950253593576,364.72273153946327,2.71815882786626
4.74,17.208707453455276,14.894350405573679,293.14351130326224,3.134487558356215
5.4,17.754137104385244,38.95796408712612,573.7590214263322,19.47447495449728
15.0,5.891898010770862,21.592273959740155,517.3316855948475,0.3352600604647691
12.0,18.319832152544752,30.45662896358857,687.5761983271653,127.0173689014184
6.32,3.3107354654623555,11.462758892202377,208.57809743787502,0.5377001540044324
6.0,13.658101922969689,2.719846103694059,198.68876117942725,3.8008620730000615
7.11,18.98518116493756,22.001773017760023,459.6585880152054,2.8411080817920453
9.48,4.777776427353646,15.87787798927529,324.2285707041341,0.6767222722328472
7.2,3.9983717811338226,20.52758937493207,260.9261604548585,0.0
2.79,15.131848574931388,28.249118127662584,338.5028267298837,2.133135023934729
5.4,2.7449104537685276,33.61421042900774,214.12079856105504,0.0
0.93,3.4187115273655366,12.484306055140575,52.95014461312107,0.34824232603182015
11.06,11.649969134271526,16.89793958346837,443.2802847481149,2.5495292400596563
9.48,19.9382266284626,24.122394181969973,567.286657212735,16.6053764629796
4.65,4.109506612419647,18.867533399218107,183.2317519584812,0.0
1.6,3.4419329113213215,30.496043383493422,110.0192012320373,0.0
