x_1,x_2,x_3,x_4,x_5,the mass of the vehicle,acceleration-induced biomechanical damage of occupants,the toe board intrusion in the 'offset-frontal crash'
2.2436424907611707,1.87741131576832,2.9135854471194436,1.8907065094213305,2.3819392213625052,1688.4551058667207,8.96352264400533,0.14518604345765004
2.0064267393301,1.4214060306921756,1.7410912293875076,1.6707119661790015,2.08204942517019,1678.4451310680377,9.49161125103439,0.1040143273012115
2.046032562779513,2.331991407916198,1.5174170171296408,2.644150136828595,1.296857522692862,1683.648431111993,10.641648012166458,0.10950171411520024
2.8967264213708397,1.8625426868514434,1.6630659712280993,2.5703815626919364,1.883935337163602,1687.275582204757,10.486495261812129,0.11267485306385332
1.8698133285479517,2.626690281220667,2.1545374716492676,2.973989224447484,2.9549833980653224,1696.763575251272,11.415722434157745,0.09469483682302457
1.5307313621934315,2.918002059408698,2.1527494572837864,1.8531123804491763,1.8700218814271046,1683.1432733882227,8.8635534419429,0.1350267442949981
1.8497498452666779,1.785564299474241,2.752341048581709,1.2458385987216167,1.3522024723457575,1677.0088813249474,8.03586687223256,0.18503983870814783
1.0129024310073131,2.9338431508377774,1.0539311469337573,2.670144236812903,1.0884007332170853,1679.7647327974246,10.651045099225797,0.0717959680142557
1.4320010914241035,1.5206524482595174,1.2809834995203562,1.588157667138025,1.8253743202581358,1673.4381328422858,9.137616694098176,0.09437602986062403
2.415428673633097,1.3878685194054403,2.0345525212898603,1.6349304071337585,2.792285136297982,1683.5606899382722,9.613194287898695,0.10232224627191533
1.1137991899708428,2.438742196027201,1.019242305058072,2.092618071632228,1.0333331913588653,1673.989796836313,9.433979678105963,0.08976595592593173
2.205627498512916,2.2750756787242716,1.7232009810436228,2.4940060848670385,1.6416350780425581,1685.2096867717453,10.39021017027977,0.1135956547031379
2.979716751718701,1.0128852612040884,1.5799643262624399,1.5673290727979088,1.807390251789524,1677.032615194599,9.713001543195187,0.09540065773259518
1.3621452287315776,2.1742342172136713,1.9013263518246093,1.1475433899777572,2.1775446459438124,1675.7924594417411,8.063908781459157,0.14318968266554022
1.988490198389278,2.666602344701999,2.5233605259765266,1.736117866936475,1.2905212872869645,1681.8463035878426,8.532079653140334,0.1744028090996422
1.097921340164551,1.7537275741797473,1.5824896543042186,2.370569536209796,2.6721271233430026,1684.38371764011,10.339810666168907,0.09124580903155019
2.146768998386296,2.3823117229341673,1.9929650719353542,1.671097600331314,1.24549853907098,1678.4333191772218,8.875535212744664,0.14710970646548027
1.4060188068544417,2.4398805755995796,1.4749529958459502,2.0335417892657466,1.0219395877769073,1676.2564650204527,9.42603739465742,0.11342874631835098
1.7399827084580932,1.5589680948950388,2.719390697722436,1.1377752711495714,2.6318899087337124,1680.9412483837295,8.218946533242804,0.14669526219999962
1.1586202668369936,2.164329977077368,2.6499979502919375,2.592382504703317,1.153341925343108,1685.3026060577051,10.07430755537856,0.1479675022139553
2.0626031389126807,1.8321960058375106,2.5863186441001806,1.2404943663301127,2.299259305619225,1681.0391630488418,8.392652596718833,0.1609030285153591
1.4172874276097702,2.4448271502143735,1.6835542468220257,2.3336773967119377,1.341534922714407,1680.9891452658298,10.033465142805799,0.115040523194516
1.5677170999586145,1.6376295773239467,1.2681306277067168,1.3449424695878665,1.7445030821473488,1671.732647046201,8.790730200414375,0.10206046178878753
1.4924857181764226,1.4436843223463915,2.4528937988982173,2.885944043540892,1.529064728524571,1687.4566477516792,10.870474696863818,0.1092482296189905
1.4393309633104348,1.8593958885344921,2.654021866589799,1.7353586724323156,1.2570548110852933,1679.1194072486949,8.62262527643556,0.16277017048766027
2.8906491828956735,2.702374206397516,1.2456758892657438,2.76123666293225,2.271974463819437,1690.507088691318,10.825460903598296,0.07640148571417993
1.2117738217516223,2.3300987556032275,1.077417587911393,1.5218207971850573,1.111280857181229,1670.1742782853762,8.439770586430896,0.09996065163548794
1.9898835402993118,1.9335976326529922,1.2424882696237385,2.6539359291026354,1.2775105923694077,1681.3242327997937,10.690707382272544,0.10694495986487097
2.6128435148792994,1.9284273305952762,1.5286504061454336,1.902861796362305,2.0950514703875336,1681.9317935476495,9.705777658912602,0.10956941076557332
1.6934388122639292,1.7336768859308007,1.6550137086038899,2.6009011090469363,1.5096151539687555,1682.6707217285762,10.67566507205134,0.11047796133800844
2.639286475508439,2.1506427903560645,2.5495670080701727,2.831321540585253,2.0411955709566514,1694.1035513229112,10.550551304283578,0.12555861047844796
2.351441057604717,2.4954382941663047,1.444647620091157,2.4130517209723394,1.1456263612827757,1681.9571557119862,10.131129962632258,0.10548179755965316
1.7813316609228773,1.662994958461834,2.409614024700642,1.3076562207990354,1.8065426608262523,1677.498946865106,8.50074244353993,0.15064898378322683
2.445595317108677,1.001608916480866,1.1767685838213613,2.526873539314556,2.1221275392104997,1682.7166252991774,10.683628397497243,0.08659473819657537
2.6073368849745133,1.0283385331990564,1.7769269583343612,1.4315751837190258,1.414889269246339,1674.2934040665662,9.436470960270341,0.10396024556824071
2.8645540055910055,2.576622230453319,1.3926142253737677,1.472317239880332,2.777741272012884,1683.1263770942112,9.092081083620595,0.09755099666792078
2.41013201741796,1.9088723818800537,2.921917682005872,2.080343253789965,1.637373255202585,1687.1052032167129,9.066698704755273,0.15750302566104118
1.2727980145829934,2.005751890826806,1.1228558080752944,2.7298216714404284,1.9822496715433273,1682.98100688263,10.956441208476349,0.09534005843459252
1.0696547003044525,1.1875183831043992,1.6511972108411874,2.996947197294265,2.1296585308702176,1685.7355368646267,11.5156145139194,0.08600210189622304
1.2269221531647048,2.8740279064402334,1.986270812432364,1.1800931988741274,2.4505031943233977,1678.9543370555405,7.598603622368808,0.14563013725308432
2.2300790171815645,1.0307038341050816,2.7314786180720887,2.009505537329946,1.746398245342571,1683.710402289495,9.44498204919813,0.10042919164851642
1.9889074840256782,2.3995520391870335,2.2204042699020325,1.283754910250614,1.6005832813364715,1677.7317878476663,8.213731588114833,0.16939397062171802
1.5911925385956605,1.2883867384751984,1.9166612452942793,2.7228725881667883,1.4486940743446441,1683.2614885462967,10.851437094895731,0.10135835037016877
