x_1,x_2,x_3,x_4,x_5,the mass of the vehicle,acceleration-induced biomechanical damage of occupants,the toe board intrusion in the 'offset-frontal crash'
1.9848117767618703,1.5710107587513857,2.0908413347918855,1.3362294113698892,1.0178405672561328,1673.0148021359998,8.716024303566764,0.1469830301256292
1.5950725294366368,2.449226527223545,2.196678614853213,1.7614687098405286,2.246424987638517,1683.3767746346718,8.921534309855184,0.13758738928040742
1.477822867495202,1.4267564921343803,1.9165029910918596,2.254907151400705,2.3212197899209404,1683.589411160131,10.173936392132733,0.09331851556880788
2.7793326081208356,1.117960188770867,1.3263664745954353,2.3670373962874582,1.9330095915336256,1682.380162997386,10.408652760037171,0.09359681966238302
1.8362154497545222,2.2752804952214616,1.5824094620673759,2.721650561653562,2.8936813401861627,1691.0328594520238,11.072815135105232,0.09207065559430792
1.3813867721748962,2.993307764921642,1.6750054768017586,2.2576226555853083,1.3806934612122161,1681.7262734759795,9.759795035437877,0.10131828687030771
2.2654302821376175,2.630730538462502,2.490740486283643,1.5715024464355585,1.2407455896916666,1680.7739574317675,8.349881950546362,0.1806770155630676
1.3256843496918205,1.279977104202499,1.5823172687439404,2.4468382114880805,2.5290354983976897,1683.7710809827352,10.590466478898739,0.08062307116489778
1.6909470278151553,2.687099207106388,1.626573136073854,1.4043510403675357,1.7513685261301248,1676.5869995172861,8.35583400274928,0.12443775088448471
1.4655548597948513,1.804682958094102,1.7334528260297282,2.7803629737793534,2.4155597382624268,1688.0793137934875,11.115689136889095,0.09972064131300859
1.4326150388829317,2.740142986965469,1.2998371195835399,1.0691749715696732,2.060209852443939,1673.3965428292042,7.680993575120115,0.11013249865573937
1.545022204331734,2.1565236934904264,1.2085160275638642,1.1327030762952142,1.9133889355629983,1671.7254194361672,8.192447129620474,0.10945483079066134
1.421770700174074,2.3979181888112384,2.3119032080237334,1.1867085012920975,1.0953274084951772,1673.808388023794,7.695078062756218,0.1886439488267676
2.66114412356427,2.6585496686842216,1.7712313934330204,2.955310601437974,1.915869897012657,1692.1772385935674,11.13313358368655,0.09945899766342065
1.0320293886564154,2.032062007385437,1.7628785147271555,1.6919129956443564,2.9990544986276193,1681.9154751353817,8.973074653145803,0.10452123126092829
1.9893770877551546,2.3505241531674845,1.5605517439702545,2.645471196972337,1.3290332350463978,1683.9085596617545,10.653638623132576,0.11014548652730936
1.110528291574853,1.3802979474014823,1.54239893108536,2.2768672064987667,2.854535048682261,1683.4524528284985,10.269091816906393,0.07782591460680324
1.1169921769216196,2.9934239299947905,2.777153165712293,2.6496117977180216,1.0936939906903465,1687.886690473677,10.008154215183886,0.15624280772113924
2.854510542623519,1.7094044594320272,1.2324798542434894,2.6541340834233242,1.3249735933000224,1683.009160923993,10.497594860169915,0.11147020635886679
1.4997322724726654,2.1571301659526565,1.7866659979357922,2.303083578108154,2.2725334636254533,1684.898823663977,10.136552898834198,0.10766078155426193
2.7705078592360923,2.774527941360512,1.5979707927559255,2.017000078713837,1.263187311862368,1681.7593828002844,9.37970027272646,0.10761247382077054
2.9293481995445405,1.7043210023146702,2.9989677753435497,1.7619837638495508,2.883998521956989,1691.3029607593205,8.988498282149227,0.13633629061549307
2.3478850732489933,1.9755605900776296,1.934853792634963,2.874017898000671,2.2244369963364585,1691.3477208518445,11.090660316994509,0.11013457166124593
2.8465477593447104,1.0273998386240821,2.9764778045125224,2.087488016853017,1.6218944109599434,1686.3226689794449,9.239834258218398,0.11036061912006986
2.241755614714646,2.3994098843758485,2.6546615966906986,2.3365440467215803,2.197753792531265,1691.1015016731492,9.708993631906697,0.13793697621729056
2.745674334837886,1.252786694292221,2.745477642533893,2.2518053458856144,1.7537578294361975,1687.409145614068,9.617333466213012,0.11542405402720174
2.3978739103675544,1.0939308984078913,1.6123582198407056,1.2057898731392354,1.1151218147470736,1670.1209231175364,9.148608158609543,0.10878118338689877
2.9747469434981113,1.6531767395747565,1.9475561949725202,1.1751701509742312,2.2119268180593057,1678.9617341062033,9.103144269305457,0.136503153001304
2.9897637679130638,1.5285826637616415,1.2882672596950133,2.861107458680678,1.0018356916769549,1683.321244308558,10.646343569233897,0.11946933050687306
2.6284469721465027,2.257610485303906,1.6763884176818253,1.9583316805272604,1.5578124432131557,1681.4423299027383,9.525812928672208,0.12067901812700588
1.5995306939083058,1.7183918811004426,1.359719486338141,1.9639266352658147,1.8592356023177703,1677.7042747405758,9.68167324886957,0.099425198235776
2.1101188901076577,1.8334120601241803,2.734000744960022,1.115183573924127,1.8952826761246424,1679.0610683126715,8.070110387741837,0.18276379234311974
1.9681571572008172,1.222174656810583,1.5958898594409106,1.0798362288284133,1.3134576955945845,1669.2417211153827,8.849867566595112,0.11132664358630048
1.4662654007830938,2.664244224119276,2.914115628456628,2.4918664721672434,2.884540540980244,1695.3333648225523,9.777303248131933,0.1276518215413289
2.538989014180461,2.782739969868704,1.4362752772590826,2.449621563646008,1.473531899317609,1684.771631003224,10.184983720275785,0.09026472842470445
1.838588782988399,2.3892220816349257,1.4816233408612924,1.1279615529609672,2.0262527525281153,1674.6718769841245,8.223232856459415,0.12448767277667078
2.724440491244115,1.4426514135650406,2.0901836941471448,1.297676331922256,2.334773491515627,1680.0277999140806,9.230313773182987,0.12534741171640348
1.0216677641350982,1.4621666638746773,2.14999478961996,1.1100245927186823,1.9194383495806564,1673.0327491973476,8.10981051500924,0.12922999214479847
1.438296250471413,1.863064891454121,2.50366136979156,2.9901567073205193,1.972257475742704,1691.3141680379522,11.106260361196615,0.11534698316804838
1.6850525822750126,1.240195228202,1.087536857431284,1.5059800940115702,1.0416432020376714,1668.372811925035,9.119496562963235,0.08843567564717107
2.8940508166199868,2.021449317560149,1.6836303972626276,2.5322668093437652,1.1146089450632257,1684.0098349048149,10.221024106603892,0.12316180682509216
1.8813540865051068,1.6145892729615503,2.4228023508988086,2.8129530863297134,2.6319931085969266,1692.983700472054,10.883168810521154,0.09778012846682721
2.2261732942476944,2.4333030783595717,2.8088673429207187,2.3522022995036407,2.291797610961747,1692.387973845176,9.608281190563837,0.14090136419349183
