x_1,x_2,x_3,x_4,x_5,the mass of the vehicle,acceleration-induced biomechanical damage of occupants,the toe board intrusion in the 'offset-frontal crash'
2.290928965368992,2.118462894377486,1.2624117246474482,2.8064514637761206,2.9661624533773336,1691.2563581439183,11.215432926876499,0.0905058605610328
1.0513222362580472,1.3566710943931786,2.6681467598788027,1.5231661940675223,2.826983073905099,1682.4590566395846,8.50634829888017,0.10494255125008631
1.2125768511619572,2.2821014161520425,2.569230900179623,2.2443008360316945,1.3956610586391216,1683.72634746102,9.435026927767241,0.15185466719343887
1.5063040764482531,2.1592177579263607,2.535012946481338,2.2087602453544672,2.6173752874463894,1689.1465613151488,9.623730749722823,0.12485262343857723
1.842499698103889,1.5474078056278053,2.0431556639158304,2.640246825002565,1.025992811535291,1682.511767918305,10.555857782696389,0.12103607800603727
2.8136373533649075,1.9973131224811402,1.3014494576759104,2.700068884768567,2.894063560978193,1691.242914292787,10.943215312275218,0.09437484526365723
1.0521509540580396,2.2441266007463723,2.534166521074566,2.800502146005045,1.5109609207579986,1687.9081912881243,10.647738300054002,0.13422974983524458
1.458368508286726,2.1342370959691292,1.7217773838442134,1.4465120305530819,1.4575435598902355,1674.206235112999,8.562425526270067,0.1335195008357925
2.7681454203848768,1.776775723810658,1.7828766139160237,1.344161981435142,1.357512788985407,1675.5069237873977,8.970634616232568,0.13930656853930448
1.5451473197386951,2.2501064938232966,1.4559517123691554,2.2149026460886185,1.9119245348148608,1681.4230478683726,9.957345760605696,0.10241030893526723
1.4231048033128575,1.1940808422740483,1.238786773653736,1.779412810517225,1.1796052505465158,1671.0653048153656,9.458559965642673,0.08660104609658159
1.3742530879467574,1.072119027080827,2.647478296521162,1.8482713855142554,2.519237969739807,1683.6041065547145,9.235253966005013,0.08135624028249003
1.1251263956712423,1.115688506036937,2.792250741901979,1.7562451360005733,2.335547259552916,1682.2503642533463,8.835548391583444,0.09095764530677261
2.121899764098024,2.716222671560259,2.223998115273719,1.680748165560892,1.2496533895010908,1680.2986274532248,8.632246553658172,0.15861096129948238
1.0172322808154828,2.8790726269093097,2.559187019411315,1.3918913239548547,2.5900937626881206,1683.3467054872347,7.543538700200752,0.16969414403284003
1.1062733021204256,1.7500838623374078,1.8652884757023735,2.7107813905853657,2.8963024911805935,1689.3128318671486,10.970721319609252,0.09080668935248355
2.506176040612376,1.4976601364722255,2.2610686154713715,2.8057259474672303,1.3369667139279766,1687.6197829500325,10.60625108181319,0.12125073560065211
2.2866722221459703,1.8857694366190267,2.5971276441416813,1.8227138032552073,1.0368354598693033,1680.6113799204,8.903139173047363,0.1666328555958475
2.9703170411780575,2.433283252554441,2.6620878944930957,2.4879242973934854,2.0191817746689686,1693.3046980644192,9.800038308789418,0.13783375445246115
2.1862887181323005,2.0439099171046156,1.1749454580676886,1.868076927323893,1.8963279705062668,1678.4242917372383,9.520828922424398,0.09795193112221132
2.994477766130013,2.7795793139863108,1.8631007979915435,1.0346310849040086,1.345239512640996,1676.2908217207892,8.060106042271748,0.1578530824586298
1.4992158934848743,2.820215720356524,1.2815965450377007,1.4623508386573079,2.744967166612721,1679.7432314897583,8.444783459076199,0.08724717651589976
1.3323872918313198,2.2964366360988993,1.285547007014793,2.608541708569028,1.1417233082695966,1679.8579749855185,10.613006648693368,0.10304617679482846
1.4866506901637735,1.1505599672386666,1.2864090002943167,2.861441897244066,2.9695489587546056,1687.6622678701567,11.375395809570659,0.07966227373792924
2.8633443345992804,2.7563820698858277,2.6709215126469505,1.7082938186957042,1.0379460443903663,1683.4509766416038,8.347058332506515,0.18838625728776937
1.2304477339300266,2.8488685817007076,2.1061900367372393,2.5978407562407213,2.462663577523276,1690.453254151754,10.517149353240193,0.10350261244922056
1.6168584839600002,1.0160113523633734,2.563421633755782,1.1032752492450764,2.857868138810903,1679.418213827619,8.617113435236416,0.09550068632429132
2.773874188287329,2.3921326670441796,1.9324073546885332,1.3975379006180735,1.4488047630496306,1678.4514042554154,8.668536950756106,0.15036173126901137
2.5059565166276103,2.6721193485106607,1.9200391766631515,2.7858483941066843,2.023088135830151,1691.692083583121,10.846140309105303,0.10344869700701433
1.0883360973728922,2.9646412610723334,2.267702434082154,2.8597635390539256,1.0976646204068363,1687.0650384662488,10.919034154300578,0.12651885499480275
2.6084886814724912,2.058395946898267,1.8933220497601961,2.9118192030616683,1.3580653075160596,1688.396008072932,10.902276933886563,0.12348461328215728
2.203874297457566,2.3338606307462526,2.1065607620245848,2.608023790185979,2.511004688979373,1691.8478163656523,10.617654840073962,0.1095616998252708
1.6482757160628947,2.977151522196924,2.5338087563795924,2.5434471530302605,1.785144295887756,1690.2508375607804,10.057149016504953,0.13138665905522057
1.2287203383928011,2.462530661753262,1.836252817933178,1.986093987673524,2.7699434923396824,1684.9644992259023,9.415924733611073,0.10709670214333028
2.8820533685481973,1.1955242534983728,2.6805222630367287,1.4838346493279229,2.207307907259887,1683.3921149814964,9.116090661902131,0.12424230280476575
1.7850679679126273,2.622930797913871,2.418146286471541,2.8869880860567636,1.1370913642018476,1688.9872651298451,10.798834704689499,0.13692455679885399
2.1888301813920124,1.212740414504766,2.3965567114363173,1.4875508578355974,1.1611201890810412,1675.867466185652,8.972834443786592,0.13237329408743714
2.5339709613450654,1.1572779910762474,1.822776968290025,1.2316094770621664,2.8949605539983105,1679.6804537677908,9.509126473841974,0.09465499933000038
2.8478586673999104,2.116028638526155,2.6940162272129844,1.8485983620865571,1.6848517060272603,1685.9990077275968,8.92222769686002,0.16464347212051744
1.9725671853155176,2.1037417208388303,1.6775763654298492,1.9517460168276128,1.242933666817665,1678.0904150543174,9.479085342697676,0.12399606735043867
1.5081137069505168,1.6118814099378787,1.8227656143230264,2.672751089340199,2.6237568332413788,1688.236817707065,10.930672584135731,0.09352896068835755
1.7038921166344958,1.2608732404954022,1.452778222147858,2.8918786685532947,1.2027918253896905,1681.5530767745533,11.171210485953818,0.1044260664727579
1.421880907040164,2.9876132231508654,2.6589206582209948,2.4477987876727223,2.49728942291014,1692.7478111828138,9.818473453810011,0.1261580714569428
2.5709190949287986,1.060407303478941,2.8620780798298586,2.2185832086288677,1.840166138155883,1687.211728466982,9.5543080677794,0.1005727336518159
2.2371047115263876,2.9543707779844133,1.8561804337328993,2.3721533234540786,1.6510252652411672,1686.569754005792,10.02403715580674,0.10337458176090122
2.171002993379357,1.7483239732304616,2.8507959139729535,1.3159841060756805,2.568680327855967,1684.0917204421573,8.386214547529882,0.15810062613562237
2.617384083880095,2.405799489808394,2.588366187974379,2.032844003545483,1.1567739944485553,1684.7153897850246,9.045488794797967,0.1676354922871967
2.1451136635124923,1.4960913749922202,1.8788298923025748,1.1181064084350505,2.1761438252002705,1675.7272040258208,8.878211016299028,0.12444020920730961
1.2903178183400723,1.9386484909194084,2.3895020704032444,2.477484835177231,1.2952225111671916,1683.643899870801,10.088478580393387,0.13441272416981026
2.8957475936224064,2.421388775170535,1.3586366712352584,1.781515641480872,1.2568127048850175,1678.294469676459,9.174227035446693,0.10958484032024807
1.0979136227073247,2.371105359027576,2.0046041806281183,1.7534477880056196,2.7731780473474403,1683.4310987780539,8.881609355725715,0.1198196386141806
2.5378065688000158,2.7139033941243262,2.0514321946172887,2.8354276639665414,2.2559166164274225,1693.8847975463905,10.928855192290904,0.10208681789768326
1.7525397450136169,2.306419648330143,1.7991993510676956,2.8886750258807945,2.372694296453801,1690.8665639876865,11.288509048748924,0.10258910051049289
2.9858112813499194,2.735004027528752,2.458174908528017,1.6650561972924882,1.47275748059912,1684.3216633624897,8.573911522901263,0.16798764610803216
1.691411489910309,1.9729158236379303,2.2318596879668045,2.5188572288359534,2.783647915156795,1690.9005307129682,10.478555257571239,0.10514544615241539
1.957827150645239,1.9491789850149668,1.3002481986390408,1.313141661861478,1.014511636382862,1670.024073362168,8.618015194129583,0.11928655746450859
