x_1,x_2,x_3,x_4,x_5,the mass of the vehicle,acceleration-induced biomechanical damage of occupants,the toe board intrusion in the 'offset-frontal crash'
1.686679711498277,1.9214466803423051,1.936882533940004,2.3465500892473523,1.988526872107999,1684.548684596655,10.199976839986624,0.11369707267629861
1.799686854957948,1.9695463863888014,2.552991918220447,2.331763326711183,1.7441093448392626,1686.5384087705538,9.784550020602383,0.1359632430936799
1.6846593731903419,1.623555143611639,2.5442260185237853,1.9655242553879204,1.556830675461927,1681.7614386309817,9.254460436781189,0.13515234825796577
2.2501646411037433,1.671847111873035,2.0969304344261976,1.47141279246636,1.1342633118541012,1675.464862689526,8.90221269014677,0.14702089321949424
1.213400404048578,1.552266843038099,1.0718832296540595,2.2729829543316997,1.463395426990667,1675.7156994204786,10.07486714630485,0.09148384911432586
2.8444993204155904,1.7287296669801204,1.4449339671211738,2.2730701667280444,2.4387418222088044,1686.0216740953067,10.295273202809247,0.10102607047716172
1.292612232786194,2.949582294853469,1.7772967082194155,2.773905580320114,2.693443860607991,1691.7187867584862,11.077520576578815,0.08192432590225271
2.920961097189105,1.858378015302668,1.38769953218103,2.0715630756712415,1.6562829984692744,1681.1989592912691,9.819869584230107,0.10984265269887208
1.3790965431944422,2.3014687678268215,2.869290166792337,2.227346384950258,1.7166406481673606,1686.8341516110843,9.192652075978854,0.15780158492575802
2.847107684869708,2.8173021134379734,2.976505738502635,2.0699471031385226,2.921027533931606,1696.1337088731332,9.020429900200364,0.14429671074345646
1.5402719342169948,2.4420574155328127,1.0833155912274057,1.0328945869206503,1.3843859618224255,1668.67733780274,7.762736986911716,0.10780366055199653
1.5133280963411988,2.541680893565588,1.3789782578417176,1.1606914380368616,1.3619362468808602,1671.082725788401,7.918876114680268,0.12316140435572577
1.082169751693518,2.2365475649074593,1.5956536283030027,1.8941530250356515,2.5036276673237117,1681.0984300720825,9.277262334980705,0.1036183409533975
2.78862723443155,1.8576563164790612,2.0668097632567592,1.444099145814893,2.874296072755292,1684.5706289827892,9.291042827694364,0.12643786880343383
2.044271053449201,2.3646811420280667,1.6802506291288526,1.4309607191266405,2.347734314596929,1679.779329660434,8.792568075234291,0.12187591158429403
1.2473401385939948,1.297455160931575,2.37040719558202,2.9576442609532974,2.30262711508787,1690.1629223906327,11.16542863999017,0.08494053245446845
1.4905523083328864,2.6751182769270825,1.6568702914804485,2.390564139061933,2.7757498903684508,1688.4047097184032,10.301877129019955,0.089603160144059
2.079349832456974,1.3309431826891989,1.9291793179061794,2.3680256966031905,2.7691594090585823,1687.712271662315,10.49994690016077,0.08677283203887975
1.702596138736953,2.0739007845373356,2.3245521785911807,1.4979316587592533,1.4148193847546227,1677.602515340615,8.507746913440839,0.16267358324372333
1.7824157160001677,2.232508715427908,2.843721137591908,1.0869281500887347,2.1157721825106988,1680.480886979192,7.552679364418335,0.20174885689386446
2.6657872141933012,1.032083480458028,2.458697814913198,1.8266743567550903,1.3655331764605234,1680.3855894767994,9.42022251011764,0.11313677805346037
1.2786626645738837,2.744689866540269,1.9256838663231017,2.7878556652855147,2.053948452194776,1689.1462586053542,11.001846926921386,0.10311344761422934
1.552864777310077,1.4582747584592766,2.1029757975293535,2.3347276657254756,1.3491405910020673,1680.976252891356,10.102298180059748,0.11307065332253141
2.8031043614124806,2.106856018775801,2.3376266061772744,1.8575464272390843,1.0592477039582469,1681.5253388587332,9.055418686001454,0.16094440489246967
2.547368310850832,2.3211240824592783,1.986768782285233,1.5607361666279036,1.4445971140661376,1679.2423080051628,8.852378330950012,0.14759207632137128
2.8593276103762104,1.3619346059770545,1.7999820318284478,2.711069310153274,2.699429478575948,1691.3706624742706,10.89264640249668,0.09572398924229586
2.7460318057529287,2.936518698200656,2.834202034172422,1.189666508700307,1.7646851551318128,1683.5725224954897,7.568990473370019,0.2130920174316457
2.3778008466939653,2.0506655253399426,1.049871839870942,1.9530866340742241,1.2242065157882402,1675.9814402943348,9.494206397411299,0.09906102424154659
1.6312209273188223,2.9875327773451046,2.5926031491900914,2.0582682285437652,2.473365294225201,1689.8237993606494,9.073120978435592,0.13817047321544176
2.2743749752385827,2.430158577585093,1.285160221446838,1.2811621692999302,2.0555813402221306,1676.210211442152,8.595437407216778,0.10773065022383417
1.2858240444882176,2.074159614768973,1.783818228546599,1.5371563890264799,1.741580632914099,1675.9090011173887,8.683828204479084,0.12865638739605265
1.4653200762038476,1.2447480485749347,1.9210554157154842,1.5921995489415153,1.7814258308033748,1675.635811929856,9.198271902931753,0.10096611387093704
1.7773319465662856,2.0752747109690586,1.6133425883352979,1.5444799881961047,2.4946797782748718,1679.7036743705478,9.03563661959588,0.11228497976512791
2.761812726391768,2.4856095351954743,1.8840030880754073,2.232740590578982,1.2831944182032364,1684.1298238277668,9.727940745538827,0.1258108434165543
2.641874727836388,2.8395088761945413,2.810002819231122,1.5472362906804276,1.7857649546018843,1685.8460264019352,8.119704545254807,0.18961985188070576
2.557335753231838,1.6305367348409716,1.0180075128048345,1.9377863829037651,2.189007703109432,1679.464505778288,9.818571836608344,0.09191311258845458
1.4447632003425144,2.548918240253612,2.442015873316782,2.181266848806273,2.22683663589526,1687.5289756041618,9.480249540357297,0.13488280735652478
1.4734635465627646,2.17817069863049,2.0805160880363855,2.1775383597550944,2.720626779112081,1687.2556220444874,9.845172683746688,0.1112091806169424
2.7993163241045957,2.9945738776092368,1.3856810994021898,2.2834094445189876,1.3386846171002644,1683.7617715422252,9.776291107588387,0.07958607526655588
1.577194585594639,2.5574301256332292,2.844015214379979,1.4326141082547548,2.2481609231053583,1684.0120101443379,7.807042503478104,0.18742245569496047
