x_1,x_2,x_3,x_4,minimize the structural volume,minimize the joint displacement
2.2934898447405025,2.005569751273433,1.5019804298707877,2.7749881145831576,2284.764971682352,0.01119911599331583
2.2238334873615804,1.5526380899628256,1.773856197977134,2.515328313339179,2098.123812273285,0.019216563644010923
1.8679147843096304,2.400471387034627,1.6301910328261682,1.557877162007395,1993.0550535553505,0.01797762774124313
2.504258878834186,2.6052128295294823,2.526947846978272,1.0045047750235945,2257.3974991041246,0.027560445014934487
1.8092508666922809,2.208788243986161,2.065648486965271,2.4103616928620095,2117.9596246766555,0.018464459250332594
2.128552269670457,2.4054265980563168,2.635093649378308,1.3848875358542128,2133.4152294422056,0.024862502339150813
2.035055867859644,2.6595719235682402,2.801317237473657,1.3196973527709313,2164.945075934625,0.025520850547720828
1.3476651696827793,2.3963081432676168,2.764728855742222,2.4005319650214467,2029.500232407808,0.024744841726466318
1.872913685503727,2.700205138506214,1.4747313526147183,2.6681755351368786,2289.4109617887502,0.009469897262509073
2.659625708449381,1.7713851948815293,2.1666269234528395,2.894168044955735,2438.096614574089,0.01734310369581871
1.846071358821718,1.5882641577540166,2.2882954665029094,2.4137300426926442,1972.9457538688894,0.024567629272821866
2.3936132796822758,2.222928332201053,2.824323064211185,1.5959295445965265,2241.484748524657,0.023596798082549473
2.9277748359358275,1.5215590633805338,2.4697225990923375,1.8924804207518306,2294.27493301894,0.024535865740007358
2.45536694427649,2.5739422870145363,2.300395468629163,2.9847610163058054,2610.4608922545085,0.013539427621999703
2.8048834064717245,2.4694496434857447,1.8249258795518675,1.7529801976481643,2441.1948726260016,0.014494376902209345
1.7774351132522903,2.6323034754666965,2.3581087049990703,2.933025087288046,2349.2296102369555,0.01682165892897967
1.1569575407683528,2.6014649642537018,2.725557140291614,2.0432850630706234,1937.430665063809,0.027569890984045477
1.9412307281547323,2.5785268487801805,2.436768425354727,2.9280416179814166,2403.621181080328,0.016495118116965916
2.9159521747669324,2.7577132676413196,1.8322573785933287,2.4094962830070474,2699.0010313231815,0.009978891255742348
1.7975830915416975,2.414591695208574,1.9660814763971302,1.8844661751249314,2059.3101909695233,0.01906691606264902
1.719154169676782,1.6610604680228753,1.9210324761591882,1.454377124586565,1725.5585728930005,0.027689585242208353
2.9343052967085743,2.8966571049868177,2.9807182452228833,2.485822882534481,2835.4801822282084,0.015136922436044059
2.099371738989174,2.8118268621390374,2.5916745702298187,2.630410931882415,2483.109193374916,0.016275559751191736
1.4184698864610081,1.7638407178281137,2.9550182372547247,1.8951750687212787,1789.1157909994483,0.03111682386696788
1.8832236599224101,2.1694937094668685,2.494242727796634,1.2927472481324893,1941.3278333524854,0.027788460859283513
1.0360136039723455,2.3391560959889306,1.850492450487725,1.2354952734974074,1595.1833648250292,0.03229953550168923
2.3209309626498076,2.3813582625754828,2.4504942598694353,1.1397540266869017,2142.954113120309,0.02649997479332398
2.9465837723438053,2.1551255827034503,2.1836442281468713,2.6476318839415858,2613.2646276768155,0.01451284486780776
1.183480978653904,2.9569244446516922,2.499588614602462,1.3528843666777133,1896.5155419542434,0.02993239473507373
1.2979766973188158,1.5923917949553796,2.133693210889236,2.532662377322173,1768.2629044284474,0.027811540227527454
2.841427555331332,1.6567789190480064,2.053794166644528,1.05245066929823,2102.2902942839687,0.02934210880351498
1.400244779707697,1.8429871409451555,1.483326680813631,1.7823782034969846,1681.4328337829168,0.021783018057008167
1.849980559015695,2.715087209568304,2.1698893151562504,2.207557391145645,2244.05721617537,0.017253265122606658
2.885944121729379,2.723168460445131,2.0441055855875665,1.985882257478526,2607.726895213196,0.013550770444692202
1.5338507611637542,2.475476520550324,2.323844357529338,1.7001329285530982,1958.6205981162177,0.02405732503357833
1.7583549754804504,2.823989492471954,2.8816524287153245,1.8546146397233023,2212.5183774900206,0.022358597169643505
2.23661028077617,1.7821268120909999,2.561880190530898,1.8218635451427903,2083.1958931840527,0.024750515630357486
2.0894176226045715,1.5330073838713278,2.741231257228839,2.579656302803431,2116.43155806031,0.02545711180379395
1.7057831882698975,2.151189370443568,1.6701225731213363,2.2599014244679,2001.2082412696286,0.016787518155907
1.0853437931608174,2.756332889178729,2.4249899357536067,1.65511293365535,1856.2163586140364,0.029109001515639395
2.9579740055860038,2.2032354923482553,1.6170551776777917,1.9422342427862451,2449.1325225623777,0.012405188592069858
1.0735664066961796,2.6226315332853343,2.59861823413116,2.228745557580213,1939.3724959525039,0.0275034936901582
