x_1,x_2,x_3,x_4,minimize the structural volume,minimize the joint displacement
1.4923384254392442,2.772126114663788,2.893418357581507,2.4247583924267833,2206.163738686708,0.02207774465664862
2.7045091937252828,1.9503018140179536,2.110582612542604,1.033519773553515,2130.6931742817023,0.027847746630278964
2.1766492562024453,2.344420999711297,2.2733809195362493,1.7527116574165742,2185.85912819003,0.02022232557866148
1.932738264550918,1.4973777916291457,1.730840034576362,1.744696306543123,1808.679750967095,0.024359172628579683
2.2780939798259876,2.0590987296203727,2.099339371108492,1.0830022835510584,2000.0210621928406,0.027509750327682818
1.5515539212126046,2.355066307818807,2.133582788977339,1.8217871479808514,1943.2281165395289,0.022621799911927098
2.034476291587027,2.881792729968135,2.7655391531715443,2.3129205892280176,2424.0669122512218,0.01806503510911069
1.6113490475485144,2.302588968738457,2.7134874791681183,1.6440188435588095,1954.0672311857356,0.026437366557796774
2.675986023972775,2.219407115728723,2.912396668986312,2.8318401803301434,2605.820482846127,0.017568809940496716
2.8353772116395994,1.6428466399200332,2.7024630440577107,1.0979835220143628,2147.198185294782,0.03201945936376118
1.6504711956732028,2.552693480128798,2.96270285028654,1.947690075044317,2115.9873161309783,0.0239197136154068
1.6815177092770246,2.375523488194223,2.2673578174852485,1.4031950510943796,1926.3005654713709,0.02557919404734856
2.4405537599056535,2.3246262864305396,1.9062203418131163,2.4771972401984406,2405.2964336662294,0.013597854332116884
2.263862914966566,2.6100245104654842,1.9733904602164472,2.674888990406312,2459.704209629335,0.012815356116479708
1.8672258740329943,1.5143355053501484,1.8355404708421619,1.8548886176565398,1817.1510741054337,0.024761840464804258
2.299353980370607,2.257335780408786,1.8480102912219412,1.6933690550794442,2168.769462782376,0.017733548680532143
1.6955106380222231,2.296137174789217,2.0176752606247756,2.6968801836322864,2151.1157515577834,0.017511782853088808
1.4753755000354158,2.4226069179799747,2.26243521317295,1.241949570519847,1824.5846979843584,0.02883302961224481
2.6426152735526496,2.9073476237320808,2.464584089501067,2.3109063217085373,2655.529339433199,0.014475135620046289
2.945399853141839,1.440155459137205,2.523346240253084,1.8290728001031804,2269.0128584446484,0.026155453219920695
1.9160984096294094,2.4346061563875034,1.7636428842878988,2.5959098742996485,2239.8363818125536,0.013722487086762531
2.4542766181287323,2.714741616858295,1.8860466505620297,2.8177797889087426,2587.7783149194242,0.01066900687620297
1.3934562206339056,2.5602465935799943,1.6855888463267081,1.1369377120484991,1768.5775805738451,0.0262113399883285
2.212900272527474,2.479223434800921,1.5078748378527413,1.98375042159931,2228.7315848740323,0.011770641895659113
1.7755784369208745,2.899695305691144,1.9074618139756583,1.3975750145960006,2086.1258447701766,0.020500434638206323
2.3882289041263776,2.551987360816349,1.6798152055431652,1.1095750043610695,2158.2329601993647,0.02064483146634009
2.838992141395487,2.7433522786932096,2.8192559190156823,1.5528680860770527,2557.9204737265077,0.020201729758301114
2.2435478577731116,2.585123393037784,1.924420248562749,2.6645370217673543,2438.956809811625,0.012664060911988887
1.47751211374015,2.706029856766869,1.4354268105047552,2.7290359177727854,2141.8114515937086,0.011612743599319334
1.165159580286061,2.8128030928037546,2.535460477845665,1.294956798689836,1839.0986349562918,0.03150963045177022
2.8277095575002957,2.0168568315510687,1.8037837977090376,1.5324264090913253,2276.632398599224,0.018467474081092047
2.3267117994152313,2.408063701590433,1.9434512968439737,2.821014476236426,2454.806328291995,0.0128774889464493
1.3147257635629652,2.534672396656215,1.973227461250815,1.3569350378055014,1795.1341588326982,0.026776327965337715
2.3047356397937877,1.5865319543371654,2.1026087584376327,2.4582515266228633,2152.2910631193804,0.021189394154149287
2.026404559467591,2.5456618357386254,1.6808939512312464,1.1296239921656859,2015.8071094822499,0.021858555157519968
1.201245450580196,1.4783966256701497,2.4512204732461726,2.739337485453921,1759.6468693580089,0.03154329033726674
1.2242813896956184,1.5185069769188697,1.4910784193104976,1.989260004466736,1561.2826329218474,0.02604746943529567
1.5403652207189291,1.6937519236803316,2.5154144122650672,2.7079065195753844,1953.9939414780306,0.02582451655977315
1.3924140214165794,2.2756710391300867,2.89796181914926,2.148295542012048,1970.749706557531,0.0263421740703104
1.8393585468619615,2.718948939710714,1.520111004525566,2.2902961748149404,2209.4231105058675,0.0114017854519291
1.4987494574893125,2.155096121965026,1.8696979431132528,1.4761300717374886,1777.7528272676584,0.024890044214449025
1.3074592680979358,2.6824992151987863,1.8014036870152486,1.9545429510198133,1941.0504132445042,0.020372174926484018
2.751586925931144,2.5361362419247113,2.125778046196162,1.0452232253908345,2318.6080327081454,0.024250332419600715
1.3802288264688856,2.400169529200552,2.2829045753005275,2.619372256929887,2057.02211839615,0.021520450141048333
2.8717142477666027,1.8920973250150066,2.144904576817376,2.6368520663324473,2504.131906903937,0.016311190299710634
1.1819244539622686,2.5499359490446936,1.5778206007010678,1.9923244066748707,1843.6881216538218,0.020126066552860943
1.8035497068292083,2.2238839305918523,2.598823977822711,2.498453448803648,2172.5373035332054,0.020929117481588023
2.7844885075984322,1.887063233774686,2.698164392849339,1.5259800804592427,2281.255306799251,0.02479470860344252
2.8454525165056612,1.8818717352054646,1.9323621197771965,1.4874384097612001,2245.961251567727,0.02086740676116527
2.934300875754861,1.9357474429073247,2.9490584292424544,1.4988693321798752,2364.462730157991,0.02517992551485666
1.1644834478838393,2.2021515800411593,1.9372284049741002,1.0811383933084366,1583.2522894893364,0.033917562021108634
2.1302367802630746,2.5292127024468707,1.7097109594477915,1.5799424501921833,2144.9644155238593,0.01668704464098174
1.4127166849867978,2.238024865417089,1.461110068825847,2.300120252528861,1899.8725199862686,0.016132298128867153
2.7692888719751,1.4322057504118129,2.4075994111031433,1.843388649249222,2191.811057781684,0.026072489078192734
1.8618172005615832,1.7409076872381033,2.6825572874463517,2.5840256503527756,2081.5053475427476,0.024185135827705272
1.423020234460119,2.307850083075581,2.6632788466894524,2.0888100072799762,1966.1197784027806,0.02526502937524488
1.7862244714562163,2.086117983435169,2.3907269589321976,2.1345524449184934,2040.6830627069787,0.022293949797613708
1.7510439796188595,2.142173997348351,2.6547238329928815,2.8168778906472474,2195.5579394523675,0.0210710350830677
