x_1,x_2,x_3,x_4,minimize the structural volume,minimize the joint displacement
1.4571669374590888,1.604671466809125,2.6114892088365904,2.545065625307566,1868.9515853437981,0.028379108017784965
2.1049159927135377,1.7932342584291567,2.341599464802859,1.1728061994686942,1889.776591974907,0.030248413556089794
1.5203698344083771,2.4078571261591284,2.382876833007732,2.0596667545481115,2009.8575189674968,0.022741859599932496
2.0538606840892055,2.8912612226542254,1.8311293485633533,1.9731514580583902,2304.585188076842,0.01421015047007899
2.8424437617191702,2.7491090455672618,1.8378013198116705,2.0788670055148026,2601.447427148073,0.01155507000075262
2.7813829020480445,2.18801219520466,2.485102505878137,2.1181810534621968,2470.3368336505746,0.01817812588638721
1.5411874097841347,2.3797421672322274,1.8933546316642462,1.9850608037597275,1961.7783013000321,0.01999899281302851
1.3709990655937143,2.684287013566052,1.894790822598563,1.7856890580121711,1940.0712600260001,0.021397652943871144
2.2241157910368354,1.5546861946216772,2.548472438635275,1.5183617264685472,1952.329036561874,0.02925882313373676
2.1570451050057935,1.535892553873612,1.4536444583114128,1.6225314112204392,1862.8746976820896,0.02055639926394678
1.4516753513072345,2.7526190993270756,2.550819175500552,1.0434463306571002,1887.3433422113542,0.03213153250935028
2.510547042596408,1.8917116258211641,1.6324096713634204,1.7338401772903465,2141.5752769840706,0.017126462985165097
1.66878486658829,2.0013173323895557,1.6031007280492053,2.162059546909732,1919.2111070725068,0.01772455688486032
1.2882924567867378,2.916330657060053,2.856830299570388,1.625278476851371,2003.2787618310356,0.02762801251200919
2.391964545624087,2.5294280980928336,2.327155420066892,2.510462569589091,2479.4089753510207,0.015356058366643973
2.374285474112387,1.7922198362655801,1.7077525680053562,1.6579806102946593,2049.588646229084,0.01970587450659448
1.2926987782915582,2.959488772551584,2.503059427645498,1.7287793976970847,2016.3264248712146,0.025297632092035772
2.388683857352788,2.787452458778006,2.705483478278275,2.225476359142615,2517.9465082037646,0.01705222453766667
1.0478190440292618,2.4946851694638053,1.6342351819081387,1.4848683547157793,1677.3792252025758,0.02658694018039591
2.784745943804299,1.6410816255385332,1.7115773338351152,2.5817873709022114,2356.078360604216,0.015638428525016297
2.060639017030229,2.032224056015356,2.786068587327391,2.2921862980444323,2191.323042057121,0.022196874641901544
2.098172143659795,1.7238211739609006,2.140930986981116,1.474923491378852,1914.4622232102854,0.026288821734536203
1.4374109995460507,2.436006450031658,1.7019404626318786,2.4019326531462006,2005.274482833186,0.0172326140433772
1.6477906640388986,1.9879910952153677,2.882978111724685,1.5608923125611878,1873.1702184168998,0.029367429665183017
1.305876773302093,2.6445121639597375,1.6823196493141077,2.1576315239623063,1961.2665387725358,0.018467601256153002
1.636942839159702,1.520325005942131,2.374932712839218,2.1171727539632195,1816.4408689301733,0.02835904888074763
2.661184115961917,2.128974271386457,2.0735431239519957,2.1776712324200957,2390.1688008237666,0.01634442132396151
1.8959631304964475,2.785486896170368,1.5453273287675202,2.3672914656715927,2268.3206052947926,0.01084826523446452
2.6650489658568506,1.6248315119513927,2.2017397134269334,1.520115381054474,2126.37962246861,0.025222630514473633
1.6552184711207985,2.273328983200619,2.5200673961419335,1.9718209069100678,2016.9405086432068,0.02344407445859811
1.1976676875059848,1.5108349365702693,1.4779566146672818,1.791487270843762,1507.835658688321,0.027446568964877693
1.681996623377845,2.47377481051059,1.9670358933987138,1.0993107658489376,1872.8520935804809,0.027138362987920005
2.983039191578883,1.778300338063543,1.6873246629285088,1.1295849842751833,2181.906088029664,0.023552625499690602
2.088202766686189,1.9337474090224043,2.0704914513910984,2.2708490766950407,2124.181332026673,0.019350899248136735
2.541711409721559,1.884401067321598,2.180659066660591,2.9142749027725268,2427.869749172593,0.016770656999584972
2.059045822765294,2.76662201001292,1.9456628717611242,2.5449133445167353,2394.0939114921966,0.013258358893430758
1.006858126997333,2.6456372347226007,1.8458025871709394,1.1780766774158813,1658.3784329786436,0.032207943548706805
2.586512641681984,1.4144823824976946,2.9528139831594107,1.5236979921551304,2083.0957670451594,0.03127582749282879
1.1236516876245906,2.652444325385803,1.9972975961217565,1.4178389366026973,1765.9045691207054,0.02840728828620376
2.3539801782332006,2.3436676104920893,2.540172822858629,2.867212170396872,2496.682202159472,0.016405262808023565
1.7832361393045615,2.86600182943923,1.956934062882116,2.5992291431971095,2323.548934540461,0.014325689230826541
1.5782321191917454,1.4860937104396064,1.5897278383893627,2.8674636377596947,1877.2851707958182,0.020887946630298544
2.3080920223601575,2.645868211038328,2.786659366803317,1.6539845497222048,2336.264063937279,0.021297269816125373
2.933462600348136,2.7219979991510908,2.3844544056512498,1.6356923453133858,2579.2543803027434,0.017574169174919455
1.5645657176520724,2.3435046834932827,2.45676100633803,1.4746694782376224,1897.084568197375,0.026901850335657066
2.4845668612497125,1.5695281494029591,2.338756196312482,1.1142182772603828,1966.4598490514904,0.03192664880464457
2.1555801805458605,2.445676841657427,2.1671654899606896,1.6348091984701474,2175.361698940037,0.020025821392245114
