x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,f1,f2
0.854864131948707,0.3849440361416593,0.37318332787179626,0.6604402177155441,0.044977850822925484,0.413963439663191,0.5798455081917582,0.9585740842237831,0.4145065973430583,0.2680877325924359,0.7383939155151256,0.6619888962186358,0.020448890561183264,0.537820100906669,0.2564717035099296,0.6470324262429573,0.3568811458127337,0.8608996094758928,0.1590848230076283,0.4796117675103224,1.7330282324488517,4.362537511773669
0.21632316168016535,0.4875009316815681,0.1476347421957589,0.9583139552150604,0.40124639320949135,0.8978984559051573,0.4006132292767173,0.6121810771191544,0.04090480418884083,0.8974552119143749,0.07814871687955675,0.6049148895730632,0.49166064007691807,0.015490290532789512,0.31123429699478755,0.11754484434268662,0.4559155906006346,0.9129773949444255,0.7019496441138917,0.11444936807255558,1.9420339063536465,4.05339042782629
0.026881171131356386,0.06355673663714041,0.9526829392074059,0.2835285287417936,0.5769249244565277,0.35209543002712834,0.5740842889037159,0.9182749094007177,0.043759256665776555,0.6174364917242252,0.2067982528811346,0.5709188056535546,0.9369439171652251,0.19534478868687685,0.9502435180794707,0.41635521361383954,0.36324529476300077,0.22778583362480526,0.11904935622915493,0.7873386106956182,2.7282657838638524,1.8071427911031335
0.8327225335753893,0.19970505522694487,0.9256890037755043,0.1353217224347972,0.9400036149291969,0.5030862519022674,0.37656734189536145,0.9308106407222012,0.2769509606527893,0.6279891804227259,0.7547238376832516,0.5548742289921847,0.27031160548276784,0.9269329910953554,0.8118525146136122,0.22166319168112839,0.9626786644754528,0.9502255705536833,0.758690178398277,0.7132367653124433,1.7581528851045245,4.19566799136641
0.0929680020497707,0.15425914733341167,0.2766074776120714,0.9863087608821216,0.6904536355027454,0.3566691356268579,0.6690721906268495,0.01460744187877058,0.3086885158426115,0.16199803477207636,0.5918476031539708,0.41652271229273813,0.42185076861978504,0.6698874915862867,0.906726244606101,0.6466086370896381,0.08707912311517133,0.3138979167637202,0.22577866808740263,0.9522933256830708,2.6218943014718032,2.378801374464187
0.9283417532599623,0.048987057095239386,0.9806250938431234,0.47160973134640316,0.33792579664587186,0.8475360090692231,0.4819038583165305,0.032695769404955756,0.5370729288918402,0.8049451598002153,0.6350177349953336,0.6430543248215275,0.215051284433154,0.4674790990203024,0.09524884138252084,0.4021866477710011,0.8559075862418779,0.12811493442828123,0.6461326372721137,0.7046895019409175,2.2833603360187915,3.372526475010757
0.4267376169097457,0.6606901557772351,0.7766656992058019,0.5078527747033228,0.9436427034551907,0.7588860581712511,0.9157790498566798,0.056921439976435034,0.19353769044908573,0.6050648206804983,0.22770354537875048,0.1871613347482461,0.5255383524999709,0.6997751465957136,0.5746126077184783,0.45216056910076485,0.51394302901661,0.7771210515242007,0.550238964681469,0.6351452269576702,1.3614323259900805,4.568966891335128
0.8587178089400054,0.5399613991237835,0.4465990080677469,0.12005052801867741,0.33343685771423054,0.1402307330432483,0.6523119741798962,0.5393374953482427,0.38941993209672227,0.2091930061839693,0.11333594382516284,0.8433871509071711,0.66666765251679,0.4353420828002209,0.07689552630782784,0.9654068974368144,0.18903660768518357,0.4501525755600685,0.2576099576355588,0.11092672893540208,1.6141589714289508,4.506238641492979
0.24846917974477528,0.9313299743901555,0.8837115752317213,0.4090079032730947,0.14889096361131715,0.7444708485017699,0.35095258054337575,0.8405756468631317,0.3401693204603805,0.9665430299491687,0.3617622348099668,0.9540551721837364,0.05901601578952015,0.994055876586335,0.7553931503343688,0.7569251641502545,0.27315434093624064,0.6243052060547248,0.7465051241478201,0.13655300875732668,1.6948534792608996,4.280903207550825
0.15828744770385184,0.34388062622667903,0.20926811646737548,0.12607036192234303,0.9211077362923569,0.8287657177468021,0.9470890693475357,0.37630535444703483,0.05688183862295445,0.3443473644466634,0.39661817735033195,0.09600401001907072,0.47879874127251953,0.11199953411460663,0.11121796819028001,0.13522195573030468,0.7030961755115908,0.5343280768710654,0.0336228506548021,0.07278916786234828,2.3610587632955995,3.358882988852356
0.659867648990783,0.34791826982783747,0.19182511312688016,0.5662737947063284,0.7256004753153645,0.7853266195516883,0.8041424948204261,0.9842661537863244,0.5020963225730757,0.9842718860991782,0.8606772554647777,0.9598146392775206,0.5625790936002885,0.5035885595061523,0.383426547278776,0.10780006436528372,0.2381527511143265,0.30074218663415614,0.30477112272840845,0.8582558150358516,1.614269986312662,4.360939707970155
0.3067622920115198,0.06061858833381036,0.393347357934809,0.4751366864145367,0.3515275334499853,0.873736357375722,0.2016494108109496,0.8962980527341364,0.8942987376119961,0.7248387120750763,0.9479013846634528,0.009863121329771558,0.3643627913534298,0.7126233496855764,0.3362053305560907,0.04727825885475995,0.41879025998723657,0.9875296371446544,0.008539981398486024,0.4525557421852755,2.3365178527074093,3.4098159003354005
0.45880847876869496,0.5183847914476488,0.06722229721231444,0.7171051687667459,0.8944613212436907,0.7285810073264484,0.008661175456114655,0.3599571824277621,0.10504413917835391,0.35132056942572293,0.5709060636103669,0.9958337735645417,0.34916428498973257,0.46923128808033593,0.43911646202916343,0.7289666149073282,0.5799224710130974,0.18406754335468753,0.5316668213396922,0.8674192515525784,1.7824669551612597,4.275339791475365
0.7126288472524054,0.26563290517229937,0.9200190912475773,0.49169813784813704,0.1918756182059658,0.05483860391305678,0.7488846215111612,0.9375903841737275,0.9160236419283289,0.4223176746080558,0.37470204912133875,0.022321050481809913,0.7781551306526927,0.25439691461740793,0.24048280074233078,0.46865925182195967,0.2940054490572876,0.9368832047703595,0.8953953571059267,0.43458858939703104,1.891616657893799,4.085120361755044
