the flange thickness,the beam height,to minimize the weight of the hatch cover,the sum of the four constraint violations
3.6184602654005205,15.576372598753732,1872.7831721158484,3.627662391177981
3.9732391561041345,17.33198738281967,2083.8117250944647,3.674821552336307
3.5552708788228573,16.779413267305344,2017.0848629554641,3.65246353695884
2.504395223476801,21.01251197258615,2524.005831933815,3.6850441588656757
3.7863420784740702,14.27375464696538,1716.6368997143195,3.5992940810554743
3.349510612505951,12.698766548026404,1527.2014963756744,3.5315334492790798
1.8254832348417989,10.328006817456057,1241.1863013295686,3.2587496463854952
2.444392157119202,15.635565999890527,1878.7123121439824,3.5722607141485074
3.0415353548791533,14.757790739463207,1773.976424090464,3.583381690456161
1.3622745245356476,25.79074153178985,3096.2512583393172,3.65148277952079
1.284676969996992,15.864924565336498,1905.0756248103767,3.411689550076882
1.9413582528736861,16.400799068515575,1970.0372464747427,3.547823872723683
1.4205399207662872,44.61912173028526,5355.715147554997,3.8037131251675755
3.4334252000590806,47.36111356618559,5686.767053142329,3.875604195090387
2.599631884894671,37.34097291203415,4483.516381328992,3.8255272358327477
1.1984087671432329,10.974474594217195,1318.1353600732068,3.1089814620089227
2.1901037557423324,10.868771869394159,1306.4427280830414,3.3542082899439714
1.7148065014093088,39.82897704039981,4781.192051349387,3.802049001930418
3.8614824928847944,35.25100557084163,4233.98215099388,3.838872950249976
3.774897667417523,48.728693201368955,5851.218081831692,3.882659697391808
3.910736973816435,46.230404394567316,5551.559264321894,3.8776230730345245
2.6203502621844534,18.152922449142785,2180.9710441593184,3.641913976571866
2.74243639626765,43.06853092833802,5170.966147796829,3.8518684354449917
1.4797221057306738,10.216835460024967,1227.4999773087266,3.160379578332835
3.7322090601257663,8.120514136243198,978.1939054093095,3.291610936814701
3.067195613074678,4.189556033712642,505.8139196585917,2.529714698701435
1.2368166991747795,45.67193174533118,5481.868626138916,3.790967218229447
3.6732584173162466,7.375018935915006,888.6755307271169,3.215889657075228
2.1154864998917398,5.962077355713409,717.5647691855008,2.800895578894706
3.829296964276181,18.824053419465134,2262.715707300092,3.6973202181432967
1.0691379084624644,19.783055112634816,2375.0357514246402,3.465997830527132
1.3471474768803255,39.75737280797649,4772.231884434059,3.7724968185599375
2.309313366747536,24.57655379517195,2951.4957687873816,3.721466687619696
1.8199150464706857,49.045246315600416,5887.249472918521,3.8441236584306053
2.516010105734681,22.011148157136496,2643.853788962114,3.699920559059782
2.0763638280742143,43.38298874021326,5208.035012653665,3.834639635684296
1.2796461140477435,47.142869593036075,5658.423997278377,3.801892091119056
3.1691040434385136,4.64989286960337,561.1562483958429,2.69136049459959
3.94069169858483,13.160068756074153,1583.1489424274832,3.570507060201763
2.3811765828302023,18.06107572372634,2169.710263429991,3.6257251830085075
3.579166736649073,24.505812749341388,2944.2766966576155,3.762659110417939
1.091115748608693,29.63677160633283,3557.5037085085482,3.6489774471479497
1.358528403595919,8.89529632325603,1068.7940871943197,2.9845536070554926
3.842096320248206,6.175486814247699,744.900514029972,3.0758482780997403
1.5170761403316833,29.917770550308703,3591.6495421773757,3.7181145757082725
1.5622319051354552,43.80067740688721,5257.643520731601,3.810701061542355
3.199080868328822,33.28075847572977,3996.890097955901,3.8186889776209347
1.7915263400399828,49.159845185700554,5900.972948624107,3.8432419994234133
3.2725555602637733,21.47283463988587,2580.012712346568,3.7210266864838606
3.0365505461946056,31.392350213288218,3770.1185761407805,3.8042313243653587
2.5649293923301917,18.415547407680904,2212.430618314039,3.6440093374882543
3.1180216535201803,32.20328606717155,3867.5123497141058,3.8109421422504
2.0595005245031333,36.28702974501907,4356.503069926792,3.801522023146914
3.1587145564847425,44.264573417710395,5314.907524681732,3.863109223960643
3.4816563441618795,31.533341313074587,3787.4826139131123,3.813958218327714
2.283639054568994,43.92295819531521,5273.038622492394,3.8434902346988418
2.5073612776157717,44.125898332332596,5297.615161157528,3.8502127169271994
0.9017186046204555,15.091372339761715,1811.8663993760265,3.201836853625282
0.8009787554911876,5.829878801989839,700.3864349942719,2.0796369870615683
1.3726504449426833,9.821357791898155,1179.9355854727214,3.0865222714444274
2.019489397838446,12.9602834356947,1557.2535016812026,3.438147421869477
3.6359510417098138,24.68108914737947,2965.3666487272462,3.7655129374098952
1.9242363824240014,41.622615911906706,4996.638145811229,3.82130500225806
3.669545995295273,17.662788942978434,2123.2042191527075,3.6731468007340933
2.5574027622650752,17.411916905308537,2091.9874313992896,3.6230073305356707
3.329907141950278,47.04100548268186,5648.250565063774,3.8734851981569847
