the flange thickness,the beam height,to minimize the weight of the hatch cover,the sum of the four constraint violations
3.129563097416767,38.3200133735107,4601.5311679187,3.8413471414867466
1.5461647096734257,33.56055049873497,4028.8122245578697,3.7514347326998316
1.2076861697816965,45.089480210797625,5411.945311465496,3.784920053482149
1.658939456968058,8.71286345673455,1047.202554265114,3.0757406131630445
2.2858912482484306,35.305517328122434,4238.947970622941,3.805335387698001
1.9787931069286193,12.82449931870173,1540.9187113511362,3.426660389976491
1.740629075695044,8.105118663528655,974.3548686991337,3.031095935623336
2.812622293120932,45.359599531828664,5445.9645661125605,3.8606975706378757
0.865535852636083,26.75338466449372,3211.2716955918827,3.534944393672647
0.7740445981397811,13.142981973575255,1577.9318814271705,2.9542744801991265
1.1782536670587906,4.821220608451911,579.7247266812882,2.0692757866952682
0.9023551343780787,16.334837061107553,1961.0828024672844,3.263202062226432
0.7113047799609666,4.498210556212283,540.4965715254349,1.6764617656411762
2.698449002695781,16.280697017250993,1956.382091072815,3.605224462139571
1.3703979929100827,40.90575265830552,4910.060716989573,3.7811954989748324
0.787992645406787,24.821418912434122,2979.3582621375012,3.456139732429812
0.7799360478588018,22.968889066396276,2757.046624015412,3.4067059082782083
1.9873224967381187,30.75097407009077,3692.1042109076307,3.7617814205564244
3.678168612374559,44.725497571671234,5370.737877212923,3.871126386343903
2.1921422822102556,17.003653143177687,2042.6305194635324,3.5878570041797646
0.7686684077372606,16.62356799432785,1995.5968277270792,3.168613880415986
3.190604921696462,42.46282570354266,5098.7296893468165,3.857791212544047
2.3242293896512884,30.718441216296714,3688.5371753452573,3.777834063236134
3.037958836268211,13.744531840171508,1652.3817796568492,3.5524162540959017
1.2343635691108081,20.804441832496675,2497.767383468712,3.5399704714563986
3.6195385778997693,13.97016486341844,1680.0393221881125,3.584814018611928
1.7963544381516823,36.23882232582498,4350.455033537149,3.787581388564293
3.6228337417879843,34.49053982195643,4142.48761237656,3.832062278282912
3.444620643769119,12.035182163891932,1447.666480310801,3.5101940876325144
3.544325366631996,29.65039032992183,3561.5911649572517,3.803264114254202
3.2418995430954953,46.993649095184026,5642.479790965178,3.8722094296365297
3.5191800806231393,47.057606452189255,5650.431954343334,3.8757967816991026
2.9454653451384645,38.07287608602975,4571.690595668709,3.8368271113259302
