the flange thickness,the beam height,to minimize the weight of the hatch cover,the sum of the four constraint violations
1.5184756425608648,28.528437493987937,3424.9309749211134,3.7045217677942213
0.897198361291172,46.14309810760325,5538.068971273681,3.738461179873187
1.0033306620593603,40.956784948199875,4915.8175244460435,3.7300390551509026
2.2083143018667575,30.73430039516866,3690.324361722106,3.7729358899771746
2.210092590101028,32.53836447616171,3906.8138297295063,3.785615314308068
1.2914446412906606,10.331413330670781,1241.0610443217843,3.098246294444574
2.3082851601921437,13.260033254787114,1593.5122757346458,3.4830514513800424
2.718478455562092,41.94352208643177,5035.941128827374,3.8473790215830417
2.6998676854521784,28.488771007966864,3421.352388641476,3.7746237232790607
0.6998658447901004,44.71228205419676,5366.173712348402,3.6627809062005623
2.0505811538885617,43.10097893765288,5174.168053672235,3.8325882133494407
2.516466851218497,38.98121632641804,4680.262426021384,3.8306774524096254
2.8334266005779947,13.064102603117906,1570.5257389747267,3.516878192087288
3.0458342980955098,11.21347401270355,1348.6627158225215,3.4516389036308133
3.718375742604981,20.326857311007558,2442.9412530635122,3.7171992198321497
2.4731642563439564,20.49969018950407,2462.435986996832,3.6754885373175377
1.7115509340862851,31.742460099498086,3810.8067628738563,3.751309113863327
1.804273675072995,36.26261892124643,4353.318544224644,3.7881951765664694
0.6052891153212363,23.474428464822957,2817.536704894076,3.2520719763741823
0.630692119888457,35.688335089232474,4283.230902827785,3.5298420712483143
2.0393353806481453,32.66509981640558,3921.8513133493175,3.778475537623187
3.4404582808704873,45.44851843191125,5457.262670110221,3.8704527488222618
3.2527816451349434,21.872292810200403,2627.927918869183,3.72556455526766
3.668943521047746,38.793411320278224,4658.878301954434,3.8512908385169826
1.1580804777729485,12.534215369876144,1505.2639248629102,3.202037525688109
3.471210690887467,29.78080336308949,3577.167614261626,3.8028086902626805
1.4214094957029146,27.34597635486969,3282.938572080066,3.679649630172242
1.9880676288999213,34.94077761054044,4194.881380893753,3.790414058202088
3.025440486658265,37.97145642430344,4559.600211403071,3.8379648354778473
3.0870721983168,35.94815391909636,4316.86554248988,3.8300582788945237
2.0018833768083724,13.439503246221236,1614.7422729233565,3.4559853692924203
3.23054629287198,14.701112579738176,1767.3640558614532,3.590488794303015
1.3422991538220688,33.47814959439046,4018.7202504806774,3.729168370169928
1.7467595022500664,44.33805230559348,5322.3130361734675,3.8239026391600515
1.1591523748910522,31.3913027231003,3768.115479146927,3.6822881334718534
0.8217505574710418,42.28118507712666,5074.56395981267,3.6926074530731254
2.358576473790623,14.207609446127423,1707.2717100090813,3.5220459786799756
3.4239660442395476,42.966927304676695,5159.455242605443,3.862750830247215
0.5541450341126795,22.347338910851295,2682.234814336268,3.130905523899207
2.9136131884701495,13.13246020834659,1578.808838190061,3.524356396260149
3.561164228140246,37.94020713083933,4556.38601992886,3.8465115396652623
0.5187367649853387,49.02602112788754,5883.641272111489,3.571263327812055
1.0087471648886912,19.33294551869107,2320.9622094078168,3.4296497164022774
2.508219214393852,18.913596829038607,2272.1398386990263,3.6502503169954843
2.180363001106921,38.42337723521829,4612.985631227302,3.817381920774732
2.000838221468759,13.446071718780397,1615.5294444751164,3.4561169772349696
0.996860866715414,4.286810286793722,515.4140952819621,1.8863049189132517
0.9426501948588005,23.967696787220927,2877.06626466137,3.5155629056763917
2.71132720289378,49.19241322929658,5905.800914718483,3.8697508243978427
3.57109266815635,22.301976955526307,2679.808327331313,3.7389914885111377
1.142193956605527,49.452260253966905,5935.413424432634,3.796386322158181
2.472989449387247,5.14500476474112,619.8735612183217,2.700858968436597
0.605823144763997,12.959477676748936,1555.7431443546361,2.6441841382433
3.7107901008988624,49.37479966292482,5928.686749651877,3.88358632387827
3.0094162047716715,48.945801281095065,5876.505569936179,3.8740776001980413
3.496302503744431,30.117633788020107,3617.6123570661575,3.805469397019289
2.3964690865809892,5.669654831636786,682.7550488829952,2.8061672232323485
0.8056206938274405,39.94332858657523,4794.005051082854,3.6688867165443533
3.720286127362902,48.49169570879013,5822.723771182179,3.8815584932717555
2.8728472085785546,47.11681286670623,5656.890391213326,3.866952639548549
1.5641345436934497,19.51878458503716,2343.8182847481526,3.574998581227695
3.5068863837233613,36.32631230387547,4362.664362848779,3.838898179656655
3.7274178620626164,31.947466057187032,3837.4233447245065,3.8202805939865847
1.1656878777960054,18.301735123683628,2197.373902719831,3.4565667645603053
1.9551775853020754,25.35757807309541,3044.8645463567514,3.7087742266787647
2.594703533912338,32.12785498786969,3857.937302078275,3.7970360776769367
1.1314488069509538,45.09249001523514,5412.230250635168,3.7752168867751417
2.230452222164565,6.240819384890204,751.1287784089891,2.8817864662168375
1.6274255345657502,11.744696863703595,1410.991049178997,3.308002862288501
1.6209679527879874,44.760574004535634,5372.889848497064,3.818496592037776
0.8984886713387542,35.46697557086878,4256.935557175593,3.66002289130656
0.9940834041972088,35.076102500292606,4210.12638343931,3.68250214482344
2.910798798049526,6.019511054916199,725.2521253879935,2.959194801363364
2.215656505649396,39.77784943336117,4775.557588508989,3.8248621932427107
1.0058403382606618,5.8177304446751235,699.1334936992755,2.1881385772206574
3.4969631888147097,29.138370357739237,3500.1014061175233,3.7989381247270635
1.8952925943287164,10.440173855649732,1254.7161552722966,3.2803437168564953
3.9991131087788405,21.098558667008675,2535.82615314982,3.733446525154803
1.2845490369990518,30.752349634795365,3691.566505212443,3.6968889175390003
2.3553439005012597,31.245976227046203,3751.872491146046,3.782825573690873
1.269951371744368,35.95833011963022,4316.269565727371,3.7389296333296977
3.5913649149094393,5.28550711395066,637.8522185889888,2.8965896957964086
1.2244353480212187,26.042595005136082,3126.335835964351,3.630712253730684
3.3343948011556575,45.43397167278455,5455.4109955353015,3.869066452086911
2.8215947685056184,42.87624105884942,5147.970521830436,3.852799865747932
2.9536994573205355,9.35997782002842,1126.1510378607309,3.3353879293968456
1.5055116666833355,19.947585180312867,2395.215733304228,3.5750744389425138
1.1642801868848127,11.443150603679607,1374.3423526284375,3.1288239861873888
3.0616572054525606,15.23585730337819,1831.3645336108352,3.597424868184051
3.92734595522861,12.684461476011272,1526.0627230765813,3.5539242263324358
1.6802732945335657,26.841783312438043,3222.6942707870985,3.7029524235054008
2.4500594323237266,40.71157437658223,4887.838984622191,3.8360928172320543
3.7132916154456588,29.20074235630816,3507.8023743724248,3.8031308820408958
2.0727061646373452,17.657612661989372,2120.986225603362,3.5929034189628517
1.3449848691422022,8.26410359846229,993.037416684617,2.899816203573476
3.6972163333430785,16.782262889812067,2017.568763110791,3.6567741644198124
3.0459161219236095,38.39836596239997,4610.849831609919,3.8401525846585347
1.3599390415000816,35.59688212530767,4272.98579407842,3.7473442678008126
1.9380598616852112,40.395749314578374,4849.427977611091,3.816511359060775
3.783589707584741,30.832583637140715,3703.6936261644705,3.8146271623737498
3.385695940636293,9.199231753674782,1107.29350638161,3.3551098885807793
1.5382719417025423,8.819176644557833,1059.8394692886425,3.0480800818788985
3.430997304404033,39.82975419644995,4783.001500878398,3.8520325368349524
1.717316695204964,10.148695342095422,1219.5607577466556,3.2214741556332673
3.5327287764352757,46.74512270035921,5612.947452819541,3.8751197972948384
3.7834667205759103,8.926919148949612,1075.0137645945292,3.358475301655573
3.8596626290513774,30.644368478293305,3681.183880024248,3.8146059194717923
1.8211107178389119,28.138680879271245,3378.4628162303884,3.7282419557907165
2.223494460956029,4.010082409106687,483.43338355375846,2.2519784940555843
2.193077940052638,47.38834076303302,5688.793969504015,3.852339246566646
2.6220933855254587,13.21190477056573,1588.0506658534132,3.5078072642386195
3.313999038516132,47.908419311391675,5752.3243164055175,3.8755780937122033
2.8986627421288835,13.999358250274765,1682.8216527751008,3.553025488877473
2.016946775786805,20.78014089310899,2495.6338539488656,3.6497426231780454
1.0877417800193712,5.434747350495838,653.25742383952,2.1554267805328333
3.0413088189833934,39.81179103172326,4780.456232625775,3.8457485973867658
1.1921168899012657,20.270235308581533,2433.6203539196854,3.5168200751437246
2.7792177184285594,8.534831126845042,1026.9589529398336,3.2541624069471355
0.674290371498224,15.013555252860593,1802.3009207147695,2.955371784160486
0.758216577192548,28.41264606818642,3410.2757447595627,3.5080291804157624
1.83184572668284,35.79272508119547,4296.9588554701395,3.787049348853572
2.2595328302134776,5.401261961364845,650.410968193995,2.714250245159478
0.5056571426491251,31.15977584877627,3739.678758995801,3.3029654037237224
1.8450504234819984,4.700682019844507,565.9268928048228,2.3729405800053787
3.163377545366835,42.67639542181132,5124.330828162725,3.8580841162887647
1.732941561352113,44.61173535856429,5355.141184589067,3.8242596896710457
0.8611121286865625,4.0675146608529,488.9628714310345,1.731511873406876
3.863127286810003,14.112011125023335,1697.30446228961,3.597147901359073
1.1022852084723536,44.81114846167513,5378.440100609489,3.769636202452964
1.698048312204486,33.897481408415786,4069.3958173220985,3.7661638157480546
2.083224805383895,18.007353449849226,2162.965638787291,3.6017599721627214
2.111986705746175,37.71315994497128,4527.6911801023,3.8112380256214915
3.856247318518945,45.80785268189286,5500.798569145662,3.875975542418897
1.4186487787684119,15.057740571117739,1808.347517312897,3.416798940257686
2.9166091448743203,38.30083410414732,4599.016701642553,3.8372143227561812
3.6927629716185866,7.984937160903078,961.8852222799879,3.2771671465492602
0.8230333272471502,10.906828631733852,1309.6424691353095,2.805927848824977
3.9592727688648894,47.30524107863086,5680.588202204568,3.8808400458984673
0.9071901318755313,30.326933919255307,3640.1392604425128,3.60540911015885
2.708340097292551,32.2879392004521,3877.2610441515444,3.801408790183032
1.6577341707595683,19.118625384468576,2295.8927803069887,3.5796806397073837
2.2703269862954323,9.85500449252528,1184.8708660893292,3.2987908660530887
2.8344602799207186,29.213920281564956,3508.504894067715,3.7842570012348893
1.3647937330183255,31.39403705944675,3768.649240866628,3.7140966833327065
1.4153044177144012,33.01080545642203,3962.7119591883575,3.7340144202061376
3.896266688492635,47.896737440904566,5751.504759597041,3.8817525384524023
2.782897220683803,37.22021659489961,4469.208888608637,3.829527492835572
1.6844295828084572,15.904920411524737,1910.274878965777,3.4988370522945265
1.8207012280198251,40.00021437007665,4801.846425637218,3.808883949644691
1.3029434093504548,49.06748374088264,5889.400992315268,3.8118329422080537
2.5742315485014484,30.884696540128278,3708.7378163638946,3.7881897496035677
1.0297559678701205,45.85387198366315,5503.494394007448,3.7635342624921897
1.2757176275585804,49.80683199018125,5978.095556449308,3.8121293925398074
2.81809416209964,28.009461570491617,3363.9534826210934,3.774480419017539
3.4104443767727926,13.121674339530399,1578.0113651204208,3.549361429610938
1.1102443719646315,42.70273870944843,5125.438889505776,3.7594706548472794
3.802831588108642,34.32600607200885,4122.923560229171,3.8337627923953157
1.679875776773295,4.328146543258267,521.0574609677653,2.143307757264696
0.6164202967712236,18.087614068665907,2171.13010853668,3.0478837412435245
1.2195916623014669,41.8166063280481,5019.2123510280735,3.769566147407094
2.820034404537875,15.810943750551074,1900.1332844706667,3.600259368146542
3.1855230473903924,26.165086258081928,3142.9958740172215,3.7689911261349573
2.28971449361231,31.283041502356685,3756.2546947764145,3.7804366252063724
3.8757884986436775,30.398191567186746,3651.658776561053,3.813336484993652
3.769779924178991,42.834497138353925,5143.909436526649,3.866448644682027
2.5024751404627583,31.503709089042786,3782.947565825597,3.789970912253925
1.6352920246518667,40.622339660135246,4876.316051240881,3.800941872511598
1.631782148337415,12.564910831789124,1509.4210819630323,3.354260356514505
2.176954783314746,36.535171647788076,4386.397552517884,3.8078002247628073
2.290501503524868,28.74185811337773,3451.313475108853,3.761036737983041
2.624650211745906,22.646892307273728,2720.2517270845933,3.713255775167333
2.4994207068107994,6.573693474961217,791.3426377021568,2.989035298992134
3.276898328768339,49.46248137457646,5938.7746632779445,3.8790324107507153
0.6187954799322213,43.41953869740169,5210.963439168136,3.6056633971829894
2.936554567542278,49.615238964023426,5956.765230250353,3.8746712800003547
1.2458533032499493,14.582651330117304,1751.1640129173265,3.34704084261842
3.3735343128159347,24.634598878098767,2959.525399684668,3.759331420965457
1.6110253635812641,25.557320929689133,3068.489536926277,3.680830905282846
2.425105781480453,33.08761436152645,3972.938829164654,3.797429165312595
1.0281431964387557,11.569380806152378,1389.3538399347242,3.0588002197499717
3.106895348080859,11.940995217536322,1436.0263214524396,3.488736666850144
0.72089594922736,33.50092117562659,4020.831437024418,3.562532747452641
1.8088563994545783,11.74739824474609,1411.4966457689854,3.3455785899230106
3.0906028235350775,23.33305482465884,2803.0571817825958,3.738172450429363
2.3895088187034728,36.80499740853662,4418.989197843099,3.8167766227403357
2.181991816320653,37.17763080847532,4463.4976888333595,3.81132006967984
2.9127704593065222,29.30860047081849,3519.9448269575255,3.7871166560164857
1.3135235040306037,39.99742821959636,4801.004909855594,3.7702854246052913
2.8631477857375622,38.496200348766514,4622.40718963772,3.836931268634758
2.3132007375413224,5.045114497534678,607.7269404417027,2.6369228285472692
2.7031209645401884,35.96255070192187,4318.209205195165,3.82158504543591
3.3327549857699994,24.734043060932144,2971.4179222976272,3.759329062599299
3.6000494133620435,45.49799498182645,5463.359447232537,3.8724617293353205
1.0402661746242896,29.03977987730888,3485.81385145169,3.629180594331648
3.5062706593771793,17.989435243050018,2162.238499825379,3.674428415600666
1.731464406228493,13.474695707737688,1618.694949334751,3.4167156434994546
3.2189067118493626,16.681032128092603,2004.9427620829617,3.6387290819518467
2.228049451419908,11.86830244707233,1426.4243431000996,3.413256090202644
1.8922768051343937,9.716332250877691,1167.8521469104573,3.2259161285044633
3.769528913875537,42.88024148757955,5149.398507423422,3.866588489602711
2.1981778143888784,10.579865991435705,1271.7820967866735,3.3376061095934344
2.08207402075087,20.870118541177444,2506.4962989620444,3.6563928396346688
0.8261628246514348,24.714493384341495,2966.565368945631,3.4761176323527962
3.6127017219080395,26.3483422131131,3165.4137672954803,3.7799219135663202
3.6137046484939597,4.3562299507961955,526.3612987440374,2.6624753409019584
1.3859001697984876,16.751272953187044,2011.5386545522438,3.4685114978085805
0.736910415890129,15.071219949614957,1809.283304369685,3.04597399307316
2.276616521109314,6.27112107319584,754.81114530461,2.8972131398479513
3.7514322091513455,9.844312922107967,1185.0689828621073,3.416891659970414
