the length of the bar,the length of the bar,the spring wire diameter,minimize the structural weight,minimize the resultant displacement of join,the sum of the four constraint violations
86.88981483945865,12.611969091946944,1.2071134474084064,382.8101378018753,0.7967083525448992,199990.96622767858
0.07540914880725112,93.0624726877666,2.0681411633690754,214.12430240548403,577.4705687816319,199421.57457644952
26.1389123516232,5.531035852908,1.828392118039442,126.48738828174925,1.8404976097616534,199981.67370437825
1.3776198538309445,71.10284007504772,2.9341993051134305,227.2474582498002,24.54497608431708,199974.26634543066
16.31101578381012,92.1311555592627,2.3856856259948396,314.2913275999897,2.393759557930423,199996.6647154272
84.40902584886277,1.8651259164020784,1.2808416962856544,357.55427977834313,0.7769655773440569,199944.80610664346
46.552270395594014,54.76146564958034,1.002251707128086,269.4970254833754,1.7676422188792762,199996.16867914342
51.38368795450308,94.96143047745733,1.9862844966162954,440.6566048696652,0.8751527097995293,199998.18165823302
38.924954983344556,0.7493929320062033,2.363042203503073,182.76258146159878,1.0101736766453147,199883.0713171811
38.06633749223539,96.32291703726885,2.2169210706728166,408.3470040638713,1.0838393033469509,199998.00503578014
73.58673402145826,79.0034800990791,1.47352150187199,454.3735927943002,0.7862607173831326,199997.98995859164
85.0161915395313,0.2912136050794913,2.8556745658525937,418.7154016676655,0.4048760183265707,199708.52617681425
2.8083231224830483,19.864723240602103,1.1837071017794025,42.49658501899255,25.097346001227965,199969.6306711178
43.70225609828415,16.81024700290883,1.562553191539292,218.85893651976036,1.2577383478694864,199993.0921173219
93.74986786607582,19.62875036227394,1.0401714175083732,415.7935364772571,0.8476629912175401,199993.49869567802
91.42227352443348,23.291178780547497,1.5502668614184854,435.1611414683935,0.6053683206132403,199995.3072620302
98.13638794775535,64.10251355890293,1.8080277544102805,563.2289243814113,0.4947935394761699,199998.07903710817
4.181421017040659,16.69351667325902,2.208671532888517,59.57957573374566,9.895136792187113,199984.84427504594
99.38580046544287,26.906364183495345,1.8081374900009217,491.8677541867689,0.4885487015425643,199996.11375178158
93.59280991559106,4.710827820236923,1.1720896658126374,397.37049069817,0.759930733541929,199976.9170234925
51.26532031341232,47.229956727028586,1.760622891989746,319.6773770664163,0.9683989411970861,199997.0836095563
23.617256628005766,96.95089982921442,2.500789158549149,372.531581669464,1.59744894928817,199997.51386525968
75.74030700464978,85.4388806425212,1.6624024674106055,493.8349438452969,0.6880573430053393,199998.2192476677
12.643829760757509,12.230206961631811,2.7484396321797884,97.13330830477167,2.7931660527555713,199990.24613932596
38.0078687096097,96.45448338751781,2.360955451251507,423.84828866356617,1.0352259187243325,199998.06403650696
54.355759848341236,3.530329581070928,2.289719306072807,259.34605407126656,0.7406417794375275,199974.53171621865
8.833451215456304,83.97689593261227,2.9340753437144027,304.1324251244678,3.8280140288766074,199995.1655331024
62.10708444712408,39.23190117961696,1.7526984589673247,350.39697735981497,0.8023783831815746,199996.84991001253
16.48209102573039,42.55089832619167,2.678760480811371,201.01375810916602,2.1807243608461584,199995.8124419784
35.93981111339843,20.216851013432144,1.1822945610820959,181.21303455690406,1.9632514897141997,199992.85401220556
46.73476349610185,29.596920807058144,2.2887089870786546,289.299088666192,0.8617040027690702,199996.1885668484
65.33072736118793,97.92794459385325,1.2044505894769633,426.2162314140576,1.0617687894608108,199997.87643898043
83.75142631927821,88.42903582698497,2.8388685488071674,676.9598282492863,0.41260345718255964,199998.62822976097
64.69751466386414,92.3394403917216,2.7177761725335103,580.2801527861321,0.5500593325224586,199998.52678604482
78.36988433108333,17.087461215782476,1.7737314902712573,377.7110300530807,0.6295545112025445,199993.99585127074
30.430733027173353,51.45214291348568,1.576723524445596,226.9044218832828,1.7921905343230744,199996.3666211128
63.89035409174215,35.695535851688994,2.8352425788050333,420.56514420184214,0.5413262258283434,199997.08218124177
77.08390862088655,79.40402979627022,2.5846485661021834,587.1607881123524,0.47806857896673033,199998.44164704657
62.97808432494863,58.148002945246475,2.8750243852757533,487.2327819244489,0.5441216578184577,199997.9992314173
26.561148833190902,41.80513808181796,2.6418238966275247,245.41449421210444,1.3663030729607675,199996.58754890758
62.8959993278112,42.81600132578806,1.8678407389915115,368.3752955337926,0.7515536756713289,199997.1290578397
24.066512045014083,85.74427602825577,1.217283860201857,235.7036901243463,2.8544195320145356,199995.9381152615
24.250723174560793,74.84467605788404,2.651406784269816,328.466809858944,1.4927102352731594,199997.3649130403
21.311612321034584,33.712466096849134,1.0300146593921913,136.42477140593672,3.7633242215590084,199992.92926833063
79.4012201042769,94.26831271109604,1.7927424468812898,541.5574225852006,0.6158755586977357,199998.41238511854
47.81703832366692,13.523775909684598,1.2209494837206682,221.3231983530825,1.4326939967664432,199990.92091373523
7.537397462704774,97.76261163996477,2.0361996184074753,255.60601204923407,5.84902954712996,199993.23930326127
76.56405866101824,92.42555579014586,1.6391988120543324,508.4452672351848,0.6888789174908926,199998.29720678052
97.68046960139837,0.9981906919008485,1.5262321631913094,420.0190982896004,0.5743486406931076,199903.6096916338
42.20501532492692,23.33694594075111,2.8943858820358805,279.8450461512391,0.8083581369072874,199995.56476869204
