the length of the bar,the length of the bar,the spring wire diameter,minimize the structural weight,minimize the resultant displacement of join,the sum of the four constraint violations
73.78922137207057,43.63616814390803,2.9693002482982327,504.31084900008,0.4547318286678787,199997.61074917868
7.391526877849602,98.89036475416398,2.4850346141240722,299.70420546230486,5.127422383233581,199994.00055743917
13.194224714697839,29.85700088760444,1.8756692271225135,121.75496331962997,3.5703354765771484,199993.39320737412
14.748835935104845,23.307798656399335,2.2704558737512825,125.66139207582007,2.747042578066958,199993.50246209052
48.97629193405719,30.11428031587491,1.9898212225476037,285.86969834467925,0.9168613211745217,199996.1099839934
38.01617861630777,89.28066738304021,2.537609100229001,423.60015967513186,0.9820712862401796,199998.05481283995
34.3731350427191,2.162073415776883,1.1168005760676576,145.99206799334075,2.1636901592171442,199948.16918844738
11.008721418581482,21.937271624711908,2.873732390992716,120.97065522714954,3.1137039019318293,199993.0250492774
84.51849255799642,58.77438989908467,1.6200156038173845,476.6430921875638,0.6303776258026612,199997.77005053568
82.84118353497156,58.30072000963792,1.229803187253673,439.08259873931553,0.8215256307984182,199997.40988822095
23.58728434084433,78.04304662704206,2.8366037931950956,350.39595318532673,1.4658100492904618,199997.4472811838
1.4456142635543348,80.15772596878813,1.4272430909760203,145.83084480866395,41.16821616729735,199957.6131571622
7.277935441070796,6.149454914784971,2.6554894781018135,52.39221632497069,4.968530714379212,199981.13032557716
26.879463565379115,35.749766352934714,2.1220557597147556,205.57562580531805,1.587678598681768,199995.93852185836
78.57223819049213,90.08739252537039,1.3897257986337315,486.9573436357735,0.7756005303345018,199998.13036807682
13.912240149089293,36.8430310692668,2.4948177621812846,164.61137203222293,2.7164789678310557,199994.9442090101
81.54352065917249,7.171872720653576,1.2127247866725361,352.10843088044965,0.8453439598392027,199984.69675357168
83.8050115846844,88.60834218621656,1.1397853731278962,482.91869956660935,0.8708609455528199,199997.9280582189
97.05702871079151,42.82790362677392,2.03121827461342,532.3795063654125,0.45511746259225644,199997.4628408383
61.225936013533335,68.32742029204783,1.371899027095416,374.90547176645805,1.0068893751830195,199997.54424582853
43.20056169878442,96.25895123281843,2.7415893073465725,490.40497261657083,0.8188848012834905,199998.29646364658
54.0274947435424,80.59446848399216,2.1945635286678153,440.86522679080804,0.7696030603402645,199998.1395775083
50.11028324488453,15.846619928005168,2.6442820941932696,285.0790997731961,0.7237455070678175,199993.87891808455
73.39205786686885,74.93750891492681,2.7459952218032333,575.0858164667324,0.4814918055084046,199998.38236689824
14.479277006731754,91.8285083607853,2.368565381058286,303.4015163952587,2.710978975821017,199996.34336942958
0.23567071736841055,17.20533391067445,2.8247144671022637,52.70982290049495,147.11788018216245,199847.9496254407
80.68803733041,78.85129485968686,1.3315279339522403,471.4695651423036,0.7847846952084907,199997.94638600753
72.93711413394125,80.53015620894276,2.617609279077371,574.321130006385,0.5007691312639951,199998.43578985723
7.283170791685605,85.40801263967286,1.7959838322337771,207.5005825778843,6.704193713829518,199992.22371694644
47.284105950711385,0.9368998697219176,1.3255763444453725,200.80730486731534,1.3446112253249487,199891.69512420124
42.50532713254382,93.83766469193567,1.873555458684508,387.0330173574016,1.109305208796777,199997.9243221475
33.97974065053318,17.978886080430268,2.9948240294541835,226.55918935742207,0.9820620954501712,199994.32676907585
89.3120216847728,26.08142242807701,1.7392584082425202,441.8840439909009,0.5615889096197286,199995.9002417627
88.53338361096222,92.04529157271215,1.0807658200426156,502.3627268012038,0.8660677692024936,199997.94982255134
84.847487684301,78.8032137149282,1.5245683915195036,506.8852445594397,0.6618474462626005,199998.12406550898
30.356138048031724,65.85258734871452,1.1606270003398325,227.31952638723953,2.364306003837638,199996.03213068628
85.2267303415385,69.414989729534,1.5490348094577033,493.56273693494234,0.6498245370982012,199997.9783980947
44.31483769604037,84.7340772342133,2.622713017065589,449.80409230324847,0.8230856067365526,199998.1664842668
51.12935394917098,50.202293332700705,2.898476475361636,406.49327316407545,0.666645879663394,199997.64762609152
32.60994413321341,19.4458290680522,2.2862772366389006,198.76855309685874,1.2359360760980433,199994.27375436947
12.817161754890028,20.64804491938733,2.0016865023070753,103.53134151458224,3.486826435862824,199992.18212659558
27.098694231559566,94.73808723559914,1.7598898458295145,310.1870410228845,1.8326567603195023,199997.1961086932
53.203413430523185,61.74805274488341,1.352494847430412,328.5121467809764,1.1736033037556892,199997.21513466397
96.44606995783198,37.456482026631,1.4971455385002719,479.357905409356,0.5915766939705751,199996.8399899946
89.57635511650768,86.92933115162269,1.8509097274373554,577.6855636185992,0.5316692885398796,199998.42231650816
74.66758537173578,9.82452791026537,1.242587042739236,328.41966611769425,0.9028916910556862,199988.6448061827
77.40947496422862,33.68951968061933,1.3050547652702509,381.0913892757197,0.8329762745917728,199996.17542771721
66.0821620504492,86.92655928972991,1.905891794851287,479.89269056459864,0.7036139948720229,199998.25708012012
84.56542673920694,81.23656061342164,1.0049433655639042,463.9439687888297,0.9706140783074632,199997.64012025422
14.80697408604076,93.15814712147932,1.0358395092581765,195.30873311943787,5.387976131660402,199993.4183862444
12.91068728268443,25.137660396639948,2.7456315355704524,136.0921166641437,2.7373334362711836,199993.87567995733
6.031265839080601,79.9759555538343,1.4975241997141482,169.77433616647255,9.457814457340127,199989.33936187584
10.266306147409644,14.650666657138439,2.624733911715481,90.26722356669647,3.550962417313467,199990.6056516031
91.26468578492779,13.668894364800666,1.742111519222441,425.6362543447262,0.548816524948676,199992.70279829437
0.1650273090863801,48.908561657551815,1.317494058722692,81.59085791544551,387.39212522810925,199610.5543598797
25.725054896771915,80.20088135639091,1.1268249325362965,227.73301928612773,2.867213727148942,199995.79913611425
80.59112061774408,76.6574831274916,2.709288221971696,610.7325423880563,0.4425275115160436,199998.44505049795
37.38446512443549,83.30667588152293,1.4485170426045295,305.6749084211724,1.5712052661962106,199997.26187385415
63.97677229230927,71.96914891922381,2.804839615288892,526.8597783273794,0.5445022686849816,199998.27537545233
12.493845786093747,43.27003702935912,2.380754067324677,169.89130561394043,3.1298868119756906,199994.8647841031
19.614625066241036,68.46954976505869,2.7169848073989415,293.0773626538914,1.8146950835448918,199996.94027639605
62.88455251014894,36.238204402445064,1.39976384772236,328.8346508867604,0.9628894322000463,199996.3240100121
2.185420164891357,92.84281523223132,2.609168533951829,269.86184397659173,16.75074929356224,199982.32646088925
64.53232599572178,83.3446054278278,2.121000559221031,487.6091826548609,0.661567944005613,199998.27722657163
1.812395408228588,78.85122365005404,2.764378417555039,240.61067558588007,19.40973957814831,199979.51134882562
53.316490793602185,21.610871875742067,2.7618381094144158,322.64052650255735,0.6602089412987415,199995.4027653549
69.52326624508093,61.54324143333445,2.6049647723330334,503.5908054581678,0.52714550721342,199998.0804656195
50.39961339096391,1.2507779243785482,2.430188394681341,239.17549081263516,0.7642625202884903,199930.072179478
37.990666137808354,90.15194927563678,1.657661068956895,339.02315349438766,1.3750958482383535,199997.58854649292
55.03035473064094,88.99115672120065,1.9131038906783384,436.1069901945244,0.8423265990832053,199998.1433043798
90.4948288061784,30.64842592460357,2.1463324710118385,483.36917986923123,0.4674271293896608,199996.65291996213
21.48388926880924,62.02950944952101,1.8311815880302962,223.93333615346813,2.2364663161531304,199996.29404639086
54.78063908258789,44.4557565372815,2.004990872417509,344.7134495679194,0.8147463283862456,199997.17430521816
60.536784895769514,65.56090261809297,2.635351791527727,474.7740116140009,0.6005052739043786,199998.09435930217
62.4759811909839,81.60278223940745,2.4473276984589445,508.7051454214346,0.6133828109327314,199998.32757504564
25.051196460449884,97.67296728634734,2.233035417417808,353.7405245075414,1.6378547053403167,199997.46470705396
