the length of the bar,the length of the bar,the spring wire diameter,minimize the structural weight,minimize the resultant displacement of join,the sum of the four constraint violations
27.75004794230134,84.52751181258161,2.0637778720004776,318.7496138778364,1.571861324313855,199997.3764482241
2.010937469226407,6.6191271465156625,2.7199468753203258,28.909120932435385,17.68729446587377,199969.43555872008
24.367482532607344,20.928210376597043,2.106711586465835,158.96676508809355,1.7613105194140433,199994.0073122512
64.84165873737608,78.29007613605381,2.830313391209755,552.7380503682552,0.5340027923249121,199998.38225152204
31.77216669410656,85.34400178214038,1.7675709144476,312.2638890597086,1.5573964101988285,199997.3656037798
26.372152085376833,78.71874726309572,1.1159341566412249,227.47184778008557,2.822158128480567,199995.8132232139
20.306816159533025,49.452919781622384,1.9873177311735528,200.71944662903627,2.2135335867776305,199995.97550827212
21.380575809931763,30.961914903412698,1.189903348751032,137.35043343890817,3.2807376191968847,199993.34415755357
20.18848846172463,31.596135112980043,1.3585441036722135,138.58407626989174,3.0804810321274654,199993.7755922092
15.557208287808294,41.792889251233866,2.5394888999950522,187.7754050270019,2.3985597851147764,199995.5441745777
81.94721630711223,91.2434374280463,1.5467556010667283,519.5000516319647,0.6766964825055721,199998.27924806887
18.313108984981344,23.576901577460372,2.497282101598559,149.77965125105524,2.0622092226248383,199994.28270585847
92.29388641006244,23.188865785179434,2.171945354514855,475.5345693255906,0.45412481439582514,199995.74784119523
79.6273437852992,11.13629423768661,1.7398016817040807,369.6806315415194,0.6297267635781203,199991.08445314295
17.8057916971141,36.64477018155677,2.593680188846651,186.75000210072255,2.064548210588518,199995.59568814887
39.67636887379101,58.769412242133626,1.354259610439309,266.49030068226125,1.5718849788614273,199996.7359679783
43.21510040134027,76.91802367613168,1.339510447455205,310.8725806015286,1.4574332545767545,199997.2446364601
65.2497539289187,85.98710258234935,1.6982778859898677,453.01410033461406,0.7843159701230895,199998.13600220723
89.0650683447833,65.66449283428518,1.374394792381861,488.3133389381432,0.6910407346500932,199997.8022872054
19.830209059000595,42.527495933076274,1.59579760901837,165.4894636299582,2.7218030379845026,199995.05822937333
93.54603024827355,58.64864296266148,1.6362283526054018,516.7449828740039,0.5646991143823084,199997.836666009
10.974979037511629,9.092935138894362,2.3122338219342957,73.61383298314826,3.6413055678641535,199986.7731070895
91.51659080247305,1.483288211652231,1.1306111549794748,382.64727956909474,0.8034653828775652,199927.1928243745
91.73600571080502,8.446632265564858,1.7293129616486251,416.6414854859539,0.5493954253217866,199988.50983856645
22.777452215127727,67.14516440146114,1.2267904480218967,201.57082381998902,2.994578531870328,199995.468293559
80.60705440769941,54.20523979605174,2.594640998804487,535.0476232651845,0.4559319621670621,199997.96237606503
67.23964810551351,44.1432295389571,1.71196616098384,380.0765904510723,0.7559519541564634,199997.1452399259
4.766263771458109,7.436850446802345,2.438277943009762,41.92678476042133,8.06191987458001,199980.31128322345
45.98563121300064,39.637388982033535,2.212394517534247,306.4391262956719,0.8985934132733657,199996.88651312212
98.18708274142625,52.14281024369026,2.7668781377652527,630.9592559353362,0.3580574589888804,199998.01056500623
12.416811488298475,4.758095359374628,1.244176251055806,59.60944991192504,5.423148523047806,199973.00574212545
57.65018366761773,39.04907863611513,2.1921428163117107,357.0471210829884,0.7218541063279491,199997.02634598804
65.35821685377508,46.763292446165316,2.7005708702884537,450.1053514440513,0.5468745452085373,199997.62886294103
39.32503926587194,64.3047639558953,1.9863256961128695,318.6309687309507,1.1434909252151966,199997.46366971242
84.55477131205205,85.64145066838341,1.9725414273312336,566.507528435934,0.5348021878002411,199998.41788816426
4.341613645663749,87.1868590228138,2.7131676054181675,273.09297561620866,8.206358813518937,199990.81573166366
99.37079248316974,29.38961623522121,1.3720203654905767,470.11252528720325,0.6203318377409397,199996.0113303303
67.21823763773254,60.06147094621416,1.442256161225304,391.22589314084075,0.8772046378709595,199997.50197744786
90.63650739265232,92.44523959660026,2.387273197483621,661.4773937894975,0.4305715249564347,199998.63119553146
87.90544505822398,49.255653639982775,1.2657560802816665,448.2614479218091,0.7541312066856439,199997.1759701569
80.43884114122433,19.01981351953275,1.6289135711359937,383.7656363939226,0.659241711338039,199994.4052499362
97.457948652906,10.760901080558922,2.5170338791834044,489.73510209946085,0.38531961247475244,199991.61512315454
68.43201856571663,96.08243161152724,1.8370172762251058,502.17703054511776,0.7002838983827466,199998.35172655794
67.73883368655403,84.16243202042169,1.5512797915540366,445.9537192714555,0.8165586573383236,199998.05251636685
60.002149341627295,49.697564019974564,1.6152761536723481,353.2528104102536,0.8901829878567574,199997.21656430152
25.96032805374728,49.47023776739736,2.838221284706723,276.19369087409683,1.3313148045047034,199996.95411229375
84.3653932367527,43.07089702916387,2.567055166266117,519.6360829921267,0.43892102495439145,199997.56772126764
97.45617237224837,10.54317831514281,1.2087080901021292,423.7732019630273,0.7094690668301917,199989.44247222156
7.759210452298958,2.5520002253650222,2.1761337650643244,41.4443755192832,5.393674599262782,199960.1069259492
34.1471753099017,31.048517755145983,1.07810923430133,187.11928111188914,2.2506109999046777,199994.23502870492
30.646381043860362,28.225816339056177,1.268021127998098,174.17920955010308,2.1596223518126494,199994.23076511247
98.57114380957586,60.075057492049915,1.1498704768796535,501.79962267053503,0.7344002682686976,199997.5007941188
47.776186631190185,46.07923402469943,2.694245800490587,362.8371951063268,0.749335742480838,199997.39879546117
17.615874140145262,6.655728801093697,2.6748189549924577,103.77266600110596,2.042445964443896,199985.12530404594
38.0965697633726,63.323753936475526,1.1001407142334434,252.18892267060173,1.9796582599429922,199996.31307393362
26.38773633205725,70.68756534749649,2.1400699602432756,286.68499042525093,1.606650867637959,199997.14414854947
14.304984420294248,78.79351915632392,2.9047457642469974,312.77411660924275,2.379377184718675,199996.54682887744
41.702312333780704,13.538578853547088,1.5875106986912897,204.86759065316937,1.300097489543552,199991.71623888024
2.071918932774708,63.3459365969616,2.543616287647642,182.9539135734172,17.98899989767086,199980.65400131827
72.81220884096825,10.149112523811805,2.935264126959728,392.7242897774426,0.4642857601251361,199991.20836286887
97.04150974800699,87.0226828584098,2.208298698086902,654.3488598088434,0.4264266557059821,199998.56440842582
0.13946529806145516,94.44289022652057,1.4937718028768594,170.36572735295482,409.9105003299417,199589.0701369585
36.71375857884612,74.61668448005615,1.4442640617967757,287.2115926989573,1.6040747035644467,199997.091863218
95.13173323304822,23.292771042433497,2.9105173137072278,542.2842573339556,0.35732322331516053,199996.01106758928
51.9267229458855,64.44050818950443,2.397413158861796,409.5481550739049,0.7492068895172084,199997.9056686078
92.73728325486185,77.87797754857068,1.3498181881076814,522.3267843505928,0.6744949181382424,199998.0470683073
3.357016628016705,13.099768277742637,2.045769143779142,44.91181914336492,13.083866374434029,199980.11860089126
32.09513451147524,25.889176899250348,1.419153047776084,181.16689335455598,1.8636595739255395,199994.35614893364
94.25026997854147,28.354216161421235,1.0939072273468562,432.86868316710854,0.8044306561124139,199995.37286593867
80.21554039506961,19.373813157588376,2.6515279030017025,439.858162779477,0.45126111139037817,199995.13554831973
93.94798692402436,47.57702123029169,1.089882962002747,459.86459563719666,0.8097917841837888,199996.90817932395
82.44999027447432,96.69543133236562,2.7182295518201753,678.8067641714053,0.43157568289448656,199998.6868740223
24.388560175207434,9.230406293131793,2.7538367465138225,145.48115142425706,1.446141696456928,199989.33311058616
45.59272300378526,92.91957673341261,1.235948391254368,338.6048092946066,1.4859184107506245,199997.4066066987
63.29559932343042,97.09020165205382,2.5915778900129496,571.375883516654,0.5811132542454385,199998.53569664358
20.708320661318183,27.544780387069558,2.8664260911625705,185.52785937812848,1.658055806246052,199995.2659143284
35.742486238974756,59.87365164558032,2.253971926578232,311.7449728529924,1.139819412889489,199997.39843619472
33.12038405478283,19.742253979448012,2.008453306687639,192.53863466659502,1.3457223857648741,199994.12756270074
85.53234375978676,77.36103462877264,1.5291996222306934,507.6284045286668,0.654812213433623,199998.1095929914
31.803687095445998,31.33178372625848,1.6467194992474161,197.9362077057737,1.6519212722509031,199995.36083401542
46.26202114322102,64.14737174621416,1.4054029832738295,306.78316889298407,1.3041900260601955,199997.16519755457
25.23042403288852,65.06278272432633,1.8850488016328506,250.4026485541218,1.8594910406911647,199996.74862482338
76.08705249391659,86.99949686460732,2.1039787206153555,546.5508015785807,0.5646473297161743,199998.4172282174
88.85037065625215,8.429060846099317,2.7173267929829397,454.05881196180155,0.40057793869267216,199989.4861646169
86.16403880485679,79.25601128938382,2.579656521934659,629.3915130570119,0.4282728360728232,199998.489152324
20.62563462617192,6.814672610791032,1.5000009132097016,100.39808730127002,2.761611732141291,199983.12941759638
52.18396547863774,30.670096284906048,2.7437011698163127,342.6857988100243,0.6775598386465026,199996.54618748877
60.88867113173696,31.882141678764118,1.4440611079351793,314.9413805617179,0.9673217140804407,199995.98052383907
1.371693226629579,86.35180144720718,2.779587356323136,261.7645157943446,25.55088257321082,199973.46454312466
7.995439192284008,25.388512028127618,1.9109180113406001,90.20078051899077,5.802894292979726,199990.64069243328
22.57099022037686,19.49113496217653,1.6889912862371252,136.26026600488103,2.277920983979552,199992.95219772973
96.59191535526057,57.21508413268014,1.357764315044895,504.5000375483297,0.644176891435049,199997.6192882727
59.14720180205764,37.62298444309366,1.2868658981598347,309.8464033840981,1.1041013814991498,199996.203003518
96.56475880888415,68.07661316407282,1.549059513735914,539.7314199437724,0.5735182609686099,199998.02774198403
61.12963909263015,74.77437891221489,2.6482340973409966,504.91875684192394,0.5926656635266451,199998.26371294903
43.70737750403776,21.763927940736686,2.69678623207024,273.4498992508022,0.8185622254056728,199995.26105323673
70.12125093145477,28.157687365879475,2.339452133399203,396.57416374212306,0.564953763182424,199996.34522850363
53.6553113215869,61.43897764408917,2.3492321791792317,405.7654628806806,0.7360397798405861,199997.8487956308
34.25229591905097,15.327546012347778,2.0614874870299746,189.25322559406766,1.2745862549076303,199992.92438300888
10.197729402863915,37.45579939847486,1.2058717612441667,101.28116687926615,6.794765123614146,199990.43052051432
54.81729480987461,57.20070465123764,1.9781431649555983,371.4045816230953,0.8230449840781316,199997.60981970187
83.98884017549543,75.05302069251796,1.3659735703551243,482.06115100636606,0.7368487780489118,199997.94213301677
6.021439056919483,66.14746753952183,2.312232148178503,194.45970494627642,6.636831093293077,199992.04548983058
62.36240302270732,93.45629977449741,2.347904722249353,527.747275229058,0.6335395138362097,199998.43603837042
92.33546514372927,71.79214650497089,2.2486398022267533,600.3803245687942,0.44201135414598247,199998.33843826092
45.94530591710531,13.613665067481888,1.593893646540062,223.45016614542908,1.1759536217749393,199991.8867907393
95.89165069500275,0.4642489314394094,2.6440888589070104,461.104647014402,0.37822830813204855,199815.3880233445
90.19531936188861,20.16125612486344,1.3297902659617549,413.74089730017533,0.7028882763461588,199994.33234173202
25.177144932636704,77.79882144664548,1.6853506022342164,261.7447545183587,2.045871683338604,199996.75844735268
96.45146452008817,79.54772957077526,2.370043712876243,653.0698761521169,0.40678375529069627,199998.50167556066
85.1430532428359,96.70001982543722,2.5882414614579408,673.9651080837259,0.4323936321012582,199998.68070439572
90.88351039911316,2.5458872685823626,1.3891158783147115,389.1893574180727,0.6707987535174207,199960.61059753475
28.754322185100847,37.72667530935499,2.090311387361104,217.19550546204863,1.5017754863227106,199996.14754504577
32.09206771159479,53.4833870664862,1.0153183768116465,208.65752426733516,2.5330775383680364,199995.367450642
20.806472292033128,85.4667660367375,2.057133012196532,289.0761922143507,2.1017758167386895,199996.8574518173
68.95817912256985,83.3897432496692,2.4596924765491504,545.2269561390151,0.5536923869352718,199998.4107034725
97.26193434736997,35.74493115258976,2.0131037161671683,515.8873669304037,0.45741051345961675,199997.04358950283
54.601611826983465,38.71254351245429,2.8631685646323044,385.99833816548875,0.6293104834012793,199997.1817599297
65.38387936060008,45.06595700671771,2.1683751479497224,405.10295038305446,0.641843986905162,199997.40329947282
5.8176125148266,97.46794374120786,1.6809624853163125,215.88155378381455,8.873643944174916,199990.17131526567
87.07575374562411,95.2484666788163,2.587483399005753,679.0423223390746,0.42288370194686836,199998.67666398326
30.97570501328533,30.98415026909226,1.5016455010578529,188.24607542888532,1.8370948180051536,199995.0608150049
83.22944093026132,83.19043464812898,2.1555859872627736,575.8629356157207,0.5065372901192114,199998.43337239337
76.28695701950632,32.441137412959165,2.1746005193734503,424.9749630353156,0.5488936578961334,199996.73685806428
79.10912314034864,53.9578620813291,1.4698466500158107,433.04855995516635,0.7329843313221294,199997.47377891434
35.74862786715671,22.942951962269987,1.3608196060163251,189.78764436678554,1.7370464506303251,199993.93580355053
72.59205968591547,84.14897503646637,2.464614467724334,564.8777009547416,0.5252131535778187,199998.4488168729
59.51339093209256,75.41068529822313,1.2459366626756072,369.8114083903938,1.130022446618606,199997.5096861826
45.059666688396426,83.57003337160204,2.2126810776587025,408.8985357703225,0.9169683325383724,199998.03252753883
61.667237527643486,15.590623507786239,1.5819886680730952,294.4386720398097,0.8818394994534913,199993.04766878232
40.40980741220752,26.64149972442865,2.9921566139266274,285.90863541492627,0.826266770552112,199996.00763762358
21.6543437433534,25.46396412113925,2.4461701981890176,168.82341983970628,1.7703093908570442,199994.83561430027
16.26869861394625,4.410611991766583,1.7553931551908029,79.97589831797727,3.0592006128108435,199976.06603484828
14.073972787180805,54.2412231740695,1.3911189078872774,152.53181084147104,4.326157138564103,199993.85742408579
79.34227925805766,76.67694164236417,1.3678965597085662,465.33850762060985,0.7790192810302435,199997.9285739979
75.33683266380375,40.19068031140821,1.6690045338097497,404.72461658687087,0.6894096866223199,199996.99013555507
84.14561925305301,22.23331249452297,2.4763281274676223,455.23868586375863,0.45154662124961426,199995.6679379809
39.88160461287287,39.695452638527776,1.9815094947894898,266.1332328764113,1.1297319653954423,199996.6128238578
85.85475365941134,18.045462785742686,2.2493935232336533,438.41721635361876,0.4752553707221188,199994.6731485482
76.09718545384365,39.934269541819035,1.895728182170344,422.43477640942746,0.6136835867057944,199997.12139298354
66.073885338011,71.08255817623963,1.8782735677120472,443.23891400171317,0.7121462694616584,199998.01283354487
71.48270046439488,48.06439397722119,2.5570434411899523,471.3289029626105,0.519461260801032,199997.69335152517
43.6091515988467,73.1538497220598,2.246099668143865,379.91583844121476,0.9366933240604931,199997.86623369955
21.680038257718877,62.62823879427411,1.2019033280416376,188.47040328925635,3.2057567701653684,199995.13254700834
77.8089588640923,4.971868176399915,2.808194872202331,395.09857497467175,0.4473469551078869,199982.4723615333
29.638305948551263,79.08094363470188,1.0486996028647606,237.15285737768693,2.6608516412894923,199995.94132275064
58.744200191866156,64.53669147399629,2.236058938384751,427.2809161914106,0.697735762344552,199997.94434417324
76.63977407100711,2.17491254818608,1.756973364793559,339.225449639137,0.648901729239301,199957.0274633341
5.858394046428425,28.212432041363936,2.620226997427855,107.13727834627736,6.23022455592991,199990.7346532321
72.478355184797,12.776532746369382,1.3321384065777293,326.85021124853455,0.8733174670641446,199991.2973047812
42.76265303601222,13.83601798085892,2.7385106237512797,247.63443357391947,0.827903435408074,199993.01664941892
45.557000263432855,67.01759382598826,1.9489809640962816,349.51397006029106,1.0022676577892387,199997.65605674463
63.62874349612853,47.81123791478662,1.297967561195732,345.9185150097763,1.0183847828721797,199996.86936364573
99.27582461611581,9.222317648395146,2.9342013078338676,521.0760139798904,0.34060287578778825,199990.49484506255
14.775410260250542,7.015033698732951,1.4618985311378125,75.35014149947497,3.9432808315327974,199982.23982433177
47.68386614107278,81.76154604442722,2.963022585279071,493.0519011128615,0.7046441780626722,199998.26267926354
58.438805217191764,75.71556080245479,2.354786479296733,464.9580409089067,0.6746065884094434,199998.17748093046
30.145482600508842,56.880773515951326,1.4456875870757653,228.2033171643202,1.9518783067342944,199996.3379875955
55.34540534402517,31.57747999361886,2.8004136413563883,364.1427349644684,0.630086919175431,199996.67978248867
80.4654341956936,76.26978346980634,2.6130785100768334,597.8488821744668,0.4544685301702105,199998.42243930505
47.73408855281534,49.11013083105265,1.8794010104139882,315.5114952608758,0.9852737450880946,199997.1694920808
52.98014788023951,4.2940076370214495,1.237230371164136,228.6574586519078,1.2775160614251175,199974.76725750815
50.24095520086397,38.42226626549438,1.553656193570541,286.58205345569263,1.0994853804662084,199996.4243805728
67.10447034902317,40.26148514280132,2.596437147008088,432.0296731981314,0.5474067486443351,199997.32330457447
36.465043937293366,20.048780155363264,1.576502918565707,194.20933351405944,1.4957962801535576,199993.77888435405
51.69739628571538,46.019358510071456,1.0971738849882315,282.7441462042728,1.4625069418873529,199996.18537497285
58.32501740709974,22.964010063639645,2.758187614361853,350.7610054160646,0.6040560294937318,199995.69033605309
55.5881608396229,88.99048491261865,2.0313368621629335,450.86861429921106,0.7945990276759304,199998.20340097445
81.89888020610519,62.10899273331466,2.976416576067625,603.3553042582218,0.4090728255522134,199998.23211495066
32.99938096670141,8.522477698966602,2.214882704141554,171.59330194513583,1.2511399272034687,199988.4495230213
45.69356079129692,87.36603919036841,1.7536920215396308,375.94062408291063,1.0900813259844626,199997.85582055867
30.453708822690402,94.21828966242235,2.518644362423795,399.2739321220603,1.2325349211449692,199997.85389572056
11.633592750034417,33.06217105504927,2.809168052525454,155.45008095378904,2.9912963882358348,199994.44028039995
30.953378561946057,83.88477771038082,2.4633335664650775,368.42229203605035,1.2321974904899313,199997.7385255497
95.72354574997452,27.086613608478352,1.2455518827104435,444.29368082803,0.70275714800396,199995.5096552673
7.56766926765717,59.68324328609022,1.6217229483839974,146.3755480764189,7.033920347562934,199991.3913233913
65.98349227014307,59.070786238014065,2.5381925792112003,473.73629744801565,0.5657244986017509,199997.97864951947
9.101193583708092,0.3591617493435926,2.5014693393788905,43.90489592223514,4.144509849123529,199755.97566443007
