the inner radius of the discs,the outer radius of the discs,the engaging force,the number of friction surfaces,minimize the mass of the brake,the minimum stopping time,the sum of the four constraint violations
71.49137420744525,94.05833177896439,1130.6358381465204,13.54890124298332,2.297223274454362,5.131133130296995,50011.06060311109
72.57655037419858,99.52673538654987,1920.3316591719788,14.592520828804666,3.0892069272113942,2.6928929693304227,96108.61191463505
64.64410613690147,77.99992209028376,1377.4212488538903,16.45117981075595,1.442386825772266,4.038922782503733,63774.677629035126
60.95090450563845,92.6096577960767,1033.9131157686916,11.62178551867208,2.530271419128275,6.996869093395922,36445.63376161202
74.15207953894642,82.74814826087086,1114.6771069623082,16.376678121083884,1.0162067057199746,4.566857354596266,56298.24034290158
63.505096100735265,87.59838245708413,2241.208459020858,16.138491523059667,2.7005311228387927,2.375557700980975,109063.32049421559
71.98263886998762,76.14913167510865,1223.2015833429218,11.585345563652343,0.3201252792675593,6.235631924669496,40990.73215571897
70.73449149052033,77.67761077802153,1075.4363389641392,19.801740697125222,0.9493319176575117,4.139769030320161,62199.015764148644
60.95635284893657,98.03970382996286,1472.4509961161812,13.58979005584625,3.637306452025002,4.042088894408397,63741.3586196073
68.51598801879746,83.97110657397222,1418.2012540115293,15.930292518136092,1.724129279498965,3.787659712736596,68065.01163302688
57.785954703923494,99.46359371003149,1694.5836827071357,14.714649111934442,4.404263521274834,3.2628404270648206,79179.55330766822
68.91381103739619,108.71191916572572,2324.8132030694587,19.37370136195682,6.36445231906847,1.6096685812621896,161397.8774659492
68.64760512265443,102.63187416149117,2939.5486396438537,17.65909581909048,4.751500434918353,1.4535625353539965,178819.76422074373
68.79764616126559,92.41381974570703,2389.8218544957467,11.220510634208425,1.9066638559319218,3.0073264268591244,85963.19231091917
58.51917595707595,86.02274530115935,2562.851527863898,11.075478815023494,1.962658124625535,3.1532640943668575,81947.14662642611
62.70373352663889,105.41156143754073,1838.2594158935115,18.42967474227097,6.131970739015074,2.2504796341414273,115193.43268830325
73.17270690734009,94.57531323556582,1174.5631260226191,15.398156904358615,2.5329525162443316,4.292373569053084,59957.5148624112
59.16852916401714,77.27475063476129,1570.329036817814,19.083000816275568,2.1890040270699656,3.183603218254758,81150.22179255112
55.68920968842996,89.00559729200015,2613.5414427240303,14.615116987424534,3.21609084824734,2.3278645967155773,111325.40468106723
59.10031332629133,101.70109800391367,1895.3826030875198,18.702888416039084,5.942205496467944,2.244456790409092,115504.78084021082
58.74658327992183,89.50578953653816,2045.4852245999882,18.707503948463618,3.9566734127152476,2.2753536983413443,113912.51732256929
66.67737721197292,103.05587637486606,1951.8467710530426,19.025521198736765,5.4537550105419115,2.0459802997035217,126788.41564722515
56.07369813869687,98.9221277742662,1528.5392039911674,14.595958374302699,4.424465559946114,3.6922923999246704,69869.323893927
70.01793951885202,107.95327274362288,2491.6329566574614,11.338248965333651,3.420083651825518,2.5653248236633144,100943.24912748873
75.62024396747988,77.96762016949015,1529.568944922748,15.290466437350355,0.25245389905319804,3.644766561867047,70767.68997852995
55.02711999727255,105.56110629188875,1685.2753007017363,19.8479855827429,7.494769495122088,2.359639027365727,109831.79339856147
74.4854698616498,77.67433205829836,2289.031603460121,13.109644427535427,0.28791424816940986,2.8671077288401507,90206.44757867878
70.32425989337689,76.86266628293956,2238.6776420176316,11.818167022435466,0.510141797728569,3.3601117769301387,76839.51007259356
57.48096977862699,101.96312119270252,2047.2073104415736,13.099131554306622,4.204791753466675,2.9847908185912937,86640.0521024496
78.12225256344767,109.45501790064691,2956.729464468331,14.742291172393031,3.9576206573856463,1.586619775378849,163746.69122693798
67.2311466778146,82.59749640536475,2710.04894863715,19.610637204024684,2.0995338580680323,1.6385756592522576,158514.79139639655
62.8017896552667,83.06985081786087,1745.0411638415403,11.458592245321631,1.5151386768035997,4.460223301359613,57666.11662169799
59.59997361593656,99.62336627689889,1877.570240594931,17.71263119311562,5.218690468268249,2.4216548382625005,106986.33275622959
68.08612359950077,79.11049285869308,1090.2818112072528,13.347155266626327,0.9817808756264167,6.101177226903039,41914.39793115936
69.66693085071877,83.67208642272485,2645.3043395525574,17.295134339911137,1.714725625889766,1.8611955754953813,139447.03931133286
77.29913576039596,80.69990798514121,2786.042237239045,11.331504803235152,0.27201425589059225,2.6245413567642237,98626.72276501915
78.14980903396932,81.77661380950813,1686.5877758243773,12.107351899112079,0.31568286794809747,4.008643572808298,64262.4170489774
60.79104492457957,102.7682417295928,1740.1964731229416,11.865597443920375,3.655428825443564,3.7936292226935713,67978.66347951049
69.81418642676053,106.45507094972956,1857.1077763611672,17.67758523616615,5.278029009874214,2.2305040275540606,116226.82059507101
55.87751489506499,90.13796978783652,1160.0615236154363,14.781470864415073,3.378187034060964,5.135172153782523,49982.762495257426
61.476136517604345,105.70953365747121,2356.381246120723,15.615392638554457,5.296096772654644,2.0798666222199054,124716.18683387022
72.99049388074195,91.2048396363504,1149.3710489035004,18.233971749783763,2.525549257465951,3.7893969160339496,68033.51300478062
63.910768674894946,104.0276510288896,1751.8376698089735,19.455870245268642,6.092672656945325,2.244773429865543,115485.88769869717
76.81236428398003,109.24794060375558,1761.3819154205326,11.384787728577846,3.070923875657181,3.4740871204368435,74302.32415852319
71.46495328211185,104.3368904442683,2215.2819857589975,16.123559642197094,4.282514350098839,2.061127061787736,125846.64047944231
71.23858375558645,101.39866222972952,2186.0012688611378,11.87164364005884,2.7736921332776974,2.8930667180981104,89400.26958464098
65.60194996299043,77.57845120233499,2732.3501803768704,17.072580296429226,1.3505019723927643,1.9557774377612094,132659.78348292777
76.27843869801359,104.81915671588814,1735.3422965433574,14.265511011214674,3.359677903847026,2.89657174247748,89289.44181224905
62.76709959662895,101.31816553292578,1925.812271149211,16.56723674376297,4.825180722627422,2.455830118810199,105483.80411433165
63.33030806220121,107.88674585256499,1147.280724700016,19.883246932736782,7.058789562513476,3.2783213257029415,78804.44835948345
65.59647263269815,90.95702799844415,1343.18400410611,18.018316961955904,3.3108097923982704,3.4257475137936635,75356.19957925641
63.9920247603777,79.63836134194942,2355.2432605930385,11.884731797011902,1.1985959580324534,3.2438759542305653,79625.47204864392
74.73862652397577,102.9055907907013,2172.9163688836106,15.792659178144298,3.626882190959818,2.129985006888235,121744.90416131025
69.5103223106947,75.9903606796574,1817.1187285953802,17.4732913522628,0.761060301673813,2.8323057104593707,91326.45284198628
