the inner radius of the discs,the outer radius of the discs,the engaging force,the number of friction surfaces,minimize the mass of the brake,the minimum stopping time,the sum of the four constraint violations
67.86857792127375,107.11369602402344,1129.4302730083657,17.974287895116106,5.711725667548519,3.6251292890828215,71176.45683546196
56.31373274865285,80.71438928178614,1322.3324715740382,14.748160215278391,2.2524330034743887,4.848369824596852,52981.83666467003
67.8355090893546,92.76699718081625,1180.6540746135508,12.444955925127811,2.2454879250521738,5.504364444983195,46561.591441628414
71.8710254631906,78.33893315908807,2157.8539971574332,15.69952225580278,0.6997805060237563,2.5714298491871057,100682.83813904221
78.52182357876015,98.96385597613855,2295.044336369258,12.753039215190569,2.0894580450229205,2.509377482308452,103195.79567830061
69.73344733617066,86.67084466073267,1037.0246233171322,14.148794360296304,1.7067792546219298,5.6832750076769925,45062.70039034496
73.40578362355905,96.18851390550392,2591.658768732469,15.961617035134921,2.8326415957628246,1.8551525360428196,139907.29468605638
58.02344805070956,85.39257109254731,1786.377099733424,18.531096513360737,3.3718147500359796,2.724820347154399,94972.4489534851
69.03344060499957,107.62431931295643,1653.0415091934267,13.873895537385614,4.3005445155475215,3.181130322674527,81232.79273380677
58.717910479841336,101.98607171537097,2695.5644043463108,16.801608921103675,5.383843995713591,1.7565222207230717,147834.1996751198
76.02514275397493,104.21188207636882,1971.9060478944953,14.125905313325203,3.267489464983724,2.5868875900544333,100084.74215333638
78.99392070855333,89.5742285480799,2568.059441582283,16.340934246153772,1.3406694434442257,1.8485143171541545,140409.7524153992
78.68003208669113,91.59539637996811,2381.3557980505366,19.744070023844856,2.019847682225723,1.6323196497647994,159125.77699571056
65.92333768099384,96.45372734400857,2511.2158744672697,13.58144246188303,3.056212518984178,2.3367258780000015,110897.10027292969
73.69712878730819,97.56851672147337,2452.087317704655,17.05682171586508,3.2166483946887867,1.8161118384309436,142935.25749008753
69.89278357009583,94.02439166848183,1544.4232457728979,12.52479760895041,2.2337785298407518,4.0997981442081795,62818.6806448755
55.00531294777743,109.33235955829491,1371.6682261256142,12.30879848336529,4.947271825876092,4.553120747101592,56505.516549285814
62.738141999897344,91.69031587442458,2484.428580137945,11.211674520634716,2.23718323880205,3.0086189839335105,85931.2603970156
76.21701014194598,75.9688186693909,2418.8780637263535,13.165167618425574,-0.022515170853632763,2.70168839085398,95822.74744096174
66.70515129436315,85.45964128128635,2227.106939468399,17.01575754054637,2.239561547523163,2.2591763554510234,114723.62175971367
68.6847692161593,100.65718661175259,2072.0217655402757,12.049999364373239,2.9315572402561214,3.060372678915455,84466.14486280952
77.01318299017026,101.59576238221447,1357.474938628895,14.534605724131659,2.911872436517523,3.692141064544581,69853.90100548547
55.498357383652674,107.05649366346495,2111.6216342542175,14.335761002486352,5.47660007810154,2.5744772492509638,100594.95864727985
58.81200324653673,105.62360940239917,1525.8662901168082,14.790974813530084,5.201642116736429,3.4352991952198604,75165.72007543461
62.33849054026051,102.43272105102484,1525.6218551603683,12.022191305106986,3.5680196921778253,4.248642615541524,60602.63931272336
70.44942553713727,96.5456487767153,2624.1803221141427,14.57610901781462,2.899030049861993,2.033248287539531,127577.42706615817
73.66717261862772,98.79008776338615,2132.453314914861,13.624240911652185,2.6801115349745364,2.5948698267229204,99771.00375135792
67.23407972412869,88.913919561239,2446.486222205476,19.928483200754133,3.1398173682294996,1.7088938161560918,151957.09632384064
56.46519139547883,81.19203526550781,2478.1590203791584,12.113609487008757,1.8536123515879104,3.134746950994571,82433.66445189781
72.82265221534347,107.6308661381606,1085.472584339924,14.68980526732725,4.2134752180596955,4.494658870322242,57232.190740061495
70.53230540804607,98.36827019934363,2124.8444470459604,17.163756453578237,3.7237094444735748,2.106518625426009,123110.71570189757
61.551131381021946,93.20531828009601,1716.3950537411645,12.901736882844947,2.85684280896521,3.7680901911069755,68434.97095472096
58.31520158874962,106.62539773489067,2986.4993097125525,15.320005087394541,5.5912076457562865,1.6867728814790999,153988.50769566526
55.68952231463144,108.40967689156119,2622.7524333309593,18.16411887519459,7.276134700646469,1.6191295424295986,160462.59826693282
69.44278525326463,92.24129987157498,2050.638501203423,18.665306195231206,3.190737493533784,2.101792725232291,123384.44158620818
