the inner radius of the discs,the outer radius of the discs,the engaging force,the number of friction surfaces,minimize the mass of the brake,the minimum stopping time,the sum of the four constraint violations
63.57831530074292,91.05436133839942,2417.9000383855,16.67160557565334,3.2626093888111574,2.0786746005742605,124771.3127813934
68.42862129520003,78.14467170672599,1521.7382319491471,15.416745469992051,1.0060230133214854,3.80213103009454,67802.27093438664
59.57581695530547,84.48628431962345,2572.6391042802798,16.46880203597264,2.7200969431317485,2.123990801160486,122087.6087240517
65.01889818981624,78.17252708992395,2509.04108728504,17.462648137851907,1.5193518988851036,2.0811121058212287,124616.26486978347
66.64273967448128,87.1513577732503,1024.0608488134596,17.440097964379138,2.5408354893462763,4.738808828625907,54223.590698995315
63.112660339429915,82.9495076996168,1531.887188711205,13.647175854808765,1.7955604531778049,4.261681130717186,60394.28491624627
72.73229917841492,98.89326151144985,1770.2833296348444,18.623291147118522,3.8772051477217238,2.296245850094409,112863.43380864845
64.16799824955766,83.05855620708158,2691.2561511604627,17.994619956623406,2.3159995522717725,1.8263733797694799,142123.0868311947
63.60761412230911,86.34826062235322,1300.230378769306,16.769825751327748,2.63505246374333,3.9739405228574154,64835.15366219178
71.75585544920082,78.31714113698446,1604.2998415250893,11.17793739060836,0.491074470910131,4.8620993386542155,52824.71091992449
68.90232383246139,106.4850152020506,1263.0276789047455,17.35665444936378,5.282952130474072,3.354101515675195,76997.24712336509
67.08707884289169,105.31377562595111,2761.169099402966,12.520343055250049,3.720211899111045,2.161433744152631,119970.63501405912
73.96050440226409,95.83458791019314,2351.0717483180515,19.482594948298296,3.363674982534206,1.6742352341138758,155121.58972058794
76.38769082859798,81.90076421908678,2761.417990569596,17.28327364325507,0.6962750216894813,1.7324761012575354,149873.96268952687
62.63386653209891,105.5814863033012,1916.3340583598274,16.683602295579533,5.551963871299359,2.3828029298594067,108748.02424196225
60.23213266696737,103.01896966603624,2846.7521066058207,12.756446914454909,4.023819326997989,2.1591491064530364,120103.08278829632
75.34531957698223,77.60172899495682,2681.6510247350243,17.1734539126579,0.2735003332821337,1.8587359878673524,139632.06141432995
59.57678076513372,94.27518102362457,1119.9191998295698,15.661764909047314,3.8352601015644643,4.771096084817571,53864.82193359118
66.75951849976775,93.93767823502193,1917.5233565645246,14.082227103173286,2.799665281920753,2.988881597806004,86502.88237555389
55.339542432639476,104.88422330083624,1495.0152146740452,13.241883657758837,4.761768720988647,4.0003849423733895,64427.548991787036
70.55126885863814,102.06135935850041,1436.1988764438024,15.968760884064231,3.98936843081132,3.271103943417049,78967.13619923276
57.670139900700306,89.38938424260847,1519.7235468873757,11.38587899504495,2.373861227658305,5.066905827737578,50665.50104918555
79.1651595112586,78.67722732021126,1035.9603933705723,16.239788369322213,-0.05751195450615612,4.930621717308934,52086.71645275108
