the inner radius of the discs,the outer radius of the discs,the engaging force,the number of friction surfaces,minimize the mass of the brake,the minimum stopping time,the sum of the four constraint violations
68.61425410306234,87.66365591491358,1032.040843679609,19.457557612477327,2.6924599367329516,4.151659978748832,62018.68287454586
56.453086834570094,88.40946429502014,1072.4544846263445,18.794119448620044,4.036326163782894,4.412706217272895,58308.6462974054
64.64432079012671,109.95310428176819,2110.085565469769,11.464378475590106,4.056297083234005,3.0319413290439545,85279.9267118005
56.28568336743656,83.08656803871413,2229.81390777295,17.87937434203208,3.089426521207814,2.327729729714287,111325.36583498788
71.10141454562932,83.42215113331436,1059.2804306986777,14.420972860140477,1.2520205922401608,5.535165762545413,46292.43932431718
72.60921512964488,108.28120184644045,1357.6947968876896,11.412965420346573,3.2924058425604747,4.6114814850585955,55760.77657854035
58.06779211480472,104.79791978710244,2831.224239527918,15.067958261287881,5.246307965551172,1.834149092645093,141543.81141030887
57.52206936309131,75.20796851795072,1837.3447033076627,14.049784396647585,1.5010521441395506,3.7989012940332345,67860.85749748186
66.24202332679353,108.32131459880142,2810.09748995599,15.6013724762898,5.2554657979445585,1.6783461171393528,154759.79448365772
77.43282735166379,92.73734215812647,2615.439560523828,13.417362167232113,1.5846320130726956,2.1866818273447803,118556.67397185945
57.05291985775039,80.73074494744985,1768.4484432291433,18.061301759522767,2.727393395156764,2.9461631765702068,87766.53537607023
69.1761092871496,84.77629810398372,2661.535989234195,17.62504866588603,1.9564796932940247,1.8068294548632298,143670.02356507262
63.86975314052607,101.01494713528481,1003.3138584544558,18.032794226234543,5.111695434281561,4.316030655439125,59639.79684794543
62.57341032221619,94.93302900749948,2957.108559788432,17.847086983279,4.207485300070628,1.553278886876575,167281.54683625037
76.41148372815488,84.84529294758275,2818.8069333760773,14.715024171505151,0.9139751850718713,1.9557355859290715,132662.46533490394
73.37185415426825,109.01285631145518,2298.934759865182,15.334039804977252,4.565654264567923,2.010875688659378,129016.44566221135
72.58730673967887,93.55079006717128,1915.3806913948065,16.506279596556343,2.6462835010552714,2.4795786535092414,104447.35269632608
61.08429899133954,95.23304034791686,1267.635267973917,18.114028267945727,4.476413332905455,3.5907019895228665,71862.18818552386
74.09627484513493,102.5260629361805,1277.663655442133,15.084082199263612,3.4653242880230075,3.8135944788052853,67604.6329448259
59.448095808570216,75.19897369158285,1073.4516635998762,18.140510692153633,1.781236178784183,4.971012399088616,51648.16735434613
67.97280913274956,84.59055932657051,2399.633922407715,16.415864272338705,1.915077937746481,2.1700865584336038,119470.249357976
66.17131849077158,95.29227432120342,1921.4862485203548,19.396716511689732,4.238543392716118,2.1524174207762097,120467.78108593915
65.43242321610433,77.24187063375402,2699.205114390261,11.508164795101347,0.8675574899444369,2.9476223976042437,87718.48231729127
70.67284496618794,96.37027132771561,1075.4694163696927,11.714424760948829,2.253632791150346,6.172911759484453,41422.79609546105
61.045479684610186,102.78734168793315,1508.100867047417,17.971720884925528,5.687150079938174,2.8862380529021032,89625.59354141827
70.88347058052626,81.55277518566741,2338.872866058632,18.058784217816722,1.359466513044436,2.030290817633163,127758.06502684033
79.53192403554783,91.51513894982111,2387.9012016040297,19.009869359736435,1.8088210867633667,1.6835622285351266,154255.04471928749
61.910105614083605,83.32742394598979,2238.387870057185,13.927267798836379,1.9703653907815049,2.871001700158221,90085.291768254
66.74142613830216,100.97377242296744,2058.869131939916,13.96852648976153,3.6483441676810426,2.677373295680523,96678.20339826761
55.22489795379442,102.26670340858391,2157.1909262303116,19.894168741433596,6.859070237691209,1.8812699640883865,137977.0295293248
78.93680829408177,98.01317939681365,2248.832195841339,17.210375159738398,2.6812384895175057,1.9044652675493559,136258.65097588414
77.82712772245296,93.91682227697196,1203.6119514757033,14.64763333287105,1.8479179015449745,4.3116760058884935,59683.61047723372
74.88594292337481,108.41987354935782,2452.1711376136136,13.752194090249569,3.8409769547039962,2.0947547936862416,123812.8111089355
74.53027866984826,107.21005761776891,1782.5393150337632,18.06915058082238,4.967506307771274,2.212923002598431,117153.24564050889
57.89442020232211,78.11320353318301,2612.262465466019,14.305694337093167,1.792882770365097,2.557253063767235,101246.64146090204
65.64176294730655,109.50122684594008,1949.20461362214,12.623268280831784,4.375023801597016,2.976072535856932,86895.81328337008
69.72163865604347,86.37185057966207,2045.0717604698323,18.68196903232548,2.2518074930673646,2.1872085870530875,118528.05388641966
67.18511206242543,78.31323046817221,2276.6593522540043,19.180035619330095,1.442349783947012,2.0568315300455278,126097.93396726451
75.25007111211227,76.34950520787234,2813.5627134391934,12.128921754476467,0.09089005323368823,2.530846636932121,102311.31126168901
76.93129684319854,93.52380924948832,2652.151221276013,17.03810202226246,2.2226507079640427,1.6945373562331876,153250.2835202484
55.95556064287737,79.94174477744278,1843.7215972971703,18.781246338858445,2.840078130122291,2.7538039297562724,93960.05068267633
72.8130464426327,97.59722786081568,1661.9781584187367,11.914557524597985,2.2587729027579844,3.853007496022397,66900.26041345598
69.73237610956646,93.47515010130502,2805.840867801003,19.76047309897984,3.562144285994001,1.4368013514193547,180905.7679672019
57.898566454129615,86.85758602854709,2069.632802202472,14.19776716368774,2.7109245345793336,3.0376969157282665,85100.22678210643
78.33724099440026,87.1741104483177,2571.097412560781,11.843319641411595,0.7771136980820811,2.5954817656781635,99741.56119393627
63.53828784369461,107.59678697008175,1595.5041686513432,14.908043381539954,5.138434729867374,3.1470386288458707,82127.80603351878
70.93127601506632,104.03550390081428,2726.5958841477227,13.26646524906701,3.4814052103848727,2.044405528490365,126883.38675180715
66.61109917163796,103.3044446112284,1530.9677370400423,17.712612247788446,5.105765169756568,2.7981393767053384,92469.97779728864
64.3263993747606,99.84372765941474,1515.2881763251826,17.569428524719747,4.734106608675436,2.949713353486581,87671.80784555593
78.08265460135652,98.91192116461639,2096.004536160279,19.36182719450924,3.3170033554459897,1.8144768450991884,143061.83214661936
72.69713353589472,78.3572251679028,1796.3716928714898,18.871764382800777,0.7487213782893891,2.555671594454929,101309.22168336312
70.93797847073947,81.49164034113763,2517.4262524543333,19.52149059610371,1.4599720939766676,1.7450895905310915,148784.6077794465
68.37874563990283,97.79792012045343,1690.0894309575829,16.182737533035187,3.637028357728395,2.8510503389532724,90730.18028459718
76.26558788922017,91.40382027976226,1507.4135468002212,17.957703990915356,2.1090755128309033,2.8769658482138256,89895.30975121373
63.681954716656826,97.25913566010418,1364.5489311443866,18.151045876928514,4.54148473797316,3.2377004993092475,79793.07493404362
67.44402220238649,102.89861441824095,2626.464640515298,15.965629681561394,4.428808830669377,1.806935890310352,143677.3368160964
77.7192058153845,84.64144794763544,1648.091326048068,12.87229202776886,0.6538200407659408,3.798999271042572,67858.71077477046
61.317023814461734,100.57875650106837,1130.6489902200715,19.512385859956815,5.76585166158965,3.595381279375336,71772.65612657288
58.9923474060324,89.22745975736562,1692.7205257636097,14.752632082132482,3.0199498800997353,3.4890465066193164,73977.71960130513
77.80427822509688,91.03684457390281,2961.447194754339,19.235727725577974,1.9963720964299145,1.3585358304820072,191375.27563976825
62.9734480856169,93.97015545629442,1129.2489198513222,16.085630316021117,3.5959920610023923,4.533862804772908,56725.826465498656
62.9231671723577,103.41580633005233,2363.8663595139624,19.2159121951918,6.011974151732106,1.6993275554829084,152836.60219522362
66.8259266229803,103.208886637662,2577.3528665456925,11.165492893232857,3.0814874195639925,2.635619112529027,98225.9330914388
61.96937901322068,89.64512762117405,1522.8248768025796,12.289177825049274,2.3211249940992125,4.563936230155279,56342.796064415925
77.39512053782403,107.65047311763679,2788.2370702031467,14.527878501958082,3.711134893269346,1.7313574093563835,149982.55927822672
70.30960115370574,95.32616996293939,1199.4802276360022,14.174991337263608,2.6750277725548557,4.614136454953005,55717.48692104115
68.19211688380898,106.56063967165447,1565.9678400236717,17.43067561895045,5.398220445076573,2.701506738513948,95810.85161649148
71.44749980131252,90.74823036419724,2044.4102667233917,16.91645888031198,2.441494199454387,2.323208691274774,111536.8889567166
74.52911658758798,82.71026743066126,2364.7258861236237,13.536415442945684,0.7902148553568658,2.599038378501546,99603.84375029716
57.42502538002586,106.61235004523343,2523.377216308834,17.221568621044014,6.413350001594001,1.7833130238716164,145606.08657600087
79.16518506894577,107.92568951980358,1901.3563689728462,15.858074957615127,3.917488492144857,2.302905144836985,112537.10122981887
60.82233662054352,107.03471660489564,1558.503904359819,18.330761335537005,6.587363847408438,2.6630920369893265,97213.47372371487
70.19449737106729,103.07749249595471,1438.6138390451772,15.777089198102065,4.125577081839497,3.2897891042027236,78514.96330525832
58.09128704964313,83.77435019689761,2406.859899203723,14.860342674463304,2.474537732467026,2.552551286311675,101440.40806586467
55.0484753010489,97.07740774455392,2861.3870932767236,11.644050904356247,3.3346825270538902,2.5191547997146126,102813.50314220529
57.07508835670889,85.5314483789738,1450.7955582215031,17.534229241885324,3.2877502122838624,3.5619806945475956,72443.01295635608
65.43814699977369,102.65931174695436,2579.7155951157597,11.175142333649022,3.119519323717669,2.658421312166341,97376.6880648359
59.65817253806735,88.11054001059098,1223.0858227514889,19.807680882010377,3.874647747314498,3.6127925429748236,71411.65226498205
56.916448621839315,91.39969286273528,2423.3119324189292,15.421974035668786,3.614242813665615,2.3203679372678474,111689.1390940793
75.05801765710045,104.74105742377233,1660.89098362637,14.311741428038129,3.481182409771172,3.0359977900331088,85149.16071771344
58.469644502178525,77.81382717288595,2579.5913111786044,13.749943773894014,1.647016395638364,2.6905951470177993,96184.21843615196
57.48628323065499,108.50318731268499,2524.7366681196145,12.540868438986571,4.78882768525601,2.4152482787051777,107283.43711140384
55.03090962510499,108.59621612379617,1915.9112012579164,14.0034432212817,5.584616327150113,2.879662063723964,89844.08885314956
71.3735813031665,89.56356266988821,2745.045854014076,19.273277104933896,2.62120546232549,1.5312403307280047,169689.35481082802
62.98022479647382,100.46866067990567,2531.7047680631313,11.489977227355066,3.149560171651877,2.7063665264471446,95636.24175282022
77.6204124562713,97.90362766202196,1626.3454009535665,18.25200112367441,3.0096012809777175,2.5018513037149384,103508.88765083448
79.86137247086162,80.39310975080866,1313.6710715764477,13.077471854860397,0.05042889001736796,4.755848536845605,54024.373216741085
70.74441698221277,79.08749723775261,2306.1245748171186,15.47049077322599,0.8863598798773878,2.446867299895252,105854.18303401284
76.77758314387133,100.31716902011047,1309.2065673181041,17.75167168046177,3.4218324678411243,3.1626192070154198,81698.31298755515
73.56995204722615,109.34403025573236,1194.4397542240301,15.16321180989328,4.541226748401169,3.9025229859664856,66051.1945469379
60.695806695341446,103.50362337483342,2843.9005262796354,17.478979369472214,5.675721977156536,1.56862297957085,165647.0905242301
75.96880366844232,108.92941244567652,2299.3993639476676,12.823692914544027,3.5308329214803145,2.3763689032981623,109034.76696778994
67.33198521430496,105.9613449412623,2481.3218672434587,11.156775354297235,3.3315879636095254,2.684801034754602,96412.67331796137
69.51654841694132,81.1960741145272,1153.8362714964626,16.186633242890434,1.3098827365748797,4.642280343137821,55369.062971786
79.16681905640316,109.39985139120989,2636.2927529490476,19.878245106157024,5.273565466736913,1.3137361511150791,197942.74073377324
66.91959409806664,104.79148100628694,2396.1411411778427,18.530500554327908,5.586060666422261,1.6899224834573063,153689.45089922362
72.55836670601983,99.6146517422906,2053.1379035982163,17.380362438819372,3.7389774494769465,2.1137220187461203,122687.35253199967
73.40008350025022,97.6937328476107,1016.5053476274064,16.312827296297407,3.1187354488477452,4.584248295176373,56085.87984721893
71.71140627452803,100.70327591164829,1169.2062896915975,17.678417183864575,4.085087675838719,3.6397150803092044,70877.40560700162
65.31718570507458,107.56945636455616,1242.0573304198376,17.529576486352177,5.916560350107359,3.410469481777828,75714.76281132
55.61675241208044,81.13516378453704,2972.678926537848,12.228989926387296,1.9200999087314596,2.603552836753678,99435.50754406948
58.25575947736486,85.21504394463304,1855.6895452715107,18.978260358788006,3.407341298929348,2.561198674934999,101096.27386394705
74.92957923652754,97.34290924495674,2914.2010905916122,19.285392894773697,3.45957451481268,1.3447536681600551,193348.59599501832
77.86349800512957,90.3598399168721,2889.7872021161097,17.728506867131333,1.7231473023689596,1.5164491607769441,171353.0093652384
65.6788344699222,107.61520701452073,2867.705090034524,18.010721338811898,6.057498318143209,1.4348450169881424,181172.0245830679
69.95203600876849,86.10879087024396,2867.9688495621667,11.931651908932707,1.3506098528100123,2.443050631434458,106021.16131745212
63.95162569573036,84.5587407208827,1290.128681071176,11.289212319208549,1.5429511409963337,6.014761188364637,42530.258597250584
66.18644135856728,108.40400374296098,2298.05575238476,17.536321799168363,5.972396346706516,1.8253555906996208,142225.40629129784
55.53911101348663,84.37683141366239,1677.2739097925237,17.50370941308492,3.2629151254093465,3.142985790772104,82219.51425522512
61.30971264653644,90.77285602763139,1188.8058529095292,18.334850947005812,3.8060519355832088,3.901062333350409,66069.9072983789
56.83439460274223,98.16264067549747,1074.980407716698,13.557223405504978,3.9414867123012494,5.662175777059638,45255.426460634946
60.884136034468575,82.20514993343485,1895.838514708958,14.625341796716427,2.036847223300167,3.27592114143178,78839.33609492291
74.25658603906842,85.75568070520488,1398.5726359086611,12.196872686237446,1.0095079581988788,4.788686955541644,53648.68442937237
71.49713089639764,95.81218466527247,2602.927573262267,15.118832203657952,2.8144284596035143,1.9747082270366738,131384.11425909697
74.1999298579737,100.53219097238883,1141.07358393678,11.361607536400681,2.336060681684927,5.736522620698971,44642.48339311035
78.46556387642458,77.4951827465169,2277.3397312848756,19.647387232407993,-0.13828393131792927,1.8762758415246301,138328.43553407287
73.43250921060829,91.35150327872636,1856.3052012841067,13.583678688271858,1.8206748786091675,3.1387729828404836,82322.08192988747
78.98908897862799,83.09832848446806,2573.736920410434,16.654072091038692,0.5108979581499983,1.8841839282929602,137734.02403429573
78.94611716179153,103.18335004820833,1991.5408761276276,13.9058319632605,2.791549538597397,2.5806412445608937,100325.15955905641
63.43097072026319,104.61956275802667,2415.189652001628,19.13938610471487,6.15227170534931,1.6524208117912105,157200.75485304167
69.74145725749052,107.82568116826225,2015.417181033484,11.83322139794044,3.589726860258408,3.045165696361101,84898.54014057045
56.33850031224952,102.6782823399439,1702.0690863622222,18.404855307412927,6.284394590141348,2.5560814418130184,101319.96533232558
76.26175434267633,96.05735034564998,2970.0123088797436,18.305378845274365,2.892538863256637,1.3914691244429132,186824.7640693518
65.89961552951416,88.821748518207,1730.0542336833823,14.095369467070824,2.2757216930714335,3.445068958142748,74926.03480957287
76.7885877732945,106.14500981630721,2884.528827475302,17.121417290478334,4.242246476078955,1.4369114585926455,180897.54331253492
60.92346109046626,75.58269334885038,1637.9042447732852,11.747993012224176,1.053869688305937,4.965689106130806,51704.32633341026
58.94917897381393,97.5735421753208,2515.728260827267,19.952157229503783,5.61427203923704,1.633399221080776,159039.0444235947
69.7290397153096,78.1731576993658,1106.3129178390884,16.56129614950406,0.9522933841737266,4.8264929630084294,53221.35550302108
76.22389285512709,101.08329121976405,1283.3789621637272,13.63630556748722,2.7291860689881124,4.192140386171247,61416.016350319755
58.36524853935236,77.72212193994044,1892.0476302549928,12.208188836026642,1.4467202207749867,4.137424439664738,62234.97005242531
78.96375047977703,87.77128277516698,1205.058673931513,14.866104771688544,0.9977728037493295,4.379396111469215,58746.57716020202
67.49942610275123,104.50501404442466,1582.7095544523745,19.554665177783935,5.787035792903444,2.422196946982761,106959.19589417981
70.71920960607122,79.81231780710554,2336.1465221150565,11.24745624693224,0.6873089195127164,3.306286201870804,78105.22650318341
76.54225226461155,87.49128978904065,2420.0060367339565,11.292574245279376,0.9057924482777574,2.9165112164899307,88663.8049142731
77.38915240871022,94.4132857870972,1195.9602454540768,18.69463798694818,2.5358998503405776,3.397566453834542,75983.23951559441
60.57670244532291,96.88395968797481,1826.4103111573984,18.296996728067185,4.845429721468841,2.44495390193964,105954.70840737679
68.46179161402488,90.3531203254901,2937.1860960559434,14.367467505519729,2.277239023580512,1.9413567487537007,133654.05918880057
57.01748385800106,89.25176489885453,2512.9098425255816,19.40127082495995,4.251233077197733,1.8068237878037177,143683.04761123727
78.72525098709173,106.09040677305495,1094.5683080177819,18.9611982166656,4.451107394309903,3.3887578910083462,76190.5595767858
78.82714677340635,78.8622797688279,1157.8386548648234,15.489672906459187,0.003933438956095013,4.62974799133912,55520.34955005108
61.405558030364276,77.43035115425566,2830.839136759838,16.136706797291893,1.6501435221637937,2.0553887576542684,126187.12509157711
75.27002811798494,83.12899384245969,1231.2842286557268,16.45003782552598,0.9424178805707544,4.077709634424562,63159.33309368612
71.36629868153454,101.19652375497525,2901.0205607866556,14.410432980402401,3.38253770034399,1.7970932118482423,144463.39217489676
78.05485415064823,96.12572385142013,2063.788688741409,15.43861901510584,2.226898993034824,2.350831021805065,110215.74980878842
76.99638283005892,107.68395762531357,1881.4657748952177,16.1509570294684,4.207454042917117,2.311831296233389,112101.09236776228
55.906575432983395,91.86967073129534,1578.797920261578,13.501806958794408,3.25559642474113,4.076026444729318,63202.15599215975
60.97191030594056,84.98741321976539,2356.2601222915914,11.065641440688275,1.7288649250509611,3.409707031692328,75713.3778867538
67.75365019486628,105.26363711563317,1023.5985311732478,13.93406737596149,4.113084295502547,5.223982391379069,49121.27924381317
77.66974448673028,85.7623327030041,2278.3831667046807,14.333887836642354,0.8641270902628502,2.451135708673179,105668.27374755379
