the proportionate amount of BOD removed from water at the fishery,the proportionate amount of BOD removed from water at the city,the DO level in the city,the DO level at the municipality border,the percent return on investment at the fishery,the addition to the tax rate of city,BOD removed form the water close to the ideal value of 0.65
0.7089017166742898,0.6056474720737639,-5.679206896850638,-2.937848485073292,-7.0014036924794745,0.36744989183624144,0.058901716674289784
0.9153333702419963,0.9548646612850895,-6.147806750449332,-3.2919764832167107,-5.394381246046292,4.426193477145532,0.3048646612850895
0.7668107924171735,0.9993163510047138,-5.8106604987869845,-3.4220037261613685,-6.7956607757299174,9.547095338013698,0.3493163510047138
0.6807696504257571,0.4134868628481092,-5.615347106466469,-2.885583107849366,-7.076815163038854,0.08458118617048327,0.23651313715189082
0.8072321681633525,0.3761573289919876,-5.902417021730811,-2.885570598838923,-6.590386625038036,0.05211836322387775,0.2738426710080124
0.37506560731060984,0.9818000584092021,-4.921398928595084,-3.343004178730387,-7.4621007989881925,6.6548989913946635,0.3318000584092021
0.9433812467130753,0.42356599285559615,-6.211475430038681,-2.904584155600411,-4.660564774598889,0.09425938121478672,0.2933812467130753
0.7850771047695368,0.36835466676615647,-5.852125027826849,-2.883019482957206,-6.71101531795653,0.04595732172786282,0.28164533323384355
0.4960124107834456,0.952130777912342,-5.195948172478422,-3.2632082067871413,-7.368739552757874,4.2731196230724136,0.302130777912342
0.6236688637117178,0.45237783693866485,-5.4857283206256,-2.8908361500700037,-7.1972148693069204,0.12431167948613875,0.19762216306133518
0.9178182662725443,0.5753785367750224,-6.153447464438676,-2.940605595646126,-5.342583253230476,0.3049228958809853,0.26781826627254424
0.9564529062968374,0.9167870760519696,-6.241148097293822,-3.2140226121483026,-4.157438575967145,2.887672918766642,0.3064529062968374
0.7556281781796259,0.8086398856701025,-5.785275964467751,-3.058603738338259,-6.842053263365235,1.241322220367839,0.15863988567010245
0.9107396604444489,0.3426965131345385,-6.137379029208899,-2.887761073906874,-5.485029411201953,0.027086543237414995,0.3073034868654615
0.9490535525208479,0.9738227096926741,-6.224351564222324,-3.3476267176969974,-4.459287254583934,5.8163431888305865,0.3238227096926741
0.9450658411807045,0.9067178899261488,-6.2152994594802,-3.1949098558335067,-4.603202970679622,2.623926072464386,0.29506584118070445
0.9165405834473637,0.4030178371145193,-6.150547124425516,-2.898123864822842,-5.369470058167165,0.07495493119343077,0.26654058344736364
0.8075174626775203,0.6775166794736396,-5.903064640277972,-2.973571686664841,-6.588682821150018,0.5614641770359741,0.15751746267752031
0.5250849719678761,0.44332195867211804,-5.261942886367079,-2.8849621250473536,-7.338070237467139,0.11446773103603602,0.20667804132788198
0.4965450827629867,0.9968367391164776,-5.19715733787198,-3.4005493289803175,-7.3682122133020505,9.007137977757196,0.3468367391164776
0.5724111531115629,0.32146797889349,-5.369373317563248,-2.8661769588418338,-7.278663714457887,0.012981185578975207,0.32853202110651003
0.8582939654416744,0.7292757519368155,-6.018327301552601,-3.0052269310245685,-6.2005554344261915,0.7599465570759367,0.20829396544167433
0.3817077652937084,0.4060077409431087,-4.936476627216718,-2.872474473693346,-7.458119649367337,0.07766091463908364,0.2682922347062916
0.5277374215009136,0.7820736918836015,-5.2679639468070745,-3.0258959028510146,-7.335069701388933,1.0468536541475286,0.13207369188360152
0.6321008934371619,0.9217695739483112,-5.504869028102358,-3.202699960216014,-7.1816828400639094,3.0343271809258847,0.27176957394831114
0.7121503888450224,0.5459398869106722,-5.686581382678201,-2.9183483116948463,-6.9918307280491705,0.25219829097404367,0.10406011308932783
0.6586937322519293,0.8340322359187076,-5.56523477221188,-3.0789340955112374,-7.127885109261271,1.4741373804887852,0.18403223591870754
0.613613650158767,0.31188406504209254,-5.462902985860401,-2.866580421159501,-7.214875114485871,0.007031937152719325,0.3381159349579075
0.35370018499720646,0.36797894040525386,-4.872899419943659,-2.8649980299759035,-7.474169539319757,0.04566577492578716,0.29629981500279357
0.665399623707434,0.4373821383074344,-5.580457145815876,-2.8895383624380906,-7.113040085116466,0.10821336236025547,0.21261786169256564
0.46071189398475304,0.7143954885011832,-5.11581599934539,-2.9776490373294124,-7.401108621066772,0.6962030117907472,0.18928810601524698
