the proportionate amount of BOD removed from water at the fishery,the proportionate amount of BOD removed from water at the city,the DO level in the city,the DO level at the municipality border,the percent return on investment at the fishery,the addition to the tax rate of city,BOD removed form the water close to the ideal value of 0.65
0.8065245431663404,0.6800604134086514,-5.900810712987592,-2.974763178450954,-6.594594625287137,0.5698369987440128,0.15652454316634035
0.47855765792615634,0.8979047568706278,-5.156325883492375,-3.1548318403545763,-7.385360772267317,2.423056659172427,0.24790475687062774
0.799695168400022,0.44794770046800114,-5.88530803226805,-2.898514611413642,-6.63393011332517,0.11944870951304165,0.20205229953199888
0.954935121928596,0.35043859284690215,-6.237702726777913,-2.8933167701587754,-4.223451242288708,0.03256322762308406,0.30493512192859595
0.5031557854058181,0.9429752485603566,-5.212163632871207,-3.241794843517612,-7.361564368645256,3.8209317175344237,0.2929752485603566
0.9446332629550358,0.9527945687468955,-6.214317506907932,-3.2896596597526755,-4.6181186367047005,4.309441074397588,0.3027945687468955
0.3931206327140012,0.6807964745077977,-4.962383836260783,-2.9572973215035954,-7.451012006563752,0.572282901599469,0.2568793672859988
0.49517089925920965,0.4696361503213704,-5.194037941318406,-2.889515583789545,-7.369570144563595,0.14415660335031344,0.18036384967862962
0.9136734159284121,0.3718621854374682,-6.144038654157496,-2.8925294428379873,-5.427878030477864,0.048701611692368196,0.27813781456253184
0.3815829843862008,0.4934791610439512,-4.936193374556677,-2.891023998519308,-7.458195478040909,0.17411056139565084,0.2684170156137992
0.4099771944815015,0.6792854558820667,-5.000648231473009,-2.957145853929413,-7.43986701539291,0.5672731139541036,0.24002280551849853
0.3213098450837459,0.8930842032445547,-4.7993733483401035,-3.141686503282723,-7.490473456659636,2.3231669311894017,0.32869015491625414
0.5367516913152097,0.44553427406913165,-5.288426339285526,-2.885872122520431,-7.324600192548184,0.11683774539959924,0.20446572593086837
0.31340732704371277,0.7919702520413845,-4.781434632389228,-3.0262794960426636,-7.494112431359065,1.1144058258775829,0.33659267295628725
0.46984194854601247,0.6135185109779617,-5.1365412231994485,-2.930894323043633,-7.393202542699783,0.3853008368113997,0.18015805145398756
0.4203277668513476,0.8228382634206977,-5.024144030752559,-3.058102846840156,-7.432620277002829,1.3648087554605963,0.22967223314865243
0.9149638647358214,0.7807039889846136,-6.146967972950314,-3.0455197381513637,-5.401912523911845,1.037913505737756,0.26496386473582134
0.5472911235881713,0.535411954394104,-5.312350850545149,-2.908200459466504,-7.311802951488865,0.23501969701820946,0.11458804560589597
0.6169490636804815,0.4229053817834169,-5.470474374554693,-2.8845719676481023,-7.209117324139127,0.09361236491093661,0.2270946182165831
0.5980273748418052,0.5308302037157293,-5.427522140890899,-2.9089484832264527,-7.240535746662378,0.2277964386016056,0.11916979628427071
0.8224905883478326,0.7566071334627639,-5.937053635549581,-3.0207740840173605,-6.4929887583647705,0.8949088533042484,0.1724905883478326
0.6284271478432454,0.5935929543884424,-5.496529625604167,-2.929889673596708,-7.188533845389706,0.3414347968189435,0.05640704561155763
0.44200324733704494,0.7046616354068698,-5.0733473714550925,-2.9715004009063244,-7.416378596195061,0.6576540529364625,0.2079967526629551
0.4580478913904388,0.647489393610928,-5.109768713456297,-2.9442014409000903,-7.403357931238101,0.4712177221087128,0.19195210860956124
