the proportionate amount of BOD removed from water at the fishery,the proportionate amount of BOD removed from water at the city,the DO level in the city,the DO level at the municipality border,the percent return on investment at the fishery,the addition to the tax rate of city,BOD removed form the water close to the ideal value of 0.65
0.6053987745223711,0.4123577981735042,-5.444255218165782,-2.8820890792339684,-7.228648883150299,0.08352244464715586,0.2376422018264958
0.5985232329272037,0.87923272627938,-5.428647738744752,-3.1314956502953986,-7.239749704745852,2.06887069342072,0.22923272627937996
0.9537848427631406,0.30178378698039454,-6.23509159307233,-2.8864297234403606,-4.271997989349449,0.0010316233211263848,0.3482162130196055
0.9831830317726693,0.5868221236829645,-6.301825482123959,-2.9517586712592836,-2.454073622785108,0.32748493070823126,0.3331830317726693
0.7148965466875626,0.8253227919669712,-5.692815160980768,-3.0725562276115026,-6.983584589188586,1.388093692087419,0.1753227919669712
0.35245160182365637,0.7505306275721273,-4.870065136139701,-2.9963713761620383,-7.474841302279081,0.862656380649296,0.29754839817634365
0.934629415284896,0.533663679593042,-6.191608772696714,-2.9295177720359673,-4.930067298473244,0.2322458163939518,0.28462941528489594
0.8941328499658068,0.9651796029018844,-6.099681569422382,-3.317471432235435,-5.76616052073858,5.0995221504921835,0.3151796029018844
0.8985273601250676,0.3214028195954171,-6.109657107483904,-2.8837014215136625,-5.698046845322301,0.01293987899217608,0.3285971804045829
0.6580676814991582,0.6077229259197179,-5.563813637003089,-2.9362701488741925,-7.129242984039867,0.3720884868153338,0.04227707408028214
0.7102830296882889,0.35120754003658716,-5.6823424773924165,-2.8764703331050088,-6.997357124206121,0.03311721785829702,0.29879245996341286
0.7845444681282161,0.9733967544567081,-5.850915942651051,-3.3338839960292237,-6.71365648670422,5.776900803140117,0.3233967544567081
0.7190611469749437,0.5237409586389562,-5.702268803633123,-2.912392642461298,-6.970801679229282,0.21690989834884067,0.12625904136104382
0.9934791274937336,0.31021826470520475,-6.325197619410775,-2.892704118849701,-1.3167441316039934,0.006023515746401253,0.34347912749373355
0.6320589520074127,0.6164032407790601,-5.504773821056827,-2.9384015977123,-7.181761800164163,0.39202309070724195,0.033596759220939965
0.8771632647217351,0.7271110998188143,-6.061160610918339,-3.005277830411394,-5.995296035908206,0.7502865496576883,0.2271632647217351
