the proportionate amount of BOD removed from water at the fishery,the proportionate amount of BOD removed from water at the city,the DO level in the city,the DO level at the municipality border,the percent return on investment at the fishery,the addition to the tax rate of city,BOD removed form the water close to the ideal value of 0.65
0.4061130881089248,0.6306356026900792,-4.99187671000726,-2.9352871991096117,-7.442492306053334,0.42668460481002946,0.2438869118910752
0.607809882983259,0.36684359275121686,-5.449728434371998,-2.8743323945456147,-7.224665040176157,0.04478762625601962,0.28315640724878316
0.44961276423870844,0.801753611780166,-5.090620974821869,-3.0394457251227482,-7.4103138934515815,1.1867330214213476,0.20038723576129158
0.367025298531086,0.5741337403627701,-4.903147427665566,-2.9133796982268683,-7.466772086194605,0.3025424913626573,0.282974701468914
0.7523741678592007,0.38159829922846816,-5.777889361040386,-2.8834234813828608,-6.8548651853371805,0.05653700490831137,0.26840170077153186
0.6284210383622965,0.73742659655055,-5.496515757082413,-2.9981758083394765,-7.188545129620333,0.7975914664604478,0.08742659655054996
0.828539695105637,0.4319863320171321,-5.950785107889796,-2.897006308034329,-6.450492348891203,0.10266654308230216,0.21801366798286792
0.7577873754593553,0.8332097150304063,-5.790177342292736,-3.082838541763846,-6.83338616980472,1.4657029254015255,0.18320971503040628
0.34099177604692954,0.7995187076322999,-4.84405133162653,-3.0336609598176536,-7.480841063603213,1.1696899726207817,0.3090082239530705
0.6588169740712,0.9368977566012815,-5.565514531141624,-3.2346460234102423,-7.127617249090776,3.5635522918354114,0.2868977566012815
0.5752039480877668,0.8842259503489622,-5.375712962159231,-3.137686093377097,-7.2747316582444155,2.1554218148332254,0.2342259503489622
0.8314710453231229,0.7947992416836749,-5.957439272883489,-3.0507781434727805,-6.42901545018068,1.1347244639743432,0.18147104532312286
0.767068754178651,0.3134794363431179,-5.811246071985538,-2.8740031765787206,-6.794545100313638,0.008004777089134385,0.3365205636568821
0.4578310862568501,0.4400670456450621,-5.10927656580305,-2.881772668886791,-7.403539864906127,0.11102096745984813,0.20993295435493792
0.43596482656006685,0.5674339047298689,-5.059640156291352,-2.913655351290133,-7.421053842388286,0.2899694607672698,0.21403517343993317
0.8191439160958891,0.7837300448741494,-5.929456689537669,-3.040871005431273,-6.515502382280545,1.0577935052660745,0.16914391609588908
0.5162051156799605,0.31627112947680946,-5.24178561259351,-2.8632751610856535,-7.347860144044761,0.009723835298845795,0.33372887052319056
0.8481031298253758,0.6530591886400521,-5.995194104703604,-2.964773994573459,-6.294813526818302,0.48684277897387007,0.1981031298253758
0.829171529049614,0.35251115612385997,-5.952219370942624,-2.8831770310445215,-6.4459134132373315,0.034060607151034095,0.29748884387614005
0.7439795346230077,0.9036538230068281,-5.7588335435942275,-3.175533178993361,-6.886593956804287,2.5512132475828104,0.25365382300682804
0.7150562490935474,0.43458627332626343,-5.693177685442353,-2.8912877444933507,-6.983100615937582,0.10532344645397385,0.2154137266737366
0.6626903623307976,0.447641436702364,-5.574307122490911,-2.891532513965549,-7.119104570298463,0.11911589419787871,0.20235856329763602
0.43734776900186567,0.8610654631678221,-5.062779435634235,-3.1012426723072215,-7.4199936286206265,1.7941391343569877,0.21265223099813435
0.5520401631402092,0.42069749894762876,-5.323131170328275,-2.881507524175555,-7.305831263120092,0.09146296274315424,0.22930250105237127
0.7966573288123489,0.4896031698818313,-5.878412136404032,-2.9077349891095414,-6.650715682295629,0.16902824570989217,0.16039683011816874
0.8520818225911346,0.5797660494118215,-6.004225737281876,-2.9368837346105225,-6.259217782597474,0.3134268626600738,0.2020818225911346
0.45663217106572307,0.48421722177359483,-5.106555028319192,-2.8914675183917957,-7.404542912836567,0.1621066102284736,0.19336782893427695
0.5219757192677689,0.5203150199061158,-5.254884882737835,-2.9030450829229926,-7.341542396837641,0.21177161166685443,0.12968498009388418
0.31209698845614836,0.5767694108624284,-4.778460163795457,-2.9123663346500073,-7.494703565949693,0.3075994185038682,0.33790301154385166
