the proportionate amount of BOD removed from water at the fishery,the proportionate amount of BOD removed from water at the city,the DO level in the city,the DO level at the municipality border,the percent return on investment at the fishery,the addition to the tax rate of city,BOD removed form the water close to the ideal value of 0.65
0.6627989317091487,0.757044676923781,-5.574553574979768,-3.0127929481051514,-7.1188633090845,0.8972855688550232,0.10704467692378095
0.6275187064017611,0.34835585854677276,-5.494467463531998,-2.872302795476174,-7.1902078057531,0.031071891886554015,0.30164414145322727
0.697850042789872,0.5895289213013587,-5.654119597133009,-2.931582238338671,-7.032564280832453,0.3330065233830535,0.06047107869864132
0.7548268900793451,0.4174388739690925,-5.783457040480114,-2.8899475085602297,-6.845235738245064,0.08832701660225295,0.2325611260309075
0.8682186685468256,0.6227818672245968,-6.040856377601294,-2.9535791660147797,-6.098138840460834,0.40724334996768374,0.2182186685468256
0.8150459413569857,0.8813425908670194,-5.920154286880358,-3.145066704959524,-6.542159241866123,2.1047892861256647,0.23134259086701936
0.4415411347169727,0.9122923569226664,-5.072298375807528,-3.177761755543265,-7.416740627757157,2.7649344576856123,0.2622923569226664
0.483300737965301,0.643241992278207,-5.167092675181234,-2.9433128015518744,-7.380967899934932,0.4596148852393822,0.16669926203469904
0.8630116096670735,0.9487651743672361,-6.029036353944257,-3.2728035322747067,-6.153286630439812,4.096766312910501,0.29876517436723604
0.6235566222235955,0.48552296672805373,-5.485473532447562,-2.898310503310119,-7.197417072477608,0.16376984675169437,0.1644770332719463
0.5547185369162665,0.9454552586274514,-5.329211078799926,-3.2494896465622936,-7.302405105722146,3.935103192316813,0.29545525862745137
0.8538105394342175,0.6373994790639812,-6.008149924515674,-2.958454962816143,-6.24328219888398,0.4440796327553158,0.20381053943421745
0.4047607711221798,0.5469845563172813,-4.988806950447349,-2.906263510910869,-7.443401014223307,0.253948426523281,0.24523922887782024
0.32581955323409867,0.9383160136846138,-4.809610385841404,-3.225069725392265,-7.488339128490754,3.620960055846024,0.32418044676590135
0.45151864532129926,0.7812489528895877,-5.0949473248793495,-3.022389320605959,-7.408763986627432,1.0414590903257634,0.19848135467870076
0.9218047363559525,0.8420078055164435,-6.162496751528012,-3.103517205585575,-5.255065186834907,1.5595338974292337,0.2718047363559525
0.3403310643892285,0.8705072240779412,-4.842551516163549,-3.1099887791920384,-7.4811780017979,1.929676026761825,0.3096689356107715
0.4732609721707127,0.4365037826392236,-5.144302406827518,-2.8816156804441575,-7.390161338267764,0.10730177319441747,0.2134962173607764
0.7850493584925171,0.6694159737836826,-5.852062043778014,-2.96837589831556,-6.711153177059783,0.5356014034551018,0.1350493584925171
0.4514031637521413,0.871483271482659,-5.094685181717361,-3.11520187973446,-7.408858256798081,1.9445412750172975,0.221483271482659
0.5473091216121538,0.5629990100603663,-5.312391706059589,-2.916431323802173,-7.3117805655099835,0.28186302455042744,0.10269087838784619
0.8567092960830542,0.8144306282720708,-6.014730102108533,-3.0700561876608186,-6.215893466733838,1.289809723753876,0.20670929608305422
0.4722915301871591,0.3070688899958963,-5.1421017735248515,-2.8604130628672446,-7.391028193289619,0.004137405938536842,0.3429311100041037
0.6153351837841232,0.8651866258636651,-5.46681086718996,-3.1133402945570463,-7.211915495100734,1.8515217132283874,0.2151866258636651
0.7914004851400741,0.9159600453536287,-5.866479101267968,-3.1996032338696354,-6.678788976726072,2.8644391934677,0.2659600453536287
0.6866954929199247,0.9049162728225348,-5.628798768928229,-3.1748647463946504,-7.061967331847534,2.580782111924567,0.2549162728225348
0.852730593095528,0.44008254447268,-6.005698446326849,-2.900237409442781,-6.253271456584682,0.11103726742446862,0.20991745552732
0.36000890952541975,0.8925039753421375,-4.887220224622703,-3.142114322972779,-7.470719760061779,2.3115749273946156,0.28999109047458027
0.3490273579931653,0.4899620959027044,-4.862292102644486,-2.8890392035386703,-7.476665216322951,0.1694952881203189,0.3009726420068347
0.5844498387873066,0.8739865299740015,-5.396701134047186,-3.1236717029411136,-7.261332766087999,1.9834530888526682,0.22398652997400148
0.8696656838222829,0.9741733374482522,-6.0441411022765825,-3.341647462606911,-6.082223090985806,5.849171823131231,0.32417333744825216
0.45977312134659365,0.7467442276702188,-5.113684985456768,-2.9976279758625854,-7.401904179098901,0.8432467736269103,0.19022687865340637
0.5630590833870449,0.36845934681244424,-5.348144119288593,-2.8727700413380166,-7.291458425544623,0.0460386318781969,0.2815406531875558
0.9545684694147039,0.547697628655254,-6.236870425571379,-2.935699058556386,-4.239061391372527,0.2551478699620964,0.30456846941470384
0.8489012999440304,0.6877940898498979,-5.99700595087295,-2.981337840642843,-6.287790377453558,0.5960688314250391,0.19890129994403039
0.7847570701404865,0.7270067095657939,-5.851398549218905,-2.999245631751465,-6.7126035954607906,0.7498241594371571,0.13475707014048643
0.7673108216390163,0.9498007714007126,-5.811795565120567,-3.269403288797177,-6.7934962231088445,4.149685394306064,0.2998007714007126
0.31859980829348394,0.9338337594951422,-4.793221564826209,-3.215197111149514,-7.4917357682195265,3.444588836643792,0.3314001917065161
0.33528510182171745,0.49401102492869975,-4.8310971811352985,-2.889556864976353,-7.4837196268888295,0.17481467444690102,0.3147148981782826
0.9423569828409473,0.4956450049373172,-6.209150351048951,-2.920266141380483,-4.694510103468364,0.17698807931392913,0.29235698284094724
