the proportionate amount of BOD removed from water at the fishery,the proportionate amount of BOD removed from water at the city,the DO level in the city,the DO level at the municipality border,the percent return on investment at the fishery,the addition to the tax rate of city,BOD removed form the water close to the ideal value of 0.65
0.5920320817044911,0.8011283108391041,-5.413912825469195,-3.0443693873482522,-7.249889240626638,1.1819323369299886,0.15112831083910405
0.5878061877383876,0.9236912359947942,-5.40432004616614,-3.2045552046273436,-7.256319183424712,3.0941482077699227,0.27369123599479417
0.35860467840521293,0.3215678966306223,-4.884032619979834,-2.8582909555155895,-7.47149571729532,0.013044549745544254,0.3284321033693777
0.9946003511330539,0.5862391352927923,-6.327742797072032,-2.9532329126373282,-1.1642621529734694,0.3263051656382565,0.3446003511330539
0.3653152340362201,0.34953729670194233,-4.89926558126222,-2.862534498501901,-7.46774515212711,0.03191621532887723,0.3004627032980577
0.7282291671263537,0.9186750581371477,-5.723080209376823,-3.201266766497058,-6.9414231213212485,2.9418658378130793,0.26867505813714765
0.7205152650605866,0.31367149061165106,-5.705569651687532,-2.8716400384607303,-6.966257585187778,0.00812235684375373,0.33632850938834896
0.8419346021293483,0.49976910247578393,-5.981191546833621,-2.913039175104826,-6.347197384266828,0.18254315538961352,0.19193460212934832
0.6254258284665156,0.6249277303738483,-5.489716630618991,-2.9414334038073875,-7.194034361984607,0.4124768853319778,0.025072269626151722
0.33353221913155845,0.36848490627286,-4.827118137428638,-2.8643884642118818,-7.4845895685309465,0.04605849067688084,0.3164677808684416
0.6502275407401485,0.7790637265077429,-5.546016517480138,-3.0285397267259238,-7.145857930378849,1.027331959274284,0.1290637265077429
0.9952754290651795,0.9105716185153361,-6.329275223977958,-3.207999054827546,-1.0690696367038157,2.7201444249676765,0.3452754290651795
0.8108112460692407,0.5892243761011524,-5.910541528577177,-2.937442074965737,-6.568704537341335,0.33238164580096763,0.1608112460692407
0.3342774632990257,0.8378573466601584,-4.828809841688789,-3.070658252463978,-7.4842205217434365,1.5142582638864597,0.31572253670097433
0.9561083742825311,0.8974452202744729,-6.240366009621345,-3.1808252367300276,-4.172623598482722,2.4132492184853196,0.3061083742825311
0.6966531617592997,0.6823454739262746,-5.651402677193611,-2.970133404747708,-7.03581430166431,0.5774645168380723,0.04665316175929968
0.7813098555569171,0.8139721508591959,-5.843573372114202,-3.0649464245690394,-6.72946047100642,1.28588019093092,0.16397215085919592
0.9420705345620637,0.7064593726165243,-6.2085001134558855,-2.999024079843302,-4.703880971368923,0.6645987129171744,0.29207053456206367
0.3099094561316858,0.5180131027387471,-4.773494465418927,-2.894845932537345,-7.495682758740871,0.20836302882317836,0.3400905438683142
0.821781353615985,0.7616438135332991,-5.935443672708287,-3.02429537779467,-6.49781743919913,0.9227268975981024,0.171781353615985
0.4328173125430812,0.3809058783119602,-5.0524952994727945,-2.8698986134402147,-7.423443839138885,0.055969009498035405,0.2690941216880398
0.9206522548957115,0.9391858313550887,-6.159880618613265,-3.255472479472586,-5.280950154386371,3.656938966002107,0.2891858313550887
0.8405312662154782,0.8129892783386516,-5.978005974309136,-3.0676014423649645,-6.358665741969441,1.277509627064482,0.19053126621547822
0.5166843714915345,0.6366596651721498,-5.242873523285784,-2.9418104596490813,-7.347341607378972,0.44214665872520675,0.13331562850846557
0.4946490412733725,0.8039365285130735,-5.192853323690556,-3.043045393785482,-7.370083700394971,1.2036920575387478,0.15535095872662752
0.9132061656704678,0.3417039763060876,-6.142977996071962,-2.887833775466879,-5.437152802140542,0.026397584931312945,0.3082960236939124
0.49590216220010963,0.31185127833652054,-5.19569790819425,-2.8619183795915575,-7.368848544504184,0.007012016682322653,0.3381487216634795
0.7043307079041896,0.9523047974089769,-5.668830706942511,-3.272332148505621,-7.0145492871553685,4.282590704623219,0.30230479740897687
0.4426266875425461,0.6718332859681871,-5.07476258072158,-2.9547014436633154,-7.415889051165976,0.5431942034442834,0.20737331245745394
0.7834475947817107,0.31122356141328245,-5.848426040154483,-2.874604474009148,-6.719060709683068,0.006631191643753143,0.3387764385867176
0.7546717496086975,0.6437645058138264,-5.7831048716117435,-2.955216964987403,-6.845849810267433,0.4610280091161294,0.10467174960869752
0.9460311993346893,0.34456502873980216,-6.217490822489745,-2.891456808502929,-4.569440535141122,0.02839160726386647,0.30543497126019786
0.7642627201325805,0.7086350149770322,-5.804876374700958,-2.9874091155839877,-6.806567505484331,0.6731073996227985,0.11426272013258043
