the proportionate amount of BOD removed from water at the fishery,the proportionate amount of BOD removed from water at the city,the DO level in the city,the DO level at the municipality border,the percent return on investment at the fishery,the addition to the tax rate of city,BOD removed form the water close to the ideal value of 0.65
0.3674417993020737,0.3742748027655754,-4.904092884415707,-2.8664926366817647,-7.466534011670955,0.050613151910965826,0.2825582006979263
0.9682657932948051,0.7507559687259291,-6.267963350779208,-3.029199923986809,-3.5530821415594946,0.8638278246300823,0.3182657932948051
0.6370626671501403,0.8467149864291916,-5.5161322544308184,-3.091923619500788,-7.1722176450781046,1.6132178877373082,0.1967149864291916
0.7190107069480769,0.8851114802824984,-5.702154304772135,-3.1453050449224538,-6.970958543559875,2.1713435447390763,0.2351114802824984
0.62542716307662,0.9132065919334524,-5.489719660183928,-3.186554769075159,-7.194031935031373,2.7892132444532334,0.2632065919334524
0.7195668814806854,0.9108510476998137,-5.703416820961156,-3.1866482996686525,-6.9692260783012605,2.7273387352618843,0.2608510476998137
0.4309840556859771,0.9460042647176894,-5.048333806407168,-3.2461211645539345,-7.424821293148724,3.961160670154629,0.29600426471768937
0.30323606826469185,0.4613674039489872,-4.758345874960851,-2.880883267996158,-7.498611288780035,0.1344659578008991,0.3467639317353082
0.3570333555717596,0.39463123006652456,-4.880465717147895,-2.8695836467026417,-7.472358494873557,0.06754440646265158,0.29296664442824044
0.5306556047688142,0.42610795481911357,-5.274588222825209,-2.881719391762482,-7.331726949081994,0.09676593134631117,0.22389204518088646
0.8504618848958498,0.773071144988718,-6.000548478713579,-3.0345895020079836,-6.273889372845046,0.989788855471162,0.20046188489584982
0.5212242775362483,0.5516014904147666,-5.253179110007284,-2.9119210157838014,-7.34237432448159,0.26178473370495725,0.12877572246375169
0.9692526009003553,0.812563178619903,-6.270203404043807,-3.078628682589954,-3.4939398860122948,1.2739032571009297,0.31925260090035523
0.854479898411509,0.44271741573335305,-6.009669369394126,-2.9008993908123166,-6.237033000331296,0.11382395411075108,0.20728258426664697
0.6573581519165388,0.6037468834460804,-5.562203004850543,-2.9347785627837593,-7.1307762520758695,0.3632441467262224,0.046253116553919615
0.3362692744798431,0.4833806726758654,-4.833331253069244,-2.8870255816876345,-7.483228270662437,0.1610459588640527,0.3137307255201569
