the proportionate amount of BOD removed from water at the fishery,the proportionate amount of BOD removed from water at the city,the DO level in the city,the DO level at the municipality border,the percent return on investment at the fishery,the addition to the tax rate of city,BOD removed form the water close to the ideal value of 0.65
0.8464219898745864,0.5916748859572485,-5.991377917015312,-2.940555927852419,-6.3094181773167355,0.3374361066069129,0.19642198987458637
0.9399155203518204,0.531021527334672,-6.203608231198633,-2.9293131197924014,-4.772722334707247,0.22809508305334103,0.28991552035182033
0.8690866437843521,0.8073742850480818,-6.04282668139048,-3.0643990887326167,-6.088623853920484,1.2310466519930245,0.21908664378435205
0.9475711286545807,0.8740854453525468,-6.220986462045898,-3.1454821922370026,-4.514180636526206,1.9850144250909207,0.2975711286545807
0.42968742662496995,0.9650612897831965,-5.045390458438682,-3.2945720357695425,-7.425789116718052,5.090799984333287,0.3150612897831965
0.7175347189377601,0.6585534604273988,-5.698803811988716,-2.9598304820064283,-6.975526389965327,0.5027293370699977,0.06753471893776009
0.37374396767202356,0.3283474863683387,-4.918398806615494,-2.85975231241218,-7.462879659571239,0.017409691609266975,0.3216525136316613
0.5152340590529974,0.5682174121170853,-5.239581314050304,-2.916842099221459,-7.348907411008838,0.2914192975760692,0.13476594094700267
0.39238042185135985,0.7110853198883161,-4.960703557602587,-2.9733127509204036,-7.451483465460729,0.6828294738556446,0.25761957814864017
0.5886846611610826,0.5841514425376833,-5.406314180835658,-2.9249773234030023,-7.254993413247673,0.32210762735784626,0.06584855746231677
0.4195132815958918,0.5484823375678354,-5.022295149222675,-2.907232041880234,-7.433202062977749,0.256472365777346,0.23048671840410823
0.4222373671623955,0.3460587210241361,-5.028478823458638,-2.86401627278213,-7.4312483854557,0.029442482156008754,0.3039412789758639
0.702472566526694,0.6391310532751879,-5.664612726015596,-2.950661916022388,-7.019787822048663,0.44863361013433023,0.052472566526693964
0.6216247422834256,0.9697016774277187,-5.481088164983376,-3.31515014779107,-7.200879081587211,5.453740078667817,0.3197016774277187
0.8024000334806107,0.48156767977702963,-5.891448076000986,-2.906152059832784,-6.618621902810464,0.15876041559277954,0.1684323202229704
0.5769950593296373,0.7318646217504705,-5.379778784678277,-2.9925414043537804,-7.272182208771376,0.7716823952979159,0.08186462175047049
0.5585569884581518,0.9532340806872026,-5.3379243638000045,-3.268351574619432,-7.297420127041932,4.3337832604779685,0.3032340806872026
0.8814324874339727,0.541632395372785,-6.070851746475118,-2.927151086323658,-5.942185624048756,0.24506980657991861,0.2314324874339727
0.3804807299896663,0.702383619637158,-4.933691257076543,-2.9680687148198404,-7.458863573517775,0.6489639380190149,0.2695192700103337
0.4870443524477871,0.47396859542091846,-5.175590680056477,-2.8901978820427003,-7.377436493531248,0.1493728746159002,0.17603140457908156
0.3360890580338177,0.42403190125654955,-4.832922161736766,-2.8742874283186004,-7.483318402671381,0.09471678790276394,0.3139109419661823
0.9845487526693624,0.7448414321245261,-6.304925668559453,-3.02739581458623,-2.325880049178444,0.8336842997225244,0.33454875266936235
0.6673898606044191,0.7894545808824418,-5.584974983572032,-3.0376533516396673,-7.108525966117226,1.0967250567015316,0.13945458088244178
0.34655998912223684,0.8045461084512726,-4.856691175307478,-3.0382909587315003,-7.4779628819277955,1.2084841756975502,0.3034400108777632
0.6693035528080246,0.7729115644596729,-5.589319064874216,-3.0246501320152017,-7.104137416888822,0.9888123584817805,0.12291156445967288
0.6899543549341537,0.43511906151631485,-5.636196385700529,-2.890202576716171,-7.0535784994326,0.10587152377992015,0.21488093848368517
0.6670250795446611,0.9300955589645554,-5.584146930566381,-3.2207070144106655,-7.109357127805717,3.3081415240247836,0.2800955589645554
0.6488655505294967,0.5742883942568402,-5.542924799701957,-2.9242393232611126,-7.148672454398688,0.3028374659774171,0.07571160574315983
