x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,f1,f2
0.8873890759031212,0.5832921050741913,0.1557777665263308,0.8545951893383534,0.44739224337465655,0.14458661329165984,1.109176577400178,0.7784109543058579,0.6845051349361075,0.1395633962309821,0.8439677950496439,0.01643981701157754,0.7899823276801545,-0.08977047139135105,0.501547118658821,0.9922072208416614,0.03428323429408251,0.9992901246809498,0.12214923700057909,1.0898726746583955,483.80584269661335,2029.820372356011
0.08797813406183176,0.4872287774601139,0.6921738611819226,-0.013674415819417127,0.6052252716112445,0.10797779849157968,0.5013809706117908,0.6859989182672508,-0.06097462773204274,0.36661372412515625,0.22900148638172285,0.689549072393296,0.5342415868041588,0.34019812740526895,0.49702994522921595,0.12013197806463122,0.9251655752026848,0.19341757320618075,0.11495564781183915,0.36665789676706045,2418.8459346936706,352.9037471621813
0.6967747394531913,0.6791949276827456,0.9004613915750407,0.6206112339785698,0.8614001095568349,0.7962620760880244,0.48610911355955205,0.8813967576349254,0.5172410713093107,1.0014884667348725,0.5905230683467733,0.09848892577039903,0.10513859237729309,0.4119819951594197,0.5912344061207835,0.7459253713760194,0.45829689940577567,0.6700746242281361,0.754449101195374,0.6313306642177722,473.3558597547551,2115.262852634744
0.27415696907245973,0.6681371141145636,0.13159128916459584,0.31803295610652604,0.9233447315774739,0.38865863742152995,0.8570007291912118,0.05719136233587355,0.7464616285410823,-0.030283878148534144,0.3753866086362023,0.3668895734265701,0.872971296716909,0.3655257937142571,0.21433450389110137,0.8183182778811752,0.6433654472758792,0.3925582782700261,0.3890206474335278,0.48064060312051216,1972.8206582749408,1005.8430296677387
0.6650250614622687,-0.04938076811518535,0.17760576482196744,0.9459457870578167,0.2931722284913808,0.5856819717792138,0.13358721289046835,0.9632762352664609,0.6556619430799211,0.900908795867561,0.9540585769479548,0.09712862957057836,-0.00719499656946837,1.0636855485912948,0.743654936664979,0.015835053756789258,0.39674502558412666,0.6279300712496436,0.3924940433404316,0.8220201060450085,978.4527011733255,1761.9056458340401
0.3174198709587319,0.7821287864165627,0.9523080129573399,0.2201711342929833,0.0907865813517055,0.32199442189115435,0.4068369378459446,0.2865638694488784,0.20680566703719253,0.06201952855242748,0.16525028452776175,1.0574483631848746,0.6490436850329393,0.5204956041470215,1.0173963279737246,0.8742167814313874,0.4622784494268501,0.7754229340755103,0.08676336167780445,0.33388031434201076,1948.3684618981058,788.3204404386804
0.04317797035816251,0.8397343276135765,0.7692361550067747,0.22301072545227626,0.9732941553995457,0.6400529215067153,0.29130431563877335,0.49625428329021415,0.3479029543348183,0.27639765620112733,0.44228916498950344,0.8050146127565925,0.4769868949148496,0.8343176893103698,0.8984567926033792,0.4959201627272314,0.18853406826182662,0.5040623529993267,0.8659560286116353,0.6287311297973331,1938.7570407278872,98.31495278966581
0.9518994170992257,0.65631551427341,0.44149814181569996,0.3648719349111479,0.6924568300363347,0.3648038591566155,0.8521447219287998,0.2071487904021336,0.03512285738780087,0.7636150389530841,0.2681790711008495,0.7036368497123067,0.6468353290254147,-0.037683931690764734,0.9542757586416152,0.3179198056840631,0.40060097504436043,0.8779158808658076,0.03918415639965811,0.6036377005708692,149.54926772909488,2522.0355544570166
0.06293264341085084,0.8525507573603409,1.1348163299093306,0.13374161614808064,0.4568646464480035,0.26848811688932894,1.0048929269430575,0.611671634017984,0.655602581013262,0.6035231188883674,0.12976591424823308,0.5418312335792903,0.6173978464769678,0.9888127773269492,0.8393459349634872,0.3190161314528591,0.5732679480322278,0.5343572686296081,0.526070948694318,0.7436386176396474,1871.7756752770106,421.76665768120165
0.5614992698583663,0.806209950627525,0.6386960712520438,0.6795207118719171,0.6519691457662619,0.2897303949882239,0.317478669857425,0.355727305095644,0.33021855267565464,0.5774543109640756,0.5919327244804006,0.012656404553434919,0.628585644058882,0.13924091986878767,0.037072848973368884,0.4223544299706467,0.7657493548171359,0.5557008764975319,-0.012920807818273587,0.13106418343230478,1416.9132507336462,1496.811512295612
