x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,f1,f2
0.12394977162219867,0.575111199643542,0.41099431819650567,0.5813039240869727,0.7015037474533972,0.4587377669260243,0.5561195296464566,0.2848682332784426,0.2738702397096161,0.5299327896677013,0.40025924528850776,0.4481921399355673,0.36558348026098625,0.46829178091668583,0.7065911491583055,0.46500615695034214,0.7903461426178112,0.3107283577195279,0.5474377687319119,0.49728948800111955,0.5773755053182658,0.1625073868613902,0.41903349154170594,0.37961655649408144,0.44019608761273754,0.466166868592934,0.3898936147532368,0.3891692447976858,0.29272531534448276,0.8508755918512769,2840.9292187892484,1026.1402213423444
0.223904278347099,0.3768965256710125,0.6867893810654582,0.36744417954341146,0.5538494503510578,0.23965703241660852,0.5693274210669717,0.5730611714784137,0.4245502537665743,0.5688271132227666,0.5972241494275043,0.5275056632679125,0.1489748814279766,0.18287677189532855,0.6102808147773218,0.3261008581676984,0.5762461537962078,0.5258158616970405,0.7026443942645504,0.4705821711403907,0.5947336681897223,0.6017753281402408,0.4220517059673485,0.3384500382155619,0.39910502262381015,0.32224838081874735,0.4656624978108506,0.5387707781495521,0.6309697772062656,0.6841945525140954,3007.5177309432775,1094.7989491633427
0.7681548499076536,0.7168042042258458,0.3299099436950006,0.19795629163077322,0.3480593471172737,0.2658337825649113,0.37884216980482266,0.6179631897691755,0.617406432645786,0.09639547623510311,0.6887704045156048,0.647471749055258,0.3352642412121575,0.47995514073321016,0.4047495249281725,0.5714481234442269,0.6021662103238983,0.509141337004777,0.3396131933503501,0.6272664246598119,0.7379914084128985,0.6474983403384713,0.6133888094865236,0.3119207244151298,0.46753985678895327,0.3805384195588538,0.33942905857488603,0.4829677589521758,0.5442670132661839,0.04426442076603482,1903.8816593040888,2281.3103708832364
0.47603591374405635,0.6858247714075547,0.7515740136833268,0.4267365850303482,0.6869436564881888,0.6572354543349141,0.739832757126147,0.2689532110888433,0.48470470848741315,0.8447476259986675,0.49194786973260773,0.5350234638593736,0.3915562207346067,0.11979676620571411,0.20102294093610154,0.46154125263304974,0.5738928193899964,0.30418537486328556,0.41317610202886246,0.6344179554972872,0.16768032400306276,0.45919978096466146,0.6928817689122311,0.8586976234333057,0.3238591675279126,0.6508945234187218,0.4373778913028184,0.5115997501194591,0.46354806720678277,0.3993884606623913,1950.5948619715646,1666.9488740310856
0.5862391466299983,0.5407763878512409,0.2900097914401515,0.27201052673351056,0.7507731086216214,0.29679921116340335,0.7465544499393447,0.8903747631341996,0.43884880991985104,0.3665871959326661,0.2522812292011483,0.2432097514537577,0.42950893481649915,0.5603570962964142,0.3034046774057705,0.5103612134879398,0.27940432972966833,0.30119337589452755,0.595442043922954,0.6368770343268004,0.5842701768878525,0.6146160124719157,0.597757479214385,0.40007023908011197,0.5694856188854451,0.4306176333431969,0.11239896038814993,0.798243970757972,0.5519650698283877,0.7167177083457752,2153.2842338675464,2294.768423314326
0.502475253706077,0.5011106555978786,0.27907155517604154,0.35694856759690996,0.9166357187274099,0.5079296890012874,0.6655221261637967,0.31737958456177046,0.6123872072332147,0.6122277557601276,0.4337272188034562,0.520920888835493,0.8308154570817364,0.529506730710452,0.33145801944551495,0.20485744615153847,0.5682653639243795,0.5741881688705689,0.5213740598893849,0.2768916858903073,0.2993671732286515,0.4603265192588538,0.7201042073289643,0.6314333106074284,0.24339992418389203,0.434146970676774,0.43559538267082437,0.47018480972522814,0.2976995584270804,0.6918767036590929,1883.2437519189534,1548.2015208263567
0.5864149961430425,0.544485433745615,0.34808331280262933,0.5266746116042896,0.3864147004977108,0.22724422443151193,0.858504990319228,0.4084039764550848,0.5750015869793468,0.3599825870004925,0.22799842014867217,0.3842318549128507,0.7106358214183852,0.7249160078102073,0.5537464452567905,0.38924253719459323,0.5939560253479358,0.8298807850330109,0.9902727701620583,0.601273917884299,0.4862577314725015,0.4589832499942667,0.4082437353810019,0.40594984433600606,0.45828923538128213,0.5523034937856883,0.5427949998098233,0.5171957798095583,0.4916397771308451,0.5146339803527316,1836.228874099163,2868.218637957109
0.39176815375232105,0.4773672219015555,0.50461932277883,1.0031716441416223,0.5589215196453985,0.4152329585663289,0.28351269317783034,0.7611394090718621,0.47003790353416064,0.5841591995896124,0.42352852965192866,0.48574432696775,0.507951032034769,0.6820107381068712,0.47562826374979317,0.8324878917950287,0.5272740004633307,0.4000405969393488,0.6358137391349423,0.4329050123369469,0.5660977829633808,0.3207223033718959,0.5026533049108143,0.311607650648766,0.7197091328710782,0.6628663533337034,0.5828153545444184,0.4968106046595456,0.6178141133297775,0.5331720918310987,2366.297381619625,1696.4504753570598
0.5748338746119889,0.5019053500037652,0.5124662803020545,0.741860488868892,0.5090730470390817,1.0121807485795504,0.3491281719061866,0.37216676184907765,0.38047237813355717,0.45484883549632293,0.3444901459995631,0.6398479505282233,0.6198532392189169,0.40545970092828726,0.6717207758773216,0.34323316421393024,0.4218102521333513,0.6530549901602357,0.5282375049091634,0.5707933310890178,0.23980439429647543,0.42506304193835887,0.8074788754794611,0.7405078749258791,0.6126007984281602,0.3104884078510609,0.5550754267534423,0.15240555188142652,0.6737798465492152,0.2964540394523115,1340.0298064904089,2457.5184493216875
0.37595626829977785,0.5100533257441932,0.7457518990225578,0.3562188552789307,0.5708743845007035,0.8301131869659714,0.5847246895361067,0.7867188417257841,0.5804181536299203,0.4664975441490089,0.5277250890169818,0.5235060726393067,0.5530156717500602,0.578186718263463,0.3198110179419142,0.4121987894514857,0.5483631425104052,0.4422057006786154,0.5857294803107322,0.5617032237363004,0.6433446623863288,0.3455922221487424,0.19488761140870656,0.20645076714567545,0.9052922347365941,0.43986874888778243,0.22110413876290064,0.3452717539750219,0.6034400059360725,0.3121798276104655,2417.736532033498,1805.9411950862752
0.43389627254334945,0.4178569421984962,0.6769364806838174,0.42404287504361793,0.5818940615346118,0.338995042738207,0.5026377658912141,0.6828612245665707,0.44617523394077435,0.723527157070217,0.5330189606082065,0.6657733206192099,0.35405252648707225,0.2715135037532855,0.701711058253018,0.3665870855757215,0.18216441370660724,0.6475582496088594,0.3469674839897448,0.4906275312248284,0.4985937200632765,0.4315282787147595,0.8064389367550236,0.4406464956936686,0.44154795199675,0.4939706721331415,0.33781311047706397,0.37136735897660283,0.7466922354846903,0.6863353368659801,2106.079784393306,2113.3571146571658
0.36840325902509924,0.24479430802257474,0.5389012713450432,0.3306080696419791,0.7846670146462104,0.5342391997934393,0.38045329777328557,0.19850087467526334,0.6522014141839984,0.44237745543196766,0.5396986991019295,0.14427113760268728,0.5741834917302701,0.6271016345101389,0.5059947163103162,0.5395829410415933,0.5678308268352746,0.7703028515818796,0.42086165785665985,0.5862995359252264,0.3236681752571165,0.23005518925046786,0.13858729722574764,0.6375820944328503,0.5830381112444104,0.4731781782575903,0.7735702998304302,0.551165643832968,0.38483064322194577,0.41530165355958876,3080.3533245205363,2079.7293064448163
0.3879689137937854,1.0327525148991563,0.3537302787620402,0.28746157771762165,0.5381127664137144,0.6885286478991763,0.5234275267197954,0.4057012520971275,0.7304630021865274,0.43270847452076777,0.7068517989486347,0.4480917348704062,0.4502544420207485,0.5272980754750366,0.42498372671083473,0.23936710862780614,0.7491598261008705,0.5392546384551155,0.6712942750525861,0.29222275535386666,0.7351429109787215,0.5240542585883692,0.38445175677893106,0.3877292326077145,0.5460055985417809,0.3838021439855934,0.34780749961997187,0.20263658882638502,0.1624245561091673,0.35042320302539526,2181.1019246403484,1622.1306956863789
0.2107628219631411,0.4431509536660843,0.5380463562206681,0.32509932157415344,0.6054112514093208,0.5302896777000746,0.5453502787182073,0.45677805743402466,0.10422947806502372,0.7021562628181814,0.600247762594667,0.5317340008215817,0.5725087247632527,0.5593323710377643,0.7889965929995711,0.7742579339606462,0.49671513113847465,0.31473171503591,0.7374283233368133,0.26653836466879677,0.6015460568601645,0.3507962964900362,0.37229004220936174,0.556117277820306,0.7270760882929638,0.4210708315109009,0.6149868412752801,0.431498798570882,0.39891407520805305,0.6968777064209065,2737.0232592074562,1267.0363528522853
0.4657536125259716,0.5222858036767213,0.5484035219031115,0.5521579119399276,0.33518595324234923,0.7067978955989869,0.6449757474457456,0.7355377385343621,0.4725450009358151,0.4134750336178191,0.44066728272913647,0.7501769645415401,0.7730649546194752,0.37862299435489144,0.3825487113007823,0.6056364527237144,0.2701262216041064,0.6479356706588884,0.33606358950348963,0.5311760526490031,0.6516874666376281,0.3986728611692012,0.6736463757686202,0.7511247402457251,0.6249090301992452,0.3552055846089256,0.016941767685055606,0.6662619239679433,0.37970989307505726,0.3946317908035364,1803.4258167914488,2016.284357083767
0.16732552373027917,0.4165882783741976,0.5953832947130342,0.3587635139043162,0.6408659887038985,0.8898800752745194,0.36784047278236376,0.6313801911720267,0.5081014446868587,0.8205588965434631,0.22769196332159097,0.35966146607678207,0.668677171279718,0.5858272762057668,0.292597092022199,0.6296423804835333,0.33955380356271475,0.5483544862230345,0.5448838826165048,0.9465772861616527,0.8969954098833738,0.46225262996167155,0.6480830721927726,0.5796513499685177,0.5939886137276847,0.41554003992623256,0.41546692458096274,0.5508478824112819,0.4902645208826347,0.44748523287309905,3018.7065011126947,807.9045650937206
0.4823997585864629,0.6249898262798242,0.5700130377295676,0.7858705871647335,0.4184466767725054,0.5104667100635639,0.3389271271376018,0.8929197420018823,0.4757535075386604,0.12047077433204878,0.46747627526123287,0.5012915299499214,0.08411355058280351,0.7228924832158304,0.12719069314465242,0.5422796669540031,0.6549496745864077,0.4522040740421455,0.5343000852595214,0.5209645538005125,0.34957285556133444,0.6713680318080611,0.6917151412969506,0.4248512623000227,0.5192062219943703,0.535314082972191,0.4208573542657349,0.4727752540672779,0.641223009207482,0.41147383472466825,2624.804084494766,2274.7080981703702
0.3829465482108839,0.450772651078595,0.7337987762491817,0.5871672649465819,0.4312584460591132,0.40135794224634985,0.4395431544451042,0.5700562182686635,0.04069959255197633,0.28862998754157465,0.5269094665335208,0.6848001573982526,0.4140126465141119,0.061163035198237556,0.9641862402757144,0.7911286375833433,0.6193811024278227,0.35031301593742226,0.4588140018226675,1.0683738670601435,0.3497204411406567,0.353502359411243,0.841789566733386,0.4253784870129116,0.4288380774207539,0.19439907211149626,0.644651959439112,0.5584486767242715,0.5077825981298472,0.6364767420672007,1949.697633787827,2364.1086526887057
0.5459683322337994,0.18755633438419844,0.3568488114044165,0.32087300772521443,0.585989099805042,0.7828441016465871,0.3550825062803651,0.388314532115694,0.6253931252006488,0.28285110522532847,0.9480711772661866,0.26913636235516125,0.6967968175160474,0.2439990100517584,0.5943776265900289,0.4678978124167585,0.4218930158932699,0.4455172075090248,0.46007047946394863,0.5990332838347671,0.3577754855887816,0.7060961940690341,0.1466529633503853,0.6203090420661083,0.3584725527219961,0.8096103672192161,0.4885026996473232,0.5207272715697441,0.11944917781942732,0.4597654757763988,1422.8022486750478,2018.92395325487
0.37825249359770174,0.3415530945966332,0.5517425887553348,0.5963346653865063,0.5419952873767788,0.4579639353730195,0.39855836892631513,0.4750024181608004,0.5218814363694402,0.47231629863783,0.43418757734638813,0.29171274508572703,0.3287171331544756,0.43604966818019675,0.6178722902227659,0.5371168221787047,0.23332195685902812,0.4301858934219571,0.43279716248505584,0.39776667769750806,0.3758752258584889,0.565685651035558,0.8180432985590032,0.41237248250492614,-0.10576777771831011,0.577689745944619,0.22231301434500322,0.49127398815503315,0.5948527160759352,0.761599718543799,1788.8650418818831,1236.7804193069953
0.36954765077192847,0.5823709169855485,0.504869419604059,0.4752882785812239,0.6642158174732157,0.715977915764918,0.5677808915906508,0.47726859861603244,0.8832143837245894,0.20521721261668802,0.30921227189502953,0.5389591943108543,0.8458670782695983,0.6470533365214761,0.30508019407967923,0.5350455385553456,0.6900917079670756,0.5112760001510256,0.4185991151492141,0.5742848810274332,0.5054020198458193,0.8281586738621187,0.6635768636732635,0.36254268356934466,0.5405279422060806,0.4776487638354842,0.7354147738932156,0.3842507877960636,0.655343608455204,0.5854961056003363,2052.1919906829216,1710.6612857086752
0.26394902902085576,0.7999690095238358,0.4610841122603282,0.39152820077257333,0.6993209947026819,0.44090837528612176,0.8059686418830201,0.7111310160531847,0.5987623326184706,0.4267142006594893,0.48590855768274976,0.6179237832397724,0.3292572151657398,0.29768485251359506,0.3533614818258527,0.2638734464381816,0.28236266201483073,0.4536810272337591,0.6537706871666884,0.2937054029941151,0.30944662356880565,0.7874792026776732,0.3325703777725821,0.24966294174801973,0.4338519898536548,0.6141987483474853,0.391606704866327,0.6111122886426024,0.2938756437627984,0.22754393400161665,2597.331162895183,1042.443876595281
0.48771658135396356,0.2915707258323151,0.6309916127823426,0.5653177742681215,0.4736806828689424,0.7405809245949047,0.7040556163163794,0.4430301990981509,0.44866196795133867,0.994720032102579,0.7537077203323856,0.5053907306186213,0.3690885800973934,0.3678413398637017,0.3849765684754688,0.44949892294150656,0.27684133504892805,0.5328466939903663,0.5287446878601151,0.5007071920344226,0.09575179168562198,0.40639685716644575,0.4134025909238454,0.6041286690490086,0.5085365852268922,0.5351861597413935,0.2287204168490348,0.8158773144926021,0.33841634972098816,0.4016680368690455,1818.503777013824,2602.9477164712844
0.6795024983217134,0.6410108286088381,0.581301108072052,0.6300086092443213,0.7778012445477227,0.6876595257769474,0.47039814630629406,0.10805060758858322,0.40918454781490926,0.33426269345561,0.6341402851295908,0.3728349250849256,0.5203293326378066,0.4579949800584098,0.44731210511944547,0.518508805849803,0.525442296104611,0.29561160111769325,0.29777469692368885,0.4109757272820051,0.8533711584020017,0.3989171998164107,0.7103742279620147,0.5119222871134854,0.676821794424292,0.37044643220328616,0.36619238371985446,0.12409433526968533,0.47170309317956655,0.20168610417266103,1822.6591213162505,2509.367282552304
0.7745667841931848,0.3998532829287602,0.5161108715709324,0.5378015042830353,0.31322543670287506,0.5852507521298375,0.13844436519492243,0.45170160403266457,0.26335291705804226,0.3825644207118767,0.4291096015231387,0.7460876696439154,0.38878846228742536,0.671555547728008,0.7235275068722228,0.7175929747163436,0.31318469557874823,0.36308884645889006,0.008214791398678395,0.33896097776017375,0.668422714184805,0.3005081081560576,0.4509130615690204,0.2982741762308787,0.49450151201656606,0.4675678714887765,0.4250795172899589,0.46049428526324704,0.3957616726826132,0.6329552015412926,1364.2320715345127,2355.3532162289134
0.21850775849080045,0.37128866936212557,0.42300115902075064,0.5156763783055363,0.3526518865094301,0.5222039483132628,0.4243163949589453,0.5072467837108502,0.537875053549371,0.35484960146862027,0.6568195508537839,0.6672062137508477,0.5022944822661937,0.4686250231479323,0.5625339258454022,0.32507242866015473,0.730641046414882,0.8729109082493983,0.8822022302471728,0.6309778805613775,0.6239250400094415,0.45780164027938314,0.610874867526167,0.3472539443198168,0.7334545933091272,0.4091141516158424,0.7198156080021236,0.5281546982776584,0.5339315587403654,0.4619230176934144,2589.1136090373593,1739.3614634675937
0.46672413853880673,0.2301390434072835,0.30455485892572765,0.7355633693837771,0.5540999327460141,0.186016389294149,0.567507198859345,0.5385753765788661,0.5503394871553108,0.46345600813175136,0.6132129483774936,0.3132281787989225,0.4646608789637989,0.2887890642836062,0.25773726222183463,0.5980504272687989,0.9159657915027462,0.29334617559831716,0.4696387544606999,0.45584391041303296,0.4169382729301849,0.5293013276108435,0.3439741046200042,0.7422998373983418,0.688293456373515,0.5731929287118877,0.3891773134389189,0.2908255699968864,0.28871761267920115,0.6110697950185597,2575.6513478697766,1518.1533738634628
0.7353527623777895,0.8215360761541212,0.5207713765179437,0.43606476638627095,0.584886594985487,0.5850827346090907,0.8321307035389074,0.2917137237417563,0.8209206411227516,0.5524672716707545,0.09848529710570371,0.5611375108856469,0.33179493553923783,0.5629938846889136,0.32572453319940564,0.5466852476810913,0.4199234555548374,0.6153781528104836,0.6589445347626786,0.6426426815789701,0.5797674540775072,0.18846243962812773,0.4077192163578892,0.7817936716778211,0.5430260801106317,0.43326886945386206,0.20446480323644478,0.2019940476755415,0.45732830358060333,0.18121894405411496,673.4773613805291,2529.38679775853
0.4685442112424049,0.5735965710977241,0.08950480019209267,0.4837578081926158,0.631343726791562,0.2592847035642798,0.4828356241030859,0.19451203258121857,0.342886884922144,0.6662480686418834,0.3833427897047339,0.360705551287159,0.5403838100352548,0.6080488068643446,0.5113769742372102,0.6312399135453876,0.34248562848002095,0.358175029992759,0.4998969789693243,0.5802123516419814,0.7259942922647004,0.7763031914839174,0.500134038095526,0.46882767181143126,0.32534400392775364,0.29515247554129564,0.7426294894002056,0.4696778205185301,0.38045380544482343,0.5252499245983321,1927.4261101587063,1456.7764050654876
0.7362722622576526,0.32745156927278674,0.3873532541632268,0.1025294119015997,0.48402684220670666,0.32568286324501505,0.7495590296066792,0.43928729126068644,0.7312519384860372,0.5325644853400138,0.653315015694831,0.3456686527603057,0.46517341518856115,0.5186504054585164,0.14277284159864176,0.5851056608629952,0.665556573703862,0.4394761276228814,0.5428320719165106,0.529622167989395,0.29112244225927886,0.6070950507907117,0.8197871256837663,0.23393613207891967,0.5588982425948016,0.2900360305313116,0.5494219904993389,0.26451867879047486,0.42939301870806146,0.80257614296628,1591.0968240934712,2385.3942033248463
0.8177765930201553,0.5012204826634501,0.5572565799001173,0.5759439637291717,0.6701015625204797,0.5779436955733301,0.2854697519825471,0.5752194593358306,0.26783980321133094,0.6178571094245663,0.33802811389888515,0.7721335586943379,0.2953848058044313,0.2891363490153743,0.7103478224202043,0.1995503822580919,0.3692139655083646,0.42112410813422985,0.07423764398485425,0.40058697986058983,0.6577583145267386,0.5127737436589315,0.7700408309869905,0.6546794573832393,0.32182653463381516,0.5691113599753685,0.6714644543833008,0.44940073345436204,0.2560674623073592,0.5507272899825507,864.5071802783647,2673.8702791203095
0.14318014536241452,0.5395214191386657,0.6600821135565421,0.3373781074461534,0.1967687060038459,0.4633989378103168,0.2099178815120949,0.39702578540737543,0.2420284556787059,0.6795163366837412,0.04878971357836215,0.6657768530484456,0.7513083493407327,0.3998362376879231,0.26728010298967564,0.46436800672012135,0.8643876931719225,0.5144387098397463,0.6170596178471779,0.4231516478028668,0.6127900154384014,0.5634831269609843,0.6239343041574859,0.5432924352265884,0.6699879284184113,0.1521465418513715,0.35018728807139893,0.3703364284247886,0.5450970433998398,0.5718487385530668,2038.0352408549186,1175.5730953952877
0.7000845801003011,0.5632724408094398,0.3051931488783624,0.510796586911133,0.17911988029866455,0.4624901335402798,0.6314091495245931,0.4273163645289134,0.666760676389838,0.39194347792798984,0.6189106783066669,0.18753063559581915,0.48679404618208183,0.6398886922499123,0.3205215224703977,0.2650810359043342,0.4613232193533243,0.5979124199121648,0.321719245864808,0.5881665312204893,0.6276864334381521,0.6222350954717274,0.28586436219996236,0.5555908835367194,0.5226168336915092,0.3976947820118692,0.44489207205520875,0.6630070589219869,0.42632983030935157,0.5279049832316736,1992.5203829311986,2484.8144009445246
0.23681559318793552,0.6505136263589211,0.480780747168557,0.33032621240153615,0.4966888700747598,0.5930381959918951,0.7673706375669366,0.922467394081628,0.5918910556341032,0.6833028948622787,0.34714237698678996,0.29928380922176173,0.2581311493270735,0.6666334056564353,0.2898785323084085,0.5600320935305276,0.3819332267407267,0.3496070009737895,0.29714621343924064,0.4338024132133073,0.5301854906900778,0.2950368976013965,0.2453803392341075,0.3736753129270197,0.49729002891713314,0.5659006632262935,0.40192376356664933,0.3906184292910787,0.48681836183744365,0.28228273955513367,1580.7025344417714,1331.789131596665
0.579201357284799,0.3927242474295396,0.6261009361018264,0.22205732141984313,0.5013185192819316,0.46393292899650673,0.5814853181838759,0.5172366461310925,0.5948369664608096,0.6036799187230368,0.5941961011971093,0.49590999097642446,0.5109105348736583,0.5444527886356589,0.3674182471256999,0.42286484376134326,0.8277426040882421,0.34666253070638064,0.5861261861619034,0.5105463377523055,0.848435625246865,0.4969693797192823,0.6773495781095826,0.693816514439652,0.5253039758579364,0.32766794215363393,0.6512823557888913,0.3711282797969397,0.5330475294375925,0.3499730631036186,1057.6788678150422,2037.9825251543698
0.46495846236458366,0.3728033764065943,0.5953040590921326,0.4631643777335134,0.2829966834171985,0.6086321793265804,0.9747773941872377,0.6139294213019497,0.5285405489264821,0.7209331255855723,0.6661350263644156,0.5535727314835783,0.4526638045594725,0.7180589493998931,0.4207838551352377,0.37675679244459165,0.46737623655955396,0.4096444017997289,0.34091176644712756,0.8818144490983096,0.4013082072414367,0.14222349899964376,0.15256303276189637,0.3263938086585873,0.4344881239265534,0.42489399379549886,0.0405401600930376,0.47836278285110095,0.6853472048190299,0.8776533099725585,2382.3022849497374,2602.9429013850536
