the thicknesses of the shell,the the head of pressure vessel,the inner radius,the length of the cylindrical section,minimize to total cost of a clyndrical pressure vessel,the sum of the four constraint violations
86.57150837673872,26.73114994170455,169.1181499917654,180.17212153319812,305009.5229152001,35153848.13897007
67.29311192174346,36.4031098935016,11.186907600453333,23.055981806933282,6344.829152425286,6.114869584802926
17.555831677386486,89.65296276734777,164.91775398459686,213.60443050609467,301691.029516107,35743797.57520311
14.15827876523601,29.73593198866657,59.66481011453374,238.42947975354514,21100.11935968671,2260230.145412585
40.001750595950696,94.55765683587703,187.81859695981117,46.28761089172678,410156.23191665375,31586347.73995475
79.66313945591183,78.95659510853962,131.2837631128497,106.20258324932371,268228.71482408023,13932632.559268165
39.82032696441345,37.100754449490154,195.15109824800575,85.12058325269449,208326.14544937934,40019801.690725856
3.8042414880820674,15.15607357397837,125.0869554621219,166.347523829573,29508.372278724873,15079245.994172703
87.89156049083883,54.83629874019111,62.392596513353716,116.14958660997918,97171.07808735583,1141873.1092151941
5.9665245830586375,51.62574046256257,82.84427037313489,148.20260603869073,42823.820422427896,4281082.0564985005
17.63165574861837,41.42345469932445,105.73837852920363,185.61122323117294,68084.23623161792,10175645.656876981
55.32658202442614,95.22017405689357,158.3232867558612,236.05736353043605,390544.9068051605,33916567.66485039
93.12463981123186,79.52335821053111,153.90498813031084,83.56703136383274,369216.6936303271,20192841.553763855
79.05746422650412,85.85408989671278,169.3730231599054,107.9765628073413,420630.05034378904,28787904.974266674
88.86142312421637,45.07146424263088,20.98276156954593,205.60855195191567,50161.09052316416,7.769857156334296
55.57565868657377,70.23221162147226,124.54516154062945,226.88452128955058,221291.80884492843,17852517.955194987
67.47415283010469,49.3791042429515,128.50971122755493,173.14553517112344,202243.30010728535,16577136.170782171
34.943809302757316,37.560068688086396,149.83471776742945,48.69558875943618,119704.52271271522,16228993.881024832
61.02583268988147,13.941310147778097,56.66576300033525,63.75149681533808,32842.933096174136,109276.05024279469
46.41552615094224,56.07668133907082,139.0172936254436,154.9592089834647,185671.23595959225,19365861.186235495
48.422484137593045,7.301786579708431,38.43443087915614,224.11573179517475,30481.766979076296,2.329051013445137
44.87224976929554,90.63584693044498,181.68268019073724,220.23983693288878,437886.75933004403,46663331.789424635
18.57223118763912,64.2522865922938,184.3866243610625,47.903313570490695,253711.23537996446,30079436.679494202
44.66642210457948,39.165693588937934,189.86620420598314,201.33791783053513,257997.74081492246,50176146.0675446
60.50634551535415,40.62295887676727,161.40353948024392,108.05655194187455,211601.70146480092,25160335.29773309
44.76844859627168,28.099575331395688,31.698654062138385,165.4247116760857,21423.454869101188,3.648310816847929
95.5515831259597,81.41457697428041,181.95261647394327,17.233835639034737,441647.0526587145,25729149.911300037
27.157069484038058,61.51500599627933,104.22853928651884,37.215544512764026,85149.83536862448,4717081.251307877
82.67991704185656,56.52490965536848,107.42261905690859,66.278403763771,159084.80212321546,6299274.009328621
19.00363204032901,28.7561527436808,182.68524389062728,30.084714456145175,116865.12193274738,27397011.526263136
97.926849830264,93.24892366814532,196.6392902816069,92.38888967941058,626223.2329814096,41776310.2032477
14.966503117981775,66.85727520543392,18.812907117154225,68.37286460356376,3904.119256026799,4.582435758741272
7.951843508614788,2.5588385473024164,74.02389328724357,58.06405879998117,3577.5383172125657,1402585.1748743425
25.31252870248818,30.518891407756673,54.208617611802865,138.80208023608887,21139.575120854846,652653.1428503906
69.47175897930398,73.72911879795456,68.74067032333093,182.90761124832554,108740.78018788264,2779851.133780732
77.55010990794061,93.6409025780712,170.53577205443528,214.89670727629152,511580.2420156412,39112804.058050156
4.890139025033695,81.55506009976703,123.83693444769978,140.4447914010031,143415.70726020046,13425358.069399873
44.21231273336448,75.413526311071,194.82986713022615,145.61707485153983,397657.5601387981,47047072.13778784
33.0481174177316,70.34352278477002,123.38160939764373,153.30684447007968,155182.1199381622,13903388.455779335
13.854167550313724,61.360846455349126,171.82543785105463,122.25244365885722,214489.53719915083,31292811.349047247
7.121208162130216,27.083766201877282,110.88711034809981,24.624463095728967,38074.080984725355,5366474.189101601
97.90230190294581,39.18074232813205,126.84472907524633,135.64221599827073,245848.12224838778,14109115.877592275
83.63421737199371,25.847345569381385,51.70668953043194,53.29555173231803,49655.88131347885,5.3837790739423435
50.177875143257324,34.27476827756075,84.25701532688456,28.975171703530506,48793.35617936799,1855805.8084094909
31.340896570193696,70.45718098628298,124.43858940084812,112.20709434498332,147899.76266010932,12234084.086755866
68.76120836238812,48.22482271404826,153.8918145289842,49.66652162792844,206552.96348960148,17665608.406082787
75.32605883877095,60.079311569324396,109.04858209887614,235.67047403665012,218203.44107237342,12940171.981071284
53.08968748005482,32.39758952590856,42.838147730781564,94.35033564864358,27462.511105708887,4.077047819444259
83.28559002751871,67.86777188145678,134.83404216553043,53.705285880215115,237329.80032348738,12039407.870718174
94.46558300211271,88.19510508171543,93.72408017812822,112.95910628423785,201143.41099721953,5269866.833732142
65.0683492222698,47.45229709509392,57.17997081299384,89.67922356985953,53452.06557096111,408259.40689253283
62.09851105838567,69.48910854693106,52.30685064734997,211.34164992057185,73271.49683246051,1120042.2493593218
24.990083018667043,56.62545860841522,168.33223873500532,26.789756037242114,192238.46692279394,21068579.96858116
55.404152660512395,14.633790476802458,63.18082551492652,174.91559827852205,51654.39933533615,1953999.134975628
67.53853042994183,53.306199896796606,82.22862122334992,109.93963398470487,99492.94853572294,3368281.9308942044
