the thicknesses of the shell,the the head of pressure vessel,the inner radius,the length of the cylindrical section,minimize to total cost of a clyndrical pressure vessel,the sum of the four constraint violations
42.55159961812699,88.49334336171854,92.04886880002758,139.78779337514982,120772.20878839827,5691935.576534995
87.72573324786568,24.71561166614789,170.49746283890883,82.02730008179037,238819.7904558083,26955795.061083157
35.53577010843436,39.32744138695036,136.0582937683552,161.29262273349366,127215.60792402667,18634523.571888436
39.07570061384079,80.22996476610058,173.99188445282388,125.4619314805479,325130.7923743214,32699743.985258397
82.54804657534571,5.522662337513967,156.87547740077585,184.9313242784861,209589.63188447527,29173473.28316725
24.75197710962582,83.09696963569606,102.92947545138388,145.4610186122547,118392.8413234235,8113269.001454649
85.02064766996888,22.872402050312434,120.16795650337596,235.7333911759351,218925.66273072042,16666868.661432823
72.5397893465317,74.17982278991644,136.1657210723235,56.208470928213224,234151.4476858327,12553352.268212555
80.67599130018664,38.09675876459192,33.15466710833957,50.77614120961691,30925.041196276175,6.481319400595487
47.65150667547499,85.57206451131579,37.94106318277089,88.34580147300737,29308.838868338087,7.280779737808888
80.09405001724531,91.15053112513992,87.38785488769923,76.25092423339238,147345.22499662996,3328745.976379998
36.34910445487643,49.86142472954073,113.49714622654203,16.247843600949285,85819.96279888888,5485648.341886122
41.192461889938976,82.0352170624497,60.54676579964817,25.67635221158114,44307.728529364365,5.941331274338147
21.051383158308465,98.84867580949604,52.38891229927084,167.95506186943228,40090.50679252754,754474.8094315882
14.178029286762754,32.601375327383685,47.903859932944,97.69693008245534,11928.959782982422,1.605497176239714
60.638413777909975,93.86729104161729,79.52367148218639,79.31199991217296,107611.85544055169,2386316.337274828
98.44135680039373,86.52939541091597,127.22771604738294,130.78259716848163,330164.48118995375,13981129.25019298
86.61587991323039,77.58268195718819,147.52140625448826,74.13364692110827,319130.15775578254,17220335.284465894
68.30474691118417,55.53451015727291,190.4948184394149,152.33762539512253,379574.6564603358,45026915.15631477
80.81014550961265,94.87864060412468,88.77089017610687,57.47078161116247,149072.1539988947,3057010.380417271
31.712381415765307,88.33274820463706,87.08327137500692,19.859218657264936,83478.37756155261,1943394.938521478
80.26674046716464,90.44748940722863,68.2278350822751,188.7364204758497,135412.24255430006,2794506.6499622487
29.87475596576262,56.10086332332108,165.93398029680677,47.474100931690906,192649.6939216605,21948467.645486776
17.814938670659053,61.20642445919088,39.4001083368984,82.94750912483714,14133.583529913138,3.8012008755638504
29.57159436163845,69.4933651828164,47.096003059579644,207.9624015540291,34037.57296050096,590682.8242626531
49.42261931975073,22.579873924151794,155.0624892634311,29.3044297419134,99843.04952562545,16534992.028822804
44.31148747099882,58.680374738449814,97.24268008456492,139.46956778357458,103144.5733259018,6699034.314646063
81.80447225013654,83.97461492741053,150.19181442019251,146.83055185946952,371396.2617365868,23300877.85618351
16.857235828716938,67.18133437622527,165.27679024049752,179.00161446461382,227298.4261202228,32976817.682017647
12.625650490719163,48.699270560973076,20.199923428729697,222.95327280318315,5229.9949323018645,3.2924342083154357
70.35545231806516,22.78183500893532,98.70020178399382,216.25137297089103,133606.38335610734,9349844.849303944
88.05995195963588,51.42478816580147,46.82314842235326,19.747963357623284,45583.92765201505,7.337120399499332
76.01406356815974,79.66850652955834,31.234051151647325,128.24060178426265,43657.54587023467,8.849209964786493
41.4390435153145,75.41618425165659,89.4757189207122,27.526439389283652,82885.06177409462,2396903.1441235645
94.90804591043492,6.840944411914786,164.3609008222254,174.43242979661218,261394.47045158088,32106600.864994824
18.135930153017988,50.41130322615892,163.1982643608448,31.903214500021193,155863.0447669363,19580279.0667331
74.15504402926865,50.8748989169044,62.8213691386943,185.21184587090363,95065.16300754566,2038841.6708535869
36.90488793952295,73.20199277584166,21.736054413316147,183.48276650020253,14985.769163883047,6.2481321907199625
32.23678435502088,20.63084293269283,137.0743371161452,68.074159644991,67205.65958341959,13510720.347422829
71.08821350823588,11.236124653710377,196.9646860425314,50.40803728804564,154938.9798545852,36855294.07248531
25.26351716721256,12.965231858793903,185.77238295882015,236.14905066897677,103346.07122808848,51162870.787552565
72.91442360795916,59.46358712606668,49.59753341498046,150.4412570156106,67716.26205207301,377681.0782766375
48.68386669576292,40.301289351437454,185.52295631789548,69.89972199721367,214315.62513551037,33009640.284907065
56.69052528064058,41.37252535824687,45.4454779332735,210.20968595342055,50482.05706503257,461061.3956514043
36.063310144447726,94.781158005067,38.835475062883944,45.74197006577621,23044.203334360413,7.067484899186427
29.26908668757952,68.85129461293636,144.24996383712443,144.22860236862687,193929.39404524842,20705196.05830472
4.381272474766702,67.7300121844851,186.489356834483,114.38742503442994,266390.0021319786,38369447.833598696
49.706866358674894,28.55871696776824,139.32484898866454,109.76954805787554,122693.47504096082,16726600.977676518
19.0673653728919,87.16085302324122,103.93391547340154,145.74278928352217,119194.87472298903,8352817.949270529
79.71914968375036,12.649385506542805,158.728712034308,73.59255824501962,157305.6231556111,21280539.61715899
