the thicknesses of the shell,the the head of pressure vessel,the inner radius,the length of the cylindrical section,minimize to total cost of a clyndrical pressure vessel,the sum of the four constraint violations
70.10890823598862,7.387380421730666,63.31269397358559,108.37953254465792,52413.885009691214,1131901.5579985287
79.57462415105739,53.76407036038361,71.6924691133101,38.996739076736596,78191.04843551994,877203.2544482074
19.76112954944268,93.8247618004414,113.96439699648815,103.99053628462693,148943.40634129324,9147157.625554169
57.34372511592297,67.45508609662984,10.339671454161813,26.901352700863328,5097.226066971785,7.451803875261973
15.575987571119759,19.022268648736315,109.14923641752557,172.01950703148736,39551.60702243515,10589183.489167739
79.09991082721804,94.58775897264721,167.20727876811952,76.98237816157766,421541.9556046077,25047507.654414125
13.433150935869062,31.115913082651097,101.65278386401074,121.51609464325081,43430.90343869928,7048712.71004016
64.04622835029622,63.3326754896963,178.05420627345833,213.1932966162209,383789.83855831274,43583138.0470729
32.82669446622226,74.06321364161577,140.41242343171922,47.50710859852695,183189.15756064,13242444.19458155
12.19817144378581,8.76400401249962,93.50212160331984,69.36531698194611,12938.823335689987,4033328.1013528258
12.255731991959598,65.52394291003739,32.144536838102425,174.10388640799025,10859.936929441064,3.9479515575891257
39.594195077526365,7.126869281529049,154.5918802039387,184.21885965360235,85718.86571260182,28010760.113857917
3.250157634028678,73.17363794126082,199.48965956103874,88.76538595491988,325064.8134751912,43056186.868451804
89.87519883195743,23.792355050652926,139.59689559678168,17.27244635647117,149779.3346981688,11156482.867342472
19.662442347861774,37.72527909599306,58.3273707132395,151.86264299432287,23817.6966983142,1158303.768899128
53.183355943944754,87.03614833024122,161.10420776462504,186.9491246246351,354601.184370494,31462552.112311997
31.70527682536714,86.00081382740964,89.13594613964065,150.50722925609793,101614.37875613302,5427280.581613501
5.788930785441084,14.069874749832763,163.53576689326482,67.35412701892307,44666.3451582129,22683057.493824493
4.172568438130245,99.5180882033076,194.3153718910061,210.7703759510063,426269.92783551855,54439310.164598525
22.779478150429345,8.02057239197159,168.01683478377134,205.83743991190056,64274.97105200801,36826589.26348336
5.549685771552035,40.71040930884987,56.87071056254867,155.40867036330297,17027.300914758616,1053543.7567253038
54.84241104259474,88.11048927557783,14.109749283621028,53.890149008621016,8897.775955497902,8.53057483066037
67.63981211649629,10.281113810660385,189.02933879146022,221.07269043841055,230633.56434131245,51813485.741740786
23.436292591484822,65.17129059182194,177.54610439292944,234.14227381891075,273709.05219896254,45334877.99995189
8.361265509327916,86.8725990924717,93.2780637655874,118.52855850132372,88120.09092030524,5343501.857677553
38.209156749341474,26.59456203443337,152.7122780292357,113.33493094456432,114674.00212279701,21925503.113743138
87.77934224580383,5.277337908799412,113.23629274911774,139.02114118121807,142288.28745975462,10386171.272537053
88.86954151837729,4.990653960114798,143.7614563325048,34.47536706952195,120272.16006489811,13388038.347972339
66.19545803754559,87.59884529249243,32.10219375558082,112.01959441868588,36183.11603162126,8.69917273208905
95.05558312817533,31.700799279569775,134.28455450667354,112.00891609347848,226136.673946799,15192348.296496408
86.1991346201997,75.4812309650131,144.62775819548168,23.893494898859927,270986.80823435815,12946079.50578107
58.821888911220306,62.72988781310375,134.40581717274586,74.90420108248598,189067.8499849047,13125526.035008714
6.068317508372044,24.40660142391558,137.01152215773539,46.48589670189889,51957.66702890758,12219057.451004334
45.07705327470294,61.761213769177594,167.26278397059994,145.23820253322947,265176.2678988577,31070630.493884422
