the thicknesses of the shell,the the head of pressure vessel,the inner radius,the length of the cylindrical section,minimize to total cost of a clyndrical pressure vessel,the sum of the four constraint violations
70.28705122185578,58.73178901291319,31.892791842406,161.2794866231969,42560.367699318325,7.142711883265011
32.472263638603266,35.98134441577416,158.01399392311802,160.69876335266287,146075.71015669542,27835595.935330264
40.57164184353257,48.388488248166134,31.411082032400774,39.861133169099745,12180.930166609201,4.656604394185561
95.03730312881694,28.51625086071521,186.6866761350398,114.067894673609,334324.1029611433,38447250.564352006
83.70978952551766,59.06116427173158,45.092293448687144,139.8269457881859,70794.88389186487,7.637038256939864
36.13562261512238,10.072446226270428,82.25021680502624,118.4656202665734,31323.41171684896,3552543.9789661905
32.92373354001259,98.70568050612239,26.702367644814505,103.54208341554207,15041.94840505336,7.47990371712355
32.06135458630557,39.91539596596558,181.32535396641643,174.53593262638864,202150.4007145304,41704802.7521128
64.1298161223344,2.7004764318954133,116.44364289859159,155.97144082133119,94601.35869583162,11961524.424174076
36.24898553972243,33.02837019562945,54.754143189858574,88.7988303594281,24726.416397989866,227964.43499294957
46.15681397160953,22.24689865853515,176.30610272663588,141.29379907421765,153182.2341306549,35457436.30526561
52.17351242096744,14.791013507259109,197.07255057997907,39.38395052313119,123056.60150309965,35569568.79513145
99.39173849708367,92.73555863060709,68.63149884744485,128.0398434415021,150174.7843308063,1952842.5959077112
85.49697441130625,93.64973838411412,23.14021996378358,145.05539555111582,42610.95230033548,10.520136056244482
40.57094903919542,25.3116082422076,71.46001935635603,40.131089944088735,28905.146577723954,876355.315431377
30.641038640330976,20.25533905624726,171.89565385461646,165.61343609400168,114774.93375116309,35353260.40256706
58.45987036832628,59.62725631796094,116.27169013294314,215.38052587406955,185918.9513688818,14435857.648177583
49.708490289757265,59.10122937514706,114.15548668520793,103.93870472251075,133853.10615989947,9190515.69206005
10.208223528637642,84.81051035058215,40.578515787557016,36.5328589243811,16490.530018214064,4.925380959386706
72.12982059332542,20.692961056212045,17.895699169365805,164.56815681964378,26736.75057636519,5.29638803595549
15.544737082376407,89.2365099134226,158.4984101896963,197.08891337856116,271682.4992406037,30937456.888623614
65.24798153446251,58.605767408424114,98.8361763173643,228.3409443118632,165408.3760805913,9755779.409230867
34.44761774130848,24.073761984016386,151.41807194486626,81.38065743782136,92177.68092933795,19107659.027744837
98.1239854685644,22.308036476717543,88.99516655933063,88.11275141216458,125963.5004848171,3848899.5826060628
24.029775141582718,86.88997914818268,134.6161777972153,32.96776538140389,185593.82974232247,10799213.479885057
