x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,f1,f2
0.5738159540615565,0.06725511529446895,0.3576234028535632,0.9230527405998546,0.5010068580544269,0.8263793636939871,0.6727274280852285,0.9330115862383762,0.5792849442270168,0.6788060922559067,0.14853998467020546,0.9528385654563821,0.1596636514291137,0.2660130922590397,0.5855295365627176,0.142128795995807,0.351673762015814,0.11179095183897758,0.881393987006425,0.5698204721475171,1.0751103337943764,3.9256581531688393
0.7124605138301391,0.700630770728341,0.34084707637379597,0.5783845552428114,0.5316126015345992,0.4678068895628752,0.33887211332778966,0.7047602243657118,0.47684947210982154,0.37531519512936967,0.19206940708589115,0.4466390805395765,0.09863139487251939,0.22897799223787194,0.969544502015156,0.1766747227106743,0.39219667891440924,0.7683374754779985,0.19766826952444688,0.7447545743485025,1.2302792926245303,3.5893377789299548
0.20002197812256403,0.16289392878291248,0.9191718122818373,0.5450618448321107,0.624291677106069,0.9807850121927857,0.2014743590487382,0.9013173854238802,0.12467526079938977,0.5055082702287428,0.3157794404280093,0.1624591831026002,0.522270700723977,0.37219256303002135,0.07590578211002794,0.1751104856974359,0.9797002891857395,0.7387555166827705,0.5875340515654881,0.6028876197323406,0.4605508822151044,4.248241582228683
0.48054143984051334,0.8446144698234413,0.712655367316252,0.6623604112729482,0.9529245651365525,0.2878363989517985,0.6411372776493913,0.5031609658974798,0.10372501714504878,0.9280732753109157,0.46353182601918463,0.5651093076999023,0.9623605151693823,0.4466519593635157,0.5254774796769852,0.28557500857151796,0.6421325073083182,0.22977251204028,0.3638794273908964,0.7174921975157327,0.9688890298867129,4.416727115461088
0.5068823906195032,0.07806081994482159,0.8500248092701748,0.8269885501051917,0.7116539294274403,0.5631485792883132,0.184636880014783,0.6285102993385578,0.0012648753127923948,0.6579026919727743,0.5120712205983247,0.8860728428753195,0.3539787527514585,0.3330752048905868,0.9845451305398326,0.6596703828708091,0.7736344845211567,0.4493486650463701,0.12700869819855426,0.5091807856840306,1.076181063233725,3.94142067276154
0.3908074221835052,0.5520386642824634,0.6681605173306991,0.0003078253450006546,0.8895037354141011,0.5413087338613325,0.3325831549267796,0.7510374046897857,0.14886040158587494,0.964003140816164,0.8100306463776988,0.9016563105592015,0.7101682268617001,0.35299275874497155,0.40712232876332305,0.6899881705701288,0.04534856017470901,0.5805769051905628,0.003785679423046839,0.5326024575968809,0.6678950418050634,4.252092947882092
0.13902873789667786,0.6664864657881028,0.8157000610010227,0.7830257054137596,0.9287934753950249,0.3308228710041926,0.6166405195818595,0.49195669910836914,0.558263729214043,0.4602083874473359,0.9691443831594438,0.6112840650012732,0.31062021369398723,0.04710731544797079,0.41502670619026977,0.6851473551948928,0.38211422787639515,0.6676022975420306,0.5398706840869147,0.9177206399017546,0.534196245371678,4.03940698625382
0.04210799548207052,0.5374116156027167,0.37333411982061143,0.8341841959166625,0.6086794672886369,0.8921252393629011,0.9997259960846897,0.42256057460987884,0.9171234529748393,0.7558990644271202,0.8944525617014819,0.7654217879082854,0.6869353887627118,0.19808095248498658,0.5720899664463006,0.5356881510755173,0.0019868080892868965,0.12311294786040196,0.17124871433685943,0.26037466057304864,0.49973066346685885,4.22427213308031
0.5379476124106757,0.7108405908975759,0.18483548659131555,0.791119692409327,0.840407263851556,0.8771930765729569,0.601410664170181,0.7249137240389032,0.9625040923620348,0.9582301028957624,0.6044809055538813,0.4836086387691908,0.8495488819350531,0.35994214923365686,0.6420805022855726,0.39123960075720926,0.9589012754786034,0.4956852147389396,0.06253525684085257,0.4480734345875281,0.7410028273887653,3.9840839256594793
0.4291610827339915,0.24743305465431034,0.10714197095150217,0.4405039856717308,0.19050685268292972,0.3024667245506491,0.4720082623301253,0.050370203939879586,0.9826753378100015,0.8680820658893134,0.3619212800100754,0.8245460182102141,0.6258104809447326,0.3633098701071737,0.9918156188848717,0.48380010224619446,0.20977026168804033,0.5270710142673759,0.6828432105283064,0.8125917730990256,0.8292298069071653,4.008112730471015
