x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,f1,f2
0.06605006985060223,0.18268414752814602,0.7172155309684949,0.30504063716758434,0.7932156897600721,0.41457400676491035,0.975433672077491,0.5266816544524252,0.581048547824976,0.9339911914144524,0.44696956216127937,4.332199590161272
0.2703834079423393,0.08336884295177709,0.1377481924558867,0.7321488560691195,0.07241625343178738,0.852829685451165,0.6686705854372466,0.7595938961136026,0.8313769251696065,0.4682865599768983,0.7376341729231672,4.25657557930286
0.14154115993777663,0.7958653141208318,0.678435919867755,0.7505356740915652,0.25809260369679915,0.38078317248678234,0.6829867654515055,0.4923798907500792,0.006225357245760805,0.9861194635441283,0.925757000386993,4.230917668454288
0.885857217833831,0.5181570972496401,0.5039543586948773,0.7790663367006783,0.8141185942109511,0.7536047209227127,0.42865249849557907,0.6840707296866331,0.2200879843910467,0.9510230313800004,1.5185538840604647,3.5806170528830266
0.596928743927165,0.4126390505803153,0.9366092538018529,0.4384074802094149,0.45319268210818653,0.5418106351218138,0.27178745433827106,0.7510804756293828,0.4386365774087816,0.8641741463032452,1.1715436821565395,4.026274911178831
0.2581415274187329,0.13472272295942614,0.37783161207170235,0.3606414186525506,0.8423413835188305,0.7590211030978937,0.9636906035036511,0.244919211144062,0.9335891430037832,0.32364275882142,0.6867587916803202,4.250316986256516
0.06758147084557563,0.992889017726086,0.9684849724596792,0.046809105686170166,0.3742658290642409,0.8754313044364981,0.7557003384223439,0.7879928518335828,0.24077377401964595,0.34840213427046074,1.15632320665313,4.1550641563060156
0.24675369321789542,0.21391652543004566,0.8231278149329859,0.5206121100346165,0.5278538174982033,0.9599314881909153,0.4022067723989893,0.29785479049413366,0.668991615274118,0.6192460144524401,0.7077038163948841,4.322772044296352
0.46224196513602334,0.33791554433335275,0.7469731078981655,0.26710370318892485,0.9441267775873348,0.33933526213765564,0.9123138926824038,0.7520228212805816,0.7841336704616565,0.996416914006206,0.9765912708030908,4.148151102545581
0.04080379046138538,0.036705521617258714,0.866385153782328,0.8438615202894132,0.10330858473681968,0.8981699963601809,0.6464643345215667,0.5153068733603551,0.9130883606053258,0.09426246194202938,0.4912373929855079,4.435274957312016
0.7058973927852459,0.3425640475403901,0.27535404590878776,0.37600499187537667,0.9922938866325236,0.06322330078356675,0.38885775232307457,0.13386077119815548,0.5890555845234716,0.29481339249422417,1.3262056402121005,3.8424229152785863
0.6298215280403207,0.9698646427211794,0.12398837391796785,0.5450403035694911,0.7248644222877034,0.520112063799732,0.06899903392407877,0.6132865557154624,0.7424942827740874,0.5778763609839861,1.0360119429345194,4.049679281942855
0.9627104802497135,0.9801269935168015,0.2474673470053829,0.5956021051732442,0.042104745691023536,0.07429394296438314,0.16886909929264302,0.9332826792390515,0.00861902322471816,0.5363235529006696,1.5233901717197633,3.5858950336592375
0.7187607422142038,0.43904005364624343,0.9831407306455977,0.9778733181474142,0.005582988278347591,0.7266329029841236,0.7270544826790671,0.077132980744553,0.18301595114600186,0.16090956188772523,1.4661666772023747,3.99171419187183
0.20933819123153283,0.6681748638458129,0.9722350637679249,0.623903982405074,0.7851252803538187,0.06537947814231894,0.46592938783023324,0.4612372564110643,0.9625481006667521,0.8651057995015731,0.8324353219109555,4.334360905649922
0.07895604507764588,0.4827084644057436,0.022217785106995364,0.4878392640560417,0.06531434043323969,0.4984876553331407,0.66498388967761,0.41390306315180386,0.273074275169269,0.9826585710226904,0.6538543353474658,4.260769547779818
0.7128408490716787,0.007813062271898147,0.7238628782526038,0.1613140155613596,0.3667399151687954,0.15447371418627123,0.08585698818254182,0.7154784653859141,0.9423827617603959,0.16992519459735606,1.438485094902062,3.7695574617175067
0.8553781249472752,0.9717054543365413,0.8596007938291238,0.43072040377423,0.023919976906929576,0.22636751021249557,0.5509964054237037,0.45492473994394766,0.37978390146846774,0.7518315742233925,1.4254681890027658,3.810592276247512
0.4912620450059063,0.8332757269951466,0.5592297829086302,0.7536667294237344,0.8965599825139062,0.934938016967949,0.9859327501351843,0.36980420430360345,0.5011312190318025,0.2758453541990772,0.9054080060068688,4.206708053066635
0.09117457672542933,0.8052619762524376,0.7770849094217567,0.5703624197088327,0.589762069139708,0.5460861639218658,0.5797789290862355,0.5860574980918932,0.6364021394628688,0.176173194961275,0.9386445869263803,4.192495952233481
0.203402306074215,0.8354421337337407,0.4183458559170303,0.25411757922172185,0.927657539503921,0.9631954779618744,0.8342689973456232,0.5307418866060158,0.7413498975875076,0.39940551735450525,0.8706842051904273,4.17781270585485
0.5268922533152184,0.14943802003236104,0.6963565728580596,0.5124755325416841,0.457229998436694,0.3285227189195745,0.7002533110811037,0.2849666827731143,0.39430758016837314,0.2283959003510069,1.1316159619224293,4.056494110757629
0.09254550737882979,0.6020712312002712,0.499204516008722,0.9818435726514971,0.41971839742831757,0.7693081582488981,0.21249899260653715,0.1463035674383089,0.6138221931105672,0.40828174101527565,0.8146827597552259,4.303727898307535
0.029253200973877087,0.9500184900607458,0.7981184468893844,0.18596247713367928,0.23751854739040265,0.1703832021388183,0.5718650576383599,0.9075479266731797,0.6221108072864401,0.5473454413242158,1.0766945150963854,4.097929715203711
0.07553715892934551,0.44908168872192833,0.573342142743922,0.21164960500877555,0.7463924371772803,0.5983945912009813,0.3969333175933369,0.9019821950497041,0.35658543225631134,0.8913409059350463,0.6392906125480156,4.278478390920414
0.12244852577204708,0.2346360161422091,0.5975104454252995,0.11449183211344369,0.8006307281938322,0.42392839596809284,0.28434692000376555,0.8813167248434204,0.7202717548285262,0.17830535896192695,0.49520870619316604,4.355821848053208
0.534732638843732,0.07809981144505827,0.23892291973817226,0.4159575590081922,0.6299825702269223,0.26647213421538457,0.3561424576302426,0.02214711056047062,0.021314539663567993,0.7671933961540858,1.1189629169881359,3.9910682087414218
0.9308327301252786,0.9161322555900021,0.24172654412798927,0.655542108593214,0.7521489952260313,0.49204069119997024,0.958210535249663,0.8627436891324407,0.46948892022295746,0.81383049974782,1.4409631735916935,3.5692871879426784
0.9562538360740557,0.45672305368445987,0.2613798944789539,0.43657327344562324,0.5738682451250952,0.972904420793848,0.697405085578433,0.3918429979113333,0.22246950348972636,0.9572225646244712,1.5757890429583958,3.3825656651452443
0.1722215567349894,0.20930848439776367,0.5533670119553967,0.49101146482656854,0.863156886256275,0.04830839999253576,0.22332785821480608,0.7481428833611632,0.6404895372978091,0.004539251718000135,0.601289826615824,4.362732981860311
0.7276740092092755,0.555955812720096,0.9519748519680201,0.2597874200304036,0.594470410917491,0.095743937550668,0.8627070134775,0.17146057164753825,0.5567705073091063,0.6453715236863986,1.3690211818821294,3.925128396431911
0.28049827177964426,0.2557020967111141,0.3930171403014476,0.8610616561655979,0.6571142823355522,0.393897325198715,0.8441925491388954,0.09251862421405517,0.9440644114291235,0.3419530523370877,0.7299464301479393,4.288844299782855
0.5094703316001188,0.7824770928583937,0.6377350236462352,0.6562260453094257,0.886678266931911,0.802380666748419,0.2585242863767761,0.35793060454266995,0.8074519982830467,0.8225582228252867,0.9447001722403909,4.182076403321109
0.13207679397988664,0.15458479257653118,0.27344742187572907,0.5791404150817312,0.5975213635018269,0.6833152171666389,0.6569934565259755,0.7993082499869193,0.49381369048963225,0.8815732007437512,0.4253222647861683,4.244585048092701
0.8413759046716472,0.8558579433024285,0.7718350212732866,0.1968944636105557,0.3265164859435273,0.2762746886738432,0.3054040981310605,0.5104095091873894,0.2668780494806249,0.12067018196799954,1.3984522189632822,3.767791506677614
0.7600443649578389,0.49082039793439697,0.11308756111286578,0.4778869102931691,0.2562884219736637,0.6168697386300266,0.6220351760058896,0.31154171068208375,0.566037911927055,0.955574646325305,1.2976002160097067,3.7276745299720346
0.8284874291688268,0.6807831081332801,0.4784818791971929,0.0366698209920116,0.3598968635663934,0.5261512120927625,0.8751991783607366,0.8054543363181247,0.35142759788760763,0.4857011967927028,1.3930935696511266,3.71371115624262
0.8891654073881179,0.404079432581811,0.5670944419851656,0.9242623901003666,0.6272634878330182,0.4862578314413519,0.8606361335189118,0.7081172954775757,0.4343134820915565,0.03917562811812477,1.5853823435053092,3.5775629504141744
0.8673443610241144,0.9015102096661054,0.017169480837750935,0.9148967732742954,0.7083188984879707,0.26328101950386007,0.5882109501663112,0.9093289810957073,0.29367033668876,0.081911151147477,1.4632214301957978,3.777623504646845
0.9389112115115622,0.08261409685853209,0.8337299637975762,0.8775465159339823,0.9935700518345453,0.4286267458609821,0.08505441264404782,0.9226693186970044,0.9283103537911185,0.9131604403564525,1.740556313960833,3.401621036996911
0.8670396779221926,0.8772058245031037,0.06484110333269971,0.8212237649852221,0.47987214989787486,0.999441115927337,0.6037404827355187,0.7570330777693196,0.7680983413229985,0.5374212337004438,1.4128893412704986,3.7160227661454623
0.524989373711859,0.4964629385340926,0.11432986110852907,0.18402583944155368,0.8838480559286896,0.9712968627373401,0.8001686767097621,0.6538327550114852,0.6701178500458842,0.14558209262363503,1.0310010136605894,4.111335018835421
0.624313645488313,0.24393741721744625,0.03803542280239602,0.6290410697750408,0.6452548398149568,0.09983602383005007,0.6359264392626044,0.27704745286015164,0.07854433813662894,0.9036129030725265,1.2366092307155272,3.938615868648056
0.9840590355194693,0.3461805155262296,0.9353015831271684,0.6345072962226194,0.24355976741234073,0.07053845331386639,0.33121129048787595,0.7901111152373381,0.8149270570348679,0.8040923197914049,1.7422445363139172,3.399329621415404
0.9115112496492349,0.8021846330200265,0.02808986373840956,0.3629411841583209,0.9905776226764095,0.11793275045222805,0.14474251615896033,0.1030054736110859,0.6852423634668053,0.8233606857325021,1.504272066304189,3.6336160759484852
0.01396141876195043,0.9010072933062806,0.312269857442101,0.6709926387358836,0.8458016995944782,0.12262249277018195,0.5318425298442654,0.61633058067026,0.04103903886908927,0.5543759608499503,1.0431423800497868,4.114286166365854
0.13482647851246737,0.5059241409568935,0.08300124452341957,0.49771547231242047,0.39983656466536677,0.39266202465701794,0.10680973600116929,0.003867495997638755,0.7659993062331023,0.0576643592739846,0.6502401700224765,4.27166858303994
0.9971882499721547,0.593104119019835,0.9491282974462042,0.695352750766069,0.26003487864963437,0.6853322240200607,0.021407944230650996,0.6331577072452427,0.9792793483644004,0.6641462178494313,1.7190150422209305,3.46711887772985
0.11281483026280897,0.5294996571483614,0.33686096910314856,0.33098186810569774,0.5234050714284284,0.8881337721208976,0.018925206837779332,0.46218252457382586,0.9990010878638432,0.9269891560153274,0.6589240200036899,4.240531360337375
0.985670844108629,0.6220808974168206,0.5301559785557102,0.32974264047072716,0.4923648032938448,0.9620368365674598,0.469663250245104,0.2795366681418766,0.05402127858201213,0.5539910227494398,1.6285146037612626,3.4293215943439996
0.46549568340799924,0.4765095139954224,0.6120725679892245,0.9450874544142348,0.5355920196246003,0.5350059056441331,0.4237356973551851,0.057173640390327574,0.3865364758945843,0.4547733419865613,0.9961243052358503,4.216440471244082
0.31742996117177075,0.7897808812558629,0.174421290650587,0.6193114818717919,0.4022462857476869,0.3499176097623083,0.5917094969206383,0.2958337194091615,0.0034290394344840434,0.23243452912809634,0.773188503338609,4.220338038317035
0.006492419255201847,0.9281286389212702,0.12099550502201846,0.9605195936315106,0.6224530399338187,0.6664858259795393,0.7281988616509507,0.6516706198337199,0.2945516736030146,0.865900756471835,1.0564467921106364,4.086367640969344
0.7373350730607232,0.9202075439731111,0.16761132169228427,0.677354390415256,0.31125919345551484,0.8553577529146391,0.33760878056124116,0.07391605922772537,0.20299077710054964,0.6411038801056154,1.2257610513319637,3.9269006986149098
0.8613752514765756,0.656964920763922,0.8930829789055874,0.9169101266936769,0.5372529258521144,0.05891799616678049,0.9664294936834129,0.5160684842295913,0.557575432446915,0.5723242160890819,1.5471986487607299,3.756194150205559
0.11481493701039122,0.022237798920280057,0.14880134779202106,0.4621888653628377,0.5771103942540602,0.3023822425238956,0.09327506630687694,0.2112823528668218,0.11174486862855974,0.02819594652677357,0.4953838540732861,4.305855709554815
0.7792051415745654,0.8310546118490447,0.3420564709290659,0.12917202776729222,0.073393967487951,0.1743397258787984,0.31723894276679765,0.7171745532651523,0.6870248196210108,0.7270280164289947,1.259768239043959,3.7994756955927036
0.5620783059534941,0.4642726224915882,0.3693497591824923,0.3742508931195379,0.9536537158295723,0.38938275258662025,0.6936448389107227,0.42130025985538083,0.5823578640538066,0.18744273527963115,1.0712221381333122,4.041760062904558
0.5114484540655622,0.5512302773097016,0.9707005269497471,0.3817561547236372,0.9223557510027451,0.12708294731644726,0.6124226964718887,0.1575801719536553,0.8730719371047571,0.9625517473011043,1.0686627926798613,4.206228941529635
0.7468252077352538,0.28069612949369,0.056817833637396134,0.1306359579978357,0.39681177875751367,0.4839095986978681,0.516276693066009,0.9882873197855938,0.013985508427510408,0.5958014319144459,1.3531255957152293,3.718562380224011
