inner radius,outer radius,thickness of the disc,actuating force,number of friction surfaces,mass of the brake,stopping time,number of friction surfaces,outer radius,actuating force
62.80774899359582,104.86904883271228,2.6933429939409814,397.8791644864765,7.932749748458823,4.1892310124841154,10.341939153709514,8.0,104.86904883271228,397.8791644864765
57.6822771849848,78.84031147739447,2.451762869744014,864.9163987993504,6.262755655299336,1.2147888869524293,7.931611150372273,6.0,78.84031147739447,864.9163987993504
78.91130438522401,93.1248528055204,2.9163581321235,462.5714563148009,5.802580695498213,1.2232229384182924,11.740828025442044,6.0,93.1248528055204,462.5714563148009
69.03037225181131,100.46540430771502,2.977568153230484,671.7965863803315,3.111150612714418,1.555030695244805,16.10998216939922,3.0,100.46540430771502,671.7965863803315
63.31941125324847,81.6602966702024,2.75268951091127,737.9663082189671,4.383892994678673,0.896807488132142,13.02356184359368,4.0,81.6602966702024,737.9663082189671
68.51675929989364,76.18107766415216,2.396529250638527,752.0663532720757,6.211505194030666,0.4558907966771343,8.653941772277449,6.0,76.18107766415216,752.0663532720757
72.79846724442254,75.30291826417097,2.051734558236004,962.416829547205,9.331671827273219,0.18648216940256154,4.44776436909184,9.0,75.30291826417097,962.416829547205
69.53274994716969,109.95389466790618,2.1583481440976513,548.3612431340806,9.925101764134686,4.220845019250616,5.686378254551298,10.0,109.95389466790618,548.3612431340806
55.23517206182893,83.24513874746133,1.6324151435209522,808.5709955548012,7.7230449387645,1.3964269496857067,6.260521113130303,8.0,83.24513874746133,808.5709955548012
59.33213712394024,93.75308296451585,2.1055816418143145,817.1251741249931,9.877155390280421,2.990648064547248,4.485735063434132,10.0,93.75308296451585,817.1251741249931
63.7816458997652,84.64146821990988,2.14787621771379,452.9955038616168,5.806139379810518,1.140680215576233,13.776736086059696,6.0,84.64146821990988,452.9955038616168
66.88924481783238,103.96891074607616,1.5954084888778537,580.0328862529495,4.247593524589875,1.2383913353295881,13.89067895197616,4.0,103.96891074607616,580.0328862529495
72.01399604424978,92.82311681083858,2.1467644678632345,780.1953608749184,3.992568278256874,0.9022099409187804,10.884532555114308,4.0,92.82311681083858,780.1953608749184
73.09210414104237,75.01058418068394,1.83875258456079,836.4223872252463,8.750634884510106,0.1280229995521364,5.1107738160868745,9.0,75.01058418068394,836.4223872252463
58.768790462422245,101.23551197791085,1.908825900429179,778.4654898983565,9.637588402331081,3.496100228195488,4.475810239186526,10.0,101.23551197791085,778.4654898983565
79.92372035100848,80.47161013232456,2.0426500545104753,766.5278298199737,4.821748368519986,0.026392140645425263,9.189756903681856,5.0,80.47161013232456,766.5278298199737
66.14083192861078,91.17021127728131,2.449152922126359,770.7162043179692,5.397162812813241,1.4178194186793818,9.24008258363345,5.0,91.17021127728131,770.7162043179692
65.99001065795265,75.01375961597822,2.8800823531341555,693.1550863367265,4.8175065503130075,0.5387885551394106,11.488050757537058,5.0,75.01375961597822,693.1550863367265
55.39773330518232,97.37455242664102,1.6473107900994548,607.6193937317457,7.677130688147683,2.3297892141536645,7.447987638063605,8.0,97.37455242664102,607.6193937317457
77.96731515154848,96.16550349796779,1.560960158892176,309.4890438413275,6.443768323563752,0.8484829492794271,17.11460998971198,6.0,96.16550349796779,309.4890438413275
75.46399811742347,75.03139751668849,1.7234083377212261,631.3579209534844,6.516611928503769,-0.021995456672140996,8.506042654468875,7.0,75.03139751668849,631.3579209534844
73.29642294732803,104.01407012904463,2.2502032027170937,535.9958269849049,6.943254991693688,2.4025840313135256,8.421442039333831,7.0,104.01407012904463,535.9958269849049
56.966681391208816,77.35729875139077,2.9052946429717417,739.229826339654,2.8010332129256286,0.7799712178759939,18.449744249988843,3.0,77.35729875139077,739.229826339654
61.786563304225865,88.07058656406329,1.549330113254215,314.0497541431572,5.406208375505983,0.8972407694829005,23.063625362593044,5.0,88.07058656406329,314.0497541431572
64.68246297038748,89.50367493426242,2.047842846759958,766.0555110390843,4.525096189280012,1.1522870067049307,9.478034050425613,5.0,89.50367493426242,766.0555110390843
59.760289600852595,99.47526036844143,2.139041969165748,993.660225845136,6.385757557440737,2.3203639022853597,5.870891363038971,6.0,99.47526036844143,993.660225845136
77.06816202257069,93.6632977672852,2.71096835374368,775.4654932772437,4.3359942986039774,0.9410946195840976,10.602028804207032,4.0,93.6632977672852,775.4654932772437
63.163672084376,107.58511876274315,1.7581660235359755,533.2692674052599,2.941197122662686,1.307117667773974,19.770110118957582,3.0,107.58511876274315,533.2692674052599
79.17357003320691,87.54034667224819,2.0457173739328023,421.81128723209724,2.9638929820990807,0.27969205519373486,25.81124238075235,3.0,87.54034667224819,421.81128723209724
60.86923102665879,104.25478501360202,2.9513981385076615,831.0509549994644,6.000743679116301,3.626817515231159,6.7418331438995365,6.0,104.25478501360202,831.0509549994644
60.49226805089361,105.1236188583103,1.9022868560703006,415.15376614644117,8.38447544563358,3.101023218672096,10.010336617940961,8.0,105.1236188583103,415.15376614644117
73.13246302547127,97.45377110894306,2.638500084621383,408.21719150448934,3.0198076075809785,1.0729821324231605,25.90624669846793,3.0,97.45377110894306,408.21719150448934
62.676223447415815,90.25039527163602,2.328962637770836,568.7252902741916,2.991127670580509,0.9626148382569454,20.88718733717895,3.0,90.25039527163602,568.7252902741916
69.80056567835788,76.94145841168526,2.534281136364962,382.6106327886258,8.527611593647041,0.6507381689740966,11.125241696568166,9.0,76.94145841168526,382.6106327886258
72.77334796013689,84.60173768440976,2.0820747396788093,355.07177011363603,7.671659830249761,0.8547614060850782,12.52417866444601,8.0,84.60173768440976,355.07177011363603
65.0823549114631,80.5090096408918,2.986022322094978,397.03659535085524,9.68249261515648,1.8077467378128145,9.725510748735626,10.0,80.5090096408918,397.03659535085524
75.59646987029727,107.22435440774066,1.7751887163142208,541.1226147906764,5.742220269433796,1.7606898129223663,9.418899530505838,6.0,107.22435440774066,541.1226147906764
73.56412780480407,79.13545808501561,2.442691072269934,993.6538214813703,5.2999436076164015,0.30553504787540453,7.4703847734794016,5.0,79.13545808501561,993.6538214813703
74.72468191180238,91.34331464684111,1.702665465157716,307.61884969161906,5.703761565813518,0.8060334763412933,18.02478493628395,6.0,91.34331464684111,307.61884969161906
55.38994172393495,103.47977595491287,1.5277541169019873,462.6484670129372,5.900838496283228,2.0021212811877063,12.34705983188333,6.0,103.47977595491287,462.6484670129372
65.36667126604416,109.06207120236105,2.525722733889567,444.2678984393673,9.510979582054153,5.188915547536655,7.171329542885853,10.0,109.06207120236105,444.2678984393673
68.93094082436244,94.24499049996429,1.7070771143159578,891.8542022269884,7.598941566353723,1.5550983229472908,4.858062502840838,8.0,94.24499049996429,891.8542022269884
64.17787474232796,106.4068239725163,1.6050474271251403,388.22164484700136,3.4170795980519664,1.1332942477216474,26.82215040554572,3.0,106.4068239725163,388.22164484700136
78.92376029424612,107.8648365077899,2.7689733544064716,549.4604594803897,9.578632354963137,4.03479035175408,5.503443409372904,10.0,107.8648365077899,549.4604594803897
67.36753991231404,102.59637780633423,2.726976681173799,433.6327123180247,3.4737871594514305,1.6004456901382111,24.376920268766902,3.0,102.59637780633423,433.6327123180247
62.766338980553996,103.23522734431245,1.7454653423904374,844.2228636158845,7.436063969357181,2.2986833662815487,5.68887205412752,7.0,103.23522734431245,844.2228636158845
55.78721473568942,85.01632726128531,2.384424823257126,331.392464894915,5.405392715189641,1.442808091673678,23.162736371552835,5.0,85.01632726128531,331.392464894915
68.30137324197008,76.51266147891504,1.5008695527778102,495.05900242363464,6.258068120407042,0.3061310730700469,13.01278149631688,6.0,76.51266147891504,495.05900242363464
75.98923222475128,90.45504903687085,2.0288781230837554,979.5395519974536,5.7146558216053,0.837934967052155,5.801966611962396,6.0,90.45504903687085,979.5395519974536
64.09441123888656,79.50611536455594,2.7243496787472825,623.1253220236699,7.209182685006883,1.1819633427197525,8.988500717320766,7.0,79.50611536455594,623.1253220236699
71.15288609398115,102.21664615911665,2.7566302590763656,790.475821184473,7.93372602526382,3.2741027485002103,5.142084220885564,8.0,102.21664615911665,790.475821184473
62.55433979959163,79.9283433602775,1.967033111023371,641.6432395077895,9.094774859413079,1.1932134413093687,6.86575999144013,9.0,79.9283433602775,641.6432395077895
74.76183512253186,86.59958152757613,2.6337674109345985,486.6232237605566,6.510915865944293,0.986235456737754,10.236688759679078,7.0,86.59958152757613,486.6232237605566
77.14680825001396,80.63469318439844,2.440883880520227,313.1519450137529,6.167311393940559,0.23041347205456691,18.669297772623892,6.0,80.63469318439844,313.1519450137529
78.58598917946085,90.9971231713572,2.860922739845167,815.7378642196095,7.862851230402379,1.3279666865747282,5.13946485425663,8.0,90.9971231713572,815.7378642196095
70.81672356716545,87.04726155923711,2.8072393126409603,451.57999171962524,4.850015949814435,1.0575262114201194,15.57920744677973,5.0,87.04726155923711,451.57999171962524
62.008875037110855,96.40472812996647,1.733077974770696,441.7352186723445,9.556086915180941,2.545386996554968,7.968819626476712,10.0,96.40472812996647,441.7352186723445
65.49110525669361,85.6083264375582,2.3414198086829576,498.47613012721376,5.5655096465359915,1.2208227826129132,12.344078906439,6.0,85.6083264375582,498.47613012721376
61.65326764875855,93.57548234071882,2.36884285871242,320.282718883058,2.4930687306267725,0.862913287459397,51.04392998486231,2.0,93.57548234071882,320.282718883058
71.93504606422385,103.9216590026864,2.6864904120006745,519.0152128597183,2.4450529382525463,1.110908300814184,29.30226636932887,2.0,103.9216590026864,519.0152128597183
55.78424022039802,85.42376974450376,1.5997157808190183,820.7259111266778,6.029376818048907,1.1484602884395758,8.026510190992132,6.0,85.42376974450376,820.7259111266778
63.61168575590963,105.39232147715603,2.9991583983242682,969.5310686321756,7.978412973983765,4.670446850109635,4.267809772371671,8.0,105.39232147715603,969.5310686321756
61.40173084877371,99.71009154559547,1.5280441022310802,613.6773356309425,6.547504131135661,1.8488059468173441,8.031353823942307,7.0,99.71009154559547,613.6773356309425
72.18681357662396,109.35224007162206,2.2420833374004205,715.0712650265946,9.432009933898684,3.7068534332173972,4.813122362903751,9.0,109.35224007162206,715.0712650265946
