inner radius,outer radius,thickness of the disc,actuating force,number of friction surfaces,mass of the brake,stopping time,number of friction surfaces,outer radius,actuating force
57.62562896814518,105.81102337757619,2.1224005188092985,645.2178940018578,2.609905395779382,1.6383122783856074,17.064282456479493,3.0,105.81102337757619,645.2178940018578
74.47695467569746,108.93812865444968,2.869419463330276,711.4395418304439,8.681229108902478,4.444302700724833,4.7987839378111605,9.0,108.93812865444968,711.4395418304439
76.76946927736014,85.78859109639298,2.6096757342332815,725.7207508098526,8.199717797508718,0.843813158873695,6.01999672799472,8.0,85.78859109639298,725.7207508098526
77.15282848553727,102.00173734743855,2.3348740159696995,887.395323125108,8.796864369615847,2.547083201005181,3.9666472347247406,9.0,102.00173734743855,887.395323125108
76.6844789955076,101.61578321545382,2.485721628633412,776.9501773578795,3.527254762065728,1.3538294306641607,10.109272563864247,4.0,101.61578321545382,776.9501773578795
62.0762402315009,75.66204642114798,1.692781331521045,975.4360663677151,2.952902973269393,0.3104884281999669,13.832797000188698,3.0,75.66204642114798,975.4360663677151
60.41968916972712,108.36924711167316,2.690051146643218,919.3628368280368,9.219171431466869,5.334989840430744,3.9826378444569874,9.0,108.36924711167316,919.3628368280368
56.245579088754425,105.14013396863277,1.8142275783683355,782.7389275477569,3.1721002409950083,1.403207228938808,14.307267630219567,3.0,105.14013396863277,782.7389275477569
76.00793431063009,103.08678158628183,1.5011425610578826,805.2286971370586,2.66699593475796,0.7135745468409687,12.85813010820047,3.0,103.08678158628183,805.2286971370586
69.4003289534155,95.20150889768915,2.5958106758015735,755.364934481556,7.455582966215559,2.161134140925616,6.47530623912035,7.0,95.20150889768915,755.364934481556
58.87197184852053,103.38391785116913,2.353388356519332,433.48997246269823,6.213219649018803,2.915500816917901,12.95440348059831,6.0,103.38391785116913,433.48997246269823
59.11701284852019,87.99824135199684,1.8422850398548425,409.44229742275564,3.884840097553897,0.9590575626587694,22.495208570059972,4.0,87.99824135199684,409.44229742275564
76.61687805666628,104.45837357301156,2.0345018074383354,334.09331275366094,3.7747643052778628,1.256678592594645,22.507964577863977,4.0,104.45837357301156,334.09331275366094
