inner radius,outer radius,thickness of the disc,actuating force,number of friction surfaces,mass of the brake,stopping time,number of friction surfaces,outer radius,actuating force
59.583807894000856,88.49328695882734,1.9408466327810983,947.3773995270105,7.223941813994076,1.6287477625835292,5.722557338353978,7.0,88.49328695882734,947.3773995270105
64.60622558497097,80.03292157004061,1.544205316281853,318.0240289262379,2.213250268287786,0.2532967087188233,55.1968498441798,2.0,80.03292157004061,318.0240289262379
66.69128075449228,86.41591745035244,2.2518718570443164,690.012310662714,3.3975457642895073,0.6665807412995864,17.416825498716467,3.0,86.41591745035244,690.012310662714
77.10696576695454,104.88765809695153,2.755083709372138,818.7411844737369,5.015011088280955,2.048010356014305,7.5503966961155,5.0,104.88765809695153,818.7411844737369
62.424607128663396,101.74538584767198,1.6996084607744433,976.81995492486,2.2127412821740284,0.806548530395824,16.996846797262386,2.0,101.74538584767198,976.81995492486
61.0494255995968,106.29930586738469,2.9354898091281925,337.5177487599031,6.97315053018847,4.357675616905114,13.811364358158748,7.0,106.29930586738469,337.5177487599031
77.35919673967142,93.27702425350131,2.761324773624737,789.949176034718,6.895472271388306,1.4703034300932112,6.010246384425825,7.0,93.27702425350131,789.949176034718
57.1192042135841,81.58706150114251,1.9713878385934838,493.17129871035684,8.172825832414087,1.4755403030345384,10.195332501686522,8.0,81.58706150114251,493.17129871035684
77.3006251697815,85.52104678581138,2.499615330427843,588.3918367825534,8.362582496119055,0.7378472568747947,7.392854962358522,8.0,85.52104678581138,588.3918367825534
56.91712745872339,77.15903364923989,1.9227697913473811,537.2651190440894,2.215164185004972,0.38361536605840674,36.647106687677294,2.0,77.15903364923989,537.2651190440894
62.03235319073723,93.99591562758891,2.440963405835522,335.990736530254,5.834504957436218,2.0881526839553595,17.403485003011447,6.0,93.99591562758891,335.990736530254
76.55760271954068,104.39547362231878,2.03670271749073,868.807826254821,4.5601140060968826,1.508430676544663,7.1612734336406545,5.0,104.39547362231878,868.807826254821
57.250975101581076,86.02064116950994,1.838070415194394,325.98224880181056,5.676371630939608,1.2995698931271846,19.458688271217785,6.0,86.02064116950994,325.98224880181056
76.00179397994663,82.48166899926684,1.854748681171148,836.6564244334055,5.772415975259609,0.32672184142153465,7.128019651989632,6.0,82.48166899926684,836.6564244334055
56.85891037710964,106.66885168998226,2.8600488391037784,353.1532170501543,4.105038877267773,2.8542726260134432,23.024951328346674,4.0,106.66885168998226,353.1532170501543
77.24257823222405,80.6563492921576,1.6473225352846557,372.3976909031145,6.119338549762873,0.15231221278448467,15.78565108070821,6.0,80.6563492921576,372.3976909031145
62.63547326290101,94.64920406188274,1.957687427406189,529.7703591483518,5.348807615407362,1.4493116455350998,13.25941343973711,5.0,94.64920406188274,529.7703591483518
70.94785663314934,87.07832241085144,2.1256477194449555,317.7165165683972,3.656231707854701,0.6638679742449559,26.97349823045892,4.0,87.07832241085144,317.7165165683972
72.63842195983042,90.97149179967452,2.0499009451056964,973.2390629205414,8.420055803892463,1.3560155478421574,4.460701706213193,8.0,90.97149179967452,973.2390629205414
62.19635495819098,101.2821120759333,1.7688030577847893,481.38012482832755,6.383232994819806,1.9386574628194173,11.678736234508252,6.0,101.2821120759333,481.38012482832755
72.60370434006462,87.60410791095245,1.7409691038822648,397.3894284730207,6.776418554762764,0.8201856369851027,12.549306768495747,7.0,87.60410791095245,397.3894284730207
60.562924442257064,109.92987105714809,2.412222830332511,582.2475896129188,5.038651227051079,2.985076377255838,11.029114627733438,5.0,109.92987105714809,582.2475896129188
61.17084776201431,107.93621831778253,2.07379307487872,856.5170781318925,6.172825083862574,2.8131576449200413,6.3767784287078335,6.0,107.93621831778253,856.5170781318925
59.14557149866991,93.11611564294805,2.350266459282661,677.1049391667289,9.02130928933126,2.9788917343859027,6.029278031285834,9.0,93.11611564294805,677.1049391667289
72.16266240495888,99.56372416142213,2.913051108632259,500.2685835486491,6.662278682630569,2.6871195573801305,9.31265455019036,7.0,99.56372416142213,500.2685835486491
73.99450371933472,78.1567777145146,2.7893146728110434,439.4017578929727,2.7631368710475384,0.1731443236076488,27.089065863995824,3.0,78.1567777145146,439.4017578929727
70.83693565778036,109.44168079397744,2.9603850943229175,675.3703374301889,8.58122276240616,5.0486770422691025,5.121713416013406,9.0,109.44168079397744,675.3703374301889
58.156061927756355,105.50130677939374,2.755358598402994,905.3512587990054,7.944789718132306,4.708440042727563,4.68104226437392,8.0,105.50130677939374,905.3512587990054
69.08437549559997,90.65709315922182,2.4235937288571088,943.2649266201204,3.796529010519585,1.0232855287494456,9.314019747584652,4.0,90.65709315922182,943.2649266201204
68.15805046448764,98.78038928776508,1.5389401942110648,576.6469196047567,6.271011391414759,1.3494567368610022,9.662673682499552,6.0,98.78038928776508,576.6469196047567
64.4742895667049,103.27389269288574,2.0050754439859677,962.7909575173704,8.3775407069383,2.8780796528616994,4.340004613461521,8.0,103.27389269288574,962.7909575173704
78.75624803942533,105.35665337647137,1.699720158989078,376.4541228117529,7.9861223887107675,1.8358487012283973,10.098539192382487,8.0,105.35665337647137,376.4541228117529
66.05131790733456,87.33938740792196,1.9817033109781221,992.6693194084193,3.6769627300856174,0.7928452680534961,9.215701930008683,4.0,87.33938740792196,992.6693194084193
62.522762976268126,88.79685536942938,2.1688377212566947,435.629621351713,2.582468218326939,0.8451902623697558,27.200541549341533,3.0,88.79685536942938,435.629621351713
64.95359139968028,107.64830068066235,1.9576786029730278,794.9087165565884,6.065338352570797,2.474591531561873,6.7600268542163295,6.0,107.64830068066235,794.9087165565884
60.127097566619135,82.01845473932175,1.7596918154022847,442.8049005680193,2.517840807861016,0.5367190904802961,28.467549642562386,3.0,82.01845473932175,442.8049005680193
77.9233979787043,104.79626946660733,2.3125491296293648,453.4208242301893,5.069008806026137,1.6694986228880446,13.418377433403263,5.0,104.79626946660733,453.4208242301893
56.24226445516107,104.98017388851459,2.964085248731605,971.0929545060449,5.162675916632498,3.4243551284961873,7.035417257142412,5.0,104.98017388851459,971.0929545060449
56.371040698417936,85.42850653545943,1.7331889108156615,463.94506290324335,8.946647172853295,1.7499391891498128,9.405366088847142,9.0,85.42850653545943,463.94506290324335
62.667574423707855,93.31569036978355,2.6917366203438395,938.4929739704799,8.465598475850364,2.837927757752447,4.806929360848285,8.0,93.31569036978355,938.4929739704799
67.55217976319592,79.28128763915147,2.3606243490236567,703.7110772159399,4.655242599853784,0.5977404461286703,10.872466534058086,5.0,79.28128763915147,703.7110772159399
79.47103814896235,109.06670577794429,1.9044301867819633,676.7717477019644,2.9077098094207257,1.0415880072151278,14.47368007177549,3.0,109.06670577794429,676.7717477019644
69.96583304279699,98.94778772473205,2.7377876143270568,916.5613519595616,7.111921646082975,2.627402212070695,5.205828647544824,7.0,98.94778772473205,916.5613519595616
58.358559188492656,90.71982271453427,2.527362857721613,923.6907834431704,3.875756168135892,1.493902378823882,10.078704238332838,4.0,90.71982271453427,923.6907834431704
55.8620294511025,101.1656691335204,2.771097701467524,458.2249699778189,2.889059019951466,1.9322604512962918,24.629275616955407,3.0,101.1656691335204,458.2249699778189
73.567787862716,82.25059593012463,2.336676427533578,967.1889154274633,7.575028645170203,0.6972113664653836,4.725254675386535,8.0,82.25059593012463,967.1889154274633
60.575356573277865,103.64652833854385,2.5020931574059504,338.282886633297,4.195635834022399,2.168381406228463,24.06757060055679,4.0,103.64652833854385,338.282886633297
67.28284999264169,92.4743138640004,2.297741051328968,500.68671670731146,5.1894087750914535,1.359598122361456,13.869956499459144,5.0,92.4743138640004,500.68671670731146
56.446433308253695,90.43777872024893,2.4857800950641216,946.890980388976,7.977306087570596,2.737115748349511,5.032276538587687,8.0,90.43777872024893,946.890980388976
69.20546400851605,103.50227591815711,2.3580340309187275,946.2271398674135,8.021091069792288,3.0803680203594515,4.309289169241899,8.0,103.50227591815711,946.2271398674135
57.929263687416594,92.00213860103221,2.005916315298294,315.611225709455,8.779402969575028,2.5110691236436757,12.936730844644002,9.0,92.00213860103221,315.611225709455
75.02879999364289,101.63840129092908,2.0792752017680725,856.7939280378566,5.237157853843655,1.4371496594285509,7.435944151671753,5.0,101.63840129092908,856.7939280378566
61.566002944845245,108.55251370766837,1.7061618500490412,588.3614437402899,5.590908495762533,2.3393086398901954,9.173973224274004,6.0,108.55251370766837,588.3614437402899
63.0904518406333,106.55292266809565,2.7474728901232126,939.7645388311947,5.838733597602156,3.474779464266417,5.820835670253298,6.0,106.55292266809565,939.7645388311947
73.04213916434841,108.57404526208441,2.2465114500826324,469.52648644823165,2.907782487539265,1.420974080619127,21.246440865238313,3.0,108.57404526208441,469.52648644823165
62.87973631006412,88.64673419803341,2.0336059819502426,530.9413530798191,5.157962976512522,1.167387034957313,13.774443681828382,5.0,88.64673419803341,530.9413530798191
58.50011232230365,80.26589087394377,2.4560132989491343,349.3643853980649,2.4546591598662353,0.5453228932380537,52.47677888376041,2.0,80.26589087394377,349.3643853980649
