inner radius,outer radius,thickness of the disc,actuating force,number of friction surfaces,mass of the brake,stopping time,number of friction surfaces,outer radius,actuating force
68.53385709256814,90.77277643819397,2.392538857050039,418.0684766721152,2.545581491425688,0.8308277745331588,27.027478251200673,3.0,90.77277643819397,418.0684766721152
76.01827507948745,105.583266811349,1.77507649792801,699.2670439678079,5.53724938825553,1.6347708414497806,7.377849152463474,6.0,105.583266811349,699.2670439678079
65.04435321926421,100.67976089110695,2.876366228938548,789.003630593314,8.762146813085403,4.162517708881331,4.772018006672409,9.0,100.67976089110695,789.003630593314
73.4568622034782,76.76967561169563,2.045094676041121,324.0163233068405,5.330172403541235,0.149641749696659,22.54958798505768,5.0,76.76967561169563,324.0163233068405
79.53605124636132,106.6853345550532,1.7434098688986068,958.9847105201314,7.948222831829326,1.9439021879916896,3.9699664520502,8.0,106.6853345550532,958.9847105201314
64.64672758602117,109.7707268251655,2.6996541391361544,806.9855947705063,8.140625658058429,4.685895948531749,4.951751353063605,8.0,109.7707268251655,806.9855947705063
75.6750831522847,97.64544510287341,2.9860114273345393,458.3995680160142,2.2754380384848947,0.8358809185931052,33.53447539068739,2.0,97.64544510287341,458.3995680160142
61.67858856728756,108.1337734596342,2.2165412390957826,948.0329970052196,3.4284832601472086,1.7138932894374974,11.35987629604327,3.0,108.1337734596342,948.0329970052196
60.86106313769744,87.27086196465686,2.5716657206580154,481.6285813195852,3.948257166673666,1.2326584454527942,19.172934345830914,4.0,87.27086196465686,481.6285813195852
70.18466876072513,97.31822766512981,1.8125148722308566,884.3302323856675,3.2645105844036575,0.8074490488532444,12.513480547906935,3.0,97.31822766512981,884.3302323856675
64.8798328320443,92.08163169185543,1.9426868844229617,473.04966492780875,3.6483542552673613,1.016267307859946,18.461655021097293,4.0,92.08163169185543,473.04966492780875
71.5929654230115,75.39297252308069,2.730156560317862,599.2276498007643,4.388623895033838,0.18683671727984014,15.806076863077333,4.0,75.39297252308069,599.2276498007643
62.02010684041492,87.10100702219702,1.6581078617398104,707.2232591629747,5.994845263726122,1.063745051102946,8.850850335379466,6.0,87.10100702219702,707.2232591629747
56.880164036288946,97.32084520078052,2.43989224647535,313.0877136352747,4.949451694307633,2.2370312495109954,22.244095785275242,5.0,97.32084520078052,313.0877136352747
74.38140477306122,102.15931256796773,1.9466478755553969,879.0045961624222,3.442992509340293,0.9356992594947441,11.964685314775346,3.0,102.15931256796773,879.0045961624222
56.00233988407813,87.16955231267008,2.579779472322731,955.2625142503582,5.5242128072224395,1.9746076893962712,6.811540286770007,6.0,87.16955231267008,955.2625142503582
61.875761742002375,98.35594289626549,1.7111535817265449,936.7460123999217,5.5622621256505305,1.715682594308669,6.205523245571078,6.0,98.35594289626549,936.7460123999217
69.70325076957046,78.49819841002143,1.7598963217112775,410.0925783909263,8.644357594900072,0.5621047660321251,10.291795159184076,9.0,78.49819841002143,410.0925783909263
71.69633227458112,89.87762310096058,1.915593584989106,381.9027998414407,4.928180260188579,0.8273612380998777,17.89636666545563,5.0,89.87762310096058,381.9027998414407
69.0539525376263,75.81284449337299,1.926080053229624,349.8616261423847,8.584039609121437,0.4621289452275522,12.294173751220159,9.0,75.81284449337299,349.8616261423847
66.49551577812896,81.6699676916831,2.3549597291214663,736.4092179932918,7.8160811897293065,1.1676979719667135,6.486493485386687,8.0,81.6699676916831,736.4092179932918
76.50951658400116,75.05507320447981,2.9846329858734384,932.1408707881038,7.082432605288899,-0.1289792847912665,5.753906288991392,7.0,75.05507320447981,932.1408707881038
79.08271052075212,106.37803483294769,1.5609912333351212,370.00502910008566,6.288464433756036,1.3554491796747583,13.49793760353144,6.0,106.37803483294769,370.00502910008566
78.80007215432741,89.54792340804134,2.9692373805021854,561.9550217076325,8.524423571349132,1.316494326693583,6.661617403946658,9.0,89.54792340804134,561.9550217076325
79.60779727901198,105.1167801899187,1.986806639338325,536.4053718522448,4.337729770339403,1.1470646792097072,14.018081000927248,4.0,105.1167801899187,536.4053718522448
