x_1,x_2,x_3,x_4,minimize cost of a welded beam,minimize end deflection of a welded beam,the sum of the four constraint violations
2.3699399796070977,2.943754866731511,2.1195849513152707,3.5066626831641017,24.32405291849979,0.06573968518031008,8801629.015486237
3.8669341931767462,0.24219575759660386,3.9183293278548645,2.7474381973203386,11.377158378835489,0.013281384742497937,7414736.996861912
2.780971613995065,3.4325031173402447,3.1067095428015685,4.537547516326468,41.1486742509637,0.016134330682102863,27131307.89924802
3.7187271610230637,9.354114665714524,3.1678965789888314,3.2947823447926052,154.62968578506664,0.020957254101716217,10583776.494835617
4.162338794373177,8.006462127835071,9.287242266246002,4.387148454569438,196.3745255434149,0.000624642370078304,59266133.19472399
4.412305458242534,6.321462062454482,5.53261332505076,1.4896625390968807,144.01320887687598,0.008701522395201255,1606000.5394512475
1.328542220980665,8.897279753965583,3.4898471520540673,2.456456737534613,26.791812104586377,0.021025472074985885,4792898.768080747
3.9680952949215693,6.0536867922378175,0.5771085067592453,4.973391137308669,108.0700881725277,2.296407993666713,7156060.921306453
3.950814521412159,1.1346568364815437,4.535752313799328,3.5824085797035736,31.39657926462876,0.006566757598934757,18642859.629474923
0.40638658951277107,7.506479729251111,7.6399061982655425,2.3511128457463313,19.954659070679106,0.0020938064845372507,8001624.758878147
3.4792920791019957,4.904798436018274,0.34279099539704555,2.37061700656681,66.33114486038475,22.989233052753384,469262.3752503329
4.3726615609031825,4.223384916678085,6.129789928073009,4.378887763966354,112.74016961453967,0.002176574348141582,43604052.8684096
4.981624169658771,4.941336688955091,0.33518529952704956,2.404494444755816,136.2017923500322,24.243506023035557,479413.7520832848
0.14408964027386445,6.433224552421703,5.80071146206468,4.221288338918571,24.218795726070418,0.002664313257150078,37372940.386043824
4.857453093435038,6.806878776086572,6.4718045324408235,4.979033219846943,209.6806398698238,0.0016264956071062576,66870770.33992415
0.3737734186813802,3.3826057476469638,0.4493339095454476,1.066748797596593,0.9229050092314397,22.683201398893935,49131.42110623145
2.0987233200241366,1.7720225947926032,4.21455090221236,1.0098412714944787,11.851834655578847,0.029038024511720845,397724.17610914545
4.26018000464209,3.0189542897259294,8.207350826271773,1.3540348501578245,69.62776809014909,0.002932481344538032,1633952.6081332774
4.938232834437733,4.872234728597814,1.1174941479526799,0.5107682411598768,131.7743719503663,3.07974270984392,21732.13047450474
4.807888973565855,8.635680777590725,1.738659346970268,3.5336299514882965,227.21350657022435,0.11819783661711498,7475140.491159083
3.9216191017180093,7.746297211212981,7.207512883603715,3.8612775309647316,160.72162653223552,0.0015184020941769341,33868225.81660883
1.880129442648499,0.3779341584400895,5.555944112482565,1.1982111954497878,6.0807728227795055,0.01068235767944709,835805.9407360108
3.6472960488246398,5.615865959753002,1.2328632418702152,3.1167612794740656,86.15536858312261,0.37585976825612594,3694940.3893150035
2.170965437995865,5.072282297888826,9.593147714591442,1.3667986827383691,38.44039318370746,0.001819223876010136,1861194.3745159148
0.7242570021584614,7.857719888264728,2.582877711507288,0.8329559836925268,6.8157245087726785,0.15294683972501427,144954.48746581434
3.7554502222838564,5.7884027845072,4.871912553588203,2.2111469584303283,100.43997287037146,0.00858535055105325,4677602.421035494
2.483275602687708,1.092175025977326,4.587802066559396,3.0794510323674156,17.69835704227588,0.007382216426545454,11964782.163559144
4.360799151513996,3.324359846103489,4.839142574706511,2.8511872465216053,81.33717279588508,0.006794274682788598,9942838.848352686
3.7962977413745596,4.193241623712815,2.1823304159817063,3.5003331483762974,73.44650354881749,0.06033970690679315,8997745.65158759
2.048340068186298,2.4199910060019674,9.425148698579312,4.579130367159576,45.31084761520427,0.0005725671847629527,68025269.81127958
4.355885268250515,1.1215062869423842,9.34669422724741,4.0451385417602115,51.01295191913055,0.0006646095662817478,46655462.166404195
2.4605347757458413,2.4166447297246094,9.149085624271073,0.27112037282738044,18.12204418328406,0.010572528505112623,27944.184979295947
1.4406844602009854,9.458590828546095,6.933718624744647,0.3203657646897104,24.194621195978957,0.020555561906216196,25378.293981266102
1.4171671522791685,4.755652698018716,0.7393350825331909,1.3775665891436069,11.470181381492987,3.943097802140171,196334.75739247992
4.328003019659525,7.290166251632087,7.497841009497223,2.869030251954139,172.8890040275999,0.0018152242522827585,14323669.933977421
0.7032954145407068,5.770917486108358,5.607489590592919,3.048089556747526,19.410997740116322,0.004084519209375497,13711520.485422686
2.820543872024556,7.537927798936712,9.267186881600827,0.6181496224013556,72.18278468312684,0.004462073528289869,193112.65170703066
4.998968784455641,1.9547291856969073,8.698571376072808,0.13558151868818083,54.86821587221639,0.024599699700488323,12911.647124993486
4.2217109567731805,9.618023014245086,7.431099686187369,4.283551174834313,225.53891414554434,0.0012488517088984586,47282537.29260668
1.113722608615817,2.362370776333024,9.026685174539887,1.6527176547322597,14.98085489218553,0.001805886870076654,3139085.8633815227
2.748017739757722,3.544654164299239,7.601738246184815,1.7327844536441166,40.68895408758931,0.0028839705241272945,3211473.5305725066
0.9182633306038152,4.286866272207715,8.243075948757841,2.1896146278935107,19.872525312418798,0.001789940127799812,6828623.008186617
2.6401842741240475,4.142900181886938,5.543539512704468,2.1538433421737215,42.324058409600696,0.00598271809936919,4811821.473104105
3.4342586630034746,9.645744666420233,5.033382358431881,1.5461604017021273,134.5285869438739,0.011133706786580426,1658264.6002798718
0.23123466312101953,4.484939943264045,0.9555292858721071,3.475615856465883,3.2183645274805057,0.723952908879748,3990179.310511126
2.7042891552865767,0.773028578676425,5.710732445597141,3.7114580400104127,21.309286914614027,0.0031758069786045552,25098780.139661588
1.3856600664775625,8.240009521091384,7.572746196038981,3.211763212807501,43.50149838907195,0.001573875482597503,20226397.236722726
0.43721431185337534,5.947050593847288,5.798537986384275,1.1722787829057169,7.779094074685228,0.009604785481224768,818595.2348585506
1.667127896989458,1.5441281230122634,1.3063338242758626,4.953209977551766,9.579849847237,0.19880387216232012,15650490.996589838
0.7572577795005687,5.163624759277473,8.814028026225118,4.087015703989385,36.48297667303911,0.0007844125008698595,46303097.738889955
0.971015306945104,8.322076253706747,2.077760971517801,3.552263217446912,16.59456692425788,0.06889412717053846,8979575.886950957
3.0963994386507787,7.75147129812522,8.104704207284877,1.9081771827706189,98.28438707357415,0.002160945867441789,4478698.025306632
2.3981031355376663,8.579901154106107,4.773409718765,3.116818157210614,70.67084952381975,0.0064755474461263346,12831696.718757441
3.2241149421084314,5.491454998789064,0.9597033506194348,4.1120604564024354,66.76103760886039,0.603953593596596,6652516.232147724
2.6111393497037465,6.995523858240485,4.613831722619956,1.4709080063649245,59.54508153757822,0.015195091861981435,1328059.7184695536
2.1778855511809603,9.271228310677303,7.24938665155133,2.745500902804064,70.86299193936841,0.002098692022935644,12248375.567932941
4.464864864308167,9.446164799446226,4.1089337187207695,4.195070992983904,227.47090475617227,0.0075430566979459955,27482262.81400575
0.6736631516399167,7.617275079490847,7.780371875250176,1.1024598422447927,12.739568390190115,0.004227759257540707,860384.1753615661
1.3806487341125075,9.848395222467788,8.475912577574874,4.950802116900034,68.8842287562336,0.0007281806263385998,80129597.31846976
0.7382479160565711,3.8841187770561816,3.3784419487108526,3.018669920664192,11.11329721564956,0.018858584151419763,8621940.445023444
1.2102642993337898,1.146833610298897,3.960281049207916,0.9612341835839722,4.629744003711113,0.03676773394260969,317605.8981826386
3.705499789435752,0.4516977571235191,8.5511368088376,0.4685781306561853,9.63743055737821,0.007492392395211741,87255.80279282905
3.0396178927974913,8.800676775053864,4.9206899208240245,2.5998120937178912,103.85907499015109,0.007086864650122106,7651121.514767678
1.4606110263869565,3.633107487266229,4.278688552908348,1.1107509605409218,12.594134681142716,0.025230471754289097,537754.0892336444
2.4820712576081885,7.234308103441639,5.188064963911635,3.3203125899961505,66.8327598937966,0.004734552155458651,16624687.40065083
3.661167694615779,7.334472740862298,8.59494160597922,2.1758981242672695,127.80212273608745,0.001588937244308944,6898857.6161541715
1.4071020550608566,5.527023518800932,5.335218783242528,2.950221673609569,26.87595080856518,0.00489962390230892,11941976.816622814
2.0125434495064587,3.174754485676149,9.14306441727729,0.8297265346874185,20.473594178754446,0.003461495538459285,425682.44761804206
3.1538098761670166,3.902575168565861,4.11550763970019,0.7570970281414867,45.565209993445855,0.041596071490061726,168196.4261548535
4.951920941436749,9.230820700351646,6.094369306823316,2.8948789672520525,269.7730950210517,0.0033500969763414737,12563960.0124745
4.868014898992822,5.993019903550175,1.0858227422516722,0.6206327543121007,157.53911508336896,2.762883680778115,32805.58319353854
1.6408435441415044,8.943415534134411,0.9673854330091972,2.198492055133999,28.947836050572676,1.1029366368583142,1029434.0737794662
2.502379353568893,1.3722830791246068,2.9619084978743424,3.9496540831643627,18.144645848398014,0.021389474735601106,17139202.11429216
2.1658708035507686,7.464409878081477,2.3024504234125462,4.551818370226283,49.50454246375027,0.03951102594296384,20799745.92465062
1.9901536633263042,6.0864833196355645,2.435813377682901,3.7549128241012206,35.469621660145116,0.0404522051810627,12306949.483798647
2.9131084778328904,3.8916240100778676,2.0917103455516184,0.42327651963064217,37.24526021094214,0.5666896531472813,21364.0238099973
0.4378557970232205,7.457832419113345,0.32401132120324416,1.793400036729281,2.1793846334630347,35.98457390480092,186852.74521083807
1.233222068800945,7.9758376425650725,5.345253192451186,3.5964052739694714,33.72447158443901,0.003996691468543004,21643609.02027674
4.030447624652573,0.2861510138321985,1.306698796681979,4.26482090074663,8.965362470116915,0.23069958997557777,9990894.050428757
3.8504706715492754,5.204462924431476,4.704983804517945,2.7641668700399347,97.2576490976321,0.007624922574267523,8850073.732729854
4.3508812823980065,0.22716786388633564,4.407418339378769,3.817580341747528,16.267265691468616,0.006716346369039212,22002024.620706387
3.1280043618402615,2.5716524900824154,3.351360386817877,1.1555733153898797,30.884421051656094,0.050467662905886425,485373.7393592013
0.686969977082642,3.7118159500390604,8.382476469279153,3.054511913160655,23.753013659725823,0.0012201556682627512,18698988.247769605
1.7282524814031404,0.6795036311670282,1.3991635072503954,1.0324544230506736,3.2622990487161294,0.7762431783777503,145411.68918448285
3.194927476834832,6.054946664443635,3.307952297362532,0.6392077543758334,70.31810384965016,0.09487555834377728,87008.45892771478
1.2905894268661227,4.430631147327758,7.1924900959995295,1.605592668790351,18.392256756330426,0.003674522406148744,2458367.1916850694
3.359408260112374,4.32019602385507,2.1492513902256096,3.7540778594515816,60.972773360695186,0.0588991692675489,10941757.695896013
0.7085688008584499,3.0319986264746164,4.376984859476755,4.06956380187656,16.277336815994154,0.006432815556302983,26491151.006817307
4.943235448386904,7.294034006377372,1.3846910591437491,3.934995918211551,202.4788101951474,0.21012181514598782,8306596.304418425
4.878112068000169,0.7636918556204828,3.840974120928178,1.8412325335185897,25.098865979792947,0.021039785642600357,2205013.294573333
2.2521611794239207,0.3423315305710113,4.738700301584849,2.711989981452426,10.785726375682085,0.007606910125422538,8398245.39553769
3.691197322469402,8.976155621153772,6.0001114416779116,0.33226306335119576,137.30925618072845,0.03058539397270992,25955.89044227637
1.9011255294959062,0.9676535617335505,6.032948614523804,1.9318088567845293,12.255914693626842,0.005175127600667895,3719463.9910026114
3.659786502961726,8.578812699653483,8.987992512239954,3.240091861996625,158.57080561140899,0.0009331010214534308,23390861.896121364
3.931883919027392,6.068278374566185,4.011425261390666,3.952796576835748,118.9461412635954,0.008603467331981224,22519225.58756086
1.4252727041062856,6.812009396999789,9.238751923131554,1.8726657509361617,32.60989477767669,0.0014865307905370729,4624409.912004963
3.019643435135736,6.247370295666372,4.328707540287671,2.1750414701699907,72.10114995811584,0.012443192455933965,4026999.857569998
4.077052499957148,8.399996713352115,2.1310119841676696,2.943934721049606,161.0089550274291,0.0770527675478229,5238342.601665794
1.9397390303739022,7.598078188357358,4.5838626221857615,0.29961028683401025,33.008977643526734,0.07607160747347472,17522.014475630676
2.607448236968089,1.6102569123840027,1.3019818433824497,3.3989779082665046,15.417658931398535,0.2926246912704882,5044783.889437331
