x_1,x_2,x_3,x_4,minimize cost of a welded beam,minimize end deflection of a welded beam,the sum of the four constraint violations
3.1403568511062954,2.211664894061025,0.316165845930816,3.8279595241450197,25.03886877990829,18.145205774606033,1803749.6846233355
2.943868296606112,9.273041428930133,5.185357112827828,2.1375557035660124,101.18875125440049,0.007365812149389174,4453854.969290588
2.8444061903980904,7.7498838974127215,8.626684027022922,3.687564591002523,102.55414295521079,0.0009272626870194321,33532934.656295627
0.2999536489958377,7.629010516008424,1.6317686548773882,0.24330336827675447,1.1713939874523245,2.076587395303827,558.1865529128609
4.9473318783518305,7.269997828798594,1.9879639560028604,4.842472553575564,206.42431595484575,0.05770074339402336,21823358.288198683
2.6241479569250785,1.1200625369295776,4.840645013824619,4.278057201035767,23.58448800865995,0.004523950056336468,33525837.947788715
4.010376684337188,1.361968444932709,3.1974843715863535,0.49185891232318213,25.360679700615137,0.13652376532741967,41138.26300554383
3.31710758892661,1.5096463402317564,1.9105274560425556,1.8415261059773194,20.975513185345427,0.17093711280066282,1160367.5601685706
4.043966275634855,0.27502730035710876,3.765965225173698,4.933627353718563,17.72878413599425,0.008330648960519233,41397134.58953488
4.243815207091854,5.5881707206990185,7.560242772472018,1.3063143830705815,120.4881416338661,0.003888831808495659,1387482.7859498663
3.634990768162305,5.14571893214102,7.268478692943102,1.3131301725143638,83.901960908059,0.004353471929510037,1368884.568850474
2.8909459863869746,2.8480786090101002,0.10332330783247361,0.290171719756997,26.319727917209438,6858.4204579468515,10408.473226349954
3.3716114947167757,9.989023769545657,4.90213057464422,1.93150748043713,136.37069706973782,0.009647684093659317,3142047.7994010122
3.8481290506824957,7.841792328024124,8.188877973717677,4.738069168586783,169.05197810327016,0.0008437222437878359,68587593.58976056
2.9045409366201795,2.165681710764544,0.7971248278408247,0.8670180980318566,20.721073567277173,4.998813366754557,56337.49556316889
4.617444001141272,3.503629299625008,6.68971424388872,1.3156563083796198,89.93361898179381,0.005573255338784263,1293560.8193314448
1.510934401246932,9.084495846019317,0.57490029016779,3.703248156461146,25.27525947959721,3.119706193891782,2946092.7612818284
4.853200302754124,7.785085765477023,5.513199172349907,0.9884432916126561,208.27822918633888,0.013252911226681222,480750.6091791717
1.6697151590016037,1.3148294488832164,3.0650137971303524,0.4840851200588409,5.142715314702898,0.15749075288543374,33284.81380502068
4.971765301548121,1.6468473500975007,9.89806915949884,2.734328382952425,65.34339078168176,0.0008278887317750609,14960784.709221981
1.50407802688917,6.278552081334022,7.385344328192465,3.574818571521285,41.44802931807314,0.0015244312522709785,27371020.974423088
4.275781604900429,3.8085525314296174,1.0788769353879375,0.930997952793352,77.78056491108633,1.8776283844260757,93023.73779650654
4.544958175565377,2.1568561680790372,7.254782881653495,4.089889845189997,72.28226055775029,0.0014056889283180075,40436138.0842854
4.73738019652726,4.657396941808363,8.626068996473624,3.690900186527449,144.0476823641271,0.0009266228610511209,33622393.17305448
0.5611252975583194,3.7263763402710635,5.2451174908106335,0.9516269944661696,5.55288998849154,0.015986068826798667,405465.58193005336
3.205039725719823,4.608193808204683,6.633474430158589,3.589706431179443,73.61093854729322,0.0020950383763578464,25562792.275339752
0.18159935210467082,5.766882772040271,2.9928274540441357,3.773884954159708,10.951075397822649,0.021699033984729704,15085174.115064608
1.4504918587585938,0.4085693123839027,9.543718990921771,3.115222914667405,21.558896593231484,0.0008106474769854883,21601868.0595011
2.588529260934383,1.5559158906417665,8.279417636046658,3.758905596010309,34.80824702089397,0.0010289950960012354,34526544.99003408
1.528732433125346,7.302537018208276,5.952332226413363,3.6352429525797416,41.02940544042891,0.0028633811619358266,24385955.60199049
1.0751048283916673,8.275162616792253,6.75648470598641,1.9927722470458527,24.995334593567243,0.0035715277898869633,4459966.30260283
4.336377694278052,7.833166044145019,8.751115967320395,3.307138868164587,193.11918791974622,0.00099044723845201,24433112.912358455
1.431023524915732,7.686404460419253,5.797194308024779,4.364944388349694,43.7895635398108,0.0025813197705790852,41309909.60003173
3.684565411165359,3.9984170421266962,0.8096640303134454,2.02728640208968,61.38784237469227,2.04006708420623,681127.7394653427
3.5550494639694237,7.915596178838641,1.113103202010074,2.1131420562376535,112.99551084749021,0.7532499374688413,1048328.4145516006
4.268397106103146,6.737648580598094,5.882464595547146,3.0069176127827184,153.25549723574628,0.003586531083641247,13685342.937222734
3.8954387945836335,3.8580414093804998,7.420544776175666,1.6197877753590795,75.00047097077314,0.0033167184530712946,2583418.851543725
0.290989025347619,3.2467885717063134,8.789888567138812,4.410994813250279,32.47462987344011,0.0007328033377223997,58087628.98205073
